player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
DeVonta Smith,61100,WR,PHI,1,12.2,5,44.4,0.0,0,1,0,0.0,0,2,24,0,74.6,68.8,70.8,,72.1,0.0,0,2,31,0.0,0,50,0,4,92.0,46,16.0,8,27.3,9,0,84.0,42,60,52,13.0,15.0,1.3
JuJu Smith-Schuster,11817,WR,PIT,1,4.4,0,62.5,,0,0,0,16.7,1,3,25,0,45.8,68.0,55.3,,55.1,0.0,0,0,7,0.0,0,38,0,5,97.4,37,92.1,35,67.7,8,0,7.9,3,26,13,2.6,5.2,0.7
Kendrick Bourne,12270,WR,NE,1,10.0,0,87.5,100.0,1,1,0,0.0,0,5,19,0,75.6,70.3,81.5,,78.4,0.0,0,0,43,0.0,0,35,0,7,97.1,34,45.7,16,146.4,8,2,54.3,19,77,20,2.9,11.0,2.26
Zay Jones,11792,WR,LV,1,11.9,0,62.5,25.0,1,4,0,0.0,0,4,23,0,73.4,68.0,67.1,,66.4,0.0,0,1,17,0.0,0,55,0,5,92.7,51,23.6,13,85.9,8,1,76.4,42,61,4,0.8,12.2,1.2
Giovani Bernard,7818,HB,TB,1,1.1,0,71.4,100.0,1,1,0,16.7,1,3,30,0,45.8,76.3,67.9,68.5,63.6,0.0,0,0,22,4.3,1,23,0,5,91.3,21,13.0,3,84.8,7,0,13.0,3,39,36,7.2,7.8,1.86
Travis Kelce,7844,TE,KC,1,8.9,1,71.4,0.0,0,1,0,0.0,0,3,16,0,73.4,68.8,87.0,,78.6,24.3,9,0,48,0.0,0,37,0,5,97.3,36,43.2,16,153.3,7,1,29.7,11,108,67,13.4,21.6,3.0
Quez Watkins,61664,WR,PHI,1,27.7,0,28.6,0.0,0,1,0,0.0,0,1,24,0,68.3,64.0,49.8,,54.7,0.0,0,0,35,0.0,0,46,1,2,93.5,43,82.6,38,47.9,7,0,17.4,8,35,4,2.0,17.5,0.81
Cooper Kupp,11824,WR,LA,1,7.6,2,71.4,,0,0,0,16.7,1,3,26,0,45.8,68.0,75.9,65.7,73.0,0.0,0,0,29,4.0,1,25,0,5,84.0,21,72.0,18,137.5,7,1,28.0,7,61,42,8.4,12.2,2.9
Byron Pringle,42345,WR,KC,1,8.6,0,71.4,0.0,0,1,0,0.0,0,2,16,0,73.4,70.7,69.5,,71.9,0.0,0,0,15,0.0,0,29,0,5,100.0,29,69.0,20,123.2,7,2,31.0,9,37,20,4.0,7.4,1.28
Chase Claypool,42312,WR,PIT,1,13.9,1,42.9,50.0,1,2,0,0.0,0,1,25,0,70.5,65.8,57.0,,57.1,0.0,0,0,16,0.0,0,28,0,3,96.4,27,3.6,1,52.7,7,0,96.4,27,25,13,4.3,8.3,0.93
Dalton Schultz,47304,TE,DAL,1,8.3,0,100.0,,0,0,0,0.0,0,4,9,0,75.6,69.5,69.0,52.9,69.5,32.6,15,0,38,4.3,2,46,0,7,89.1,41,52.2,24,118.8,7,0,13.0,6,89,31,4.4,12.7,2.17
Jerick McKinnon,8731,HB,KC,1,-4.2,1,100.0,,0,0,0,0.0,0,5,16,0,74.6,75.7,71.7,79.4,80.7,0.0,0,0,23,10.3,4,39,0,6,89.7,35,7.7,3,158.3,6,1,10.3,4,81,106,17.7,13.5,2.31
Rondale Moore,62890,WR,ARZ,1,2.2,0,83.3,100.0,1,1,0,0.0,0,2,1,0,73.4,69.5,59.9,,59.9,0.0,0,1,11,0.0,0,18,0,5,100.0,18,61.1,11,49.3,6,0,38.9,7,32,18,3.6,6.4,1.78
Rob Gronkowski,5567,TE,TB,1,6.7,0,83.3,100.0,1,1,0,0.0,0,2,30,0,73.4,68.0,57.4,72.2,59.2,73.7,28,0,13,5.3,2,38,0,5,92.1,35,18.4,7,127.8,6,1,5.3,2,31,16,3.2,6.2,0.89
Brandon Bolden,7469,HB,NE,1,5.2,0,66.7,0.0,0,1,0,20.0,1,1,19,0,41.6,67.0,45.8,10.9,41.2,13.6,3,0,12,9.1,2,22,0,4,86.4,19,4.5,1,76.4,6,0,9.1,2,27,17,4.3,6.8,1.42
Brandon Aiyuk,84109,WR,SF,1,10.0,0,83.3,100.0,1,1,0,0.0,0,3,28,0,73.4,68.0,83.7,,87.1,0.0,0,0,37,0.0,0,23,1,5,95.7,22,17.4,4,112.5,6,0,82.6,19,66,30,6.0,13.2,3.0
C.J. Uzomah,9590,TE,CIN,1,7.5,0,100.0,100.0,2,2,0,0.0,0,3,7,0,74.6,68.8,72.2,70.2,75.8,51.5,17,0,29,3.0,1,33,0,6,97.0,32,39.4,13,150.7,6,1,9.1,3,64,22,3.7,10.7,2.0
Bryan Edwards,28486,WR,LV,1,12.7,0,50.0,50.0,1,2,0,25.0,1,2,23,0,36.2,65.8,55.3,,55.1,0.0,0,0,19,0.0,0,42,0,3,95.2,40,23.8,10,72.2,6,0,76.2,32,41,15,5.0,13.7,1.03
Demarcus Robinson,10760,WR,KC,1,12.8,0,80.0,100.0,1,1,0,0.0,0,3,16,0,72.1,68.7,77.4,,75.6,0.0,0,1,29,0.0,0,30,0,4,100.0,30,6.7,2,79.2,5,0,93.3,28,76,24,6.0,19.0,2.53
Tyreek Hill,10799,WR,KC,1,9.6,1,100.0,,0,0,0,0.0,0,2,16,0,73.4,69.7,66.1,,65.3,0.0,0,0,31,0.0,0,35,0,5,100.0,35,68.6,24,153.8,5,1,28.6,10,57,10,2.0,11.4,1.63
Kenneth Gainwell,77737,HB,PHI,1,-1.4,0,100.0,,0,0,0,0.0,0,2,24,0,73.4,72.4,70.7,68.2,75.8,0.0,0,0,20,27.3,6,22,0,5,68.2,15,9.1,2,147.1,5,1,4.5,1,49,56,11.2,9.8,3.27
Josh Jacobs,45953,HB,LV,1,1.0,0,80.0,0.0,0,1,0,0.0,0,2,23,0,74.6,76.6,74.4,75.1,75.5,0.0,0,0,15,5.4,2,37,0,4,86.5,32,2.7,1,103.3,5,0,2.7,1,44,41,10.3,11.0,1.38
Tyler Boyd,10689,WR,CIN,1,7.4,0,80.0,66.7,2,3,0,0.0,0,2,7,0,72.1,68.3,59.3,,63.1,0.0,0,0,10,0.0,0,31,0,4,100.0,31,90.3,28,127.9,5,1,9.7,3,26,3,0.8,6.5,0.84
Dawson Knox,35883,TE,BUF,1,15.8,0,100.0,100.0,2,2,0,0.0,0,4,4,0,73.4,68.0,93.0,69.1,91.9,48.4,15,0,38,6.5,2,31,1,5,87.1,27,41.9,13,158.3,5,2,6.5,2,89,20,4.0,17.8,3.3
Joe Mixon,11803,HB,CIN,1,-0.6,1,80.0,,0,0,0,0.0,0,1,7,0,72.1,77.2,54.9,74.4,64.5,0.0,0,0,21,4.0,1,25,0,4,96.0,24,8.0,2,90.0,5,0,12.0,3,28,42,10.5,7.0,1.17
Pat Freiermuth,84085,TE,PIT,1,2.2,1,80.0,,0,0,0,0.0,0,1,25,0,72.1,67.0,67.4,,69.1,55.0,11,0,9,0.0,0,20,0,4,95.0,19,35.0,7,87.5,5,0,10.0,2,25,24,6.0,6.3,1.32
Hunter Henry,10669,TE,NE,1,12.8,0,25.0,0.0,0,1,0,50.0,1,1,19,0,28.9,61.2,52.8,67.9,47.3,29.3,12,1,30,4.9,2,41,0,1,92.7,38,61.0,25,18.8,4,0,7.3,3,30,8,8.0,30.0,0.79
Zach Ertz,7816,TE,ARZ,1,4.5,0,75.0,,0,0,0,0.0,0,2,1,0,70.5,65.8,51.1,69.8,55.6,32.4,12,0,12,2.7,1,37,0,3,91.9,34,59.5,22,86.5,4,0,5.4,2,21,11,3.7,7.0,0.62
Odell Beckham Jr.,8647,WR,LA,1,9.5,0,100.0,100.0,1,1,0,0.0,0,3,26,0,73.4,68.8,89.9,,83.8,0.0,0,0,31,0.0,0,20,0,4,85.0,17,20.0,4,158.3,4,1,80.0,16,54,22,5.5,13.5,3.18
Stefon Diggs,9579,WR,BUF,1,11.8,1,75.0,,0,0,0,25.0,1,1,4,0,36.8,65.8,61.0,,63.9,0.0,0,0,45,0.0,0,24,0,3,95.8,23,25.0,6,116.7,4,0,75.0,18,60,12,4.0,20.0,2.61
Ezekiel Elliott,10638,HB,DAL,1,-3.0,0,25.0,,0,0,0,0.0,0,0,9,0,64.7,74.5,64.5,78.8,51.8,3.0,1,0,0,9.1,3,33,0,1,84.8,28,3.0,1,39.6,4,0,3.0,1,0,15,15.0,0.0,0.0
Tyler Higbee,10744,TE,LA,1,7.5,2,75.0,,0,0,0,25.0,1,3,26,0,36.2,65.8,64.2,71.9,70.5,44.0,11,0,22,12.0,3,25,1,3,76.0,19,40.0,10,112.5,4,0,16.0,4,46,22,7.3,15.3,2.42
Zach Gentry,36049,TE,PIT,1,3.8,2,100.0,,0,0,0,0.0,0,1,25,0,72.1,67.0,57.4,47.6,59.5,92.9,26,0,11,17.9,5,28,0,4,78.6,22,3.6,1,101.0,4,0,3.6,1,33,18,4.5,8.3,1.5
Mecole Hardman Jr.,42683,WR,KC,1,1.0,3,100.0,,0,0,0,0.0,0,2,16,0,72.1,71.9,73.6,,75.3,4.0,1,0,41,0.0,0,25,0,4,100.0,25,32.0,8,111.5,4,0,64.0,16,43,39,9.8,10.8,1.72
Jauan Jennings,48027,WR,SF,1,7.0,0,75.0,,0,0,0,0.0,0,3,28,0,70.5,65.8,78.4,,76.4,0.0,0,0,13,0.0,0,16,0,3,93.8,15,75.0,12,94.8,4,0,25.0,4,29,7,2.3,9.7,1.93
Tee Higgins,61211,WR,CIN,1,15.8,0,25.0,,0,0,0,66.7,2,1,7,0,26.5,61.2,46.8,,46.9,0.0,0,0,10,0.0,0,32,0,1,100.0,32,15.6,5,39.6,4,0,84.4,27,10,6,6.0,10.0,0.31
CeeDee Lamb,61570,WR,DAL,1,10.3,0,25.0,,0,0,0,50.0,1,2,9,0,36.2,71.4,68.5,,70.4,0.0,0,0,11,0.0,0,46,1,1,95.7,44,6.5,3,49.0,4,0,93.5,43,21,11,11.0,21.0,0.48
Rhamondre Stevenson,98689,HB,NE,1,-0.8,0,100.0,100.0,1,1,0,0.0,0,2,19,0,72.1,73.5,74.9,73.4,83.8,0.0,0,0,15,6.7,1,15,0,4,93.3,14,0.0,0,101.0,4,0,13.3,2,33,36,9.0,8.3,2.36
James Washington,47792,WR,PIT,1,23.0,0,66.7,100.0,2,2,0,0.0,0,2,25,0,68.3,64.0,77.2,,75.2,0.0,0,0,22,0.0,0,21,0,2,95.2,20,4.8,1,148.6,3,1,95.2,20,37,1,0.5,18.5,1.85
Darrell Daniels,12122,TE,ARZ,1,-3.0,0,66.7,,0,0,0,0.0,0,0,1,0,68.3,64.0,52.3,,55.1,70.0,7,0,2,0.0,0,10,0,2,100.0,10,20.0,2,70.1,3,0,0.0,0,2,13,6.5,1.0,0.2
Foster Moreau,47043,TE,LV,1,7.3,0,0.0,0.0,0,2,0,100.0,1,0,23,0,28.0,,29.3,17.3,31.6,82.4,14,0,0,29.4,5,17,0,0,58.8,10,11.8,2,39.6,3,0,5.9,1,0,0,,,0.0
Breshad Perriman,9459,WR,TB,1,5.3,0,33.3,0.0,0,1,0,50.0,1,0,30,0,28.8,61.2,47.2,,45.4,0.0,0,0,5,0.0,0,26,0,1,96.2,25,7.7,2,42.4,3,0,92.3,24,5,0,0.0,5.0,0.2
Cameron Brate,9207,TE,TB,1,1.3,0,100.0,100.0,1,1,0,0.0,0,2,30,0,70.5,65.8,68.5,65.5,71.2,33.3,4,0,16,8.3,1,12,0,3,91.7,11,33.3,4,106.9,3,0,16.7,2,29,25,8.3,9.7,2.64
Emmanuel Sanders,5606,WR,BUF,1,17.3,0,66.7,,0,0,0,0.0,0,1,4,0,68.3,64.0,70.2,,66.6,0.0,0,0,34,0.0,0,17,0,2,94.1,16,5.9,1,147.2,3,1,94.1,16,36,0,0.0,18.0,2.25
Devin Singletary,40485,HB,BUF,1,-2.0,0,100.0,,0,0,0,0.0,0,1,4,0,72.1,76.6,79.2,59.0,62.7,0.0,0,0,9,13.8,4,29,0,3,79.3,23,3.4,1,84.7,3,0,6.9,2,13,19,6.3,4.3,0.57
Miles Sanders,40555,HB,PHI,1,1.3,0,100.0,,0,0,0,0.0,0,0,24,0,70.5,72.7,53.4,73.0,63.0,0.0,0,0,6,9.1,1,11,0,3,72.7,8,0.0,0,83.3,3,0,9.1,1,12,8,2.7,4.0,1.5
A.J. Green,6156,WR,ARZ,1,20.7,0,0.0,0.0,0,2,0,,0,0,1,0,,,47.9,,47.9,0.0,0,0,0,0.0,0,29,0,0,93.1,27,3.4,1,39.6,3,0,96.6,28,0,0,,,0.0
Kyle Juszczyk,7912,FB,SF,1,7.3,0,66.7,,0,0,0,0.0,0,0,28,0,68.3,64.0,67.1,37.7,59.7,11.1,2,0,10,11.1,2,18,0,2,83.3,15,27.8,5,78.5,3,0,11.1,2,15,7,3.5,7.5,1.0
Gabe Davis,55410,WR,BUF,1,12.7,1,66.7,,0,0,0,0.0,0,2,4,0,68.3,64.0,81.9,,76.8,0.0,0,0,22,0.0,0,20,0,2,90.0,18,20.0,4,149.3,3,1,80.0,16,41,8,4.0,20.5,2.28
Deebo Samuel,48274,WR,SF,1,2.0,1,100.0,,0,0,0,0.0,0,2,28,0,70.5,74.6,77.0,49.8,75.2,5.0,1,0,19,15.0,3,20,0,3,80.0,16,35.0,7,118.8,3,0,50.0,10,38,32,10.7,12.7,2.38
Tyler Johnson,48054,WR,TB,1,7.0,0,66.7,,0,0,0,33.3,1,2,30,0,29.9,64.0,57.0,,54.1,0.0,0,0,17,0.0,0,36,0,2,97.2,35,75.0,27,99.3,3,0,25.0,9,30,16,8.0,15.0,0.86
Isaiah McKenzie,11927,WR,BUF,1,4.3,1,100.0,100.0,1,1,0,0.0,0,2,4,0,70.5,73.1,85.6,,80.5,0.0,0,0,19,0.0,0,12,0,3,100.0,12,91.7,11,118.8,3,0,8.3,1,45,32,10.7,15.0,3.75
George Kittle,11901,TE,SF,1,3.5,0,50.0,,0,0,0,0.0,0,1,28,0,64.7,61.2,68.8,68.3,56.9,55.6,15,0,18,11.1,3,27,0,1,85.2,23,22.2,6,81.3,2,0,18.5,5,18,9,9.0,18.0,0.78
James Conner,11860,HB,ARZ,1,-2.5,0,50.0,,0,0,0,0.0,0,0,1,0,64.7,69.4,53.6,80.1,54.5,0.0,0,1,5,33.3,3,9,0,1,66.7,6,0.0,0,16.7,2,0,11.1,1,5,6,6.0,5.0,0.83
Ke'Shawn Vaughn,45866,HB,TB,1,-1.0,0,100.0,,0,0,0,0.0,0,0,30,0,68.3,76.6,70.1,68.5,57.1,0.0,0,0,5,5.6,1,18,0,2,94.4,17,5.6,1,85.4,2,0,0.0,0,9,11,5.5,4.5,0.53
Benny Snell Jr.,45954,HB,PIT,1,0.5,0,100.0,,0,0,0,0.0,0,2,25,0,68.3,67.8,64.1,74.6,56.7,0.0,0,0,11,6.7,1,15,0,2,80.0,12,20.0,3,100.0,2,0,0.0,0,16,15,7.5,8.0,1.33
DeSean Jackson,4363,WR,LV,1,13.0,0,50.0,,0,0,0,50.0,1,1,23,0,29.9,64.0,65.8,,65.1,0.0,0,0,26,0.0,0,19,0,1,94.7,18,21.1,4,95.8,2,0,78.9,15,26,3,3.0,26.0,1.44
Ray-Ray McCloud III,47895,WR,PIT,1,7.5,1,100.0,,0,0,0,0.0,0,1,25,0,68.3,74.7,75.7,,73.5,0.0,0,0,12,0.0,0,11,0,2,90.9,10,63.6,7,108.3,2,0,36.4,4,20,5,2.5,10.0,2.0
Trent Sherfield,48021,WR,SF,1,8.0,0,0.0,,0,0,0,,0,0,28,0,,,52.7,,55.6,0.0,0,1,0,0.0,0,7,0,0,100.0,7,14.3,1,0.0,2,0,85.7,6,0,0,,,0.0
Nelson Agholor,9453,WR,NE,1,17.5,1,50.0,,0,0,0,0.0,0,1,19,0,64.7,61.2,54.7,,54.9,0.0,0,1,18,0.0,0,39,0,1,97.4,38,7.7,3,41.7,2,0,92.3,36,18,18,18.0,18.0,0.47
Najee Harris,57121,HB,PIT,1,-5.5,0,100.0,,0,0,0,0.0,0,0,25,1,68.3,22.8,49.8,42.2,26.9,0.0,0,0,0,29.4,5,17,0,2,70.6,12,5.9,1,79.2,2,0,0.0,0,-1,10,5.0,-0.5,-0.08
Eno Benjamin,57136,HB,ARZ,1,-3.5,0,100.0,,0,0,0,0.0,0,2,1,0,68.3,70.0,69.0,78.7,83.5,0.0,0,0,13,27.3,3,11,0,2,72.7,8,0.0,0,118.8,2,0,0.0,0,26,33,16.5,13.0,3.25
Cam Akers,57206,HB,LA,1,27.0,0,50.0,,0,0,0,50.0,1,1,26,0,30.0,76.6,58.7,76.2,49.0,0.0,0,0,40,13.3,2,15,0,1,66.7,10,0.0,0,95.8,2,0,33.3,5,40,13,13.0,40.0,4.0
Noah Gray,60878,TE,KC,1,7.5,0,0.0,0.0,0,1,0,100.0,1,0,16,0,27.9,,44.8,,41.1,27.3,3,0,0,0.0,0,11,0,0,100.0,11,27.3,3,39.6,2,0,45.5,5,0,0,,,0.0
Jalen Reagor,61697,WR,PHI,1,3.5,0,50.0,0.0,0,1,0,0.0,0,0,24,0,64.7,74.0,50.1,,50.3,0.0,0,0,2,0.0,0,45,0,1,95.6,43,20.0,9,56.3,2,0,80.0,36,2,5,5.0,2.0,0.05
Tony Pollard,27126,HB,DAL,1,-1.5,0,100.0,,0,0,0,0.0,0,1,9,0,68.3,72.2,64.4,80.6,58.0,0.0,0,0,10,15.0,3,20,0,2,80.0,16,10.0,2,91.7,2,0,0.0,0,12,15,7.5,6.0,0.75
Chase Edmonds,45851,HB,ARZ,1,16.0,0,0.0,,0,0,0,,0,0,1,0,,72.1,52.1,61.1,53.2,0.0,0,0,0,23.8,5,21,0,0,76.2,16,4.8,1,39.6,1,0,14.3,3,0,0,,,0.0
Malik Turner,48078,WR,DAL,1,4.0,1,100.0,,0,0,0,0.0,0,0,9,0,64.7,61.2,58.4,,60.2,0.0,0,0,6,0.0,0,3,0,1,100.0,3,33.3,1,91.7,1,0,66.7,2,6,2,2.0,6.0,2.0
Nick Allegretti,39268,G,KC,1,1.0,0,100.0,,0,0,0,0.0,0,1,16,0,64.7,61.2,89.0,,90.1,100.0,1,0,1,0.0,0,1,0,1,100.0,1,0.0,0,118.8,1,1,0.0,0,1,0,0.0,1.0,1.0
Cole Beasley,7330,WR,BUF,1,11.0,0,100.0,,0,0,0,0.0,0,1,4,0,68.3,64.0,69.1,,67.9,0.0,0,0,19,0.0,0,9,0,1,88.9,8,100.0,9,118.8,1,0,0.0,0,19,8,8.0,19.0,2.38
O.J. Howard,11774,TE,TB,1,3.0,0,100.0,,0,0,0,0.0,0,0,30,0,64.7,61.2,56.0,,53.7,80.0,4,0,3,0.0,0,5,0,1,100.0,5,0.0,0,79.2,1,0,20.0,1,3,0,0.0,3.0,0.6
Blake Jarwin,12320,TE,DAL,1,16.0,0,0.0,,0,0,0,,0,0,9,0,,,48.0,,53.8,25.0,2,0,0,0.0,0,8,0,0,100.0,8,62.5,5,39.6,1,0,12.5,1,0,0,,,0.0
Damien Harris,35134,HB,NE,1,7.0,0,100.0,,0,0,0,0.0,0,0,19,0,64.7,73.1,56.1,44.0,60.1,0.0,0,0,7,25.0,2,8,0,1,75.0,6,0.0,0,95.8,1,0,0.0,0,7,0,0.0,7.0,1.17
Boston Scott,39462,HB,PHI,1,-3.0,0,100.0,,0,0,0,0.0,0,0,24,0,64.7,64.6,63.0,26.9,61.7,0.0,0,0,1,20.0,1,5,0,1,80.0,4,0.0,0,79.2,1,0,0.0,0,1,4,4.0,1.0,0.25
Elijah Mitchell,57272,HB,SF,1,-10.0,0,100.0,,0,0,0,0.0,0,0,28,0,64.7,79.0,72.0,77.6,56.0,0.0,0,0,-11,28.6,4,14,0,1,71.4,10,7.1,1,79.2,1,0,7.1,1,-11,-1,-1.0,-11.0,-1.1
Jakob Johnson,32565,FB,NE,1,1.0,0,0.0,,0,0,0,100.0,1,0,19,0,27.9,,33.7,72.4,26.8,0.0,0,0,0,16.7,1,6,1,0,83.3,5,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
C.J. Goodwin,9243,S,DAL,1,8.0,0,100.0,,0,0,0,0.0,0,1,9,0,64.7,61.2,77.8,,76.9,0.0,0,0,16,0.0,0,1,0,1,100.0,1,0.0,0,118.8,1,0,0.0,0,16,8,8.0,16.0,16.0
Jordan Howard,10784,HB,PHI,1,-4.0,0,100.0,,0,0,0,0.0,0,0,24,0,64.7,61.2,65.0,59.9,59.7,0.0,0,0,7,33.3,4,12,0,1,66.7,8,0.0,0,95.8,1,0,0.0,0,7,11,11.0,7.0,0.88
Van Jefferson,47447,WR,LA,1,31.0,0,100.0,,0,0,0,0.0,0,1,26,0,64.7,61.2,63.5,,63.1,0.0,0,0,41,0.0,0,21,0,1,90.5,19,61.9,13,118.8,1,0,38.1,8,41,10,10.0,41.0,2.16
Reggie Gilliam,40951,FB,BUF,1,1.0,0,100.0,,0,0,0,0.0,0,0,4,0,64.7,61.2,78.1,71.5,58.7,0.0,0,0,4,33.3,2,6,0,1,50.0,3,50.0,3,83.3,1,0,0.0,0,4,3,3.0,4.0,1.33
Scott Miller,47481,WR,TB,1,6.0,0,100.0,,0,0,0,0.0,0,0,30,0,64.7,64.6,59.5,,54.8,0.0,0,0,8,0.0,0,8,0,1,100.0,8,37.5,3,100.0,1,0,62.5,5,8,2,2.0,8.0,1.0
Blake Bell,9550,TE,KC,1,-2.0,1,100.0,,0,0,0,0.0,0,0,16,0,64.7,61.2,52.4,45.5,51.5,100.0,9,0,3,22.2,2,9,1,1,77.8,7,0.0,0,79.2,1,0,0.0,0,3,5,5.0,3.0,0.43
Derek Watt,10832,FB,PIT,1,4.0,0,0.0,,0,0,0,,0,0,25,0,,,59.4,,60.0,0.0,0,0,0,0.0,0,1,0,0,100.0,1,100.0,1,39.6,1,0,0.0,0,0,0,,,0.0
Jalen Richard,11395,HB,LV,1,-5.0,0,100.0,,0,0,0,0.0,0,0,23,0,64.7,61.2,57.8,79.1,52.6,0.0,0,0,4,8.0,2,25,0,1,88.0,22,4.0,1,83.3,1,0,8.0,2,4,9,9.0,4.0,0.18
Tommy Doyle,40459,T,BUF,1,6.0,0,100.0,,0,0,0,0.0,0,1,4,0,64.7,61.2,79.5,66.3,90.2,100.0,2,0,1,50.0,1,2,0,1,50.0,1,0.0,0,118.8,1,1,0.0,0,1,0,0.0,1.0,1.0
Antoine Wesley,39967,WR,ARZ,1,24.0,0,0.0,0.0,0,1,0,,0,0,1,0,64.7,61.2,59.4,,58.8,0.0,0,0,0,0.0,0,24,0,0,91.7,22,8.3,2,39.6,1,0,91.7,22,0,0,,,0.0
Travis Benjamin,7100,WR,SF,1,12.0,0,100.0,,0,0,0,0.0,0,1,28,0,64.7,72.9,76.4,,73.3,0.0,0,0,17,0.0,0,4,0,1,100.0,4,25.0,1,118.8,1,0,75.0,3,17,5,5.0,17.0,4.25
