pick,player,position,count,probability
8,Jeremiyah Love,RB,72,0.0144
8,Francis Mauigoa,OT,44,0.0088
8,Monroe Freeling,OT,43,0.0086
8,Spencer Fano,OT,41,0.0082
8,Arvell Reese,LB,24,0.0048
8,Olaivavega Ioane,IOL,4,0.0008
8,Kadyn Proctor,OT,3,0.0006
8,Kenyon Sadiq,TE,2,0.0004
9,Mansoor Delane,CB,1125,0.225
9,Spencer Fano,OT,684,0.1368
9,Caleb Downs,S,679,0.1358
9,Jermod McCoy,CB,592,0.1184
9,Rueben Bain,EDGE,568,0.1136
9,Monroe Freeling,OT,379,0.0758
9,Makai Lemon,WR,249,0.0498
9,Francis Mauigoa,OT,217,0.0434
9,Jordyn Tyson,WR,117,0.0234
9,Carnell Tate,WR,114,0.0228
9,David Bailey,EDGE,64,0.0128
9,Keldric Faulk,EDGE,58,0.0116
9,Sonny Styles,LB,40,0.008
9,Jeremiyah Love,RB,34,0.0068
9,Kadyn Proctor,OT,31,0.0062
9,Dillon Thieneman,S,26,0.0052
9,Arvell Reese,LB,11,0.0022
9,Kenyon Sadiq,TE,6,0.0012
9,Olaivavega Ioane,IOL,6,0.0012
10,Caleb Downs,S,2159,0.4318
10,Sonny Styles,LB,865,0.173
10,Dillon Thieneman,S,491,0.0982
10,Olaivavega Ioane,IOL,261,0.0522
10,Spencer Fano,OT,203,0.0406
10,Monroe Freeling,OT,185,0.037
10,Mansoor Delane,CB,135,0.027
10,Jeremiyah Love,RB,115,0.023
10,Jermod McCoy,CB,97,0.0194
10,Rueben Bain,EDGE,96,0.0192
10,Makai Lemon,WR,90,0.018
10,Jordyn Tyson,WR,88,0.0176
10,Arvell Reese,LB,74,0.0148
10,Francis Mauigoa,OT,62,0.0124
10,Kenyon Sadiq,TE,27,0.0054
10,Carnell Tate,WR,16,0.0032
10,David Bailey,EDGE,12,0.0024
10,Akheem Mesidor,EDGE,8,0.0016
10,Kadyn Proctor,OT,8,0.0016
10,Keldric Faulk,EDGE,8,0.0016
11,Makai Lemon,WR,1182,0.2364
11,Jordyn Tyson,WR,765,0.153
11,Jermod McCoy,CB,741,0.1482
11,Mansoor Delane,CB,722,0.1444
11,Olaivavega Ioane,IOL,574,0.1148
11,Caleb Downs,S,207,0.0414
11,Kenyon Sadiq,TE,116,0.0232
11,Dillon Thieneman,S,105,0.021
11,Spencer Fano,OT,103,0.0206
11,Rueben Bain,EDGE,98,0.0196
11,Monroe Freeling,OT,80,0.016
11,Omar Cooper Jr.,WR,69,0.0138
11,Keldric Faulk,EDGE,50,0.01
11,Carnell Tate,WR,47,0.0094
11,Jeremiyah Love,RB,45,0.009
11,Akheem Mesidor,EDGE,27,0.0054
11,Francis Mauigoa,OT,22,0.0044
11,Kadyn Proctor,OT,19,0.0038
11,David Bailey,EDGE,13,0.0026
11,Sonny Styles,LB,12,0.0024
11,Emmanuel McNeil-Warren,S,2,0.0004
11,Blake Miller,OT,1,0.0002
12,Jermod McCoy,CB,2176,0.4352
12,Mansoor Delane,CB,745,0.149
12,Sonny Styles,LB,456,0.0912
12,Keldric Faulk,EDGE,244,0.0488
12,Spencer Fano,OT,205,0.041
12,Dillon Thieneman,S,182,0.0364
12,Monroe Freeling,OT,177,0.0354
12,Caleb Downs,S,120,0.024
12,Makai Lemon,WR,106,0.0212
12,Jeremiyah Love,RB,97,0.0194
12,Akheem Mesidor,EDGE,75,0.015
12,Jordyn Tyson,WR,75,0.015
12,Rueben Bain,EDGE,75,0.015
12,Francis Mauigoa,OT,60,0.012
12,Olaivavega Ioane,IOL,51,0.0102
12,Emmanuel McNeil-Warren,S,46,0.0092
12,Kenyon Sadiq,TE,44,0.0088
12,Kadyn Proctor,OT,31,0.0062
12,Arvell Reese,LB,11,0.0022
12,Carnell Tate,WR,8,0.0016
12,David Bailey,EDGE,8,0.0016
12,Omar Cooper Jr.,WR,4,0.0008
12,Caleb Lomu,OT,3,0.0006
12,Blake Miller,OT,1,0.0002
13,Jordyn Tyson,WR,1307,0.2614
13,Spencer Fano,OT,998,0.1996
13,Monroe Freeling,OT,885,0.177
13,Makai Lemon,WR,835,0.167
13,Francis Mauigoa,OT,261,0.0522
13,Kadyn Proctor,OT,176,0.0352
13,Sonny Styles,LB,98,0.0196
13,Omar Cooper Jr.,WR,93,0.0186
13,Jeremiyah Love,RB,61,0.0122
13,Blake Miller,OT,42,0.0084
13,Dillon Thieneman,S,38,0.0076
13,Kenyon Sadiq,TE,35,0.007
13,Carnell Tate,WR,32,0.0064
13,Olaivavega Ioane,IOL,32,0.0064
13,Jermod McCoy,CB,27,0.0054
13,Akheem Mesidor,EDGE,21,0.0042
13,Kevin Concepcion,WR,20,0.004
13,Keldric Faulk,EDGE,11,0.0022
13,Caleb Downs,S,7,0.0014
13,Rueben Bain,EDGE,7,0.0014
13,Mansoor Delane,CB,6,0.0012
13,Caleb Lomu,OT,4,0.0008
13,Emmanuel McNeil-Warren,S,2,0.0004
13,Arvell Reese,LB,1,0.0002
13,Ty Simpson,QB,1,0.0002
14,Olaivavega Ioane,IOL,1524,0.3048
14,Jordyn Tyson,WR,988,0.1976
14,Makai Lemon,WR,619,0.1238
14,Omar Cooper Jr.,WR,524,0.1048
14,Kenyon Sadiq,TE,508,0.1016
14,Monroe Freeling,OT,159,0.0318
14,Jeremiyah Love,RB,99,0.0198
14,Keldric Faulk,EDGE,75,0.015
14,Akheem Mesidor,EDGE,73,0.0146
14,Kadyn Proctor,OT,62,0.0124
14,Carnell Tate,WR,53,0.0106
14,Spencer Fano,OT,52,0.0104
14,Dillon Thieneman,S,50,0.01
14,Francis Mauigoa,OT,46,0.0092
14,Sonny Styles,LB,43,0.0086
14,Jermod McCoy,CB,41,0.0082
14,Kevin Concepcion,WR,39,0.0078
14,Rueben Bain,EDGE,16,0.0032
14,Caleb Downs,S,7,0.0014
14,Mansoor Delane,CB,6,0.0012
14,Emmanuel McNeil-Warren,S,5,0.001
14,Blake Miller,OT,3,0.0006
14,Caleb Lomu,OT,3,0.0006
14,David Bailey,EDGE,3,0.0006
14,Avieon Terrell,CB,2,0.0004
15,Keldric Faulk,EDGE,1621,0.3242
15,Kenyon Sadiq,TE,1225,0.245
15,Akheem Mesidor,EDGE,787,0.1574
15,Jermod McCoy,CB,381,0.0762
15,Olaivavega Ioane,IOL,375,0.075
15,Rueben Bain,EDGE,172,0.0344
15,Jeremiyah Love,RB,64,0.0128
15,Kadyn Proctor,OT,55,0.011
15,Mansoor Delane,CB,43,0.0086
15,Jordyn Tyson,WR,39,0.0078
15,Monroe Freeling,OT,38,0.0076
15,Sonny Styles,LB,33,0.0066
15,Francis Mauigoa,OT,29,0.0058
15,Makai Lemon,WR,27,0.0054
15,Avieon Terrell,CB,25,0.005
15,Dillon Thieneman,S,24,0.0048
15,Emmanuel McNeil-Warren,S,19,0.0038
15,Spencer Fano,OT,12,0.0024
15,Omar Cooper Jr.,WR,11,0.0022
15,Blake Miller,OT,8,0.0016
15,Caleb Downs,S,4,0.0008
15,Caleb Lomu,OT,4,0.0008
15,Kevin Concepcion,WR,2,0.0004
15,Carnell Tate,WR,1,0.0002
15,David Bailey,EDGE,1,0.0002
16,Akheem Mesidor,EDGE,732,0.1464
16,Omar Cooper Jr.,WR,665,0.133
16,Keldric Faulk,EDGE,601,0.1202
16,Jordyn Tyson,WR,563,0.1126
16,Olaivavega Ioane,IOL,563,0.1126
16,Jermod McCoy,CB,241,0.0482
16,Sonny Styles,LB,198,0.0396
16,Kevin Concepcion,WR,192,0.0384
16,Makai Lemon,WR,183,0.0366
16,Jeremiyah Love,RB,126,0.0252
16,Dillon Thieneman,S,123,0.0246
16,Kenyon Sadiq,TE,119,0.0238
16,Kadyn Proctor,OT,98,0.0196
16,Avieon Terrell,CB,76,0.0152
16,Rueben Bain,EDGE,74,0.0148
16,Francis Mauigoa,OT,69,0.0138
16,Ty Simpson,QB,62,0.0124
16,Spencer Fano,OT,59,0.0118
16,Mansoor Delane,CB,50,0.01
16,Carnell Tate,WR,46,0.0092
16,Monroe Freeling,OT,39,0.0078
16,Blake Miller,OT,38,0.0076
16,Emmanuel McNeil-Warren,S,29,0.0058
16,T.J. Parker,EDGE,23,0.0046
16,Caleb Downs,S,16,0.0032
16,Caleb Lomu,OT,9,0.0018
16,Peter Woods,DT,3,0.0006
16,Drew Allar,QB,2,0.0004
16,Garrett Nussmeier,QB,1,0.0002
17,Kadyn Proctor,OT,2055,0.411
17,Spencer Fano,OT,500,0.1
17,Monroe Freeling,OT,480,0.096
17,Caleb Lomu,OT,478,0.0956
17,Blake Miller,OT,475,0.095
17,Francis Mauigoa,OT,262,0.0524
17,Peter Woods,DT,112,0.0224
17,Akheem Mesidor,EDGE,109,0.0218
17,Dillon Thieneman,S,90,0.018
17,Keldric Faulk,EDGE,84,0.0168
17,Jeremiyah Love,RB,73,0.0146
17,Kenyon Sadiq,TE,67,0.0134
17,Olaivavega Ioane,IOL,50,0.01
17,Omar Cooper Jr.,WR,38,0.0076
17,Sonny Styles,LB,34,0.0068
17,Jordyn Tyson,WR,29,0.0058
17,Caleb Downs,S,14,0.0028
17,Emmanuel McNeil-Warren,S,13,0.0026
17,Kevin Concepcion,WR,9,0.0018
17,Rueben Bain,EDGE,8,0.0016
17,Avieon Terrell,CB,5,0.001
17,Makai Lemon,WR,5,0.001
17,Jermod McCoy,CB,4,0.0008
17,T.J. Parker,EDGE,3,0.0006
17,Arvell Reese,LB,1,0.0002
17,Carnell Tate,WR,1,0.0002
17,Denzel Boston,WR,1,0.0002
18,Dillon Thieneman,S,2245,0.449
18,Emmanuel McNeil-Warren,S,1380,0.276
18,Jeremiyah Love,RB,364,0.0728
18,Caleb Downs,S,199,0.0398
18,Peter Woods,DT,114,0.0228
18,Avieon Terrell,CB,113,0.0226
18,Kadyn Proctor,OT,72,0.0144
18,Jermod McCoy,CB,62,0.0124
18,Akheem Mesidor,EDGE,55,0.011
18,Kenyon Sadiq,TE,55,0.011
18,Keldric Faulk,EDGE,45,0.009
18,Mansoor Delane,CB,43,0.0086
18,Omar Cooper Jr.,WR,43,0.0086
18,Olaivavega Ioane,IOL,39,0.0078
18,Kevin Concepcion,WR,28,0.0056
18,Spencer Fano,OT,27,0.0054
18,Blake Miller,OT,25,0.005
18,Caleb Lomu,OT,21,0.0042
18,Monroe Freeling,OT,21,0.0042
18,Kayden McDonald,DT,14,0.0028
18,Sonny Styles,LB,11,0.0022
18,Francis Mauigoa,OT,10,0.002
18,T.J. Parker,EDGE,5,0.001
18,Jordyn Tyson,WR,3,0.0006
18,Makai Lemon,WR,3,0.0006
18,Rueben Bain,EDGE,2,0.0004
18,Denzel Boston,WR,1,0.0002
19,Kenyon Sadiq,TE,1354,0.2708
19,Akheem Mesidor,EDGE,829,0.1658
19,Keldric Faulk,EDGE,588,0.1176
19,Omar Cooper Jr.,WR,538,0.1076
19,Kevin Concepcion,WR,261,0.0522
19,Kadyn Proctor,OT,212,0.0424
19,Peter Woods,DT,168,0.0336
19,Blake Miller,OT,161,0.0322
19,Spencer Fano,OT,90,0.018
19,Monroe Freeling,OT,84,0.0168
19,Caleb Lomu,OT,79,0.0158
19,Denzel Boston,WR,73,0.0146
19,T.J. Parker,EDGE,73,0.0146
19,Jeremiyah Love,RB,60,0.012
19,Avieon Terrell,CB,58,0.0116
19,Emmanuel McNeil-Warren,S,46,0.0092
19,Makai Lemon,WR,46,0.0092
19,Dillon Thieneman,S,43,0.0086
19,Francis Mauigoa,OT,43,0.0086
19,Jordyn Tyson,WR,41,0.0082
19,Rueben Bain,EDGE,35,0.007
19,Sonny Styles,LB,27,0.0054
19,Kayden McDonald,DT,23,0.0046
19,Cashius Howell,EDGE,18,0.0036
19,Olaivavega Ioane,IOL,16,0.0032
19,Carnell Tate,WR,11,0.0022
19,Caleb Downs,S,9,0.0018
19,Jermod McCoy,CB,8,0.0016
19,Mansoor Delane,CB,6,0.0012
20,Akheem Mesidor,EDGE,795,0.159
20,Avieon Terrell,CB,658,0.1316
20,Keldric Faulk,EDGE,560,0.112
20,Emmanuel McNeil-Warren,S,555,0.111
20,Dillon Thieneman,S,525,0.105
20,Peter Woods,DT,341,0.0682
20,Sonny Styles,LB,259,0.0518
20,Kadyn Proctor,OT,155,0.031
20,Omar Cooper Jr.,WR,152,0.0304
20,T.J. Parker,EDGE,116,0.0232
20,Jermod McCoy,CB,103,0.0206
20,Kayden McDonald,DT,100,0.02
20,Caleb Lomu,OT,94,0.0188
20,Blake Miller,OT,90,0.018
20,Caleb Downs,S,85,0.017
20,Jeremiyah Love,RB,67,0.0134
20,Kevin Concepcion,WR,55,0.011
20,Monroe Freeling,OT,50,0.01
20,Spencer Fano,OT,46,0.0092
20,Mansoor Delane,CB,43,0.0086
20,Rueben Bain,EDGE,40,0.008
20,Kenyon Sadiq,TE,28,0.0056
20,Francis Mauigoa,OT,24,0.0048
20,Denzel Boston,WR,18,0.0036
20,Makai Lemon,WR,14,0.0028
20,Cashius Howell,EDGE,10,0.002
20,Olaivavega Ioane,IOL,9,0.0018
20,Jordyn Tyson,WR,6,0.0012
20,Carnell Tate,WR,2,0.0004
21,Kadyn Proctor,OT,852,0.1704
21,Blake Miller,OT,834,0.1668
21,Caleb Lomu,OT,810,0.162
21,Omar Cooper Jr.,WR,472,0.0944
21,Monroe Freeling,OT,353,0.0706
21,Spencer Fano,OT,334,0.0668
21,Kevin Concepcion,WR,326,0.0652
21,Avieon Terrell,CB,305,0.061
21,Jeremiyah Love,RB,155,0.031
21,Francis Mauigoa,OT,66,0.0132
21,Olaivavega Ioane,IOL,65,0.013
21,Denzel Boston,WR,56,0.0112
21,Akheem Mesidor,EDGE,41,0.0082
21,Ty Simpson,QB,37,0.0074
21,Jermod McCoy,CB,36,0.0072
21,Keldric Faulk,EDGE,32,0.0064
21,Emmanuel McNeil-Warren,S,30,0.006
21,Jordyn Tyson,WR,29,0.0058
21,Makai Lemon,WR,28,0.0056
21,Peter Woods,DT,24,0.0048
21,Mansoor Delane,CB,22,0.0044
21,T.J. Parker,EDGE,18,0.0036
21,Max Iheanachor,OT,16,0.0032
21,Colton Hood,CB,12,0.0024
21,Cashius Howell,EDGE,11,0.0022
21,Dillon Thieneman,S,8,0.0016
21,Kayden McDonald,DT,6,0.0012
21,Kenyon Sadiq,TE,6,0.0012
21,Sonny Styles,LB,6,0.0012
21,Caleb Downs,S,5,0.001
21,Carnell Tate,WR,2,0.0004
21,Drew Allar,QB,1,0.0002
21,Garrett Nussmeier,QB,1,0.0002
21,Rueben Bain,EDGE,1,0.0002
22,Akheem Mesidor,EDGE,649,0.1298
22,Omar Cooper Jr.,WR,592,0.1184
22,T.J. Parker,EDGE,566,0.1132
22,Kevin Concepcion,WR,486,0.0972
22,Emmanuel McNeil-Warren,S,484,0.0968
22,Peter Woods,DT,477,0.0954
22,Keldric Faulk,EDGE,476,0.0952
22,Denzel Boston,WR,232,0.0464
22,Olaivavega Ioane,IOL,200,0.04
22,Kayden McDonald,DT,162,0.0324
22,Cashius Howell,EDGE,156,0.0312
22,Blake Miller,OT,87,0.0174
22,Caleb Downs,S,49,0.0098
22,Avieon Terrell,CB,45,0.009
22,Dillon Thieneman,S,43,0.0086
22,Caleb Lomu,OT,39,0.0078
22,Jordyn Tyson,WR,38,0.0076
22,Makai Lemon,WR,28,0.0056
22,Rueben Bain,EDGE,26,0.0052
22,Caleb Banks,DT,25,0.005
22,Monroe Freeling,OT,24,0.0048
22,Spencer Fano,OT,24,0.0048
22,Zion Young,EDGE,20,0.004
22,Jeremiyah Love,RB,16,0.0032
22,Sonny Styles,LB,14,0.0028
22,Kadyn Proctor,OT,11,0.0022
22,Kenyon Sadiq,TE,10,0.002
22,Carnell Tate,WR,5,0.001
22,C.J. Allen,LB,3,0.0006
22,Ty Simpson,QB,3,0.0006
22,Francis Mauigoa,OT,2,0.0004
22,Jermod McCoy,CB,2,0.0004
22,Mansoor Delane,CB,2,0.0004
22,Max Iheanachor,OT,2,0.0004
22,Chris Johnson,CB,1,0.0002
22,Colton Hood,CB,1,0.0002
23,Caleb Lomu,OT,887,0.1774
23,Blake Miller,OT,859,0.1718
23,Kevin Concepcion,WR,550,0.11
23,Omar Cooper Jr.,WR,541,0.1082
23,T.J. Parker,EDGE,286,0.0572
23,Denzel Boston,WR,281,0.0562
23,Spencer Fano,OT,267,0.0534
23,Monroe Freeling,OT,261,0.0522
23,Akheem Mesidor,EDGE,233,0.0466
23,Emmanuel McNeil-Warren,S,224,0.0448
23,Kadyn Proctor,OT,111,0.0222
23,Cashius Howell,EDGE,97,0.0194
23,Keldric Faulk,EDGE,74,0.0148
23,Kenyon Sadiq,TE,46,0.0092
23,Jordyn Tyson,WR,45,0.009
23,Dillon Thieneman,S,36,0.0072
23,Makai Lemon,WR,33,0.0066
23,Francis Mauigoa,OT,23,0.0046
23,Avieon Terrell,CB,21,0.0042
23,Caleb Downs,S,21,0.0042
23,Peter Woods,DT,20,0.004
23,Kayden McDonald,DT,16,0.0032
23,Zion Young,EDGE,15,0.003
23,Jeremiyah Love,RB,12,0.0024
23,Rueben Bain,EDGE,12,0.0024
23,Max Iheanachor,OT,9,0.0018
23,Carnell Tate,WR,7,0.0014
23,Sonny Styles,LB,5,0.001
23,Olaivavega Ioane,IOL,4,0.0008
23,C.J. Allen,LB,3,0.0006
23,Mansoor Delane,CB,1,0.0002
24,Caleb Lomu,OT,1100,0.22
24,Kevin Concepcion,WR,981,0.1962
24,Denzel Boston,WR,485,0.097
24,Omar Cooper Jr.,WR,440,0.088
24,Monroe Freeling,OT,382,0.0764
24,Blake Miller,OT,380,0.076
24,Kadyn Proctor,OT,202,0.0404
24,Olaivavega Ioane,IOL,140,0.028
24,Spencer Fano,OT,124,0.0248
24,Avieon Terrell,CB,101,0.0202
24,T.J. Parker,EDGE,97,0.0194
24,Emmanuel McNeil-Warren,S,83,0.0166
24,Ty Simpson,QB,67,0.0134
24,Peter Woods,DT,61,0.0122
24,Jordyn Tyson,WR,59,0.0118
24,Cashius Howell,EDGE,47,0.0094
24,Kayden McDonald,DT,44,0.0088
24,Makai Lemon,WR,41,0.0082
24,Jeremiyah Love,RB,19,0.0038
24,Emmanuel Pregnon,IOL,14,0.0028
24,Kenyon Sadiq,TE,14,0.0028
24,Sonny Styles,LB,13,0.0026
24,Akheem Mesidor,EDGE,12,0.0024
24,Colton Hood,CB,12,0.0024
24,Dillon Thieneman,S,12,0.0024
24,Chase Bisontis,IOL,11,0.0022
24,Caleb Downs,S,10,0.002
24,Max Iheanachor,OT,9,0.0018
24,C.J. Allen,LB,8,0.0016
24,Jermod McCoy,CB,8,0.0016
24,Rueben Bain,EDGE,6,0.0012
24,Francis Mauigoa,OT,5,0.001
24,Carnell Tate,WR,3,0.0006
24,Keldric Faulk,EDGE,3,0.0006
24,Mansoor Delane,CB,3,0.0006
24,Chris Johnson,CB,2,0.0004
24,Caleb Banks,DT,1,0.0002
24,Zion Young,EDGE,1,0.0002
25,Peter Woods,DT,1779,0.3558
25,Kayden McDonald,DT,1212,0.2424
25,Emmanuel McNeil-Warren,S,920,0.184
25,Avieon Terrell,CB,221,0.0442
25,Dillon Thieneman,S,167,0.0334
25,Blake Miller,OT,84,0.0168
25,Caleb Downs,S,75,0.015
25,Kevin Concepcion,WR,67,0.0134
25,Caleb Banks,DT,66,0.0132
25,Denzel Boston,WR,62,0.0124
25,Caleb Lomu,OT,55,0.011
25,T.J. Parker,EDGE,45,0.009
25,Spencer Fano,OT,33,0.0066
25,Cashius Howell,EDGE,26,0.0052
25,Jeremiyah Love,RB,21,0.0042
25,Colton Hood,CB,18,0.0036
25,Monroe Freeling,OT,17,0.0034
25,Kenyon Sadiq,TE,16,0.0032
25,Max Iheanachor,OT,15,0.003
25,Olaivavega Ioane,IOL,12,0.0024
25,Omar Cooper Jr.,WR,12,0.0024
25,C.J. Allen,LB,9,0.0018
25,Jermod McCoy,CB,9,0.0018
25,Akheem Mesidor,EDGE,8,0.0016
25,Kadyn Proctor,OT,8,0.0016
25,Mansoor Delane,CB,7,0.0014
25,Ty Simpson,QB,7,0.0014
25,Jordyn Tyson,WR,5,0.001
25,Keldric Faulk,EDGE,5,0.001
25,Makai Lemon,WR,5,0.001
25,Sonny Styles,LB,5,0.001
25,Francis Mauigoa,OT,3,0.0006
25,Brandon Cisse,CB,2,0.0004
25,Carnell Tate,WR,1,0.0002
25,Chris Johnson,CB,1,0.0002
25,Emmanuel Pregnon,IOL,1,0.0002
25,Zion Young,EDGE,1,0.0002
26,T.J. Parker,EDGE,966,0.1932
26,Denzel Boston,WR,940,0.188
26,Kevin Concepcion,WR,743,0.1486
26,Cashius Howell,EDGE,541,0.1082
26,Kayden McDonald,DT,301,0.0602
26,Peter Woods,DT,264,0.0528
26,Olaivavega Ioane,IOL,160,0.032
26,Zion Young,EDGE,129,0.0258
26,Omar Cooper Jr.,WR,96,0.0192
26,Akheem Mesidor,EDGE,87,0.0174
26,Avieon Terrell,CB,82,0.0164
26,Emmanuel McNeil-Warren,S,76,0.0152
26,Blake Miller,OT,64,0.0128
26,Jordyn Tyson,WR,63,0.0126
26,Keldric Faulk,EDGE,61,0.0122
26,Dillon Thieneman,S,60,0.012
26,Makai Lemon,WR,50,0.01
26,C.J. Allen,LB,44,0.0088
26,Caleb Lomu,OT,41,0.0082
26,Malachi Lawrence,EDGE,31,0.0062
26,Caleb Downs,S,25,0.005
26,Emmanuel Pregnon,IOL,20,0.004
26,Sonny Styles,LB,19,0.0038
26,Chase Bisontis,IOL,17,0.0034
26,Monroe Freeling,OT,17,0.0034
26,Rueben Bain,EDGE,15,0.003
26,Caleb Banks,DT,14,0.0028
26,Spencer Fano,OT,13,0.0026
26,Jeremiyah Love,RB,12,0.0024
26,Colton Hood,CB,10,0.002
26,Kenyon Sadiq,TE,8,0.0016
26,Ty Simpson,QB,8,0.0016
26,Kadyn Proctor,OT,7,0.0014
26,Max Iheanachor,OT,6,0.0012
26,Jermod McCoy,CB,4,0.0008
26,Chris Johnson,CB,3,0.0006
26,Brandon Cisse,CB,1,0.0002
26,Carnell Tate,WR,1,0.0002
26,Mansoor Delane,CB,1,0.0002
27,Denzel Boston,WR,697,0.1394
27,Caleb Lomu,OT,582,0.1164
27,T.J. Parker,EDGE,575,0.115
27,Kevin Concepcion,WR,520,0.104
27,Cashius Howell,EDGE,396,0.0792
27,Blake Miller,OT,392,0.0784
27,Spencer Fano,OT,255,0.051
27,Avieon Terrell,CB,204,0.0408
27,Monroe Freeling,OT,199,0.0398
27,Max Iheanachor,OT,158,0.0316
27,Kadyn Proctor,OT,156,0.0312
27,Olaivavega Ioane,IOL,145,0.029
27,Omar Cooper Jr.,WR,85,0.017
27,Dillon Thieneman,S,61,0.0122
27,Zion Young,EDGE,60,0.012
27,Jordyn Tyson,WR,51,0.0102
27,Colton Hood,CB,50,0.01
27,Kayden McDonald,DT,49,0.0098
27,Emmanuel McNeil-Warren,S,46,0.0092
27,Peter Woods,DT,46,0.0092
27,Keldric Faulk,EDGE,36,0.0072
27,Akheem Mesidor,EDGE,33,0.0066
27,Makai Lemon,WR,30,0.006
27,Kenyon Sadiq,TE,23,0.0046
27,C.J. Allen,LB,21,0.0042
27,Chase Bisontis,IOL,21,0.0042
27,Emmanuel Pregnon,IOL,19,0.0038
27,Caleb Downs,S,17,0.0034
27,Jeremiyah Love,RB,13,0.0026
27,Jermod McCoy,CB,13,0.0026
27,Malachi Lawrence,EDGE,10,0.002
27,Chris Johnson,CB,8,0.0016
27,Sonny Styles,LB,6,0.0012
27,Caleb Banks,DT,5,0.001
27,Mansoor Delane,CB,5,0.001
27,Francis Mauigoa,OT,4,0.0008
27,Brandon Cisse,CB,3,0.0006
27,Carnell Tate,WR,2,0.0004
27,Rueben Bain,EDGE,2,0.0004
27,Ty Simpson,QB,2,0.0004
28,Kayden McDonald,DT,1050,0.21
28,Max Iheanachor,OT,804,0.1608
28,Peter Woods,DT,789,0.1578
28,Blake Miller,OT,298,0.0596
28,Caleb Lomu,OT,234,0.0468
28,Olaivavega Ioane,IOL,223,0.0446
28,Caleb Banks,DT,217,0.0434
28,Kadyn Proctor,OT,212,0.0424
