player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Samaje Perine,11869,HB,CIN,1,9,6,2,56.4,53,0,94,0,0,6,74,493.3,4,5,7,0,1,73.1,75.6,76.9,,76.4,57.2,77.0,60.0,32,0,6,1,14,10,0,0,1,10,1,94,74,8.22,10.4,0.43,7
Tyjae Spears,97195,HB,TEN,1,9,0,1,69.5,41,0,59,0,1,0,22,20.4,1,2,31,0,5,73.7,68.6,77.3,,62.4,66.3,68.6,60.0,41,0,23,3,20,10,0,0,3,12,1,59,22,2.44,6.6,1.15,4
Rico Dowdle,40693,HB,CAR,1,8,3,1,44.4,24,0,54,0,0,3,33,154.7,2,2,5,0,4,73.0,67.0,75.0,,,52.3,70.0,,24,0,0,0,12,8,0,0,0,8,0,54,33,4.13,6.8,0.0,4
Tyler Huntley,46448,QB,BLT,1,8,0,0,0.0,0,0,24,0,0,0,12,0.0,3,4,3,0,1,78.6,71.2,78.9,67.7,,,68.0,60.3,29,1,0,0,0,35,29,1,0,7,0,53,17,2.13,6.6,,3
Christian McCaffrey,11763,HB,SF,1,8,2,0,0.0,0,0,25,0,2,2,12,54.5,0,1,28,0,3,73.7,65.6,78.7,,84.1,63.4,65.0,,9,0,43,3,33,9,0,0,5,11,0,25,12,1.5,3.1,1.3,3
Jaydon Blue,157303,HB,DAL,1,8,1,0,0.0,0,0,29,0,0,1,12,18.8,1,1,9,1,1,20.7,39.8,72.0,,69.7,58.0,43.0,60.0,14,0,0,0,2,11,0,0,0,8,0,29,12,1.5,3.6,0.0,7
Marcus Mariota,9435,QB,WAS,1,8,2,0,0.0,0,0,18,0,0,0,5,0.0,0,1,32,1,3,28.8,69.4,78.3,77.8,,,44.0,60.0,8,0,0,0,0,17,10,3,0,5,0,28,18,2.25,3.5,,2
C.J. Stroud,129759,QB,HST,1,7,0,0,0.0,0,0,5,0,0,0,3,0.0,1,4,13,0,0,80.5,79.8,79.7,76.0,,,71.8,60.0,13,0,0,0,0,35,25,3,0,4,0,30,3,0.43,4.3,,0
Drake Maye,143969,QB,NE,1,7,1,0,0.0,0,0,-3,0,0,0,0,0.0,2,2,19,1,0,28.7,71.6,79.2,67.7,,,70.8,60.0,28,0,0,0,0,31,53,4,0,3,0,50,15,2.14,7.1,,0
Kyle Monangai,129891,HB,CHI,1,7,2,1,62.5,15,0,24,0,0,2,18,73.5,1,1,6,0,4,71.4,50.9,75.2,,62.7,51.9,51.0,60.0,15,0,0,0,15,8,0,0,0,7,0,24,18,2.57,3.4,0.0,3
RJ Harvey,99622,HB,DEN,1,7,0,1,87.0,40,0,46,0,0,0,7,0.0,1,1,10,0,6,72.8,71.1,75.0,,73.4,70.6,65.5,,40,0,5,1,8,7,0,0,1,8,2,46,7,1.0,6.6,0.63,1
Justin Herbert,28237,QB,LAC,1,7,2,0,0.0,0,0,0,0,0,0,,100.0,2,4,27,0,0,78.3,93.6,79.5,91.5,,,82.7,60.0,18,0,0,0,0,37,62,7,0,0,0,62,18,2.57,8.9,,0
Isaiah Davis,138299,HB,NYJ,1,7,2,1,76.9,50,0,65,0,1,2,64,228.6,1,1,22,0,4,73.6,79.7,75.4,,82.8,88.7,71.7,58.0,50,0,44,5,15,12,0,0,5,12,0,65,64,9.14,9.3,2.93,3
Jaxson Dart,146409,QB,NYG,1,6,0,0,0.0,0,0,8,0,0,0,7,0.0,0,2,21,0,2,78.7,81.1,0.0,80.9,,,67.5,60.0,8,1,0,0,0,20,9,2,0,4,1,17,13,2.17,2.8,,1
Dak Prescott,10769,QB,DAL,1,6,1,0,0.0,0,0,0,0,0,0,0,0.0,0,2,9,0,0,79.5,51.6,79.0,54.7,,,48.5,60.0,9,0,0,0,0,23,31,5,0,1,0,31,30,5.0,5.2,,0
Alvin Kamara,11822,HB,NO,1,6,0,0,0.0,0,0,21,0,0,0,10,0.0,0,1,20,1,2,19.1,45.9,77.6,,28.5,32.8,58.7,,5,0,24,2,22,6,0,0,2,8,0,21,10,1.67,3.5,1.09,4
Aaron Jones,11937,HB,MIN,1,5,0,0,0.0,0,0,15,0,0,0,13,0.0,0,0,18,0,1,70.9,57.6,77.6,,16.7,65.1,59.7,,5,0,15,2,18,5,0,0,4,7,0,15,13,2.6,3.0,0.83,4
Kenneth Gainwell,77737,HB,PIT,1,5,0,0,0.0,0,0,31,0,0,0,10,0.0,1,2,25,1,3,21.5,50.2,79.3,,77.4,28.7,67.6,,14,0,4,2,14,5,0,0,2,7,0,31,10,2.0,6.2,0.29,2
Josh Williams,99171,HB,TB,1,4,0,0,0.0,0,0,11,0,0,0,10,0.0,0,0,30,0,1,69.7,49.8,70.5,,,59.7,51.9,,4,0,0,0,1,5,0,0,0,4,0,11,10,2.5,2.8,0.0,3
Patrick Mahomes,11765,QB,KC,1,4,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,16,0,0,79.7,82.8,79.2,81.7,,,63.2,60.0,15,1,0,0,0,26,31,3,0,1,0,30,15,3.75,7.5,,0
Jalen Hurts,40291,QB,PHI,1,4,0,0,0.0,0,0,2,0,0,0,1,0.0,0,2,24,0,0,77.4,63.1,0.0,68.0,,,52.1,60.0,8,1,0,0,0,26,20,3,0,1,0,22,18,4.5,5.5,,0
Ty Johnson,45769,HB,BUF,1,4,1,0,0.0,0,0,6,0,0,1,7,43.8,0,0,4,0,1,70.1,57.3,76.5,,75.3,53.0,60.9,60.0,4,0,0,0,11,6,0,0,0,4,0,6,7,1.75,1.5,0.0,3
Jordan Mason,62946,HB,MIN,1,4,2,0,0.0,0,0,3,0,0,2,6,60.0,0,0,18,0,1,70.3,46.1,74.0,,11.3,58.2,51.4,,4,0,3,1,8,5,0,0,1,5,0,3,6,1.5,0.8,0.38,3
Tyler Allgeier,83639,HB,ATL,1,4,0,0,0.0,0,0,4,0,0,0,5,0.0,0,1,2,0,0,70.0,58.0,72.5,,41.2,68.9,56.1,60.0,6,0,10,2,12,6,0,0,2,6,1,4,5,1.25,1.0,0.83,4
Keaton Mitchell,123826,HB,BLT,1,4,0,1,58.1,25,0,43,0,0,0,5,0.0,2,2,3,0,3,72.0,61.8,70.6,,,58.0,62.1,,25,0,0,0,2,5,0,0,0,4,0,43,5,1.25,10.8,0.0,1
Trevor Etienne,157730,HB,CAR,1,4,0,0,0.0,0,0,16,0,0,0,10,0.0,0,1,5,0,2,75.7,70.2,66.3,,,,67.7,,8,0,0,0,0,4,0,0,0,4,0,16,10,2.5,4.0,,2
Cam Skattebo,147787,HB,NYG,1,3,1,0,0.0,0,0,12,0,0,1,9,75.0,0,0,21,0,3,69.4,63.2,69.0,,,71.7,60.0,,5,0,18,1,7,4,0,0,2,4,0,12,9,3.0,4.0,2.57,0
Marvin Mims Jr.,122937,WR,DEN,1,3,0,0,0.0,0,0,18,1,0,0,5,0.0,0,1,10,0,2,75.0,49.9,76.1,,,44.0,68.0,59.3,9,0,0,0,11,5,0,0,1,3,0,18,5,1.67,6.0,0.0,0
Tyler Shough,83537,QB,NO,1,3,1,0,0.0,0,0,0,0,0,0,,100.0,0,1,20,0,0,78.3,71.3,77.2,71.0,,,59.4,60.0,6,0,0,0,0,4,12,3,0,0,0,12,5,1.67,4.0,,0
Spencer Rattler,97408,QB,NO,1,3,0,0,0.0,0,0,3,0,0,0,1,0.0,0,1,20,1,1,25.8,35.1,0.0,50.4,,,29.1,60.0,7,1,0,0,0,5,9,2,0,1,0,12,2,0.67,4.0,,0
Will Shipley,144138,HB,PHI,1,3,0,0,0.0,0,0,2,0,0,0,7,0.0,0,1,24,0,2,71.6,38.1,70.7,,5.2,57.1,46.0,,3,0,0,0,3,3,0,0,0,3,0,2,7,2.33,0.7,0.0,1
Brashard Smith,143951,HB,KC,1,3,0,0,0.0,0,0,8,0,0,0,2,0.0,0,0,16,1,1,65.2,54.0,74.7,,,53.3,58.3,60.0,4,0,0,0,5,4,0,0,0,3,0,8,2,0.67,2.7,0.0,1
Josh Allen,46601,QB,BUF,1,3,0,0,0.0,0,0,7,0,0,0,3,0.0,0,2,4,0,1,76.9,69.8,78.2,65.3,,,69.7,60.0,5,0,0,0,0,30,0,0,0,3,2,7,3,1.0,2.3,,0
Caleb Williams,144622,QB,CHI,1,3,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,6,0,0,79.5,60.0,78.9,60.0,,,57.6,60.0,22,2,0,0,0,21,24,2,0,1,0,24,0,0.0,8.0,,0
Dylan Sampson,163772,HB,CLV,1,3,0,0,,0,0,0,0,1,0,2,8.3,0,1,8,0,2,71.9,56.7,75.8,,26.3,64.6,53.8,60.0,1,0,29,5,17,4,0,0,5,8,0,0,2,0.67,0.0,1.71,1
Tanner McKee,131770,QB,PHI,1,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,24,0,0,67.2,61.3,69.2,,,,60.5,60.0,0,0,0,0,0,4,0,0,0,3,0,-2,0,0.0,-0.7,,0
Malik Davis,57196,HB,DAL,1,2,0,0,0.0,0,0,3,0,0,0,0,0.0,0,0,9,0,0,65.2,53.0,69.0,,72.4,59.7,54.7,,2,0,0,0,1,2,0,0,0,2,0,3,0,0.0,1.5,0.0,2
Ameer Abdullah,9487,HB,IND,1,2,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,14,0,0,66.7,53.8,70.4,,68.8,58.9,53.7,,3,0,3,1,7,2,0,0,1,3,0,5,3,1.5,2.5,0.43,2
Kirk Cousins,7102,QB,ATL,1,2,0,0,0.0,0,0,2,0,0,0,0,0.0,0,0,2,0,0,78.4,66.2,78.1,66.2,,,60.0,60.0,3,0,0,0,0,17,0,0,0,2,0,2,0,0.0,1.0,,0
Andy Dalton,6187,QB,CAR,1,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,5,2,0,20.7,43.1,78.7,50.2,,,36.8,60.3,1,0,0,0,0,25,1,1,0,1,0,1,0,0.0,0.5,,0
Zavier Scott,55123,HB,MIN,1,2,2,0,0.0,0,0,16,0,0,2,7,175.0,1,1,18,0,1,67.8,77.3,71.6,,,78.2,71.9,,10,0,8,2,4,2,0,0,2,4,0,16,7,3.5,8.0,2.0,1
DJ Moore,48267,WR,CHI,1,2,0,0,0.0,0,0,3,0,1,0,2,16.7,0,0,6,0,2,69.4,61.4,77.8,,,68.0,50.0,34.9,3,0,73,4,37,15,0,0,6,6,0,3,2,1.0,1.5,1.97,0
Nyheim Miller-Hines,48103,HB,LAC,1,2,0,0,0.0,0,0,-2,0,0,0,2,0.0,0,0,27,0,2,65.2,51.6,70.2,,72.4,59.9,53.9,,1,0,0,0,1,2,0,0,0,2,0,-2,2,1.0,-1.0,0.0,0
Tyler Goodson,101659,HB,IND,1,2,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,14,0,1,65.2,52.9,68.9,,,59.7,55.3,60.0,2,0,0,0,1,3,0,0,0,2,0,2,2,1.0,1.0,0.0,1
Rashee Rice,97605,WR,KC,1,2,0,0,0.0,0,0,12,0,1,0,9,40.9,0,0,16,1,1,19.9,75.3,80.0,,,75.4,62.6,46.6,7,2,93,9,34,23,0,0,9,11,0,12,9,4.5,6.0,2.74,0
Devin Singletary,40485,HB,NYG,1,2,0,0,,0,0,0,0,0,0,3,0.0,0,0,21,0,2,70.1,59.9,71.6,,73.0,88.5,53.1,60.0,3,0,28,1,4,3,0,0,1,3,0,0,3,1.5,0.0,7.0,0
Cam Ward,133244,QB,TEN,1,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,31,0,1,80.2,64.9,79.4,65.8,,,54.1,60.1,7,0,0,0,0,24,7,1,0,1,0,4,6,3.0,2.0,,0
Terrell Jennings,102408,HB,NE,1,2,0,0,0.0,0,0,15,0,0,0,5,0.0,1,1,19,0,2,65.2,66.1,68.0,,,,63.4,60.0,11,0,0,0,0,5,0,0,0,2,0,15,5,2.5,7.5,,0
Demario Douglas,104155,WR,NE,1,2,0,0,0.0,0,0,3,0,0,0,4,0.0,0,1,19,0,0,66.7,71.1,73.9,,,72.1,59.1,60.0,8,0,44,1,9,3,0,0,1,3,0,3,4,2.0,1.5,4.89,0
Julius Chestnut,109239,HB,TEN,1,2,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,31,0,2,65.2,64.8,64.5,,,,63.4,,5,0,0,0,0,2,0,0,0,2,0,5,3,1.5,2.5,,0
Jimmy Horn Jr.,144483,WR,CAR,1,2,1,0,0.0,0,0,9,0,0,1,6,150.0,0,0,5,0,0,,59.6,72.4,,,59.3,,60.0,7,0,0,0,6,2,0,0,1,2,0,9,6,3.0,4.5,0.0,0
Mac Jones,60323,QB,SF,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,2,2,28,0,0,78.9,78.8,77.9,75.1,,,71.0,60.0,13,0,0,0,0,9,23,2,0,0,0,23,0,0.0,11.5,,0
Taysom Hill,12112,TE,NO,1,2,0,0,0.0,0,0,6,0,0,0,5,0.0,0,1,20,0,1,66.7,62.8,76.2,,,61.8,61.5,59.7,3,0,6,1,1,4,0,0,1,3,0,6,5,2.5,3.0,6.0,1
Nate Carter,147376,HB,ATL,1,2,0,0,0.0,0,0,14,0,0,0,3,0.0,1,1,2,0,1,65.2,66.2,64.5,,,,64.2,,12,0,0,0,0,2,0,0,0,2,0,14,3,1.5,7.0,,1
Joe Flacco,4332,QB,CIN,1,2,1,0,0.0,0,0,1,0,0,0,0,0.0,1,2,7,0,0,78.8,69.1,78.6,64.0,,,74.6,60.0,13,0,0,0,0,22,13,1,0,1,1,14,17,8.5,7.0,,0
Isaiah Williams,97156,WR,NYJ,1,1,0,1,100.0,25,0,25,0,0,0,2,0.0,1,1,22,0,0,75.8,74.8,74.6,,,68.8,63.1,87.0,25,0,31,3,16,14,0,0,4,4,0,25,2,2.0,25.0,1.94,0
Zay Flowers,97268,WR,BLT,1,1,1,0,0.0,0,0,8,0,0,1,6,75.0,0,1,3,0,1,70.3,76.5,80.4,,,74.8,63.0,60.8,8,0,63,7,23,34,0,0,9,8,0,8,6,6.0,8.0,2.74,0
Chris Olave,84355,WR,NO,1,1,0,0,0.0,0,1,-3,1,0,0,0,0.0,0,0,20,0,0,70.1,51.5,0.0,,,51.8,,83.9,-3,1,63,8,61,5,0,0,12,9,0,-3,0,0.0,-3.0,1.03,0
Bo Nix,97790,QB,DEN,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,10,0,0,78.5,87.2,78.7,85.2,,,60.0,60.3,-1,0,0,0,0,24,0,0,0,1,0,-1,0,0.0,-1.0,,0
Tyler Badie,83714,HB,DEN,1,1,1,0,0.0,0,0,6,0,0,1,4,400.0,0,0,10,0,0,61.9,56.3,71.6,,78.4,55.3,57.7,60.0,6,0,0,0,4,3,0,0,0,1,0,6,4,4.0,6.0,0.0,1
Chris Rodriguez Jr.,83689,HB,WAS,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,32,0,1,61.9,59.0,68.4,,75.7,,59.2,,2,0,0,0,0,1,0,0,0,1,0,2,1,1.0,2.0,,0
Malachi Corley,66272,WR,CLV,1,1,2,1,100.0,31,0,31,0,0,2,26,5.2e3,1,1,8,0,0,72.3,79.7,68.4,,,57.1,69.8,60.0,31,0,0,0,2,2,0,0,0,1,0,31,26,26.0,31.0,0.0,0
CeeDee Lamb,61570,WR,DAL,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,9,0,0,70.3,66.1,0.0,,,69.0,59.2,54.7,2,1,74,7,34,15,0,0,10,8,0,2,1,1.0,2.0,2.18,0
Savion Williams,123101,WR,GB,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,12,0,0,71.7,72.5,77.2,,,77.3,59.7,54.0,1,0,8,1,2,10,0,0,1,2,0,1,0,0.0,1.0,4.0,1
Harold Fannin Jr.,163104,TE,CLV,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,8,0,0,68.8,75.4,77.6,,68.2,74.9,,63.3,2,0,62,6,28,9,0,0,7,7,0,2,1,1.0,2.0,2.21,0
Deebo Samuel,48274,WR,WAS,1,1,0,0,0.0,0,0,1,1,0,0,2,0.0,0,0,32,0,0,67.4,47.9,76.8,,,48.4,59.2,61.6,1,0,11,3,26,13,0,0,6,4,0,1,2,2.0,1.0,0.42,0
Justice Hill,45865,HB,BLT,1,1,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,3,0,0,61.9,48.1,75.2,,20.5,56.0,59.5,60.0,2,0,0,0,7,6,0,0,0,1,0,2,3,3.0,2.0,0.0,1
Chimere Dike,129918,WR,TEN,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,31,0,0,77.1,76.1,80.7,,,75.4,56.6,77.5,1,0,93,7,39,20,0,0,8,8,0,1,0,0.0,1.0,2.38,0
Jordan Love,40306,QB,GB,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,12,0,0,79.0,81.2,78.9,79.5,,,60.0,60.0,-1,0,0,0,0,26,0,0,0,1,0,-1,0,0.0,-1.0,,0
Riley Leonard,143862,QB,IND,1,1,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,14,0,0,66.1,27.0,70.6,28.6,,,58.2,60.0,1,0,0,0,0,4,0,0,0,1,0,1,2,2.0,1.0,,1
Daniel Jones,39395,QB,IND,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,14,0,0,77.9,74.9,77.7,74.7,,,58.3,60.0,3,0,0,0,0,14,3,1,0,0,0,3,2,2.0,3.0,,0
Jarrett Stidham,13725,QB,DEN,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,10,0,0,61.9,60.0,69.2,,,,60.0,60.0,-1,0,0,0,0,4,0,0,0,1,0,-1,0,0.0,-1.0,,0
Dare Ogunbowale,12329,HB,HST,1,1,0,0,0.0,0,0,9,0,1,0,1,50.0,0,0,13,0,0,64.6,61.0,76.7,,72.3,58.3,59.7,,9,0,8,1,4,1,0,0,1,2,0,9,1,1.0,9.0,2.0,0
Gage Larvadain,150169,WR,CLV,1,1,2,0,0.0,0,0,0,0,0,0,,100.0,0,0,8,0,0,65.6,49.7,76.9,,,52.6,57.9,47.9,3,0,0,0,20,6,3,1,0,0,0,3,16,16.0,3.0,0.0,0
