player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jauan Jennings,48027,WR,SF,1,14.2,1,40.0,100.0,1,1,0,33.3,1,1,28,0,29.9,64.0,55.5,,56.6,0.0,0,0,19,0.0,0,31,0,2,100.0,31,32.3,10,54.6,5,0,67.7,21,23,7,3.5,11.5,0.74
Terrance Ferguson,146563,TE,LA,1,16.4,0,20.0,0.0,0,2,0,0.0,0,1,26,0,64.7,61.2,59.9,,59.3,16.7,3,0,19,0.0,0,18,0,1,100.0,18,61.1,11,42.9,5,0,22.2,4,19,4,4.0,19.0,1.06
Kayshon Boutte,124087,WR,NE,1,17.4,1,60.0,50.0,1,2,0,0.0,0,3,19,0,70.5,65.8,82.4,,80.8,0.0,0,0,32,0.0,0,30,0,3,96.7,29,6.7,2,143.8,5,1,93.3,28,75,22,7.3,25.0,2.59
Cooper Kupp,11824,WR,SEA,1,10.4,0,100.0,,0,0,0,0.0,0,3,29,0,73.4,68.0,88.5,,88.5,0.0,0,0,21,0.0,0,16,0,5,93.8,15,31.3,5,116.7,5,0,68.8,11,60,8,1.6,12.0,4.0
Harrison Bryant,26394,TE,HST,1,4.6,0,60.0,0.0,0,1,0,0.0,0,1,13,0,70.5,65.8,51.3,,52.3,68.4,13,0,9,0.0,0,19,0,3,100.0,19,21.1,4,69.6,5,0,5.3,1,21,10,3.3,7.0,1.11
Stefon Diggs,9579,WR,NE,1,9.2,0,80.0,50.0,1,2,0,0.0,0,2,19,0,72.1,67.0,72.1,,71.4,0.0,0,0,14,0.0,0,29,0,4,96.6,28,58.6,17,139.6,5,1,41.4,12,40,19,4.8,10.0,1.43
Dawson Knox,35883,TE,BUF,1,6.8,0,60.0,,0,0,0,0.0,0,2,4,0,70.5,65.8,56.6,,66.4,46.4,13,0,13,0.0,0,28,0,3,100.0,28,25.0,7,78.8,5,0,17.9,5,32,23,7.7,10.7,1.14
RJ Harvey,99622,HB,DEN,1,0.0,5,100.0,,0,0,0,0.0,0,1,10,0,73.4,72.8,71.0,79.8,74.9,0.0,0,0,24,12.1,4,33,0,5,84.8,28,0.0,0,105.0,5,0,9.1,3,46,46,9.2,9.2,1.64
Kyren Williams,97118,HB,LA,1,4.0,0,80.0,,0,0,0,0.0,0,2,26,0,72.1,78.0,70.5,48.0,81.8,0.0,0,0,14,25.9,7,27,0,4,74.1,20,3.7,1,91.7,5,0,0.0,0,30,12,3.0,7.5,1.5
Lil'Jordan Humphrey,42247,WR,DEN,1,19.0,0,50.0,0.0,0,1,0,33.3,1,1,10,0,29.9,64.0,54.8,62.4,54.9,0.0,0,0,29,2.6,1,38,0,2,94.7,36,68.4,26,117.7,4,1,31.6,12,33,0,0.0,16.5,0.92
Rhamondre Stevenson,98689,HB,NE,1,-3.8,2,100.0,,0,0,0,0.0,0,0,19,0,72.1,76.6,68.0,80.3,67.3,0.0,0,0,9,19.0,4,21,0,4,81.0,17,4.8,1,79.2,4,0,4.8,1,11,26,6.5,2.8,0.65
Jaxon Smith-Njigba,129758,WR,SEA,1,9.3,0,75.0,,0,0,0,0.0,0,1,29,0,70.5,65.8,71.9,,69.2,0.0,0,0,11,0.0,0,18,0,3,94.4,17,33.3,6,124.0,4,1,50.0,9,19,13,4.3,6.3,1.12
Kyle Monangai,129891,HB,CHI,1,-2.3,2,100.0,,0,0,0,0.0,0,2,6,0,72.1,75.6,68.9,77.6,77.2,5.9,1,0,16,17.6,3,17,0,4,82.4,14,0.0,0,104.2,4,0,0.0,0,36,45,11.3,9.0,2.57
Konata Mumpfield,145598,WR,LA,1,5.7,0,66.7,0.0,0,1,0,0.0,0,0,26,0,68.3,64.0,55.3,,53.0,0.0,0,0,6,0.0,0,24,0,2,100.0,24,41.7,10,72.9,3,0,58.3,14,11,8,4.0,5.5,0.46
Hunter Henry,10669,TE,NE,1,20.0,0,33.3,0.0,0,2,0,0.0,0,0,19,0,64.7,61.2,54.9,67.7,49.1,33.3,10,1,5,6.7,2,30,0,1,90.0,27,46.7,14,2.8,3,0,20.0,6,5,2,2.0,5.0,0.19
Woody Marks,124179,HB,HST,1,4.0,0,66.7,,0,0,0,0.0,0,1,13,0,68.3,24.2,38.3,35.9,55.9,0.0,0,0,13,27.8,10,36,0,2,69.4,25,0.0,0,84.0,3,0,2.8,1,19,18,9.0,9.5,0.76
Evan Engram,11778,TE,DEN,1,8.3,0,33.3,,0,0,0,0.0,0,0,10,0,64.7,61.2,50.3,65.6,48.8,40.7,11,1,7,3.7,1,27,0,1,96.3,26,40.7,11,2.8,3,0,18.5,5,7,1,1.0,7.0,0.27
Curtis Samuel,11795,WR,BUF,1,11.3,0,33.3,,0,0,0,0.0,0,0,4,0,64.7,61.2,54.3,,52.9,0.0,0,1,2,0.0,0,22,0,1,100.0,22,54.5,12,2.8,3,0,45.5,10,2,2,2.0,2.0,0.09
Keon Coleman,144949,WR,BUF,1,20.0,0,33.3,,0,0,0,50.0,1,1,4,0,28.8,61.2,57.6,,57.4,0.0,0,0,10,0.0,0,24,0,1,100.0,24,0.0,0,83.3,3,1,100.0,24,10,7,7.0,10.0,0.42
Cade Stover,101486,TE,HST,1,3.3,0,33.3,,0,0,0,0.0,0,0,13,0,64.7,66.7,45.0,28.3,48.7,65.6,21,0,2,9.4,3,32,1,1,84.4,27,28.1,9,42.4,3,0,6.3,2,2,2,2.0,2.0,0.07
Kyle Williams,128374,WR,NE,1,22.0,0,0.0,0.0,0,1,0,100.0,1,0,19,0,27.9,62.8,44.0,,45.0,0.0,0,0,0,0.0,0,16,0,0,93.8,15,6.3,1,39.6,3,0,93.8,15,0,0,,,0.0
Cole Kmet,60995,TE,CHI,1,9.0,0,100.0,,0,0,0,0.0,0,2,6,0,70.5,65.8,63.6,70.6,68.7,66.7,22,0,14,6.1,2,33,0,3,93.9,31,30.3,10,149.3,3,1,3.0,1,31,10,3.3,10.3,1.0
Pat Bryant,144800,WR,DEN,1,7.0,1,100.0,100.0,1,1,0,0.0,0,2,10,0,70.5,65.8,93.7,,91.8,0.0,0,0,15,0.0,0,3,0,3,100.0,3,100.0,3,111.1,3,0,0.0,0,32,11,3.7,10.7,10.67
James Cook,83666,HB,BUF,1,-2.3,0,66.7,,0,0,0,33.3,1,1,4,0,30.0,27.4,55.0,76.1,42.2,0.0,0,0,24,13.6,3,22,0,2,86.4,19,4.5,1,91.0,3,0,0.0,0,24,26,13.0,12.0,1.26
Kenneth Walker III,97199,HB,SEA,1,1.3,0,100.0,,0,0,0,0.0,0,2,29,0,70.5,77.3,90.6,50.1,75.6,0.0,0,0,15,35.7,5,14,0,3,57.1,8,7.1,1,106.9,3,0,7.1,1,29,25,8.3,9.7,3.63
Adam Trautman,109795,TE,DEN,1,8.0,0,0.0,,0,0,0,,0,0,10,0,,,60.8,82.0,48.9,61.5,16,0,0,38.5,10,26,0,0,57.7,15,19.2,5,39.6,2,0,19.2,5,0,0,,,0.0
Rashid Shaheed,63707,WR,SEA,1,27.5,0,0.0,,0,0,0,,0,0,29,0,,71.0,62.3,,53.5,0.0,0,0,0,0.0,0,13,0,0,92.3,12,30.8,4,39.6,2,0,69.2,9,0,0,,,0.0
Tyler Badie,83714,HB,DEN,1,3.5,0,50.0,,0,0,0,0.0,0,0,10,0,64.7,67.2,63.6,42.4,57.2,0.0,0,0,7,36.4,4,11,0,1,63.6,7,9.1,1,58.3,2,0,0.0,0,7,7,7.0,7.0,1.0
Olamide Zaccheaus,44920,WR,CHI,1,17.0,0,50.0,100.0,1,1,0,0.0,0,0,6,0,64.7,61.2,69.2,,68.1,0.0,0,0,9,0.0,0,8,0,1,100.0,8,75.0,6,62.5,2,0,25.0,2,9,4,4.0,9.0,1.13
Mecole Hardman Jr.,42683,WR,BUF,1,11.5,0,50.0,,0,0,0,0.0,0,1,4,0,64.7,68.1,65.9,,65.4,0.0,0,0,4,0.0,0,10,0,1,100.0,10,10.0,1,95.8,2,1,90.0,9,4,2,2.0,4.0,0.4
Luke Farrell,42353,TE,SF,1,2.5,0,50.0,0.0,0,1,0,0.0,0,0,28,0,64.7,61.2,39.7,68.8,44.2,55.6,10,1,1,11.1,2,18,0,1,88.9,16,33.3,6,16.7,2,0,11.1,2,1,1,1.0,1.0,0.06
Jordan Whittington,97623,WR,LA,1,4.0,0,100.0,,0,0,0,0.0,0,2,26,0,68.3,69.8,63.9,,64.0,0.0,0,0,20,0.0,0,26,0,2,96.2,25,50.0,13,118.8,2,0,50.0,13,35,27,13.5,17.5,1.4
Ray Davis,101072,HB,BUF,1,-4.0,0,100.0,,0,0,0,0.0,0,2,4,0,68.3,72.4,63.5,80.0,64.1,4.3,1,0,24,13.0,3,23,0,2,87.0,20,8.7,2,118.8,2,0,13.0,3,33,41,20.5,16.5,1.65
Demario Douglas,104155,WR,NE,1,5.5,0,100.0,100.0,1,1,0,0.0,0,1,19,0,68.3,64.0,71.5,,70.2,0.0,0,0,28,0.0,0,14,0,2,100.0,14,85.7,12,158.3,2,1,7.1,1,36,25,12.5,18.0,2.57
Kendrick Bourne,12270,WR,SF,1,17.0,0,0.0,0.0,0,2,0,,0,0,28,0,,,52.5,,52.9,0.0,0,0,0,0.0,0,17,0,0,100.0,17,41.2,7,39.6,2,0,58.8,10,0,0,,,0.0
TreVeyon Henderson,145059,HB,NE,1,-4.0,0,50.0,,0,0,0,0.0,0,0,19,0,64.7,74.5,51.6,77.4,57.6,0.0,0,0,-2,15.4,2,13,0,1,84.6,11,0.0,0,56.3,2,0,0.0,0,-2,1,1.0,-2.0,-0.18
Austin Hooper,10715,TE,NE,1,10.5,0,50.0,,0,0,0,0.0,0,1,19,0,64.7,61.2,74.4,,71.6,57.1,4,0,14,0.0,0,7,0,1,100.0,7,28.6,2,72.9,2,0,14.3,1,14,11,11.0,14.0,2.0
Dalton Schultz,47304,TE,HST,1,2.5,1,100.0,,0,0,0,0.0,0,1,13,0,68.3,64.0,60.1,66.6,78.2,50.0,4,0,42,12.5,1,8,1,2,87.5,7,37.5,3,118.8,2,0,0.0,0,47,42,21.0,23.5,6.71
Jaylin Noel,125155,WR,HST,1,13.0,0,0.0,,0,0,0,,0,0,13,0,,77.1,57.8,,58.1,0.0,0,0,0,0.0,0,3,0,0,100.0,3,33.3,1,39.6,1,0,66.7,2,0,0,,,0.0
Nate Adkins,87625,TE,DEN,1,1.0,0,100.0,,0,0,0,0.0,0,0,10,0,64.7,61.2,53.8,23.0,49.7,76.5,13,0,1,11.8,2,17,0,1,88.2,15,11.8,2,79.2,1,0,11.8,2,1,0,0.0,1.0,0.07
Jordan James,163295,HB,SF,1,3.0,0,100.0,,0,0,0,0.0,0,1,28,0,64.7,71.1,74.4,65.8,58.3,0.0,0,0,7,14.3,1,7,0,1,85.7,6,14.3,1,95.8,1,0,0.0,0,7,4,4.0,7.0,1.17
Theo Benedet,169632,T,CHI,1,4.0,0,0.0,,0,0,0,100.0,1,0,6,0,27.9,,29.8,71.0,28.5,100.0,3,0,0,66.7,2,3,0,0,33.3,1,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Jake Bobo,77997,WR,SEA,1,5.0,0,100.0,,0,0,0,0.0,0,1,29,0,64.7,61.2,74.1,,75.6,0.0,0,0,16,0.0,0,3,0,1,100.0,3,33.3,1,118.8,1,0,66.7,2,16,11,11.0,16.0,5.33
Frank Crum,75860,T,DEN,1,1.0,0,100.0,,0,0,0,0.0,0,1,10,0,64.7,61.2,75.6,9.3,90.1,100.0,2,0,7,50.0,1,2,0,1,50.0,1,0.0,0,135.4,1,1,0.0,0,7,6,6.0,7.0,7.0
Durham Smythe,47257,TE,CHI,1,5.0,0,100.0,,0,0,0,0.0,0,0,6,0,64.7,61.2,61.3,80.4,55.8,71.4,5,0,5,28.6,2,7,0,1,71.4,5,0.0,0,87.5,1,0,28.6,2,5,0,0.0,5.0,1.0
Nick Chubb,45783,HB,HST,1,7.0,0,0.0,,0,0,0,,0,0,13,0,,68.6,62.9,83.8,54.2,0.0,0,0,0,27.8,5,18,0,0,72.2,13,5.6,1,39.6,1,0,5.6,1,0,0,,,0.0
Demarcus Robinson,10760,WR,SF,1,-9.0,0,100.0,,0,0,0,0.0,0,0,28,0,64.7,61.2,54.4,,54.6,0.0,0,0,1,0.0,0,17,0,1,100.0,17,52.9,9,79.2,1,0,47.1,8,1,10,10.0,1.0,0.06
Robbie Ouzts,146594,FB,SEA,1,0.0,0,0.0,,0,0,0,100.0,1,0,29,0,27.9,,43.6,,25.7,0.0,0,0,0,0.0,0,2,0,0,100.0,2,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Tyler Higbee,10744,TE,LA,1,17.0,0,100.0,100.0,1,1,0,0.0,0,1,26,0,64.7,61.2,79.2,,78.0,25.0,2,0,27,0.0,0,8,0,1,100.0,8,50.0,4,118.8,1,0,25.0,2,27,10,10.0,27.0,3.38
Brian Robinson,57120,HB,SF,1,3.0,0,100.0,,0,0,0,0.0,0,0,28,0,64.7,72.1,48.6,18.3,57.0,0.0,0,0,3,16.7,2,12,0,1,83.3,10,16.7,2,79.2,1,0,8.3,1,3,0,0.0,3.0,0.3
Ricky Pearsall,100660,WR,SF,1,14.0,0,0.0,,0,0,0,,0,0,28,0,,,51.6,,51.7,0.0,0,0,0,0.0,0,29,0,0,100.0,29,6.9,2,39.6,1,0,93.1,27,0,0,,,0.0
Adam Prentice,35639,FB,DEN,1,2.0,0,0.0,,0,0,0,,0,0,10,0,,,57.3,54.5,59.0,0.0,0,0,0,60.0,3,5,0,0,40.0,2,0.0,0,39.6,1,0,40.0,2,0,0,,,0.0
Kyle Juszczyk,7912,FB,SF,1,4.0,0,100.0,,0,0,0,0.0,0,1,28,0,64.7,61.2,66.4,70.4,70.1,61.5,8,0,11,7.7,1,13,0,1,92.3,12,7.7,1,112.5,1,0,0.0,0,11,7,7.0,11.0,0.92
