"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Brandon Aiyuk","WR","SF",9,12.4,2.68,0.382,9.68,16.2,3.27,1.89,5.07,55,69,32,24,"5",28,NA,NA,88,2
"Rhamondre Stevenson","RB","NE",10,11.6,4.19,0.217,7,18.2,3.25,0.749,6.61,56,92,17,22,"7",28,NA,NA,99,1
"DOnta Foreman","RB","CAR",13,11.4,2.15,0.164,8.63,14.1,3.04,2.38,2.48,57,59,67,23,"7",30,NA,NA,89,5
"Jaylen Waddle","WR","MIA",11,12,1.77,0.0437,9.93,14.3,2.88,2.14,3.14,58,65,63,25,"5",27,NA,NA,58,1
"Travis Etienne","RB","JAC",11,11.2,1.68,0.00347,8.47,12.7,2.87,2.22,1.16,59,60,81,24,"7",27,NA,NA,67,1
"Latavius Murray","RB","DEN",9,11.2,1.86,0.96,8.4,13.5,2.87,2.15,1.96,60,64,72,25,"8",36,NA,NA,76,9
"Chris Godwin","WR","TB",11,12,2.37,0.00888,9.97,16,2.84,2.17,4.9,61,62,36,26,"5",30,NA,NA,79,5
"JuJu Smith-Schuster","WR","KC",8,11.9,1.7,1.77,10.6,14.9,2.83,2.83,3.76,62,49,53,27,"6",29,NA,NA,57,5
"Pat Freiermuth","TE","PIT",9,9.27,2.25,0.155,7.7,13.2,2.81,2.43,5.35,63,57,26,5,"4",27,NA,NA,91,1
"Cole Kmet","TE","CHI",14,9.12,2.29,1.05,7.33,13.1,2.65,2.06,5.26,64,66,29,6,"5",27,NA,NA,94,2
"Dak Prescott","QB","DAL",9,19.2,0.822,1.1,18.1,20.2,2.4,2.76,1.78,65,51,74,7,"4",32,NA,NA,24,6
"Kenneth Walker III","RB","SEA",11,10.3,1.75,0.144,7.75,12.5,1.91,1.5,0.885,66,74,86,26,"8",25,NA,NA,69,0
"Kamu Grugier-Hill","LB","ARI",13,7.9,NA,0.417,NA,NA,1.91,NA,NA,67,NA,NA,1,"1",31,NA,NA,NA,6
"Antonio Gibson","RB","WAS",14,10.1,1.06,0.0798,8.87,11.5,1.76,2.62,-0.0724,68,52,139,27,"8",27,NA,NA,27,2
"Jamaal Williams","RB","DET",6,10,1.37,0.226,8.09,11.8,1.68,1.84,0.232,69,70,112,28,"8",NA,NA,NA,49,5
"David Njoku","TE","CLE",9,8.07,0.393,0.0413,7.43,8.58,1.6,2.16,0.746,70,63,92,7,"5",29,NA,NA,9,5
"Greg Dulcich","TE","DEN",9,8.03,0.334,0.33,7.72,8.64,1.56,2.45,0.805,72,56,89,8,"6",26,NA,NA,6,0
"Harrison Smith","DB","MIN",7,6.74,1.32,0.166,5.46,7.7,1.56,1.5,0.947,71,73,85,1,"1",37,NA,NA,37,10
"Roquan Smith","LB","BAL",10,7.48,3.83,0.193,4.23,11.5,1.49,0.881,2.11,73,89,70,2,"1",29,NA,NA,88,4
"Leonard Fournette","RB","TB",11,9.8,1.12,0.161,8.7,11.8,1.46,2.45,0.25,74,55,111,29,"8",29,NA,NA,34,5
"Logan Ryan","DB","TB",11,6.57,NA,0.09,NA,NA,1.39,NA,NA,75,NA,NA,2,"1",35,NA,NA,NA,9
"Christian Wilkins","DL","MIA",11,5.59,1.99,0.335,4.24,6.97,1.32,1.22,1.56,76,76,77,1,"1",56,NA,NA,92,3
"Kirk Cousins","QB","MIN",7,18.1,0.442,0.336,17.6,18.7,1.3,2.21,0.262,78,61,110,8,"4",37,NA,NA,3,10
"D'Andre Swift","RB","DET",6,9.64,1.58,0.0884,7.78,11.6,1.3,1.53,0.0544,79,71,122,30,"8",27,NA,NA,64,2
"Foyesade Oluokun","LB","JAC",11,7.29,3.82,0.293,4.25,11.5,1.3,0.903,2.1,80,88,71,3,"1",30,NA,NA,87,4
"Amani Hooker","DB","TEN",6,6.48,NA,0.5,NA,NA,1.3,NA,NA,77,NA,NA,3,"1",27,NA,NA,NA,3
"Evan Engram","TE","JAC",11,7.7,1.08,0.0576,6.63,9.55,1.23,1.37,1.71,81,75,75,9,"6",31,NA,NA,55,5
"Cordarrelle Patterson","RB","ATL",14,9.55,1.83,0.17,6.81,12,1.21,0.556,0.397,82,101,102,31,"9",35,NA,NA,73,9
"George Kittle","TE","SF",9,7.64,0.867,0.533,6.47,8.63,1.17,1.2,0.801,83,77,90,10,"7",32,NA,NA,30,5
"Chris Moore","WR","HOU",6,10.2,2.68,0.21,7.79,14.8,1.06,0,3.66,84,130,55,28,"6",32,NA,NA,86,6
"Devin Singletary","RB","BUF",7,9.38,1.92,0.201,6.5,11.7,1.04,0.249,0.114,85,119,120,32,"9",28,NA,NA,79,3
"Josey Jewell","LB","DEN",9,7,4,0.397,3.31,10.8,1,-0.0353,1.37,86,135,79,4,"1",31,NA,NA,92,4
"Maxx Crosby","DL","LVR",6,5.26,1.36,0.311,3.95,6.28,0.989,0.934,0.869,87,86,87,2,"1",28,NA,NA,67,3
"Geno Smith","QB","SEA",11,17.8,1.46,0.271,16,19.4,0.963,0.621,0.999,88,98,83,9,"4",35,NA,NA,56,9
"Adam Thielen","WR","MIN",7,9.96,0.948,0.0937,8.76,11.1,0.847,0.967,0,89,84,130,29,"6",35,NA,NA,22,8
"Jerick McKinnon","RB","KC",8,9.18,1.38,0.115,7.76,11.6,0.838,1.51,0.028,90,72,127,33,"9",34,NA,NA,51,8
"Andrew Adams","DB","TEN",6,5.98,NA,0.0571,NA,NA,0.803,NA,NA,91,NA,NA,4,"1",32,NA,NA,NA,6
"Darius Slayton","WR","NYG",9,9.87,2.77,0.126,7.09,14.5,0.753,-0.708,3.4,92,197,57,30,"6",29,NA,NA,90,3
"DeShon Elliott","DB","DET",6,5.92,1.34,0.256,5.12,6.96,0.746,1.16,0.211,93,78,115,5,"1",29,NA,NA,39,4
"J.K. Dobbins","RB","BAL",10,9.07,2.36,0.723,5.57,11.7,0.723,-0.684,0.149,94,192,118,34,"10",27,NA,NA,94,2
"Chase McLaughlin","K","IND",14,9.5,2.08,0.0523,7.95,13.1,0.712,0.364,3.25,95,112,62,1,"1",30,NA,NA,99,3
"Deshaun Watson","QB","CLE",9,17.5,2.39,0.227,15.3,21.7,0.692,0,3.28,96,130,61,10,"4",30,NA,NA,94,5
"Cameron Heyward","DL","PIT",9,4.95,1.21,0.312,4.12,5.79,0.678,1.11,0.373,97,79,105,3,"1",37,NA,NA,54,11
"Brett Maher","K","DAL",9,9.44,0.627,0.314,8.64,10.2,0.659,1.06,0.343,98,80,106,2,"1",56,NA,NA,7,5
"Taysom Hill","TE","NO",14,7.11,2.82,0.185,4.06,11.1,0.638,-1.2,3.28,99,264,60,11,"7",35,NA,NA,97,5
"Mike Evans","WR","TB",11,9.74,1.32,0.252,8.09,11.8,0.627,0.294,0.694,100,114,93,31,"6",32,NA,NA,43,8
"T.J. Watt","LB","PIT",9,6.6,0.141,0.0831,6.5,6.7,0.607,3.15,-2.71,101,40,346,5,"1",31,NA,NA,1,5
"C.J. Mosley","LB","NYJ",10,6.52,4.02,0.138,3.08,10.7,0.524,-0.269,1.32,102,152,80,6,"1",33,NA,NA,94,8
"Julian Love","DB","NYG",9,5.67,2.34,0.0749,3.72,8.17,0.49,-0.242,1.43,103,150,78,6,"1",28,NA,NA,93,3
"Trevor Lawrence","QB","JAC",11,17.3,1.28,0.177,15.6,18.6,0.466,0.284,0.129,104,115,119,11,"5",26,NA,NA,47,1
"Gerald Everett","TE","LAC",8,6.92,0.999,0.452,5.07,7.65,0.452,-0.196,-0.178,105,147,144,12,"7",31,NA,NA,42,5
"Marcus Epps","DB","PHI",7,5.59,1.15,0.0425,4.49,6.56,0.415,0.534,-0.192,106,103,146,7,"1",30,NA,NA,28,3
"Dre Greenlaw","LB","SF",9,6.38,2.9,0.158,3.89,9.41,0.385,0.545,0,107,102,130,7,"1",28,NA,NA,54,3
"Zay Jones","WR","JAC",11,9.49,0.878,0.0561,8.42,10.5,0.374,0.628,-0.648,108,96,186,32,"6",31,NA,NA,18,5
"Justin Simmons","DB","DEN",9,5.55,1.47,0.301,4.14,6.7,0.372,0.18,-0.0514,109,123,137,8,"2",32,NA,NA,48,6
"Jonathan Allen","DL","WAS",14,4.64,1.3,0.0623,3.42,5.8,0.367,0.402,0.384,110,110,103,4,"1",31,NA,NA,65,5
"Tyler Bass","K","BUF",7,9.13,0.915,0.0138,7.52,9.94,0.345,-0.0649,0.048,111,138,123,3,"1",29,NA,NA,27,2
"Eagles","DST","PHI",7,6.48,0.77,0.0665,5.37,7.36,0.337,0,0.416,112,130,100,1,"1",NA,NA,NA,84,NA
"Harrison Butker","K","KC",8,9.12,0.948,0.143,7.62,10.1,0.332,0.0407,0.227,113,126,113,4,"1",30,NA,NA,37,5
"D.J. Moore","WR","CAR",13,9.43,2.53,0.16,6.49,13.5,0.318,-1.3,2.35,114,279,69,33,"6",29,NA,NA,82,4
"Nick Bosa","DL","SF",9,4.57,0.78,0.102,3.96,5.44,0.304,0.945,0.0275,115,85,128,5,"1",28,NA,NA,31,3
"Aaron Rodgers","QB","GB",14,17.1,0.76,0.289,16.3,18.2,0.289,0.922,-0.19,116,87,145,12,"5",42,NA,NA,18,17
"Chiefs","DST","KC",8,6.42,0.636,0.27,5.65,7.34,0.27,0.278,0.4,117,117,101,2,"2",NA,NA,NA,68,NA
"Drue Tranquill","LB","LAC",8,6.22,2.84,0.134,3.88,9.29,0.227,0.528,-0.12,118,104,141,8,"1",30,NA,NA,48,3
"Zach Sieler","DL","MIA",11,4.47,2.24,0.0659,2.94,6.03,0.203,-0.0742,0.613,119,139,95,6,"1",30,NA,NA,99,4
"Daniel Carlson","K","LVR",6,8.97,0.61,0.0652,7.97,9.47,0.188,0.39,-0.423,120,111,167,5,"1",31,NA,NA,3,4
"Van Jefferson","WR","LAR",7,9.27,3.32,0.0604,5.74,14.5,0.158,-2.05,3.35,121,376,59,34,"7",29,NA,NA,99,2
"Jeffery Simmons","DL","TEN",6,4.41,0.58,0.0168,4.01,4.81,0.137,0.995,-0.604,122,83,184,7,"1",28,NA,NA,12,3
"Evan McPherson","K","CIN",10,8.91,0.812,0.0845,7.86,9.9,0.123,0.279,0,123,116,130,6,"1",26,NA,NA,17,1
"Markus Golden","DL","ARI",13,4.39,NA,0.0969,NA,NA,0.12,NA,NA,124,NA,NA,8,"2",NA,NA,NA,NA,NA
"Diontae Johnson","WR","PIT",9,9.21,0.581,0.0976,8.37,9.95,0.0976,0.574,-1.17,125,100,234,35,"7",29,NA,NA,6,3
"DeVondre Campbell","LB","GB",14,6.09,3.64,0.0932,2.99,9.92,0.0932,-0.362,0.515,126,160,97,9,"1",32,NA,NA,83,6
"Minkah Fitzpatrick","DB","PIT",9,5.25,2.33,0.0716,3.3,7.74,0.0716,-0.656,0.988,127,191,84,9,"2",29,NA,NA,91,4
"Chris Boswell","K","PIT",9,8.82,1.19,0.0386,7.19,9.96,0.0386,-0.395,0.0623,128,163,121,7,"1",35,NA,NA,83,8
"Leonard Williams","DL","NYG",9,4.29,1.27,0.0231,3.42,5.18,0.0231,0.408,-0.238,129,109,147,9,"2",31,NA,NA,60,7
"Tua Tagovailoa","QB","MIA",11,16.8,1.66,0.182,14.4,18.7,0,-0.992,0.317,130,236,108,13,"5",28,NA,NA,74,2
"Rex Burkhead","RB","HOU",6,8.34,2.59,0.101,5.42,12.7,0,-0.833,1.12,130,215,82,35,"10",35,NA,NA,99,9
"Allen Lazard","WR","GB",14,9.12,1.06,0.209,7.81,10.9,0,0.0128,-0.241,130,128,149,36,"7",30,NA,NA,33,4
"Chigoziem Okonkwo","TE","TEN",6,6.47,1.81,0.0158,3.12,7.83,0,-2.15,0,130,385,130,13,"7",26,NA,NA,79,0
"Jake Elliott","K","PHI",7,8.79,1.11,0.0306,7.16,10.1,0,-0.419,0.213,130,165,114,8,"1",31,NA,NA,73,5
"49ers","DST","SF",9,6.15,0.247,0.157,6,6.56,0,0.634,-0.375,130,95,164,3,"3",NA,NA,NA,13,NA
"Bradley Chubb","DL","MIA",11,4.27,NA,0.0926,NA,NA,0,NA,NA,130,NA,NA,10,"2",29,NA,NA,NA,4
"Ja'Whaun Bentley","LB","NE",10,5.99,2.98,0.0747,3.96,8.06,0,0.606,-1.35,130,99,250,10,"1",29,NA,NA,58,4
"Donovan Wilson","DB","DAL",9,5.18,1.42,0.00401,3.96,6.65,0,0,-0.0968,130,130,140,10,"2",31,NA,NA,43,3
"Jordan Poyer","DB","BUF",7,5.17,1.85,0.0147,3.56,7.07,-0.00401,-0.4,0.319,131,164,107,11,"2",35,NA,NA,72,9
"Dawson Knox","TE","BUF",7,6.45,0.925,0.0123,5.93,8.21,-0.0158,0.666,0.379,132,94,104,14,"7",29,NA,NA,33,3
"Vonn Bell","DB","CIN",10,5.16,1.59,0.0642,3.67,6.6,-0.0187,-0.287,-0.151,133,154,143,12,"2",31,NA,NA,59,6
"Tyler Higbee","TE","LAR",7,6.44,0.822,0.0403,5.27,7.53,-0.0281,0,-0.3,134,130,155,15,"8",33,NA,NA,27,6
"Younghoe Koo","K","ATL",14,8.75,0.594,0.0513,8,9.38,-0.0306,0.412,-0.513,135,108,175,9,"1",31,NA,NA,1,5
"Hunter Henry","TE","NE",10,6.4,0.487,0.146,5.58,6.96,-0.0684,0.309,-0.874,136,113,205,16,"8",31,NA,NA,15,6
"Denzel Perryman","LB","LVR",6,5.92,4.65,0.0276,2.5,11.2,-0.0747,-0.85,1.8,137,220,73,11,"1",33,NA,NA,99,NA
"Justin Tucker","K","BAL",10,8.7,0.827,0.103,8.01,10.1,-0.0819,0.427,0.199,138,107,116,10,"1",36,NA,NA,20,10
"Michael Jackson","DB","SEA",11,5.09,0.134,0.0703,5,5.19,-0.0829,1.05,-1.56,139,81,270,13,"2",29,NA,NA,2,3
"Michael Jackson","DB","SEA",11,5.09,0.134,0.0703,5,5.19,-0.0829,1.05,-1.56,139,81,270,13,"2",29,NA,NA,2,3
"Dexter Lawrence","DL","NYG",9,4.18,1.39,0.145,3.23,5.14,-0.0926,0.21,-0.27,140,121,151,11,"2",28,NA,NA,69,3
"AJ Dillon","RB","GB",14,8.24,1.92,0.284,6.26,11.6,-0.101,0.00885,0,141,129,130,36,"10",28,NA,NA,81,2
"Eric Kendricks","LB","MIN",7,5.89,3.25,0.0696,3.2,9.39,-0.102,-0.154,-0.0173,142,143,134,12,"1",34,NA,NA,69,7
"Rasul Douglas","DB","GB",14,5.02,1.08,0.00039,4.14,6.2,-0.153,0.181,-0.549,143,122,177,14,"2",31,NA,NA,19,5
"Quandre Diggs","DB","SEA",11,5.02,1.15,0.0246,3.98,6.13,-0.154,0.0191,-0.616,144,127,185,15,"2",33,NA,NA,26,7
"Vikings","DST","MIN",7,5.99,0.661,0.127,5.2,6.94,-0.157,-0.168,0,145,145,130,4,"4",NA,NA,NA,74,NA
"Fred Warner","LB","SF",9,5.82,3.22,0.0566,2.98,9.08,-0.172,-0.368,-0.331,146,161,156,13,"1",29,NA,NA,65,4
"Budda Baker","DB","ARI",13,5,2.4,0.099,3.06,7.62,-0.178,-0.899,0.867,147,223,88,16,"2",30,NA,NA,96,5
"Daniel Jones","QB","NYG",9,16.6,0.544,0.299,16.1,17.5,-0.182,0.722,-0.889,148,93,209,14,"5",28,NA,NA,6,3
"Mason Crosby","K","GB",14,8.6,1.13,0.261,6.99,9.89,-0.185,-0.598,-0.00256,149,183,131,11,"2",41,NA,NA,77,15
"Curtis Samuel","WR","WAS",14,8.91,1.21,0.0493,8.03,11.2,-0.209,0.233,0.0406,150,120,125,37,"7",29,NA,NA,40,5
"Darren Waller","TE","LVR",6,6.25,1.44,0.179,4.22,7.83,-0.215,-1.04,-0.00468,151,244,132,17,"8",33,NA,NA,67,7
"Zaire Franklin","LB","IND",14,5.77,3.91,0.065,2.6,10,-0.229,-0.748,0.624,152,203,94,14,"1",29,NA,NA,90,4
"Myles Garrett","DL","CLE",9,4.03,0.963,0.0329,3.18,4.99,-0.237,0.16,-0.418,153,124,166,12,"2",30,NA,NA,44,5
"George Pickens","WR","PIT",9,8.86,1.01,0.0523,7.27,10.1,-0.258,-0.521,-0.998,154,173,220,38,"7",25,NA,NA,29,0
"Greg Gaines","DL","LAR",7,4,NA,0.149,NA,NA,-0.27,NA,NA,155,NA,NA,13,"2",30,NA,NA,NA,3
"Chauncey Gardner-Johnson","DB","PHI",7,4.9,NA,0.0157,NA,NA,-0.277,NA,NA,156,NA,NA,17,"2",28,NA,NA,NA,3
"Packers","DST","GB",14,5.86,0.462,0.242,5.16,6.37,-0.284,-0.213,-0.566,157,148,182,5,"5",NA,NA,NA,52,NA
"Mike Edwards","DB","TB",11,4.88,0.12,0.00435,4.8,4.97,-0.293,0.845,-1.78,158,91,282,18,"2",29,NA,NA,1,3
"Devin White","LB","TB",11,5.7,3.18,0.0288,3.24,9.26,-0.294,-0.106,-0.144,159,140,142,15,"1",28,NA,NA,63,3
"Patrick Peterson","DB","MIN",7,4.88,NA,0.0186,NA,NA,-0.297,NA,NA,160,NA,NA,19,"2",35,NA,NA,NA,11
"Donovan Peoples-Jones","WR","CLE",9,8.8,0.565,0.00442,8.25,9.52,-0.31,0.454,-1.6,161,106,272,39,"7",56,NA,NA,4,2
"Drake London","WR","ATL",14,8.8,0.872,0.276,7.89,10.2,-0.315,0.0984,-0.93,162,125,213,40,"7",24,NA,NA,17,0
"Keanu Neal","DB","TB",11,4.86,0.658,0.134,4.41,5.32,-0.316,0.455,-1.43,163,105,260,20,"2",NA,NA,NA,6,6
"Cody Barton","LB","SEA",11,5.67,3.08,0.221,2.85,8.58,-0.322,-0.503,-0.824,164,171,200,16,"1",29,NA,NA,60,3
"Cam Akers","RB","LAR",7,7.96,2.2,0.413,5.11,11.2,-0.385,-1.15,-0.338,165,258,158,37,"10",26,NA,NA,90,2
"Tyler Conklin","TE","NYJ",10,6.07,0.74,0.0143,5.25,7.12,-0.393,-0.013,-0.709,166,131,194,18,"8",30,NA,NA,24,4
"Ryan Izzo","TE","FA",NA,6.06,NA,0.313,NA,NA,-0.408,NA,NA,167,NA,NA,19,"8",30,NA,NA,NA,4
"Brian Burns","DL","CAR",13,3.85,2,0.0145,1.98,5.68,-0.419,-1.03,0.271,168,241,109,14,"2",28,NA,NA,94,3
"Deatrich Wise","DL","NE",10,3.84,1.48,0.0097,2.83,4.86,-0.433,-0.188,-0.552,169,146,178,15,"2",31,NA,NA,75,5
"Danielle Hunter","DL","MIN",7,3.83,1.43,0.0273,2.98,4.94,-0.443,-0.0391,-0.477,170,136,172,16,"2",31,NA,NA,73,7
"Brandon McManus","K","DEN",9,8.34,1.43,0.0394,6.05,9.62,-0.446,-1.53,-0.271,171,316,152,12,"2",34,NA,NA,97,8
"Rodney McLeod","DB","IND",14,4.73,1.95,0.0596,3.04,6.76,-0.45,-0.915,0.0113,172,229,129,21,"2",35,NA,NA,76,10
"Jason Pierre-Paul","DL","BAL",10,3.8,NA,0.162,NA,NA,-0.47,NA,NA,173,NA,NA,17,"2",37,NA,NA,NA,12
"Jared Goff","QB","DET",6,16.3,1.19,0.0287,14.9,17.9,-0.48,-0.469,-0.558,174,168,180,15,"5",31,NA,NA,38,6
"Greg Joseph","K","MIN",7,8.3,1.07,0.0473,6.66,9.47,-0.485,-0.923,-0.424,175,231,168,13,"2",31,NA,NA,60,4
"Andy Dalton","QB","NO",14,16.3,1.84,0.139,13.2,17.8,-0.509,-2.15,-0.656,176,386,187,16,"6",38,NA,NA,85,11
"Charvarius Ward","DB","SF",9,4.67,1.66,0.0143,3.32,6.48,-0.51,-0.636,-0.268,177,186,150,22,"2",29,NA,NA,65,4
