"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Zach Ertz","TE","ARI",13,9.54,2.43,1.02,6.46,13.3,3.05,0.989,5.36,55,91,37,4,"3",35,NA,NA,94,9
"Garrett Wilson","WR","NYJ",10,10.7,2.8,0.451,8.53,15,2.92,2.72,5.13,56,57,43,25,"6",25,NA,NA,93,0
"Kyler Murray","QB","ARI",13,21.2,0.881,0.302,20.3,22.4,2.88,4.25,2.33,57,41,68,5,"4",28,NA,NA,16,3
"Kenyan Drake","RB","BAL",10,9.07,1.02,0.122,7.83,10.7,2.82,3.45,2.47,58,49,67,23,"8",NA,NA,NA,22,6
"Antonio Gibson","RB","WAS",14,8.94,1.58,0.236,7.1,10.5,2.7,2.72,2.25,59,58,69,24,"8",27,NA,NA,69,2
"Justin Herbert","QB","LAC",8,20.9,0.922,0.59,19.4,21.9,2.58,3.39,1.85,60,51,77,6,"4",28,NA,NA,19,2
"Eno Benjamin","RB","ARI",13,8.71,1.47,0.226,6.6,10.8,2.47,2.22,2.62,62,62,65,25,"8",56,NA,NA,50,2
"Josh Palmer","WR","LAC",8,10.3,1.16,0.0252,9.2,11.9,2.47,3.4,2.06,61,50,71,26,"6",26,NA,NA,21,1
"Devin Duvernay","WR","BAL",10,10.2,1.18,0.436,8.77,11.8,2.45,2.96,1.99,63,56,75,27,"6",28,NA,NA,23,2
"Brian Robinson","RB","WAS",14,8.48,2.11,0.181,5.28,11,2.24,0.897,2.79,64,94,63,26,"8",27,NA,NA,84,0
"Gus Edwards","RB","BAL",10,8.3,NA,0.0383,NA,NA,2.06,NA,NA,65,NA,NA,27,"8",31,NA,NA,NA,4
"Clyde Edwards-Helaire","RB","KC",8,8.26,2.76,0.00632,5.47,12.2,2.02,1.09,3.95,67,87,56,28,"8",27,NA,NA,96,2
"Robert Tonyan","TE","GB",14,8.52,2.4,0.063,6.42,12.7,2.02,0.941,4.75,66,92,50,5,"3",32,NA,NA,91,5
"James Conner","RB","ARI",13,8.26,3.33,0.343,4.53,12.1,2.01,0.144,3.89,68,126,57,29,"9",31,NA,NA,99,5
"Curtis Samuel","WR","WAS",14,9.81,0.879,0.000934,8.45,10.7,2.01,2.64,0.854,69,59,100,28,"6",29,NA,NA,7,5
"Darnell Mooney","WR","CHI",14,9.81,3.35,0.077,6.86,14.7,2.01,1.05,4.86,70,89,48,29,"6",28,NA,NA,97,2
"Joe Burrow","QB","CIN",10,20.3,1.47,0.915,17.8,21.6,1.99,1.76,1.55,71,66,83,7,"5",29,NA,NA,52,2
"Kyle Pitts","TE","ATL",14,8.45,0.903,0.654,6.93,9.37,1.96,1.45,1.47,72,72,86,6,"4",25,NA,NA,45,1
"Adam Thielen","WR","MIN",7,9.73,2.09,0.814,6.6,11.6,1.93,0.789,1.77,73,100,79,30,"7",35,NA,NA,74,8
"AJ Dillon","RB","GB",14,7.91,1.98,0.344,5.03,10.5,1.67,0.646,2.25,74,107,70,30,"9",28,NA,NA,82,2
"Mike Edwards","DB","TB",11,7.14,1.06,0.155,6.42,7.88,1.47,1.54,1,75,69,95,1,"1",29,NA,NA,53,3
"Khalil Herbert","RB","CHI",14,7.57,2.42,0.00553,5.64,12,1.33,1.26,3.76,76,78,58,31,"9",28,NA,NA,90,1
"Darrell Henderson","RB","LAR",7,7.56,1.8,1.12,5.46,10.3,1.32,1.08,2.05,77,88,72,32,"10",56,NA,NA,75,3
"Harrison Smith","DB","MIN",7,6.99,1.26,0.352,5.98,8.38,1.32,1.1,1.5,78,86,84,2,"1",37,NA,NA,63,10
"Isaiah Likely","TE","BAL",10,7.8,1.12,0.0497,6.09,8.73,1.31,0.618,0.822,79,108,101,7,"4",26,NA,NA,58,0
"Mark Andrews","TE","BAL",10,7.75,NA,0.365,NA,NA,1.26,NA,NA,80,NA,NA,8,"4",30,NA,NA,NA,4
"Foyesade Oluokun","LB","JAC",11,7.77,2.97,0.0943,5.68,11.2,1.17,0.833,2.04,81,97,73,2,"1",30,NA,NA,91,4
"Harrison Butker","K","KC",8,10.3,1.97,0.482,8.55,13.6,1.15,1.19,3.41,82,82,59,1,"1",30,NA,NA,96,5
"Romeo Doubs","WR","GB",14,8.92,1.56,0.129,7.23,11,1.12,1.42,1.15,83,74,91,31,"7",26,NA,NA,40,0
"Geno Smith","QB","SEA",11,19.4,0.737,0.181,18.2,20.1,1.08,2.14,0.06,85,64,124,8,"6",35,NA,NA,6,9
"David Long","LB","TEN",6,7.68,2.25,0.091,6.14,9.24,1.08,1.29,0.0734,84,77,123,3,"1",56,NA,NA,63,3
"Allen Lazard","WR","GB",14,8.79,4.45,0.147,1.97,12.4,0.992,-3.83,2.56,86,454,66,32,"7",30,NA,NA,99,4
"Danielle Hunter","DL","MIN",7,5.26,1.43,0.00542,4.41,6.37,0.988,0.901,1.06,87,93,92,1,"1",31,NA,NA,78,7
"C.J. Mosley","LB","NYJ",10,7.59,3.18,0.17,5.18,11.2,0.987,0.324,2.01,88,115,74,4,"1",33,NA,NA,98,8
"Christian Wilkins","DL","MIA",11,5.25,1.5,0.232,4.23,6.29,0.983,0.722,0.989,89,104,96,2,"1",56,NA,NA,84,3
"Dean Marlowe","DB","BUF",7,6.64,0.0212,0.336,6.62,6.65,0.965,1.74,-0.225,90,67,146,3,"1",NA,NA,NA,3,NA
"Tua Tagovailoa","QB","MIA",11,19.2,1.13,0.238,17.9,20.8,0.895,1.84,0.714,91,65,103,9,"6",28,NA,NA,35,2
"Hayden Hurst","TE","CIN",10,7.38,0.887,0.00957,6.18,8.71,0.892,0.704,0.802,92,105,102,9,"4",32,NA,NA,42,4
"Evan Engram","TE","JAC",11,7.38,0.586,0.118,6.67,8.04,0.882,1.2,0.134,93,81,120,10,"4",31,NA,NA,21,5
"Drake London","WR","ATL",14,8.64,0.676,0.101,7.97,9.68,0.845,2.16,-0.147,94,63,135,33,"7",24,NA,NA,1,0
"T.J. Edwards","LB","PHI",7,7.42,3.13,0.229,5.12,11,0.817,0.265,1.82,95,121,78,5,"1",29,NA,NA,96,3
"Tyler Higbee","TE","LAR",7,7.26,0.261,0.0409,7.01,7.63,0.764,1.53,-0.27,96,70,147,11,"4",33,NA,NA,3,6
"Maxx Crosby","DL","LVR",6,5.02,1.04,0.0528,4.01,5.79,0.751,0.505,0.486,97,112,109,3,"1",28,NA,NA,41,3
"Rondale Moore","WR","ARI",13,8.54,1.2,0.116,7.06,9.64,0.744,1.25,-0.186,98,79,139,34,"7",25,NA,NA,24,1
"T.J. Hockenson","TE","MIN",7,7.22,1.17,0.723,6.3,9.35,0.723,0.826,1.44,99,98,87,12,"5",28,NA,NA,64,3
"Bradley Chubb","DL","MIA",11,4.97,0.0283,0.294,4.95,4.99,0.698,1.44,-0.313,100,73,150,4,"1",29,NA,NA,4,4
"Younghoe Koo","K","ATL",14,9.82,1.23,0.0418,8.67,11.9,0.668,1.31,1.69,101,76,82,2,"1",31,NA,NA,58,5
"Aaron Rodgers","QB","GB",14,19,0.927,0.295,17.7,20,0.657,1.66,0,102,68,130,10,"6",42,NA,NA,23,17
"Derwin James","DB","LAC",8,6.3,2.14,0.0912,4.72,8.73,0.629,-0.167,1.86,103,141,76,4,"1",29,NA,NA,98,4
"Robert Woods","WR","TEN",6,8.42,1.96,0.628,6.53,11.3,0.628,0.723,1.49,104,103,85,35,"7",34,NA,NA,69,9
"Justin Tucker","K","BAL",10,9.78,0.807,0.259,8.83,10.8,0.626,1.46,0.611,105,71,105,3,"1",36,NA,NA,1,10
"Jordan Hicks","LB","MIN",7,7.19,2.04,0.292,5.39,9.24,0.588,0.536,0.0808,106,111,122,6,"1",33,NA,NA,54,7
"Chauncey Gardner-Johnson","DB","PHI",7,6.21,0.543,0.137,5.7,6.69,0.537,0.816,-0.188,107,99,140,5,"2",28,NA,NA,19,3
"Bills","DST","BUF",7,6.76,0.544,0.377,6.03,7.29,0.449,0.294,-0.0557,108,118,132,1,"1",NA,NA,NA,52,NA
"Rasheem Green","DL","HOU",6,4.67,0.0212,0.291,4.66,4.69,0.404,1.15,-0.613,109,84,174,5,"1",28,NA,NA,1,4
"Duron Harmon","DB","LVR",6,6.07,0.0212,0.0358,6.06,6.09,0.4,1.18,-0.785,110,83,188,6,"2",35,NA,NA,2,9
"Tyler Bass","K","BUF",7,9.52,2.12,0.0101,7.08,13,0.366,-0.283,2.73,111,149,64,4,"1",29,NA,NA,99,2
"Cornell Armstrong","DB","ATL",14,6.04,0.0212,0.0172,6.02,6.05,0.365,1.14,-0.825,112,85,192,7,"2",30,NA,NA,3,4
"Kirk Cousins","QB","MIN",7,18.7,0.956,0.321,17.4,20.1,0.363,1.38,0.049,113,75,125,11,"6",37,NA,NA,26,10
"Rodrigo Blankenship","K","FA",NA,9.51,NA,0.153,NA,NA,0.356,NA,NA,114,NA,NA,5,"1",56,NA,NA,NA,2
"Eddie Jackson","DB","CHI",14,6.02,1.55,0.304,4.88,7.79,0.347,0,0.919,115,130,97,8,"2",NA,NA,NA,78,5
"Drue Tranquill","LB","LAC",8,6.9,1.98,0.0102,5.44,9.15,0.296,0.591,-0.0119,116,110,131,7,"1",30,NA,NA,50,3
"Zaire Franklin","LB","IND",14,6.89,2.56,0.0884,4.76,9.63,0.286,-0.0879,0.471,117,136,110,8,"1",29,NA,NA,78,4
"Daniel Carlson","K","LVR",6,9.36,1.18,0.032,7.84,10.6,0.203,0.474,0.331,118,113,115,6,"1",31,NA,NA,50,4
"Isiah Pacheco","RB","KC",8,6.44,1.48,0.134,3.99,8.21,0.201,-0.392,0,119,160,130,33,"10",27,NA,NA,53,0
"Bobby Wagner","LB","LAR",7,6.8,3.06,0.197,4.83,10.4,0.197,-0.0251,1.21,120,132,89,9,"1",35,NA,NA,93,10
"Evan McPherson","K","CIN",10,9.33,0.944,0.171,8.22,10.6,0.171,0.855,0.366,121,95,114,7,"1",26,NA,NA,12,1
"Isaiah Buggs","DL","DET",6,4.38,0.0354,0.00514,4.36,4.41,0.112,0.855,-0.893,122,96,201,6,"1",56,NA,NA,6,3
"Brian Burns","DL","CAR",13,4.38,1.14,0.0739,3.42,5.6,0.107,-0.0859,0.297,123,135,117,7,"1",28,NA,NA,55,3
"Dolphins","DST","MIA",11,6.39,0.788,0.0718,5.35,7.35,0.0718,-0.391,0.0126,124,159,129,2,"2",NA,NA,NA,80,NA
"James Robinson","RB","NYJ",10,6.31,1.56,0.0661,4.6,8.75,0.0661,0.217,0.541,125,123,106,34,"10",56,NA,NA,66,2
"DeShon Elliott","DB","DET",6,5.72,1.9,0.0437,4.41,7.89,0.0437,-0.475,1.02,126,164,94,9,"2",29,NA,NA,97,4
"Marcus Mariota","QB","ATL",14,18.4,2.75,0.0422,14.4,21.7,0.0422,-1.59,1.7,127,283,81,12,"7",32,NA,NA,87,7
"ZaDarius Smith","DL","MIN",7,4.3,0.877,0.0281,3.78,4.98,0.0333,0.274,-0.319,128,119,151,8,"1",NA,NA,NA,27,NA
"Rashan Gary","DL","GB",14,4.27,1.36,0.00528,3.47,5.33,0.00528,-0.0399,0.0263,129,133,128,9,"1",28,NA,NA,73,3
"Trevor Lawrence","QB","JAC",11,18.3,0.849,0.112,17.3,19.4,0,1.25,-0.664,130,80,178,13,"7",26,NA,NA,13,1
"Tyler Allgeier","RB","ATL",14,6.24,3.05,0.364,3.33,11.3,0,-1.05,3.07,130,227,62,35,"10",26,NA,NA,97,0
"Jarvis Landry","WR","NO",14,7.8,2.66,0.0936,5.01,10.9,0,-0.798,1.06,130,201,93,36,"8",33,NA,NA,90,8
"Dawson Knox","TE","BUF",7,6.49,1.04,0.0134,4.77,7.46,0,-0.708,-0.444,130,188,162,13,"5",29,NA,NA,52,3
"Jake Elliott","K","PHI",7,9.15,1.3,0.359,7.36,10.5,0,0,0.217,130,130,119,8,"1",31,NA,NA,67,5
"Eagles","DST","PHI",7,6.31,0.691,0.0327,5.74,7.34,0,0,0,130,130,130,3,"2",NA,NA,NA,68,NA
"Aaron Donald","DL","LAR",7,4.27,2.04,0.0119,2.97,6.66,0,-0.533,1.36,130,171,88,10,"1",34,NA,NA,98,8
"Keanu Neal","LB","TB",11,6.6,NA,0.0639,NA,NA,0,NA,NA,130,NA,NA,10,"1",NA,NA,NA,NA,6
"Michael Jackson","DB","SEA",11,5.67,0.467,0.0906,5.35,5.99,0,0.466,-0.883,130,114,200,10,"2",29,NA,NA,12,3
"Michael Jackson","DB","SEA",11,5.67,0.467,0.0906,5.35,5.99,0,0.466,-0.883,130,114,200,10,"2",29,NA,NA,12,3
"Robert Quinn","DL","PHI",7,4.26,0.0212,0.145,4.24,4.27,-0.0119,0.735,-1.03,131,102,214,11,"2",35,NA,NA,2,11
"Ryan Izzo","TE","FA",NA,6.48,NA,0.134,NA,NA,-0.0134,NA,NA,132,NA,NA,14,"5",30,NA,NA,NA,4
"Vikings","DST","MIN",7,6.28,0.403,0.0586,5.78,6.69,-0.0327,0.0419,-0.646,133,129,176,4,"3",NA,NA,NA,24,NA
"Eric Kendricks","LB","MIN",7,6.54,2.77,0.0432,4.49,9.69,-0.0639,-0.359,0.525,134,154,107,11,"1",34,NA,NA,89,7
"Keanu Neal","DB","TB",11,5.58,2.4,0.0326,3.94,7.24,-0.0906,-0.938,0.368,135,216,113,11,"2",NA,NA,NA,99,6
"Patriots","DST","NE",10,6.22,1.28,0.252,5.07,8.25,-0.0913,-0.668,0.914,136,183,98,5,"4",NA,NA,NA,99,NA
"Marquez Valdes-Scantling","WR","KC",8,7.7,1.13,0.00187,6.51,9.08,-0.0936,0.697,-0.741,137,106,186,37,"8",31,NA,NA,19,4
"Zay Jones","WR","JAC",11,7.7,1.52,0.308,5.69,9.31,-0.0955,-0.117,-0.517,138,140,164,38,"8",31,NA,NA,37,5
"Devin White","LB","TB",11,6.49,2.27,0.0319,4.74,9.04,-0.107,-0.111,-0.121,139,139,133,12,"1",28,NA,NA,67,3
"Justin Fields","QB","CHI",14,18.2,2.21,0.468,16,21.8,-0.112,0,1.75,140,130,80,14,"7",27,NA,NA,84,1
"D.J. Reed","DB","NYJ",10,5.55,0.51,0.224,5.08,6.02,-0.123,0.194,-0.85,141,124,195,12,"2",29,NA,NA,15,4
"Tremaine Edmunds","LB","BUF",7,6.46,2.33,0.0551,4.85,9.16,-0.139,0,0,142,130,130,13,"1",28,NA,NA,70,4
"Tyler Conklin","TE","NYJ",10,6.35,0.604,0.156,5.7,6.94,-0.147,0.222,-0.96,143,122,206,15,"5",30,NA,NA,24,4
"Jeffery Simmons","DL","TEN",6,4.11,0.445,0.0542,3.81,4.42,-0.156,0.302,-0.881,144,116,199,12,"2",28,NA,NA,14,3
"Nicholas Morrow","LB","CHI",14,6.41,2.23,0.0333,4.39,8.57,-0.194,-0.462,-0.588,145,163,171,14,"1",30,NA,NA,61,5
"Sebastian Joseph","DL","LAC",8,4.06,1.22,0.0989,3.22,4.91,-0.211,-0.283,-0.396,146,150,156,13,"2",31,NA,NA,61,4
"Roquan Smith","LB","BAL",10,6.37,2.4,0.107,4.93,8.23,-0.227,0.0774,-0.935,147,127,204,15,"1",29,NA,NA,74,4
"Mike Gesicki","TE","MIA",11,6.19,1.34,0.362,4.83,8.18,-0.304,-0.641,0.272,148,179,118,16,"6",30,NA,NA,73,4
"AShawn Robinson","DL","LAR",7,3.96,1.94,0.00221,2.64,5.3,-0.31,-0.87,0,149,208,130,14,"2",31,NA,NA,96,6
"Cameron Jordan","DL","NO",14,3.96,1.01,0.0222,3.19,5.1,-0.312,-0.313,-0.206,150,151,144,15,"2",36,NA,NA,39,11
"Deatrich Wise","DL","NE",10,3.94,0.905,0.0718,3.32,4.56,-0.334,-0.189,-0.74,151,142,185,16,"2",31,NA,NA,31,5
"Matt Milano","LB","BUF",7,6.27,1.19,0.0387,5.46,7.65,-0.335,0.609,-1.51,152,109,250,16,"1",31,NA,NA,15,5
"Chiefs","DST","KC",8,5.97,0.599,0.356,5.17,6.76,-0.344,-0.573,-0.584,153,177,169,6,"5",NA,NA,NA,60,NA
"Vonn Bell","DB","CIN",10,5.33,0.974,0.0306,4.68,6.46,-0.347,-0.2,-0.414,154,144,157,13,"2",31,NA,NA,46,6
"Jason Myers","K","SEA",11,8.8,1.17,0.053,6.93,10.1,-0.359,-0.437,-0.186,155,161,138,9,"1",35,NA,NA,46,NA
"Dontrell Hilliard","RB","TEN",6,5.88,1.33,0.0821,4.18,7.38,-0.364,-0.206,-0.823,156,146,190,36,"10",56,NA,NA,40,4
"Lavonte David","LB","TB",11,6.23,2.34,0.0847,4.65,8.94,-0.373,-0.197,-0.223,157,143,145,17,"1",36,NA,NA,72,10
"Budda Baker","DB","ARI",13,5.29,1.8,0.0253,4.1,7.39,-0.378,-0.779,0.516,158,199,108,14,"2",30,NA,NA,95,5
"Adrian Amos","DB","GB",14,5.27,1.27,0.0124,4.4,6.74,-0.403,-0.486,-0.13,159,168,134,15,"2",33,NA,NA,64,7
"Mecole Hardman","WR","KC",8,7.39,1.38,0.083,5.54,8.89,-0.404,-0.267,-0.932,160,147,203,39,"8",28,NA,NA,33,3
"Zach Allen","DL","ARI",13,3.86,1.23,0.0191,3.02,4.72,-0.406,-0.483,-0.586,161,166,170,17,"2",28,NA,NA,63,3
"Matt Prater","K","ARI",13,8.74,1.17,0.0423,7.52,10.2,-0.412,0.158,0,162,125,130,10,"1",41,NA,NA,42,16
"Marcus Maye","DB","NO",14,5.26,1.75,0.0193,4.03,7.29,-0.416,-0.858,0.417,163,206,112,16,"3",33,NA,NA,90,5
"Zach Sieler","DL","MIA",11,3.84,1.06,0.00545,3.12,4.58,-0.425,-0.386,-0.723,164,157,184,18,"2",30,NA,NA,47,4
"Sam Hubbard","DL","CIN",10,3.84,1.43,0.0126,2.72,5.43,-0.43,-0.79,0.126,165,200,121,19,"2",NA,NA,NA,80,4
"Quandre Diggs","DB","SEA",11,5.24,1.22,0.049,4.14,6.43,-0.435,-0.746,-0.446,166,198,163,17,"3",33,NA,NA,61,7
"DeForest Buckner","DL","IND",14,3.83,1.2,0.0261,2.84,5.13,-0.443,-0.666,-0.168,167,182,136,20,"2",32,NA,NA,59,6
"Jeffery Wilson","RB","MIA",11,5.8,0.58,0.193,5.12,6.41,-0.446,0.741,-1.8,168,101,280,37,"11",30,NA,NA,4,4
"Jason Sanders","K","MIA",11,8.7,1.4,0.0263,6.86,10,-0.454,-0.502,-0.204,169,169,143,11,"1",30,NA,NA,75,4
"Bobby Okereke","LB","IND",14,6.14,2.03,0.00373,4.48,8.35,-0.458,-0.373,-0.818,170,156,189,18,"1",29,NA,NA,52,3
"Rashaan Evans","LB","ATL",14,6.14,3.22,0.235,3.49,9.62,-0.462,-1.36,0.458,171,249,111,19,"1",29,NA,NA,99,4
"Henry Anderson","DL","CAR",13,3.8,NA,0.0558,NA,NA,-0.469,NA,NA,172,NA,NA,21,"2",34,NA,NA,NA,7
"Cairo Santos","K","CHI",14,8.67,1.08,0.0903,7.42,9.84,-0.48,0.0582,-0.393,173,128,155,12,"2",34,NA,NA,21,8
"Patrick Peterson","DB","MIN",7,5.19,0.0141,0.0421,5.18,5.2,-0.484,0.297,-1.67,174,117,266,18,"3",35,NA,NA,1,11
"Kalif Raymond","WR","DET",6,7.31,1.88,0.265,5.49,9.82,-0.487,-0.321,0,175,152,130,40,"8",31,NA,NA,66,6
"Grady Jarrett","DL","ATL",14,3.74,1.06,0.021,3.02,4.48,-0.525,-0.486,-0.823,176,167,191,22,"2",33,NA,NA,49,7
"Rasul Douglas","DB","GB",14,5.15,0.566,0.0206,4.81,5.58,-0.526,-0.076,-1.29,177,134,227,19,"3",31,NA,NA,20,5
