"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Juwan Johnson","TE","NO",14,7.98,1.76,0.225,6.55,10.7,0.27,0,1.74,121,130,80,11,"5",29,NA,NA,65,2
"Eagles","DST","PHI",7,6,1.26,0.27,5.05,7.79,0.27,-0.199,0.923,120,157,93,2,"2",NA,NA,NA,97,NA
"Mason Crosby","K","GB",14,9.29,0.751,0.0374,8.56,10.1,0.23,0.981,-0.104,122,85,143,5,"1",41,NA,NA,7,15
"Daniel Jones","QB","NYG",9,17.4,0.642,0.0313,16.8,18.4,0.21,1.39,-0.143,123,71,146,11,"5",28,NA,NA,12,3
"Zay Jones","WR","JAC",11,9.89,0.499,0.195,9.22,10.6,0.195,1.08,-0.0804,124,78,140,35,"9",31,NA,NA,6,5
"Mike Badgley","K","DET",6,9.26,1.13,0.177,7.68,10.2,0.193,0.0998,0.0261,125,126,127,6,"1",30,NA,NA,60,4
"Gardner Minshew","QB","PHI",7,17.3,1.5,0.179,15.5,18.8,0.179,0.15,0.182,126,123,118,12,"6",29,NA,NA,66,3
"Cody Barton","LB","SEA",11,5.96,4.06,0.0648,2.58,10.3,0.0648,-0.829,0.3,127,227,113,9,"1",29,NA,NA,87,3
"Darren Waller","TE","LVR",6,7.75,1.02,0.0452,6.21,8.84,0.0452,-0.343,-0.0762,128,171,139,12,"5",33,NA,NA,50,7
"Robbie Gould","K","SF",9,9.08,0.896,0.0161,8.22,10.1,0.0161,0.636,-0.092,129,98,142,7,"1",43,NA,NA,20,17
"Tom Brady","QB","TB",11,17.2,2.36,0.0449,14,19.5,0,-1.44,0.919,130,294,94,13,"6",48,NA,NA,94,22
"Rachaad White","RB","TB",11,8.66,0.952,0.139,7.34,9.6,0,0.493,-0.619,130,105,175,35,"8",27,NA,NA,18,0
"Diontae Johnson","WR","PIT",9,9.69,0.563,0.213,9.06,10.5,0,0.915,-0.176,130,86,147,36,"9",29,NA,NA,10,3
"Noah Fant","TE","SEA",11,7.71,2.54,0.0359,5.41,11.5,0,-1.14,2.56,130,262,69,13,"5",28,NA,NA,85,3
"Harrison Butker","K","KC",8,9.06,0.677,0.0406,8.41,9.85,0,0.831,-0.364,130,88,158,8,"1",30,NA,NA,1,5
"Lions","DST","DET",6,5.73,0.244,0.0387,5.47,6.02,0,0.214,-0.848,130,122,195,3,"3",NA,NA,NA,13,NA
"Jonathan Allen","DL","WAS",14,4.07,1.79,0.129,2.51,5.9,0,-0.184,0.325,130,150,112,10,"2",31,NA,NA,71,5
"Fred Warner","LB","SF",9,5.9,2.95,0.036,3.22,8.74,0,-0.197,-1.28,130,156,235,10,"1",29,NA,NA,62,4
"Michael Jackson","DB","SEA",11,5.16,0.0919,0.0299,5.1,5.23,0,1.29,-1.55,130,74,262,10,"2",29,NA,NA,1,3
"Michael Jackson","DB","SEA",11,5.16,0.0919,0.0299,5.1,5.23,0,1.29,-1.55,130,74,262,10,"2",29,NA,NA,1,3
"Justin Simmons","DB","DEN",9,5.13,1.66,0.0277,3.58,6.64,-0.0299,-0.226,-0.143,131,159,145,11,"2",32,NA,NA,62,6
"Pat Freiermuth","TE","PIT",9,7.67,0.407,0.218,7.06,8.09,-0.0359,0.508,-0.832,132,104,193,14,"5",27,NA,NA,3,1
"T.J. Edwards","LB","PHI",7,5.86,4.69,0.121,1.92,10.9,-0.036,-1.49,0.837,133,303,97,11,"1",29,NA,NA,99,3
"Patriots","DST","NE",10,5.69,1.51,0.0217,4.65,7.85,-0.0387,-0.608,0.99,134,197,92,4,"3",NA,NA,NA,99,NA
"Jason Myers","K","SEA",11,9.02,1.12,0.213,7.4,10.2,-0.0406,-0.176,0,135,149,130,9,"1",35,NA,NA,57,NA
"Justin Herbert","QB","LAC",8,17.1,1.71,0.468,15.4,19.6,-0.0449,0,1.06,136,130,88,14,"6",28,NA,NA,78,2
"Jordan Poyer","DB","BUF",7,5.11,1.8,0.0259,3.48,6.87,-0.0576,-0.333,0.0898,137,169,123,12,"2",35,NA,NA,67,9
"Cowboys","DST","DAL",9,5.67,0.639,0.0154,5.14,6.55,-0.0604,-0.114,-0.316,138,146,155,5,"3",NA,NA,NA,68,NA
"49ers","DST","SF",9,5.65,0.435,0.0256,5.12,6.11,-0.0758,-0.129,-0.751,139,147,184,6,"4",NA,NA,NA,39,NA
"Jaire Alexander","DB","GB",14,5.08,0.947,0.0458,4.18,5.88,-0.0835,0.373,-0.899,140,109,199,13,"2",29,NA,NA,15,4
"Chargers","DST","LAC",8,5.63,0.644,0.0358,4.88,6.2,-0.101,-0.371,-0.665,141,175,180,7,"5",NA,NA,NA,71,NA
"Danielle Hunter","DL","MIN",7,3.95,2.1,0.0201,2.69,5.58,-0.129,0,0,142,130,130,11,"2",31,NA,NA,88,7
"Kevin Byard","DB","TEN",6,5.04,2.19,0.0425,3.09,7.23,-0.129,-0.717,0.45,143,212,108,14,"2",32,NA,NA,87,6
"Jets","DST","NYJ",10,5.59,0.271,0.192,5.25,5.8,-0.137,0,-1.07,144,130,217,8,"6",NA,NA,NA,23,NA
"Chuba Hubbard","RB","CAR",13,8.52,1.31,0.5,6.85,10.2,-0.139,0,0,145,130,130,36,"8",26,NA,NA,41,1
"Greg Gaines","DL","LAR",7,3.92,1.27,0.0713,2.73,5.07,-0.149,0.0372,-0.508,146,127,167,12,"2",30,NA,NA,48,3
"Lavonte David","LB","TB",11,5.74,2.78,0.0575,3.41,8.72,-0.157,0,-1.31,147,130,239,12,"1",36,NA,NA,53,10
"Marcus Epps","DB","PHI",7,4.99,1.6,0.0417,3.76,6.78,-0.172,-0.0507,-0.00125,148,135,131,15,"2",30,NA,NA,54,3
"Marquise Brown","WR","ARI",13,9.48,0.913,0.473,8.14,10.4,-0.213,0,-0.227,149,130,149,37,"10",28,NA,NA,21,3
"Marlon Humphrey","DB","BAL",10,4.95,1.11,0.0648,3.92,5.97,-0.214,0.114,-0.81,150,125,191,16,"2",29,NA,NA,21,5
"Nicholas Morrow","LB","CHI",14,5.68,2.47,0.0447,3.63,8.34,-0.215,0.219,-1.69,151,121,273,13,"1",30,NA,NA,40,5
"Brian Burns","DL","CAR",13,3.85,1.86,0.16,2.26,5.79,-0.22,-0.435,0.217,152,180,115,13,"2",28,NA,NA,75,3
"Younghoe Koo","K","ATL",14,8.81,0.771,0.0237,7.84,9.75,-0.253,0.262,-0.468,153,118,164,10,"1",31,NA,NA,10,5
"David Njoku","TE","CLE",9,7.45,0.484,0.361,6.86,8.11,-0.254,0.302,-0.804,154,117,190,15,"6",29,NA,NA,9,5
"DeVondre Campbell","LB","GB",14,5.64,3.99,0.0789,2.44,10,-0.26,-0.977,0,155,246,130,14,"1",32,NA,NA,85,6
"Tyler Bass","K","BUF",7,8.79,1.37,0.0107,6.88,10.1,-0.277,-0.7,-0.0751,156,207,138,11,"1",29,NA,NA,87,2
"Marcus Williams","DB","BAL",10,4.89,1.47,0.0809,3.51,6.2,-0.278,-0.296,-0.577,157,165,170,17,"2",29,NA,NA,42,5
"Greg Joseph","K","MIN",7,8.78,1.26,0.198,7.51,10.4,-0.288,-0.0708,0.147,158,138,119,12,"1",31,NA,NA,73,4
"Jaguars","DST","JAC",11,5.4,0.614,0.0479,4.94,6.25,-0.329,-0.317,-0.614,159,168,174,9,"7",NA,NA,NA,65,NA
"Ben Niemann","LB","ARI",13,5.56,NA,0.00713,NA,NA,-0.339,NA,NA,160,NA,NA,15,"1",30,NA,NA,NA,4
"Shaq Green-Thompson","LB","CAR",13,5.55,3.42,0.0366,2.62,9.14,-0.346,-0.789,-0.889,161,223,198,16,"1",32,NA,NA,77,NA
"D.J. Reed","DB","NYJ",10,4.81,1.17,0.00639,3.71,5.87,-0.359,-0.0985,-0.91,162,145,201,18,"2",29,NA,NA,25,4
"Denzel Ward","DB","CLE",9,4.8,0.92,0.00748,3.92,5.58,-0.366,0.117,-1.2,163,124,228,19,"2",29,NA,NA,12,4
"Donovan Wilson","DB","DAL",9,4.79,1.26,0.0391,3.75,6.14,-0.373,-0.0612,-0.636,164,137,177,20,"2",31,NA,NA,33,3
"Giants","DST","NYG",9,5.35,0.38,0.00632,4.92,5.82,-0.377,-0.334,-1.05,165,170,215,10,"7",NA,NA,NA,32,NA
"B.J. Hill","DL","CIN",10,3.69,1.99,0.0744,2.34,5.07,-0.38,-0.358,-0.504,166,172,166,14,"3",31,NA,NA,85,4
"Frankie Luvu","LB","CAR",13,5.52,3.32,0.0369,2.95,9.24,-0.382,-0.463,-0.788,167,183,189,17,"1",29,NA,NA,75,4
"Falcons","DST","ATL",14,5.34,0.534,0.0941,4.64,5.9,-0.383,-0.612,-0.96,168,200,204,11,"8",NA,NA,NA,58,NA
"Vonn Bell","DB","CIN",10,4.75,1.85,0.0468,3.13,6.64,-0.412,-0.68,-0.14,169,205,144,21,"2",31,NA,NA,71,6
"Tremaine Edmunds","LB","BUF",7,5.48,3.05,0.0242,2.8,8.58,-0.419,-0.617,-1.44,170,201,252,18,"1",28,NA,NA,64,4
"Rashaan Evans","LB","ATL",14,5.46,4.6,0.0812,1.4,10.1,-0.444,-2.01,0.108,171,361,121,19,"1",29,NA,NA,98,4
"Kenny Clark","DL","GB",14,3.62,1.88,0.00824,2.33,4.92,-0.454,-0.36,-0.652,172,173,179,15,"3",30,NA,NA,77,6
"Taron Johnson","DB","BUF",7,4.71,0.937,0.0146,3.8,5.43,-0.459,-0.00573,-1.35,173,131,244,22,"2",29,NA,NA,13,4
"Chris Jones","DL","KC",8,3.61,1.01,0.0115,2.64,4.42,-0.463,-0.0516,-1.15,174,136,227,16,"3",31,NA,NA,38,6
"Jason Pierre-Paul","DL","BAL",10,3.6,NA,0.00256,NA,NA,-0.474,NA,NA,176,NA,NA,17,"3",37,NA,NA,NA,12
"Taylor Rapp","DB","LAR",7,4.69,2.16,0.0291,2.78,6.89,-0.474,-1.02,0.108,175,256,120,23,"2",28,NA,NA,85,3
"Packers","DST","GB",14,5.25,0.246,0.16,4.94,5.4,-0.477,-0.311,-1.47,178,166,256,12,"9",NA,NA,NA,16,NA
"DeForest Buckner","DL","IND",14,3.6,1.82,0.0381,2.05,5.51,-0.477,-0.641,-0.0633,177,202,135,18,"3",32,NA,NA,73,6
