"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"D'Andre Swift","RB","DET",6,14.3,2.91,0.492,10.6,18.9,5.04,3.31,7.52,25,41,11,12,"4",27,NA,NA,93,2
"Amon-Ra St. Brown","WR","DET",6,15.1,2.39,0.0527,13.1,18.9,5.04,5.11,5.65,24,24,22,8,"4",26,NA,NA,83,1
"A.J. Brown","WR","PHI",7,15.1,2.27,1.33,12.6,18.3,4.99,4.53,4.99,26,30,28,9,"5",28,NA,NA,75,3
"Darren Waller","TE","LVR",6,11.8,2.02,1.77,10.3,15.3,4.77,4.84,7.12,27,25,13,3,"3",33,NA,NA,76,7
"Patrick Mahomes","QB","KC",8,22.2,1.03,1.58,21,23.6,4.74,5.54,4.44,28,21,31,4,"3",30,NA,NA,11,5
"Najee Harris","RB","PIT",9,13.8,1.76,0.196,11.9,16.7,4.55,4.67,5.4,29,28,26,13,"4",28,NA,NA,68,1
"Antonio Gibson","RB","WAS",14,13.6,1.34,0.209,11.9,15.3,4.35,4.67,3.96,30,27,36,14,"4",27,NA,NA,39,2
"Javonte Williams","RB","DEN",9,13.4,2.52,0.294,11.2,17.7,4.15,3.91,6.34,31,34,18,15,"4",26,NA,NA,90,1
"Cordarrelle Patterson","RB","ATL",14,13.1,1.71,0.0682,11.7,16,3.85,4.49,4.7,32,31,29,16,"4",35,NA,NA,63,9
"Alvin Kamara","RB","NO",14,13,2.25,0.257,9.27,15.2,3.78,2.01,3.88,33,56,38,17,"5",30,NA,NA,89,5
"Jaylen Waddle","WR","MIA",11,13.7,1.88,0.153,12.6,17,3.66,4.58,3.74,34,29,41,10,"5",27,NA,NA,57,1
"James Robinson","RB","JAC",11,12.7,1.29,0.607,11.5,14.3,3.53,4.26,2.97,35,32,49,18,"5",56,NA,NA,35,2
"Tee Higgins","WR","CIN",10,13.6,1.76,0.2,11.2,15.7,3.5,3.18,2.39,36,42,59,11,"5",27,NA,NA,54,2
"Michael Pittman","WR","IND",14,13.4,1.29,0.814,11.9,15.4,3.3,3.85,2.07,37,36,67,12,"6",28,NA,NA,29,2
"Joe Burrow","QB","CIN",10,20.6,0.77,0.336,19.5,21.6,3.16,4,2.45,38,33,56,5,"4",29,NA,NA,3,2
"Dallas Goedert","TE","PHI",7,10,1.95,0.452,8.51,13.4,3,3.03,5.22,39,47,27,4,"4",31,NA,NA,74,4
"Ezekiel Elliott","RB","DAL",9,12.1,0.992,0.0959,11.1,13.8,2.92,3.86,2.46,40,35,55,19,"5",30,NA,NA,15,6
"Kirk Cousins","QB","MIN",7,20.3,1.21,0.334,18.6,21.9,2.82,3.11,2.69,41,45,51,6,"4",37,NA,NA,29,10
"Damien Harris","RB","NE",10,12,1.93,0.0279,10,15.1,2.82,2.78,3.76,42,50,40,20,"5",56,NA,NA,76,3
"Miles Sanders","RB","PHI",7,12,1.14,0.0254,10.6,13.8,2.8,3.34,2.47,43,40,54,21,"5",29,NA,NA,25,3
"Clyde Edwards-Helaire","RB","KC",8,12,2.1,0.0544,9.28,15,2.77,2.02,3.68,44,55,42,22,"5",27,NA,NA,83,2
"Rashaad Penny","RB","SEA",11,11.9,1.91,0.431,10.4,14.8,2.72,3.16,3.48,45,44,43,23,"6",30,NA,NA,75,4
"Kyle Pitts","TE","ATL",14,9.57,1.04,0.348,8.08,10.9,2.55,2.6,2.68,46,51,52,5,"5",25,NA,NA,47,1
"Matthew Stafford","QB","LAR",7,19.9,0.684,0.446,19.3,20.8,2.49,3.76,1.68,47,37,73,7,"4",38,NA,NA,1,13
"Brandin Cooks","WR","HOU",6,12.6,1.71,0.0363,11.4,15.6,2.49,3.34,2.28,48,39,61,13,"6",32,NA,NA,49,8
"Gabriel Davis","WR","BUF",7,12.5,1.89,0.0326,10.5,14.8,2.45,2.51,1.45,49,52,77,14,"6",27,NA,NA,60,2
"Courtland Sutton","WR","DEN",9,12.5,3.01,0.0364,9.51,17.6,2.42,1.49,4.32,50,65,34,15,"6",30,NA,NA,96,4
"DK Metcalf","WR","SEA",11,12.4,1.88,0.173,11,14.9,2.38,2.97,1.65,51,48,75,16,"6",28,NA,NA,58,3
"Josh Jacobs","RB","LVR",6,11.5,2.01,0.123,8.84,14.5,2.29,1.58,3.16,52,63,46,24,"6",28,NA,NA,79,3
"Drake London","WR","ATL",14,12.3,2.05,0.023,10.1,15.5,2.21,2.08,2.23,53,54,63,17,"6",24,NA,NA,65,0
"Zach Ertz","TE","ARI",13,9.22,2.03,0.412,7.27,12.6,2.2,1.79,4.43,54,59,32,6,"5",35,NA,NA,79,9
"Michael Thomas","WR","NO",14,12.3,1.93,0.0071,10.9,15.6,2.19,2.86,2.34,55,49,60,18,"6",31,NA,NA,62,6
"Diontae Johnson","WR","PIT",9,12.2,1.37,0.101,11.2,14.6,2.18,3.17,1.3,56,43,81,19,"6",29,NA,NA,33,3
"Jeffery Wilson","RB","SF",9,11.4,0.792,0.272,10.7,12.2,2.16,3.41,0.853,57,38,94,25,"6",30,NA,NA,7,4
"Mike Williams","WR","LAC",8,12.1,2.56,0.185,9.85,16.5,2.08,1.83,3.22,58,58,44,20,"6",31,NA,NA,92,5
"Kyler Murray","QB","ARI",13,19.5,2.02,1.29,16.3,21.4,2.04,0.857,2.25,59,80,62,8,"5",28,NA,NA,80,3
"CeeDee Lamb","WR","DAL",9,12,2.13,0.104,9.79,15.5,1.9,1.77,2.18,60,60,66,21,"6",27,NA,NA,68,2
"James Conner","RB","ARI",13,11.1,2.16,0.511,7.38,13.3,1.89,0.124,1.92,61,114,71,26,"7",31,NA,NA,87,5
"Christian Kirk","WR","JAC",11,11.9,2.56,0.411,10.1,16.3,1.79,2.09,3.04,62,53,47,22,"7",29,NA,NA,90,4
"George Kittle","TE","SF",9,8.81,0.232,0.124,8.52,9.19,1.79,3.04,0.983,63,46,92,7,"5",32,NA,NA,1,5
"T.J. Hockenson","TE","DET",6,8.68,2.16,0.291,6.93,12.5,1.66,1.44,4.26,64,67,35,8,"6",28,NA,NA,82,3
"Michael Carter","RB","NYJ",10,10.6,1.16,0.487,8.98,12.3,1.38,1.72,0.993,66,62,91,27,"7",27,NA,NA,30,1
"Terry McLaurin","WR","WAS",14,11.4,2.47,0.0886,9.78,15.4,1.38,1.76,2.07,65,61,68,23,"7",30,NA,NA,85,3
"Gerald Everett","TE","LAC",8,8.39,2.43,0.229,6.33,12.6,1.37,0.847,4.42,67,81,33,9,"6",31,NA,NA,99,5
"Minkah Fitzpatrick","DB","PIT",9,6.87,1.62,0.401,5.31,8.13,1.37,0.682,1.08,68,87,85,1,"1",29,NA,NA,85,4
"D.J. Moore","WR","CAR",13,11.4,2.21,0.0853,9.14,15.1,1.29,1.12,1.79,69,74,72,24,"7",29,NA,NA,72,4
"C.J. Mosley","LB","NYJ",10,7.79,3.02,0.399,5.24,11,1.22,0.242,1.53,70,107,76,1,"1",33,NA,NA,89,8
"Amari Cooper","WR","CLE",9,11.3,1.5,0.139,9.85,13.6,1.21,1.83,0.349,71,57,112,25,"7",31,NA,NA,38,7
"Tyler Higbee","TE","LAR",7,8.16,0.848,0.0727,6.87,9.02,1.14,1.39,0.809,72,69,95,10,"6",33,NA,NA,35,6
"Rashod Bateman","WR","BAL",10,11.1,2.54,0.302,8.35,15.3,1.07,0.331,2.01,74,100,69,26,"7",26,NA,NA,88,1
"Logan Thomas","TE","WAS",14,8.09,2.36,0.749,6.17,12.2,1.07,0.689,3.95,73,86,37,11,"7",34,NA,NA,94,8
"Derwin James","DB","LAC",8,6.47,1.74,0.213,5.2,8.45,0.97,0.576,1.4,75,90,79,2,"1",29,NA,NA,92,4
"Darrell Henderson","RB","LAR",7,10.1,1.95,0.0693,6.91,11.9,0.891,-0.351,0.571,76,164,102,28,"7",56,NA,NA,77,3
"AJ Dillon","RB","GB",14,10,1.31,0.021,7.83,11.4,0.822,0.576,0.0266,77,91,128,29,"7",28,NA,NA,38,2
"Foyesade Oluokun","LB","JAC",11,7.39,3.68,0.113,5,11.7,0.819,0,2.21,78,130,65,2,"1",30,NA,NA,99,4
"Dameon Pierce","RB","HOU",6,10,0.716,0.0818,8.8,10.7,0.801,1.54,-0.678,79,64,199,30,"7",26,NA,NA,1,0
"Tyler Lockett","WR","SEA",11,10.8,1.63,0.0722,8.1,12.3,0.766,0.0767,-1.03,80,120,235,27,"7",33,NA,NA,44,7
"Mike Edwards","DB","TB",11,6.25,0.219,0.167,6.1,6.41,0.757,1.48,-0.652,81,66,194,3,"1",29,NA,NA,2,3
"Derek Carr","QB","LVR",6,18.2,1.15,0.311,16.2,19.2,0.751,0.673,0.0474,82,88,125,9,"6",35,NA,NA,23,8
"Kareem Hunt","RB","CLE",9,9.94,1.75,0.271,8.27,12.7,0.719,1.01,1.39,83,78,80,31,"8",30,NA,NA,66,5
"Roquan Smith","LB","CHI",14,7.28,3.07,0.0632,5.54,10.9,0.706,0.538,1.42,84,92,78,3,"1",29,NA,NA,91,4
"Cowboys","DST","DAL",9,6.57,1.59,0.369,5.37,9.2,0.704,0.0326,2.22,85,124,64,1,"1",NA,NA,NA,99,NA
"Evan McPherson","K","CIN",10,9.81,1.06,0.148,7.92,10.7,0.7,0.212,0.563,86,109,103,1,"1",26,NA,NA,23,1
"Adam Thielen","WR","MIN",7,10.8,2.06,0.161,9.27,14.4,0.694,1.25,1.1,87,71,84,28,"7",35,NA,NA,67,8
"T.J. Edwards","LB","PHI",7,7.21,3.57,0.0318,5.13,11.4,0.643,0.123,1.94,88,115,70,4,"1",29,NA,NA,98,3
"Devin White","LB","TB",11,7.18,1.59,0.0904,5.75,8.75,0.611,0.748,-0.717,89,84,203,5,"1",28,NA,NA,20,3
"Johnathan Abram","DB","LVR",6,6.09,1.89,0.171,4.7,8.25,0.59,0.078,1.19,90,119,83,4,"1",56,NA,NA,97,3
"Jeffery Simmons","DL","TEN",6,4.82,0.46,0.118,4.51,5.14,0.586,1.07,-0.0706,91,77,137,1,"1",28,NA,NA,2,3
"Greg Joseph","K","MIN",7,9.67,1.03,0.188,7.93,10.7,0.552,0.221,0.545,92,108,105,2,"1",31,NA,NA,20,4
"Jakobi Meyers","WR","NE",10,10.6,2.16,0.261,9.1,14.4,0.533,1.08,1.06,93,76,86,29,"8",29,NA,NA,69,3
"Kamu Grugier-Hill","LB","HOU",6,7.09,2.32,0.267,5.3,9.69,0.521,0.3,0.218,94,103,117,6,"1",31,NA,NA,65,6
"Christian Wilkins","DL","MIA",11,4.7,1.86,0.145,3.43,5.99,0.469,0,0.782,95,130,96,2,"1",56,NA,NA,91,3
"Tony Pollard","RB","DAL",9,9.67,1.04,0.195,8.7,11.6,0.449,1.44,0.207,96,68,118,32,"8",29,NA,NA,18,3
"Carson Wentz","QB","WAS",14,17.9,1.97,0.0399,15.4,20.2,0.44,-0.124,1.02,97,138,90,10,"6",33,NA,NA,77,6
"Marcus Williams","DB","BAL",10,5.92,0.974,0.112,5,6.78,0.42,0.376,-0.281,98,99,151,5,"1",29,NA,NA,37,5
"Aaron Rodgers","QB","GB",14,17.9,1.74,0.267,15.5,19.7,0.4,0,0.559,99,130,104,11,"6",42,NA,NA,63,17
"Tyler Bass","K","BUF",7,9.48,2.16,0.0817,7.34,13.1,0.363,-0.374,2.99,100,166,48,3,"1",29,NA,NA,97,2
"Texans","DST","HOU",6,6.2,0.657,0.334,5.34,6.97,0.334,0,0,101,130,130,2,"2",NA,NA,NA,55,NA
"Cameron Heyward","DL","PIT",9,4.56,0.94,0.161,3.92,5.21,0.324,0.483,0,102,93,130,3,"1",37,NA,NA,43,11
"Pat Freiermuth","TE","PIT",9,7.34,0.621,0.322,6.62,8.12,0.322,1.14,-0.087,103,73,141,12,"8",27,NA,NA,21,1
"Marcus Maye","DB","NO",14,5.8,1.67,0.0671,4.62,7.75,0.307,0.000596,0.69,104,129,98,6,"1",33,NA,NA,90,5
"Matt Gay","K","LAR",7,9.4,1.2,0.0436,7.82,11.2,0.281,0.107,1.04,105,116,89,4,"1",32,NA,NA,47,3
"Allen Lazard","WR","GB",14,10.3,2.76,0.00204,7.52,14.9,0.272,-0.505,1.65,106,181,74,30,"8",30,NA,NA,93,4
"Marquise Brown","WR","ARI",13,10.3,1.61,0.0534,7.8,11.7,0.27,-0.219,-1.58,107,149,287,31,"8",28,NA,NA,42,3
"Eric Kendricks","LB","MIN",7,6.83,2.5,0.0851,4.95,9.66,0.255,-0.0507,0.184,108,133,120,7,"1",34,NA,NA,69,7
"Chase Edmonds","RB","MIA",11,9.47,1.35,0.199,7.4,11.2,0.254,0.141,-0.116,109,112,144,33,"8",30,NA,NA,42,4
"Budda Baker","DB","ARI",13,5.74,1.62,0.136,4.37,7.46,0.24,-0.255,0.402,110,152,109,7,"1",30,NA,NA,86,5
"Daniel Carlson","K","LVR",6,9.35,0.87,0.0938,7.96,10.3,0.238,0.251,0.195,111,105,119,5,"1",31,NA,NA,13,4
"JuJu Smith-Schuster","WR","KC",8,10.3,3.23,0.101,8.27,16,0.217,0.25,2.73,112,106,50,32,"8",29,NA,NA,99,5
"Bobby Wagner","LB","LAR",7,6.74,3.25,0.105,4.63,10.5,0.169,-0.368,1.06,113,165,87,8,"1",35,NA,NA,94,10
"Dre'Mont Jones","DL","DEN",9,4.4,0.283,0.0254,4.21,4.59,0.162,0.771,-0.617,114,83,188,4,"1",56,NA,NA,1,3
"Jake Elliott","K","PHI",7,9.26,0.684,0.0943,8.52,10.3,0.144,0.813,0.159,115,82,122,6,"1",31,NA,NA,3,5
"Rashan Gary","DL","GB",14,4.37,1.52,0.0285,3.47,5.55,0.137,0.0333,0.342,116,123,113,5,"1",28,NA,NA,76,3
"Tua Tagovailoa","QB","MIA",11,17.6,1.18,0.133,15.9,19,0.133,0.43,-0.132,117,96,145,12,"6",28,NA,NA,26,2
"Garrett Wilson","WR","NYJ",10,10.2,2.33,0.0069,7.1,13.7,0.116,-0.921,0.429,118,239,108,33,"8",25,NA,NA,78,0
"Brandon Aiyuk","WR","SF",9,10.2,2.38,0.0498,7.78,14.2,0.109,-0.244,0.916,119,150,93,34,"8",28,NA,NA,81,2
"Myles Garrett","DL","CLE",9,4.34,0.991,0.0347,3.71,5.51,0.108,0.275,0.295,120,104,116,6,"1",30,NA,NA,48,5
"Adrian Amos","DB","GB",14,5.6,0.981,0.0583,4.94,6.74,0.105,0.315,-0.316,121,101,154,8,"1",33,NA,NA,39,7
"AShawn Robinson","DL","LAR",7,4.31,1.87,0.0192,3.03,5.6,0.0736,-0.4,0.392,122,173,110,7,"1",31,NA,NA,93,6
"Jordan Hicks","LB","MIN",7,6.63,2.01,0.064,4.98,8.82,0.064,-0.0186,-0.655,123,131,195,9,"1",33,NA,NA,43,7
"Allen Robinson","WR","LAR",7,10.1,2.16,0.0595,7.11,13.3,0.0595,-0.909,0,124,235,130,35,"8",32,NA,NA,71,8
"Devin Singletary","RB","BUF",7,9.28,1.61,0.0547,7.06,11.3,0.0547,-0.195,0,125,143,130,34,"8",28,NA,NA,61,3
"Danielle Hunter","DL","MIN",7,4.29,1.94,0.0129,3.13,5.8,0.0544,-0.302,0.589,126,157,101,8,"1",31,NA,NA,96,7
"Chase McLaughlin","K","IND",14,9.16,2.47,0.0498,6.5,12.5,0.0498,-1.21,2.42,127,275,57,7,"1",30,NA,NA,99,3
"Jordan Poyer","DB","BUF",7,5.54,1.33,0.0464,4.55,7.06,0.0464,-0.0726,0,128,134,130,9,"2",35,NA,NA,68,9
"Aaron Donald","DL","LAR",7,4.28,1.86,0.0415,3.15,6.46,0.0415,-0.285,1.25,129,155,82,9,"1",34,NA,NA,89,8
"Tom Brady","QB","TB",11,17.5,1.35,0.339,15.6,19.2,0,0.125,0,130,113,130,13,"6",48,NA,NA,34,22
"J.K. Dobbins","RB","BAL",10,9.22,0.849,0.0185,8.62,10.6,0,1.37,-0.705,130,70,201,35,"8",27,NA,NA,11,2
"Elijah Moore","WR","NYJ",10,10.1,2.32,0.00971,8.04,13.9,0,0.0192,0.635,130,126,100,36,"8",26,NA,NA,76,1
"Dawson Knox","TE","BUF",7,7.02,1.07,0.184,5.4,8.21,0,-0.0828,0,130,135,130,13,"8",29,NA,NA,50,3
"Younghoe Koo","K","ATL",14,9.11,0.404,0.157,8.65,9.6,0,0.94,-0.522,130,79,177,8,"1",31,NA,NA,1,5
"Bills","DST","BUF",7,5.87,0.745,0.0888,4.89,6.77,0,-0.454,-0.205,130,177,147,3,"3",NA,NA,NA,68,NA
"Brian Burns","DL","CAR",13,4.24,0.876,0.061,3.49,5.15,0,0.0519,-0.0583,130,121,134,10,"1",28,NA,NA,33,3
"DeVondre Campbell","LB","GB",14,6.57,2.92,0.014,4.73,9.99,0,-0.275,0.52,130,154,106,10,"1",32,NA,NA,87,6
"Tracy Walker","DB","DET",6,5.5,1.76,0.11,4.34,7.55,0,-0.285,0.495,130,156,107,10,"2",31,NA,NA,93,4
"Sterling Shepard","WR","NYG",9,10.1,2.23,0.123,8.75,14,-0.00971,0.73,0.724,131,85,97,37,"8",33,NA,NA,74,6
"Bobby Okereke","LB","IND",14,6.56,1.96,0.188,5.46,8.87,-0.014,0.454,-0.602,132,94,185,11,"1",29,NA,NA,41,3
"Cam Akers","RB","LAR",7,9.2,1.84,0.433,7.56,12.4,-0.0185,0.301,1.04,133,102,88,36,"8",26,NA,NA,72,2
"Maxx Crosby","DL","LVR",6,4.18,1.1,0.0883,3.25,5.35,-0.061,-0.18,0.139,134,141,123,11,"1",28,NA,NA,50,3
"Bears","DST","CHI",14,5.78,0.748,0.14,4.95,6.91,-0.0888,-0.388,-0.059,135,172,135,4,"4",NA,NA,NA,71,NA
"Kevin Byard","DB","TEN",6,5.39,1.37,0.0115,4.17,6.77,-0.11,-0.45,-0.289,136,176,153,11,"2",32,NA,NA,69,6
"Jordan Whitehead","DB","NYJ",10,5.38,1.46,0.0186,4.3,7.03,-0.122,-0.326,-0.0271,137,162,132,12,"2",29,NA,NA,78,4
"Curtis Samuel","WR","WAS",14,9.93,0.726,0.723,9.12,11,-0.132,1.1,-2.26,138,75,344,38,"9",29,NA,NA,6,5
"Jalen Ramsey","DB","LAR",7,5.36,0.318,0.0826,5.05,5.6,-0.14,0.426,-1.46,139,97,274,13,"2",31,NA,NA,3,6
"Nick Bosa","DL","SF",9,4.09,0.513,0.0274,3.62,4.58,-0.149,0.187,-0.628,140,110,190,12,"1",28,NA,NA,9,3
"Robbie Gould","K","SF",9,8.96,0.766,0.196,8.13,10.1,-0.157,0.421,0,141,98,130,9,"1",43,NA,NA,7,17
"Cameron Jordan","DL","NO",14,4.06,0.825,0.0684,3.4,4.97,-0.177,-0.0321,-0.242,142,132,149,13,"1",36,NA,NA,28,11
"Robert Tonyan","TE","GB",14,6.84,2.31,0.202,5.4,10.8,-0.184,-0.088,2.6,143,136,53,14,"8",32,NA,NA,91,5
"Tremaine Edmunds","LB","BUF",7,6.37,2.29,0.000367,4.74,9.01,-0.201,-0.258,-0.463,144,153,167,12,"1",28,NA,NA,63,4
"David Long","LB","TEN",6,6.37,1.1,0.0982,5.62,7.13,-0.202,0.619,-2.34,145,89,352,13,"1",56,NA,NA,6,3
"Lamarcus Joyner","DB","NYJ",10,5.27,0.773,0.0446,4.62,6.1,-0.223,0,-0.961,146,130,229,14,"2",35,NA,NA,24,8
"Eagles","DST","PHI",7,5.64,0.767,0.089,5.02,6.9,-0.229,-0.325,-0.0718,147,161,138,5,"5",NA,NA,NA,74,NA
"Zach Allen","DL","ARI",13,3.99,0.7,0.031,3.51,4.48,-0.245,0.0784,-0.735,148,118,204,14,"1",28,NA,NA,17,3
"Tyrann Mathieu","DB","NO",14,5.23,0.936,0.0371,4.51,6.28,-0.267,-0.111,-0.776,149,137,207,15,"2",34,NA,NA,34,9
"Deatrich Wise","DL","NE",10,3.96,1.8,0.0218,2.73,5.2,-0.276,-0.701,-0.00676,150,203,131,15,"1",31,NA,NA,87,5
"ZaDarius Smith","DL","MIN",7,3.94,1.17,0.0422,3.24,4.84,-0.298,-0.191,-0.367,151,142,157,16,"1",NA,NA,NA,57,NA
"Zaire Franklin","LB","IND",14,6.27,2.72,0.0736,4.62,9.47,-0.3,-0.382,0,152,170,130,14,"1",29,NA,NA,74,4
"D.J. Reed","DB","NYJ",10,5.19,0.599,0.0339,4.66,5.79,-0.304,0.034,-1.27,153,122,260,16,"2",29,NA,NA,14,4
"Saints","DST","NO",14,5.55,0.477,0.033,4.77,5.92,-0.318,-0.576,-1.05,154,190,238,6,"6",NA,NA,NA,32,NA
"DeShon Elliott","DB","DET",6,5.16,1.18,0.0343,4.49,6.54,-0.338,-0.135,-0.515,155,139,176,17,"2",29,NA,NA,58,4
"Justin Herbert","QB","LAC",8,17.1,5.71,0.109,8.95,21.6,-0.339,-6.54,2.39,156,626,58,14,"6",28,NA,NA,99,2
"Chandler Jones","DL","LVR",6,3.9,0.722,0.00379,3.45,4.74,-0.34,0.0194,-0.468,157,125,168,17,"1",36,NA,NA,22,10
"Trey Hendrickson","DL","CIN",10,3.89,0.896,0.0722,3.3,4.94,-0.344,-0.137,-0.276,158,140,150,18,"1",31,NA,NA,37,5
"Rams","DST","LAR",7,5.52,0.477,0.0123,5.02,6.17,-0.351,-0.318,-0.801,159,160,212,7,"6",NA,NA,NA,35,NA
"Ryan Succop","K","TB",11,8.76,1.25,0.0844,6.82,10,-0.353,-0.889,-0.102,160,229,143,10,"1",39,NA,NA,70,13
"Vikings","DST","MIN",7,5.51,0.22,0.0719,5.34,5.87,-0.363,0.00146,-1.1,161,128,245,8,"7",NA,NA,NA,1,NA
"Chauncey Gardner-Johnson","DB","PHI",7,5.12,0.994,0.0303,4.31,6.2,-0.373,-0.313,-0.854,162,158,216,18,"2",28,NA,NA,41,3
"Anthony Barr","LB","DAL",9,6.2,0.0283,0.118,6.18,6.22,-0.374,1.18,-3.25,163,72,399,15,"1",34,NA,NA,2,8
"Irv Smith Jr.","TE","MIN",7,6.63,1.13,0.114,4.67,7.66,-0.386,-0.818,-0.545,164,223,178,15,"8",27,NA,NA,56,3
"Tashaun Gipson","DB","SF",9,5.09,1.62,0.00366,3.21,5.98,-0.403,-1.42,-1.08,165,308,243,19,"2",35,NA,NA,83,10
"Kendall Fuller","DB","WAS",14,5.09,0.873,0.0238,4.29,5.93,-0.407,-0.329,-1.13,166,163,250,20,"2",31,NA,NA,29,6
"Sebastian Joseph","DL","LAC",8,3.82,0.884,0.0863,3.22,4.43,-0.416,-0.218,-0.779,167,148,209,19,"2",31,NA,NA,35,4
"Eric Murray","DB","HOU",6,5.07,1.41,0.0026,4.22,6.16,-0.43,-0.407,-0.9,168,174,221,21,"2",32,NA,NA,75,6
"Rayshawn Jenkins","DB","JAC",11,5.06,0.905,0.00815,4.19,5.71,-0.433,-0.437,-1.35,169,175,270,22,"2",32,NA,NA,31,5
"Steelers","DST","PIT",9,5.43,1.3,0.026,4.54,7.61,-0.435,-0.799,0.638,170,215,99,9,"8",NA,NA,NA,97,NA
"Dustin Hopkins","K","LAC",8,8.68,1.11,0.0205,7.33,10,-0.437,-0.377,-0.0888,171,169,142,11,"1",35,NA,NA,33,9
"Kareem Jackson","DB","DEN",9,5.06,1.87,0.0347,3.84,7.23,-0.441,-0.78,0.178,172,213,121,23,"2",38,NA,NA,95,12
"Ryan Tannehill","QB","TEN",6,17,1.13,0.19,15.6,18.2,-0.448,0.0868,-0.976,173,117,232,15,"7",37,NA,NA,20,10
"Nyheim Hines","RB","IND",14,8.77,3.41,0.419,5.6,14.6,-0.452,-1.66,3.21,174,337,45,37,"9",29,NA,NA,97,4
"Justin Tucker","K","BAL",10,8.66,1.18,0.167,6.77,9.75,-0.458,-0.944,-0.368,175,242,158,12,"1",36,NA,NA,43,10
"Chargers","DST","LAC",8,5.41,0.598,0.0603,4.61,6.16,-0.461,-0.728,-0.809,176,209,213,10,"9",NA,NA,NA,48,NA
"Amani Hooker","DB","TEN",6,5.02,1.31,0.0514,3.99,6.47,-0.476,-0.635,-0.583,177,198,181,24,"2",27,NA,NA,66,3
