"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Miles Sanders","RB","PHI",7,13.7,0.883,0.198,12.9,14.9,5.08,6.08,3.44,29,20,44,14,"4",29,NA,NA,10,3
"Deebo Samuel","WR","SF",9,15.3,0.916,0.722,13.9,16.5,5.01,5.08,2.85,30,28,55,9,"3",30,NA,NA,13,3
"Dameon Pierce","RB","HOU",6,13.5,1.71,0.316,12.3,16.5,4.89,5.44,5.02,31,26,27,15,"5",26,NA,NA,75,0
"Breece Hall","RB","NYJ",10,13.2,2.04,0.00219,11,16.1,4.57,4.22,4.68,32,32,33,16,"5",24,NA,NA,87,0
"Melvin Gordon","RB","DEN",9,13.2,1.7,0.0471,10.9,15.7,4.57,4.11,4.27,33,33,35,17,"5",33,NA,NA,74,7
"Darren Waller","TE","LVR",6,11.2,2.37,0.901,8.99,15.2,4.54,3.85,7.69,34,37,8,4,"4",33,NA,NA,88,7
"Clyde Edwards-Helaire","RB","KC",8,13.2,1.8,0.457,10,14.9,4.52,3.23,3.41,35,44,46,18,"5",27,NA,NA,78,2
"Jaylen Waddle","WR","MIA",11,14.6,1.95,0.198,12.7,17.1,4.28,3.85,3.47,36,38,42,10,"3",27,NA,NA,57,1
"Tee Higgins","WR","CIN",10,14.4,1.76,0.272,12.9,16.7,4.09,4.08,3.04,37,34,49,11,"3",27,NA,NA,49,2
"Rhamondre Stevenson","RB","NE",10,12.7,2.2,0.02,10.1,16.1,4.06,3.27,4.67,38,43,34,19,"5",28,NA,NA,91,1
"David Montgomery","RB","CHI",14,12.7,0.745,0.0134,11.7,13.8,4.04,4.85,2.32,39,29,63,20,"5",28,NA,NA,4,3
"Najee Harris","RB","PIT",9,12.7,2.04,0.101,10.9,16.2,4.03,4.06,4.71,40,36,32,21,"5",28,NA,NA,88,1
"J.K. Dobbins","RB","BAL",10,12.6,2.01,0.179,9.86,15.4,3.93,3.04,3.95,41,49,39,22,"5",27,NA,NA,84,2
"Chris Olave","WR","NO",14,14.1,2.34,0.116,11.2,16.6,3.81,2.39,2.9,42,60,52,12,"3",25,NA,NA,80,0
"Damien Harris","RB","NE",10,12.4,2.49,0.296,8.61,15.6,3.75,1.79,4.17,43,69,37,23,"6",56,NA,NA,96,3
"CeeDee Lamb","WR","DAL",9,14,2.09,0.0518,11.8,16.4,3.7,2.99,2.69,44,50,57,13,"3",27,NA,NA,64,2
"Mike Williams","WR","LAC",8,13.9,2.21,0.0346,11.2,16.6,3.65,2.41,2.95,45,59,51,14,"3",31,NA,NA,73,5
"Zach Ertz","TE","ARI",13,10.3,2.45,0.0474,8.3,13.4,3.64,3.17,5.95,46,45,19,5,"4",35,NA,NA,91,9
"Christian Kirk","WR","JAC",11,13.9,2.35,0.12,11,16.9,3.61,2.18,3.23,47,62,47,15,"4",29,NA,NA,81,4
"George Kittle","TE","SF",9,10.2,2.28,0.664,8.75,14.3,3.6,3.61,6.8,48,41,14,6,"5",32,NA,NA,85,5
"Courtland Sutton","WR","DEN",9,13.8,2.46,0.0216,11.5,17.1,3.49,2.67,3.41,49,55,45,16,"4",30,NA,NA,93,4
"Chris Godwin","WR","TB",11,13.7,2.37,0.426,11.9,16.8,3.47,3.1,3.1,50,48,48,17,"4",30,NA,NA,84,5
"Jeffery Wilson","RB","SF",9,12.1,1.05,0.131,10.6,12.9,3.45,3.82,1.48,51,40,80,24,"6",30,NA,NA,25,4
"Rashaad Penny","RB","SEA",11,12,1.36,0.271,10.7,13.8,3.32,3.85,2.32,52,39,62,25,"6",30,NA,NA,47,4
"Ezekiel Elliott","RB","DAL",9,11.7,1.51,0.222,9.97,13.9,3.05,3.15,2.39,53,46,60,26,"6",30,NA,NA,56,6
"Marquise Brown","WR","ARI",13,13.3,2.36,0.0168,9.98,15.8,3.04,1.17,2.15,54,82,66,18,"4",28,NA,NA,83,3
"Drake London","WR","ATL",14,13.3,1.98,0.103,10.9,15.6,3.03,2.12,1.97,55,63,70,19,"4",24,NA,NA,59,0
"Tyler Higbee","TE","LAR",7,9.57,2.57,0.0585,7.6,14,2.93,2.46,6.56,56,58,16,7,"5",33,NA,NA,97,6
"DK Metcalf","WR","SEA",11,13.2,1.58,0.188,11.6,15.1,2.92,2.8,1.46,57,52,82,20,"4",28,NA,NA,40,3
"Joe Burrow","QB","CIN",10,20.5,1.12,0.113,19,21.8,2.91,3.11,2.67,58,47,58,5,"2",29,NA,NA,32,2
"Gerald Everett","TE","LAC",8,9.51,2.75,0.285,7.49,14.3,2.87,2.35,6.8,59,61,13,8,"6",31,NA,NA,99,5
"Nyheim Hines","RB","IND",14,11.5,1.63,0.292,9.4,13.9,2.83,2.58,2.41,60,57,59,27,"6",29,NA,NA,68,4
"Justin Herbert","QB","LAC",8,20.4,0.759,0.0751,19.5,21.4,2.8,3.56,2.21,61,42,64,6,"2",28,NA,NA,1,2
"Michael Pittman","WR","IND",14,13,2.4,0.113,10.1,15.7,2.74,1.27,2.05,62,81,67,21,"4",28,NA,NA,86,2
"Tom Brady","QB","TB",11,20.3,2.16,0.76,17.7,23.4,2.72,1.79,4.23,63,68,36,7,"3",48,NA,NA,90,22
"Brandin Cooks","WR","HOU",6,12.9,2.04,0.218,10.7,15.4,2.62,1.88,1.7,64,66,71,22,"5",32,NA,NA,61,8
"Dallas Goedert","TE","PHI",7,9.23,0.95,1.46,7.86,10.2,2.59,2.72,2.7,65,53,56,9,"7",31,NA,NA,52,4
"Devin Singletary","RB","BUF",7,11.2,1.16,0.118,9.66,12.4,2.54,2.84,0.984,66,51,95,28,"7",28,NA,NA,34,3
"James Conner","RB","ARI",13,11.1,1.56,0.33,8.33,12.2,2.42,1.51,0.759,67,75,103,29,"7",31,NA,NA,62,5
"Gabriel Davis","WR","BUF",7,12.7,1.93,0.0177,10.3,15.2,2.41,1.46,1.53,68,77,79,23,"5",27,NA,NA,56,2
"Tyler Lockett","WR","SEA",11,12.7,1.81,0.127,11.5,15.9,2.39,2.71,2.2,69,54,65,24,"5",33,NA,NA,51,7
"Terry McLaurin","WR","WAS",14,12.5,3.12,0.0507,9.52,16.6,2.26,0.716,2.88,70,92,54,25,"5",30,NA,NA,99,3
"Amon-Ra St. Brown","WR","DET",6,12.5,2.1,0.104,8.89,14.3,2.21,0.0802,0.641,71,125,107,26,"5",26,NA,NA,66,1
"Robert Woods","WR","TEN",6,12.4,2.44,0.217,10.4,15.7,2.11,1.57,2.03,72,73,68,27,"5",34,NA,NA,91,9
"AJ Dillon","RB","GB",14,10.7,1.59,0.745,8.71,12.5,2.09,1.9,1.01,73,65,94,30,"8",28,NA,NA,63,2
"Kyler Murray","QB","ARI",13,19.5,0.887,0.952,18.6,20.8,1.96,2.66,1.67,74,56,72,8,"4",28,NA,NA,10,3
"Curtis Samuel","WR","WAS",14,12.2,2.93,0.0507,9.58,17.1,1.89,0.769,3.44,75,89,43,28,"5",29,NA,NA,99,5
"Adam Thielen","WR","MIN",7,12.1,2.2,0.0254,9.38,14.7,1.84,0.577,1.07,76,95,91,29,"5",35,NA,NA,71,8
"Amari Cooper","WR","CLE",9,12.1,1.7,0.584,10.8,15.1,1.81,2.04,1.39,77,64,83,30,"6",31,NA,NA,44,7
"Minkah Fitzpatrick","DB","PIT",9,7.16,1.66,0.747,5.59,8.6,1.64,0.757,1.46,78,91,81,1,"1",29,NA,NA,83,4
"Kareem Hunt","RB","CLE",9,9.99,1.21,0.122,8.54,11.6,1.35,1.72,0.176,79,70,123,31,"8",30,NA,NA,37,5
"Roquan Smith","LB","CHI",14,8,3.22,0.459,5.61,11.7,1.27,0.351,2.33,80,108,61,1,"1",29,NA,NA,95,4
"Raheem Mostert","RB","MIA",11,9.87,1.32,0.636,8.64,12.1,1.23,1.83,0.672,82,67,105,32,"8",34,NA,NA,44,NA
"DeVonta Smith","WR","PHI",7,11.5,2.29,0.0613,9.38,15.3,1.23,0.568,1.66,81,96,74,31,"6",27,NA,NA,77,1
"Justin Tucker","K","BAL",10,10.2,0.687,0.309,9.36,11.1,1.2,1.65,1.04,83,71,92,1,"1",36,NA,NA,1,10
"Romeo Doubs","WR","GB",14,11.4,2.54,0.0234,8.81,14.7,1.17,0,1.02,84,130,93,32,"6",26,NA,NA,96,0
"JuJu Smith-Schuster","WR","KC",8,11.4,2.56,0.195,8.99,14.8,1.14,0.178,1.08,85,115,90,33,"6",29,NA,NA,97,5
"David Njoku","TE","CLE",9,7.77,0.709,0.388,6.58,8.45,1.13,1.44,0.98,86,78,96,10,"8",29,NA,NA,12,5
"Derek Carr","QB","LVR",6,18.6,0.925,0.419,17.4,19.6,1.01,1.52,0.492,87,74,114,9,"4",35,NA,NA,13,8
"Diontae Johnson","WR","PIT",9,11.2,2.3,0.506,9.6,15.3,0.949,0.788,1.58,88,88,77,34,"6",29,NA,NA,79,3
"Ryan Succop","K","TB",11,9.89,1.37,0.111,8.33,12.1,0.894,0.627,1.99,89,93,69,2,"1",39,NA,NA,83,13
"Harrison Smith","DB","MIN",7,6.41,1.39,0.143,5.31,7.94,0.894,0.474,0.804,90,98,101,2,"1",37,NA,NA,69,10
"Foyesade Oluokun","LB","JAC",11,7.54,2.94,0.171,5.46,10.9,0.81,0.202,1.6,91,114,76,2,"1",30,NA,NA,84,4
"Tyler Bass","K","BUF",7,9.77,1.96,0.0281,7.75,13.1,0.783,0.0403,2.95,92,128,50,3,"1",29,NA,NA,97,2
"Brett Maher","K","DAL",9,9.75,2,0.336,7.44,13,0.755,-0.261,2.89,93,150,53,4,"1",56,NA,NA,99,5
"Christian Wilkins","DL","MIA",11,5.3,2.57,0.216,3.55,7.08,0.753,-0.0715,1.56,94,136,78,1,"1",56,NA,NA,98,3
"Mike Edwards","DB","TB",11,6.26,1.94,0.00918,4.94,7.61,0.751,0.105,0.475,95,122,115,3,"1",29,NA,NA,95,3
"Pat Freiermuth","TE","PIT",9,7.38,0.782,0.621,6.6,8.3,0.742,1.46,0.826,96,76,100,11,"9",27,NA,NA,21,1
"Derwin James","DB","LAC",8,6.26,2,0.233,4.76,8.52,0.741,-0.0669,1.38,97,134,84,4,"1",29,NA,NA,98,4
"Vikings","DST","MIN",7,7.2,1.12,0.271,6.4,9.04,0.733,0.619,1.1,98,94,89,1,"1",NA,NA,NA,97,NA
"T.J. Edwards","LB","PHI",7,7.37,2.87,0.0569,5.37,10.7,0.639,0.11,1.35,99,120,85,3,"1",29,NA,NA,82,3
"Aaron Rodgers","QB","GB",14,18.2,0.761,0.109,17.3,19.2,0.592,1.39,0,100,80,130,10,"4",42,NA,NA,3,17
"Antonio Gibson","RB","WAS",14,9.23,2.13,0.0858,6.5,12,0.589,-0.316,0.508,101,153,112,33,"8",27,NA,NA,90,2
"C.J. Mosley","LB","NYJ",10,7.31,3.2,0.17,5.06,11,0.582,-0.2,1.66,102,141,73,4,"1",33,NA,NA,91,8
"Rashan Gary","DL","GB",14,5.08,1.75,0.0316,4.04,6.45,0.537,0.421,0.922,103,103,97,2,"1",28,NA,NA,80,3
"Johnathan Abram","DB","LVR",6,6.02,1.97,0.000464,4.59,8.27,0.508,-0.239,1.13,104,145,87,5,"1",56,NA,NA,97,3
"Vonn Bell","DB","CIN",10,6.02,0.91,0.255,5.18,6.86,0.507,0.346,-0.273,105,109,148,6,"1",31,NA,NA,36,6
"Danielle Hunter","DL","MIN",7,5.05,1.62,0.0715,4.09,6.31,0.505,0.47,0.786,106,100,102,3,"1",31,NA,NA,71,7
"Tyler Allgeier","RB","ATL",14,9.14,0.89,0.503,8.45,10.5,0.503,1.63,-0.938,107,72,206,34,"9",26,NA,NA,12,0
"Kirk Cousins","QB","MIN",7,18.1,0.842,0.258,16.8,19.2,0.483,0.92,0.0841,108,85,127,11,"5",37,NA,NA,6,10
"Bills","DST","BUF",7,6.93,0.733,0.462,6.11,7.95,0.462,0.325,0,109,110,130,2,"2",NA,NA,NA,77,NA
"Josh Reynolds","WR","DET",6,10.7,2.41,0.443,8.88,14.9,0.443,0.072,1.27,110,126,86,35,"7",31,NA,NA,87,5
"Nick Bosa","DL","SF",9,4.98,0.524,0.158,4.48,5.43,0.433,0.865,-0.0959,111,86,136,4,"1",28,NA,NA,10,3
"Greg Joseph","K","MIN",7,9.41,0.797,0.0248,8.11,10.3,0.418,0.402,0.21,112,104,120,5,"1",31,NA,NA,10,4
"Zaire Franklin","LB","IND",14,7.14,2.65,0.136,5.43,10.3,0.412,0.169,0.916,113,116,98,5,"1",29,NA,NA,69,4
"Wil Lutz","K","NO",14,9.38,0.849,0.332,8.47,10.5,0.394,0.765,0.399,114,90,117,6,"1",31,NA,NA,20,6
"Devin White","LB","TB",11,7.01,1.59,0.12,5.65,8.68,0.276,0.397,-0.652,115,105,175,6,"1",28,NA,NA,22,3
"Jeffery Simmons","DL","TEN",6,4.82,0.318,0.139,4.61,5.04,0.275,0.987,-0.481,116,83,158,5,"1",28,NA,NA,2,3
"Eric Murray","DB","HOU",6,5.77,1.41,0.0608,4.92,6.86,0.252,0.0857,-0.279,117,124,149,7,"1",32,NA,NA,71,6
"Trevor Lawrence","QB","JAC",11,17.8,2.04,0.225,14.7,19.8,0.225,-1.17,0.658,118,245,106,12,"5",26,NA,NA,84,1
"Marcus Williams","DB","BAL",10,5.71,0.905,0.11,4.83,6.39,0.192,0,-0.749,119,130,183,8,"1",29,NA,NA,34,5
"David Long","LB","TEN",6,6.89,2.4,0.1,5.24,8.55,0.156,-0.013,-0.781,120,131,187,7,"1",56,NA,NA,64,3
"Trey Hendrickson","DL","CIN",10,4.68,1.23,0.0662,3.91,6.13,0.136,0.292,0.606,121,111,108,6,"1",31,NA,NA,55,5
"Ryan Izzo","TE","FA",NA,6.76,NA,0.12,NA,NA,0.12,NA,NA,122,NA,NA,12,"9",30,NA,NA,NA,4
"Budda Baker","DB","ARI",13,5.6,1.89,0.0816,4.07,7.67,0.0816,-0.762,0.532,123,190,111,9,"1",30,NA,NA,90,5
"Zach Allen","DL","ARI",13,4.62,1.31,0.0504,3.72,5.52,0.0697,0.105,0,124,121,130,7,"1",28,NA,NA,59,3
"Dustin Hopkins","K","LAC",8,9.05,1.26,0.0617,8.13,9.86,0.0617,0.425,-0.248,125,102,145,7,"1",35,NA,NA,73,9
"DeVondre Campbell","LB","GB",14,6.79,2.65,0.051,5.23,9.91,0.0552,-0.031,0.572,126,132,110,8,"1",32,NA,NA,71,6
"Cameron Heyward","DL","PIT",9,4.57,1.38,0.016,3.63,5.52,0.0193,0.00644,-0.00139,127,129,131,8,"1",37,NA,NA,63,11
"Kamu Grugier-Hill","LB","HOU",6,6.74,2.23,0.00422,5.26,9.33,0.00422,0,0,128,130,130,9,"1",31,NA,NA,53,6
"Dre'Mont Jones","DL","DEN",9,4.55,0.643,0.00332,4.11,5,0.00332,0.493,-0.527,129,97,164,9,"1",56,NA,NA,12,3
"Russell Wilson","QB","DEN",9,17.6,1.19,0.262,15.9,19,0,0.0545,-0.178,130,127,141,13,"5",37,NA,NA,39,10
"Tony Pollard","RB","DAL",9,8.64,1.52,0.348,7.67,11.5,0,0.849,0,130,87,130,35,"9",29,NA,NA,57,3
"Allen Lazard","WR","GB",14,10.3,0.891,0.101,9.28,11.4,0,0.472,-2.31,130,99,310,36,"7",30,NA,NA,11,4
"Tyler Conklin","TE","NYJ",10,6.64,0.882,0.112,5.37,7.47,0,0.228,0,130,113,130,13,"9",30,NA,NA,39,4
"Riley Patterson","K","JAC",11,8.99,1.12,0.0611,7.45,10.1,0,-0.251,0,130,149,130,8,"1",26,NA,NA,50,1
"Buccaneers","DST","TB",11,6.47,0.644,0.0425,5.78,7.44,0,0,-0.511,130,130,161,3,"2",NA,NA,NA,71,NA
"Brian Burns","DL","CAR",13,4.55,0.865,0.179,3.71,5.22,0,0.0956,-0.307,130,123,151,10,"1",28,NA,NA,27,3
"Bobby Wagner","LB","LAR",7,6.73,3.18,0.0519,4.8,10.5,0,-0.456,1.13,130,160,88,10,"1",35,NA,NA,89,10
"Eddie Jackson","DB","CHI",14,5.51,1.63,0.0366,4.54,7.43,0,-0.289,0.297,130,151,118,10,"2",NA,NA,NA,81,5
"Chidobe Awuzie","DB","CIN",10,5.48,0.643,0.017,4.98,6.2,-0.0366,0.148,-0.94,131,117,207,11,"2",30,NA,NA,16,5
"Cowboys","DST","DAL",9,6.42,1.3,0.199,5,7.96,-0.0425,-0.777,0.00955,132,192,129,4,"3",NA,NA,NA,99,NA
"Drue Tranquill","LB","LAC",8,6.68,2.05,0.00786,4.71,8.31,-0.0519,-0.55,-1.03,133,171,217,11,"1",30,NA,NA,42,3
"DeShon Elliott","DB","DET",6,5.46,1.04,0.0437,4.58,6.56,-0.0536,-0.248,-0.572,134,148,168,12,"2",29,NA,NA,45,4
"Jahlani Tavai","LB","NE",10,6.67,0.0141,0.205,6.66,6.68,-0.0598,1.4,-2.65,135,79,340,12,"1",29,NA,NA,2,3
"Mason Crosby","K","GB",14,8.93,0.902,0.0941,7.85,10.1,-0.0611,0.14,-0.0245,136,118,132,9,"1",41,NA,NA,27,15
"Rasul Douglas","DB","GB",14,5.42,0.354,0.0245,5.2,5.69,-0.0973,0.373,-1.45,137,107,255,13,"2",31,NA,NA,3,5
"Devin Duvernay","WR","BAL",10,10.2,2.16,0.373,7.87,13.5,-0.101,-0.94,-0.183,138,218,143,37,"7",28,NA,NA,70,2
"Dalton Schultz","TE","DAL",9,6.53,1.18,0.561,4.72,8.07,-0.112,-0.417,0.598,139,158,109,14,"10",29,NA,NA,70,4
"Jessie Bates","DB","CIN",10,5.39,1.05,0.0141,4.61,6.58,-0.122,-0.219,-0.554,140,143,166,14,"2",29,NA,NA,47,4
"Chauncey Gardner-Johnson","DB","PHI",7,5.38,0.857,0.0239,4.66,6.29,-0.136,-0.171,-0.845,141,138,196,15,"2",28,NA,NA,29,3
"Daniel Carlson","K","LVR",6,8.84,1.16,0.205,7.32,10.2,-0.155,-0.387,0.0455,142,157,128,10,"2",31,NA,NA,53,4
"Quandre Diggs","DB","SEA",11,5.35,1.28,0.0581,4.24,6.67,-0.16,-0.591,-0.468,143,175,157,16,"2",33,NA,NA,59,7
"Calais Campbell","DL","BAL",10,4.37,2.95,0.0196,2.35,6.41,-0.179,-1.26,0.888,144,261,99,11,"1",39,NA,NA,99,14
"Maxx Crosby","DL","LVR",6,4.35,1.17,0.025,3.55,5.71,-0.199,-0.0688,0.186,145,135,122,12,"1",28,NA,NA,47,3
"Jalen Ramsey","DB","LAR",7,5.3,0.454,0.0688,4.97,5.81,-0.218,0.134,-1.32,146,119,245,17,"2",31,NA,NA,7,6
"Sebastian Joseph","DL","LAC",8,4.32,1.03,0.11,3.62,5.04,-0.224,0,-0.485,147,130,159,13,"1",31,NA,NA,37,4
"49ers","DST","SF",9,6.22,0.551,0.0533,5.54,6.79,-0.241,-0.243,-1.16,148,146,231,5,"4",NA,NA,NA,55,NA
"Teddy Bridgewater","QB","MIA",11,17.3,1.42,0.0365,15,18.8,-0.262,-0.893,-0.392,149,207,154,14,"5",33,NA,NA,61,8
"Matt Milano","LB","BUF",7,6.47,1.37,0.141,5.51,8.05,-0.265,0.251,-1.28,150,112,241,13,"1",31,NA,NA,18,5
"Landon Collins","DB","FA",NA,5.23,0.0283,0.00168,5.21,5.25,-0.287,0.379,-1.89,151,106,285,18,"2",32,NA,NA,1,7
"Anthony Brown","DB","DAL",9,5.23,0.605,0.0255,4.64,5.65,-0.288,-0.193,-1.49,152,140,257,19,"2",32,NA,NA,12,6
"Dolphins","DST","MIA",11,6.17,0.435,0.24,5.46,6.49,-0.295,-0.324,-1.46,153,155,256,6,"5",NA,NA,NA,39,NA
"Carson Wentz","QB","WAS",14,17.3,2.19,0.155,14.3,19.6,-0.298,-1.64,0.411,154,308,116,15,"5",33,NA,NA,97,6
"Amani Oruwariye","DB","DET",6,5.2,NA,0.0551,NA,NA,-0.314,NA,NA,155,NA,NA,20,"2",30,NA,NA,NA,3
"Deatrich Wise","DL","NE",10,4.21,2.02,0.0866,2.84,5.61,-0.334,-0.782,0.0861,156,193,126,14,"2",31,NA,NA,90,5
"Michael Carter","RB","NYJ",10,8.29,1.24,0.122,6.82,10.1,-0.348,0,-1.34,157,130,247,36,"9",27,NA,NA,40,1
"Robbie Gould","K","SF",9,8.63,1.17,0.0812,6.77,9.78,-0.36,-0.935,-0.321,158,216,152,11,"2",43,NA,NA,60,17
"Kareem Jackson","DB","DEN",9,5.14,1.71,0.0407,4,7.14,-0.369,-0.832,0,159,198,130,21,"2",38,NA,NA,84,12
"Eric Kendricks","LB","MIN",7,6.33,2.69,0.11,4.19,9.31,-0.406,-1.06,-0.0287,160,236,134,14,"1",34,NA,NA,78,7
"John Johnson","DB","CLE",9,5.1,1.1,0.0157,4.07,6.08,-0.41,-0.758,-1.05,161,189,219,22,"2",32,NA,NA,50,5
"Aaron Donald","DL","LAR",7,4.13,1.76,0.165,3.12,6.2,-0.421,-0.503,0.679,162,167,104,15,"2",34,NA,NA,82,8
"J.C. Jackson","DB","LAC",8,5.09,0.851,0.0152,4.34,5.96,-0.425,-0.489,-1.18,163,164,233,23,"2",56,NA,NA,28,4
"Matt Gay","K","LAR",7,8.55,1.35,0.00482,6.59,9.84,-0.441,-1.12,-0.263,165,240,146,12,"2",32,NA,NA,80,3
"Tyrann Mathieu","DB","NO",14,5.07,1.03,0.0203,4.21,6.17,-0.441,-0.623,-0.963,164,179,211,24,"2",34,NA,NA,43,9
"Nick Folk","K","NE",10,8.55,0.845,0.105,7.71,9.59,-0.446,0,-0.518,166,130,162,13,"2",41,NA,NA,17,15
"Matthew Stafford","QB","LAR",7,17.1,0.928,0.119,15.6,18,-0.453,-0.245,-1.12,167,147,226,16,"5",38,NA,NA,16,13
"Malik Hooker","DB","DAL",9,5.05,1.38,0.00669,4.26,6.68,-0.461,-0.566,-0.458,168,172,156,25,"2",30,NA,NA,67,5
"Donovan Wilson","DB","DAL",9,5.05,1.94,0.0521,3.82,7.32,-0.468,-1.01,0.188,169,224,121,26,"2",31,NA,NA,93,3
"Travis Etienne","RB","JAC",11,8.17,1.75,0.0278,5.46,10.3,-0.47,-1.36,-1.12,170,268,224,37,"9",27,NA,NA,76,1
"Jarvis Landry","WR","NO",14,9.8,NA,0.0189,NA,NA,-0.474,NA,NA,171,NA,NA,38,"7",33,NA,NA,NA,8
"Jerry Jeudy","WR","DEN",9,9.78,0.741,0.0938,8.62,10.6,-0.493,-0.19,-3.06,172,139,373,39,"7",27,NA,NA,7,2
"Khalil Herbert","RB","CHI",14,8.14,2.81,0.217,5.78,13.1,-0.498,-1.03,1.61,173,231,75,38,"10",28,NA,NA,99,1
"Jayon Brown","LB","LVR",6,6.22,0.00707,0.0257,6.21,6.22,-0.516,0.953,-3.11,174,84,376,15,"1",31,NA,NA,1,5
"Jordan Whitehead","DB","NYJ",10,4.99,1.62,0.00106,3.79,6.83,-0.52,-1.04,-0.305,175,233,150,27,"2",29,NA,NA,76,4
"Kevin Byard","DB","TEN",6,4.99,1.56,0.012,3.84,6.76,-0.521,-0.993,-0.372,176,221,153,28,"2",32,NA,NA,74,6
"D.J. Reed","DB","NYJ",10,4.98,0.705,7.43e-05,4.51,5.81,-0.533,-0.323,-1.33,177,154,246,29,"2",29,NA,NA,21,4
"Lamarcus Joyner","DB","NYJ",10,4.98,1.36,0.0264,3.81,6.39,-0.533,-1.02,-0.743,178,227,182,30,"2",35,NA,NA,66,8
