pick,player,model_prob,market_prob,edge,abs_edge,model_version,run_timestamp,source,market_timestamp
31,Max Iheanachor,0.1156,0.0,0.1156,0.1156,v1,2026-04-17T08:11:00,,
23,Kevin Concepcion,0.1154,0.0,0.1154,0.1154,v1,2026-04-17T08:11:00,,
17,Caleb Lomu,0.1132,0.0,0.1132,0.1132,v1,2026-04-17T08:11:00,,
20,Emmanuel McNeil-Warren,0.1128,0.0,0.1128,0.1128,v1,2026-04-17T08:11:00,,
14,Kenyon Sadiq,0.1124,0.0,0.1124,0.1124,v1,2026-04-17T08:11:00,,
16,Keldric Faulk,0.1122,0.0,0.1122,0.1122,v1,2026-04-17T08:11:00,,
1,Caleb Downs,0.0,0.1114845699474177,-0.1114845699474177,0.1114845699474177,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
1,Rueben Bain Jr.,0.0,0.1114845699474177,-0.1114845699474177,0.1114845699474177,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
22,Akheem Mesidor,0.1112,0.0,0.1112,0.1112,v1,2026-04-17T08:11:00,,
27,T.J. Parker,0.109,0.0,0.109,0.109,v1,2026-04-17T08:11:00,,
6,Francis Mauigoa,0.1944,0.0855536690776973,0.10884633092230268,0.10884633092230268,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
6,Sonny Styles,0.0358,0.1425894484628289,-0.1067894484628289,0.1067894484628289,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
29,Colton Hood,0.1062,0.0,0.1062,0.1062,v1,2026-04-17T08:11:00,,
9,Rueben Bain,0.1044,0.0,0.1044,0.1044,v1,2026-04-17T08:11:00,,
22,Kevin Concepcion,0.104,0.0,0.104,0.104,v1,2026-04-17T08:11:00,,
9,Mansoor Delane,0.2012,0.0996145625431606,0.10158543745683939,0.10158543745683939,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
22,Peter Woods,0.1014,0.0,0.1014,0.1014,v1,2026-04-17T08:11:00,,
19,Kenyon Sadiq,0.0996,0.0,0.0996,0.0996,v1,2026-04-17T08:11:00,,
16,Olaivavega Ioane,0.099,0.0,0.099,0.099,v1,2026-04-17T08:11:00,,
14,Makai Lemon,0.0978,0.0,0.0978,0.0978,v1,2026-04-17T08:11:00,,
27,Cashius Howell,0.0978,0.0,0.0978,0.0978,v1,2026-04-17T08:11:00,,
22,Emmanuel McNeil-Warren,0.0944,0.0,0.0944,0.0944,v1,2026-04-17T08:11:00,,
10,Rueben Bain Jr.,0.0,0.0941180847808523,-0.0941180847808523,0.0941180847808523,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
16,Jordyn Tyson,0.0936,0.0,0.0936,0.0936,v1,2026-04-17T08:11:00,,
20,Keldric Faulk,0.0926,0.0,0.0926,0.0926,v1,2026-04-17T08:11:00,,
22,Omar Cooper Jr.,0.0914,0.0,0.0914,0.0914,v1,2026-04-17T08:11:00,,
7,Rueben Bain Jr.,0.0,0.0905010099385389,-0.0905010099385389,0.0905010099385389,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
21,Omar Cooper Jr.,0.0904,0.0,0.0904,0.0904,v1,2026-04-17T08:11:00,,
12,Mansoor Delane,0.0892,0.0,0.0892,0.0892,v1,2026-04-17T08:11:00,,
30,Denzel Boston,0.0876,0.0,0.0876,0.0876,v1,2026-04-17T08:11:00,,
32,Cashius Howell,0.0872,0.0,0.0872,0.0872,v1,2026-04-17T08:11:00,,
17,Spencer Fano,0.0858,0.0,0.0858,0.0858,v1,2026-04-17T08:11:00,,
12,Sonny Styles,0.0836,0.0,0.0836,0.0836,v1,2026-04-17T08:11:00,,
20,Peter Woods,0.0832,0.0,0.0832,0.0832,v1,2026-04-17T08:11:00,,
21,Kevin Concepcion,0.0828,0.0,0.0828,0.0828,v1,2026-04-17T08:11:00,,
27,Kevin Concepcion,0.0826,0.0,0.0826,0.0826,v1,2026-04-17T08:11:00,,
23,Omar Cooper Jr.,0.0824,0.0,0.0824,0.0824,v1,2026-04-17T08:11:00,,
31,Kayden McDonald,0.081,0.0,0.081,0.081,v1,2026-04-17T08:11:00,,
10,Dillon Thieneman,0.1126,0.0321982921618705,0.0804017078381295,0.0804017078381295,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
21,Avieon Terrell,0.0802,0.0,0.0802,0.0802,v1,2026-04-17T08:11:00,,
4,David Bailey,0.2078,0.1279002484041998,0.0798997515958002,0.0798997515958002,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
6,Makai Lemon,0.0942,0.0156500614166519,0.0785499385833481,0.0785499385833481,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
18,Jeremiyah Love,0.0778,0.0,0.0778,0.0778,v1,2026-04-17T08:11:00,,
9,Jermod McCoy,0.1298,0.0520712486021066,0.0777287513978934,0.0777287513978934,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
19,Kevin Concepcion,0.0772,0.0,0.0772,0.0772,v1,2026-04-17T08:11:00,,
15,Jermod McCoy,0.0764,0.0,0.0764,0.0764,v1,2026-04-17T08:11:00,,
29,Denzel Boston,0.0754,0.0,0.0754,0.0754,v1,2026-04-17T08:11:00,,
30,Zion Young,0.0754,0.0,0.0754,0.0754,v1,2026-04-17T08:11:00,,
10,Mansoor Delane,0.037,0.1112304638319164,-0.0742304638319164,0.0742304638319164,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
31,Caleb Banks,0.0742,0.0,0.0742,0.0742,v1,2026-04-17T08:11:00,,
4,Carnell Tate,0.1402,0.0668569480294681,0.0733430519705319,0.0733430519705319,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
15,Olaivavega Ioane,0.073,0.0,0.073,0.073,v1,2026-04-17T08:11:00,,
10,Arvell Reese,0.0788,0.0060571044660944,0.07274289553390559,0.07274289553390559,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
23,Denzel Boston,0.0716,0.0,0.0716,0.0716,v1,2026-04-17T08:11:00,,
23,T.J. Parker,0.0716,0.0,0.0716,0.0716,v1,2026-04-17T08:11:00,,
25,Emmanuel McNeil-Warren,0.071,0.0,0.071,0.071,v1,2026-04-17T08:11:00,,
8,Makai Lemon,0.1228,0.0540354396253946,0.0687645603746054,0.0687645603746054,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
21,Spencer Fano,0.0684,0.0,0.0684,0.0684,v1,2026-04-17T08:11:00,,
24,Blake Miller,0.0676,0.0,0.0676,0.0676,v1,2026-04-17T08:11:00,,
26,Kayden McDonald,0.0674,0.0,0.0674,0.0674,v1,2026-04-17T08:11:00,,
9,Caleb Downs,0.1272,0.0602930246971761,0.06690697530282391,0.06690697530282391,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
4,Rueben Bain Jr.,0.0,0.0668569480294681,-0.0668569480294681,0.0668569480294681,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
13,Spencer Fano,0.0664,0.0,0.0664,0.0664,v1,2026-04-17T08:11:00,,
7,Mansoor Delane,0.0256,0.0905010099385389,-0.06490100993853891,0.06490100993853891,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
3,Jeremiyah Love,0.022,0.0868901188622783,-0.0648901188622783,0.0648901188622783,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
22,Denzel Boston,0.0642,0.0,0.0642,0.0642,v1,2026-04-17T08:11:00,,
10,Jermod McCoy,0.0234,0.0873953644393629,-0.06399536443936289,0.06399536443936289,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
25,Avieon Terrell,0.0636,0.0,0.0636,0.0636,v1,2026-04-17T08:11:00,,
12,Keldric Faulk,0.0626,0.0,0.0626,0.0626,v1,2026-04-17T08:11:00,,
29,Avieon Terrell,0.0622,0.0,0.0622,0.0622,v1,2026-04-17T08:11:00,,
28,Caleb Banks,0.0598,0.0,0.0598,0.0598,v1,2026-04-17T08:11:00,,
27,Spencer Fano,0.0594,0.0,0.0594,0.0594,v1,2026-04-17T08:11:00,,
24,Monroe Freeling,0.0592,0.0,0.0592,0.0592,v1,2026-04-17T08:11:00,,
17,Francis Mauigoa,0.059,0.0,0.059,0.059,v1,2026-04-17T08:11:00,,
28,Spencer Fano,0.059,0.0,0.059,0.059,v1,2026-04-17T08:11:00,,
30,T.J. Parker,0.059,0.0,0.059,0.059,v1,2026-04-17T08:11:00,,
32,Malachi Lawrence,0.0586,0.0,0.0586,0.0586,v1,2026-04-17T08:11:00,,
31,Denzel Boston,0.058,0.0,0.058,0.058,v1,2026-04-17T08:11:00,,
13,Kadyn Proctor,0.0576,0.0,0.0576,0.0576,v1,2026-04-17T08:11:00,,
32,Chase Bisontis,0.057,0.0,0.057,0.057,v1,2026-04-17T08:11:00,,
3,Arvell Reese,0.2524,0.3089426448436563,-0.05654264484365629,0.05654264484365629,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
26,Peter Woods,0.0564,0.0,0.0564,0.0564,v1,2026-04-17T08:11:00,,
10,Sonny Styles,0.1206,0.064396584323741,0.056203415676259,0.056203415676259,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
17,Monroe Freeling,0.0556,0.0,0.0556,0.0556,v1,2026-04-17T08:11:00,,
27,Max Iheanachor,0.0552,0.0,0.0552,0.0552,v1,2026-04-17T08:11:00,,
1,Jeremiyah Love,0.0,0.0537435576240539,-0.0537435576240539,0.0537435576240539,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
19,Peter Woods,0.0532,0.0,0.0532,0.0532,v1,2026-04-17T08:11:00,,
12,Dillon Thieneman,0.0526,0.0,0.0526,0.0526,v1,2026-04-17T08:11:00,,
20,Sonny Styles,0.0522,0.0,0.0522,0.0522,v1,2026-04-17T08:11:00,,
21,Monroe Freeling,0.0522,0.0,0.0522,0.0522,v1,2026-04-17T08:11:00,,
19,Kadyn Proctor,0.052,0.0,0.052,0.052,v1,2026-04-17T08:11:00,,
5,Sonny Styles,0.1758,0.2277016769929826,-0.05190167699298259,0.05190167699298259,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
23,Spencer Fano,0.0518,0.0,0.0518,0.0518,v1,2026-04-17T08:11:00,,
24,Kadyn Proctor,0.0516,0.0,0.0516,0.0516,v1,2026-04-17T08:11:00,,
4,Arvell Reese,0.0536,0.1050609183320212,-0.051460918332021204,0.051460918332021204,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
13,Francis Mauigoa,0.0514,0.0,0.0514,0.0514,v1,2026-04-17T08:11:00,,
21,Kadyn Proctor,0.0514,0.0,0.0514,0.0514,v1,2026-04-17T08:11:00,,
6,Monroe Freeling,0.1424,0.09166464544039,0.050735354559609994,0.050735354559609994,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
16,Kevin Concepcion,0.0502,0.0,0.0502,0.0502,v1,2026-04-17T08:11:00,,
8,Caleb Downs,0.017,0.0660433150977046,-0.0490433150977046,0.0490433150977046,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
9,Kenyon Sadiq,0.0032,0.0520712486021066,-0.0488712486021066,0.0488712486021066,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
23,Emmanuel McNeil-Warren,0.0486,0.0,0.0486,0.0486,v1,2026-04-17T08:11:00,,
30,Chase Bisontis,0.0478,0.0,0.0478,0.0478,v1,2026-04-17T08:11:00,,
32,Brandon Cisse,0.0476,0.0,0.0476,0.0476,v1,2026-04-17T08:11:00,,
5,Caleb Downs,0.1454,0.1926706497632929,-0.0472706497632929,0.0472706497632929,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
8,Carnell Tate,0.0662,0.113217111596065,-0.047017111596065,0.047017111596065,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
22,Cashius Howell,0.0468,0.0,0.0468,0.0468,v1,2026-04-17T08:11:00,,
28,Kadyn Proctor,0.046,0.0,0.046,0.046,v1,2026-04-17T08:11:00,,
5,Arvell Reese,0.0608,0.0152726734568463,0.0455273265431537,0.0455273265431537,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
27,Caleb Lomu,0.0452,0.0,0.0452,0.0452,v1,2026-04-17T08:11:00,,
7,Makai Lemon,0.0732,0.0280122173619287,0.0451877826380713,0.0451877826380713,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
3,Rueben Bain,0.045,0.0,0.045,0.045,v1,2026-04-17T08:11:00,,
1,Jordyn Tyson,0.0,0.0448160563575998,-0.0448160563575998,0.0448160563575998,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
19,Blake Miller,0.0448,0.0,0.0448,0.0448,v1,2026-04-17T08:11:00,,
28,Blake Miller,0.0448,0.0,0.0448,0.0448,v1,2026-04-17T08:11:00,,
27,Avieon Terrell,0.0446,0.0,0.0446,0.0446,v1,2026-04-17T08:11:00,,
29,Max Iheanachor,0.0444,0.0,0.0444,0.0444,v1,2026-04-17T08:11:00,,
2,Carnell Tate,0.0602,0.0159962537152593,0.04420374628474069,0.04420374628474069,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
21,Jeremiyah Love,0.0442,0.0,0.0442,0.0442,v1,2026-04-17T08:11:00,,
12,Monroe Freeling,0.044,0.0,0.044,0.044,v1,2026-04-17T08:11:00,,
18,Caleb Downs,0.044,0.0,0.044,0.044,v1,2026-04-17T08:11:00,,
32,Avieon Terrell,0.0436,0.0,0.0436,0.0436,v1,2026-04-17T08:11:00,,
3,Ty Simpson,0.0,0.0434450594311391,-0.0434450594311391,0.0434450594311391,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
12,Spencer Fano,0.0432,0.0,0.0432,0.0432,v1,2026-04-17T08:11:00,,
16,Sonny Styles,0.0432,0.0,0.0432,0.0432,v1,2026-04-17T08:11:00,,
8,Jordyn Tyson,0.0704,0.113217111596065,-0.042817111596064994,0.042817111596064994,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
6,Kadyn Proctor,0.0,0.0427768345388486,-0.0427768345388486,0.0427768345388486,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
6,Rueben Bain,0.0418,0.0,0.0418,0.0418,v1,2026-04-17T08:11:00,,
31,C.J. Allen,0.0418,0.0,0.0418,0.0418,v1,2026-04-17T08:11:00,,
22,Kayden McDonald,0.0416,0.0,0.0416,0.0416,v1,2026-04-17T08:11:00,,
30,Emmanuel Pregnon,0.0416,0.0,0.0416,0.0416,v1,2026-04-17T08:11:00,,
13,Omar Cooper Jr.,0.0414,0.0,0.0414,0.0414,v1,2026-04-17T08:11:00,,
26,Zion Young,0.0414,0.0,0.0414,0.0414,v1,2026-04-17T08:11:00,,
9,Carnell Tate,0.0132,0.0545508318688736,-0.0413508318688736,0.0413508318688736,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
24,Omar Cooper Jr.,0.0408,0.0,0.0408,0.0408,v1,2026-04-17T08:11:00,,
7,Caleb Downs,0.1098,0.0692066546588827,0.04059334534111729,0.04059334534111729,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
30,Chris Johnson,0.0402,0.0,0.0402,0.0402,v1,2026-04-17T08:11:00,,
27,Monroe Freeling,0.0396,0.0,0.0396,0.0396,v1,2026-04-17T08:11:00,,
28,Monroe Freeling,0.0396,0.0,0.0396,0.0396,v1,2026-04-17T08:11:00,,
9,Spencer Fano,0.135,0.0954639557705289,0.039536044229471115,0.039536044229471115,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
11,Kenyon Sadiq,0.039,0.0,0.039,0.039,v1,2026-04-17T08:11:00,,
6,Carnell Tate,0.2956,0.2566610072330922,0.038938992766907765,0.038938992766907765,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
17,Peter Woods,0.0388,0.0,0.0388,0.0388,v1,2026-04-17T08:11:00,,
25,Dillon Thieneman,0.0386,0.0,0.0386,0.0386,v1,2026-04-17T08:11:00,,
30,Avieon Terrell,0.0382,0.0,0.0382,0.0382,v1,2026-04-17T08:11:00,,
31,T.J. Parker,0.0374,0.0,0.0374,0.0374,v1,2026-04-17T08:11:00,,
23,Monroe Freeling,0.0372,0.0,0.0372,0.0372,v1,2026-04-17T08:11:00,,
27,Kadyn Proctor,0.0372,0.0,0.0372,0.0372,v1,2026-04-17T08:11:00,,
3,Rueben Bain Jr.,0.0,0.0365853132051698,-0.0365853132051698,0.0365853132051698,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
31,Kenyon Sadiq,0.0358,0.0,0.0358,0.0358,v1,2026-04-17T08:11:00,,
27,Blake Miller,0.0356,0.0,0.0356,0.0356,v1,2026-04-17T08:11:00,,
10,Olaivavega Ioane,0.0638,0.0291317881464543,0.0346682118535457,0.0346682118535457,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
22,Keldric Faulk,0.0346,0.0,0.0346,0.0346,v1,2026-04-17T08:11:00,,
9,Sonny Styles,0.0036,0.0381855823082115,-0.0345855823082115,0.0345855823082115,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
15,Rueben Bain,0.0344,0.0,0.0344,0.0344,v1,2026-04-17T08:11:00,,
18,Avieon Terrell,0.0342,0.0,0.0342,0.0342,v1,2026-04-17T08:11:00,,
20,Dillon Thieneman,0.0342,0.0,0.0342,0.0342,v1,2026-04-17T08:11:00,,
30,Kenyon Sadiq,0.034,0.0,0.034,0.034,v1,2026-04-17T08:11:00,,
8,Kenyon Sadiq,0.001,0.0349641079929024,-0.0339641079929024,0.0339641079929024,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
7,Arvell Reese,0.0424,0.0089129782515227,0.0334870217484773,0.0334870217484773,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
18,Peter Woods,0.0332,0.0,0.0332,0.0332,v1,2026-04-17T08:11:00,,
13,Sonny Styles,0.033,0.0,0.033,0.033,v1,2026-04-17T08:11:00,,
7,David Bailey,0.055,0.0226252524846347,0.0323747475153653,0.0323747475153653,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
20,Kadyn Proctor,0.0322,0.0,0.0322,0.0322,v1,2026-04-17T08:11:00,,
22,Olaivavega Ioane,0.0322,0.0,0.0322,0.0322,v1,2026-04-17T08:11:00,,
28,Avieon Terrell,0.0322,0.0,0.0322,0.0322,v1,2026-04-17T08:11:00,,
6,Rueben Bain Jr.,0.0,0.0320826259041365,-0.0320826259041365,0.0320826259041365,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
3,David Bailey,0.2458,0.2138833695071467,0.03191663049285329,0.03191663049285329,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
16,Dillon Thieneman,0.0308,0.0,0.0308,0.0308,v1,2026-04-17T08:11:00,,
20,Omar Cooper Jr.,0.0306,0.0,0.0306,0.0306,v1,2026-04-17T08:11:00,,
29,Chris Johnson,0.0304,0.0,0.0304,0.0304,v1,2026-04-17T08:11:00,,
28,Olaivavega Ioane,0.0302,0.0,0.0302,0.0302,v1,2026-04-17T08:11:00,,
2,Rueben Bain,0.0298,0.0,0.0298,0.0298,v1,2026-04-17T08:11:00,,
20,Kayden McDonald,0.0298,0.0,0.0298,0.0298,v1,2026-04-17T08:11:00,,
6,Spencer Fano,0.078,0.1069420863471217,-0.028942086347121698,0.028942086347121698,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
16,Ty Simpson,0.0286,0.0,0.0286,0.0286,v1,2026-04-17T08:11:00,,
20,T.J. Parker,0.0286,0.0,0.0286,0.0286,v1,2026-04-17T08:11:00,,
10,Francis Mauigoa,0.0122,0.040784503405036,-0.028584503405035995,0.028584503405035995,v1,2026-04-17T08:11:00,DraftKings,2026-04-15 15:51:34
16,Kadyn Proctor,0.0284,0.0,0.0284,0.0284,v1,2026-04-17T08:11:00,,
11,Dillon Thieneman,0.028,0.0,0.028,0.028,v1,2026-04-17T08:11:00,,
11,Omar Cooper Jr.,0.028,0.0,0.028,0.028,v1,2026-04-17T08:11:00,,
17,Akheem Mesidor,0.028,0.0,0.028,0.028,v1,2026-04-17T08:11:00,,
