player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Brian Robinson,57120,HB,WAS,1,-1.0,1,80.0,0.0,0,1,0,0.0,0,1,32,0,72.1,74.4,61.7,81.4,64.4,0.0,0,0,13,22.7,5,22,0,4,72.7,16,9.1,2,85.0,5,0,4.5,1,22,30,7.5,5.5,1.38
Jalen Nailor,84292,WR,MIN,1,15.2,0,60.0,,0,0,0,0.0,0,2,18,0,70.5,65.8,57.1,,60.2,0.0,0,0,14,0.0,0,43,0,3,93.0,40,65.1,28,79.6,5,0,34.9,15,33,5,1.7,11.0,0.83
Dyami Brown,77986,WR,WAS,1,10.2,1,100.0,,0,0,0,0.0,0,3,32,0,73.4,68.0,80.2,,79.1,0.0,0,0,30,0.0,0,26,0,5,88.5,23,23.1,6,158.3,5,1,76.9,20,89,45,9.0,17.8,3.87
T.J. Hockenson,40912,TE,MIN,1,7.0,0,100.0,100.0,1,1,0,0.0,0,3,18,0,73.4,68.0,71.8,,76.0,57.1,20,0,26,0.0,0,35,0,5,94.3,33,28.6,10,158.3,5,1,14.3,5,64,29,5.8,12.8,1.94
Jaylen Warren,98692,HB,PIT,1,-2.0,0,100.0,,0,0,0,0.0,0,1,25,0,72.1,69.4,60.9,35.3,65.3,4.5,1,0,7,22.7,5,22,0,4,72.7,16,0.0,0,86.5,4,0,4.5,1,19,27,6.8,4.8,1.19
Robert Woods,7822,WR,HST,1,8.8,0,50.0,0.0,0,1,0,0.0,0,2,13,0,68.3,70.9,69.1,,68.9,0.0,0,0,13,0.0,0,16,0,2,100.0,16,43.8,7,66.7,4,0,56.3,9,22,2,1.0,11.0,1.38
Austin Ekeler,12164,HB,WAS,1,2.3,1,75.0,,0,0,0,0.0,0,2,32,0,70.5,72.7,71.7,77.7,84.3,0.0,0,0,18,9.5,2,21,0,3,85.7,18,23.8,5,91.7,4,0,14.3,3,26,18,6.0,8.7,1.44
Will Dissly,30762,TE,LAC,1,4.8,0,50.0,,0,0,0,50.0,2,0,27,0,27.3,64.0,46.1,52.5,42.8,48.0,12,1,9,0.0,0,25,0,2,92.0,23,32.0,8,20.8,4,0,20.0,5,16,16,8.0,8.0,0.7
Justice Hill,45865,HB,BLT,1,-2.0,0,100.0,,0,0,0,0.0,0,2,3,0,72.1,72.4,65.8,74.6,68.7,0.0,0,0,7,6.3,1,16,0,4,93.8,15,6.3,1,119.8,4,1,0.0,0,13,21,5.3,3.3,0.87
Dalton Schultz,47304,TE,HST,1,11.0,0,50.0,0.0,0,1,0,0.0,0,1,13,0,68.3,64.0,54.1,68.7,51.8,52.8,19,0,14,5.6,2,36,0,2,86.1,31,25.0,9,67.7,4,0,19.4,7,23,11,5.5,11.5,0.74
DJ Chark Jr.,47702,WR,LAC,1,16.3,0,25.0,0.0,0,2,0,0.0,0,0,27,0,64.7,61.2,53.8,,54.0,0.0,0,1,10,0.0,0,21,0,1,100.0,21,28.6,6,0.0,4,0,71.4,15,10,5,5.0,10.0,0.48
DeVonta Smith,61100,WR,PHI,1,8.5,0,100.0,,0,0,0,0.0,0,2,24,0,72.1,67.0,62.6,,70.8,0.0,0,0,28,0.0,0,25,2,4,92.0,23,56.0,14,118.8,4,0,44.0,11,55,21,5.3,13.8,2.39
Jayden Reed,78171,WR,GB,1,6.8,3,100.0,100.0,1,1,0,0.0,0,3,12,0,72.1,71.9,76.5,,75.3,0.0,0,0,20,0.0,0,25,0,4,88.0,22,88.0,22,114.6,4,0,12.0,3,46,19,4.8,11.5,2.09
Isaiah Likely,83955,TE,BLT,1,9.3,1,75.0,,0,0,0,0.0,0,2,3,0,70.5,65.8,82.3,,87.6,20.0,4,0,25,0.0,0,20,0,3,95.0,19,35.0,7,116.7,4,0,40.0,8,53,24,8.0,17.7,2.79
Pat Freiermuth,84085,TE,PIT,1,3.5,0,75.0,,0,0,0,25.0,1,0,25,0,36.2,65.8,50.2,71.7,45.7,29.2,7,0,9,4.2,1,24,0,3,91.7,22,41.7,10,80.2,4,0,29.2,7,15,5,1.7,5.0,0.68
Zach Ertz,7816,TE,WAS,1,8.8,0,50.0,,0,0,0,0.0,0,2,32,0,68.3,64.0,56.6,69.0,59.6,42.9,15,0,14,2.9,1,35,1,2,88.6,31,54.3,19,67.7,4,0,2.9,1,23,3,1.5,11.5,0.74
Cade Stover,101486,TE,HST,1,1.8,0,100.0,,0,0,0,0.0,0,1,13,0,72.1,67.0,57.5,46.1,67.2,73.3,11,0,11,13.3,2,15,0,4,86.7,13,20.0,3,95.8,4,0,6.7,1,28,21,5.3,7.0,2.15
Marvin Mims Jr.,122937,WR,DEN,1,9.5,0,50.0,,0,0,0,0.0,0,1,10,0,68.3,68.5,50.8,,52.8,0.0,0,0,15,0.0,0,22,0,2,95.5,21,50.0,11,56.3,4,0,36.4,8,12,4,2.0,6.0,0.57
Jalen McMillan,131905,WR,TB,1,15.5,0,50.0,,0,0,0,33.3,1,2,30,0,29.9,64.0,58.2,,57.9,0.0,0,0,26,0.0,0,25,0,2,88.0,22,24.0,6,86.5,4,0,76.0,19,41,11,5.5,20.5,1.86
Olamide Zaccheaus,44920,WR,WAS,1,-1.0,0,100.0,,0,0,0,0.0,0,1,32,0,70.5,65.8,64.3,,62.2,0.0,0,0,8,0.0,0,27,0,3,92.6,25,59.3,16,93.1,3,0,40.7,11,19,22,7.3,6.3,0.76
Troy Franklin,146567,WR,DEN,1,21.0,0,66.7,0.0,0,1,0,33.3,1,2,10,0,29.9,64.0,65.4,,69.2,0.0,0,0,43,0.0,0,14,1,2,100.0,14,0.0,0,149.3,3,1,100.0,14,54,0,0.0,27.0,3.86
Emanuel Wilson,154173,HB,GB,1,5.0,1,33.3,,0,0,0,50.0,1,1,12,0,28.8,68.2,45.0,,39.2,0.0,0,0,23,0.0,0,8,0,1,100.0,8,0.0,0,61.8,3,0,25.0,2,23,31,31.0,23.0,2.88
Curtis Samuel,11795,WR,BUF,1,7.3,1,100.0,,0,0,0,0.0,0,2,4,0,70.5,65.8,82.8,,81.5,0.0,0,0,55,0.0,0,16,0,3,100.0,16,56.3,9,158.3,3,1,43.8,7,68,46,15.3,22.7,4.25
Keon Coleman,144949,WR,BUF,1,13.3,0,33.3,,0,0,0,0.0,0,0,4,0,68.3,64.0,61.4,,61.5,0.0,0,0,5,0.0,0,18,0,1,88.9,16,22.2,4,42.4,3,0,77.8,14,5,1,1.0,5.0,0.31
Johnny Mundt,12206,TE,MIN,1,3.7,0,66.7,,0,0,0,0.0,0,2,18,0,68.3,64.0,66.5,,66.5,33.3,4,0,22,0.0,0,12,0,2,91.7,11,66.7,8,96.5,3,0,0.0,0,28,19,9.5,14.0,2.55
Malik Heath,124173,WR,GB,1,9.3,0,0.0,,0,0,0,,0,0,12,0,64.7,61.2,57.9,,57.7,0.0,0,1,0,0.0,0,17,0,0,88.2,15,5.9,1,0.0,3,0,94.1,16,0,0,,,0.0
Mark Andrews,47436,TE,BLT,1,7.3,0,66.7,0.0,0,1,0,0.0,0,2,3,0,70.5,69.7,77.0,,68.1,23.8,5,0,20,0.0,0,21,0,2,95.2,20,47.6,10,95.1,3,0,23.8,5,27,18,9.0,13.5,1.35
Najee Harris,57121,HB,PIT,1,-2.3,3,100.0,,0,0,0,0.0,0,1,25,0,70.5,72.0,57.7,16.0,89.8,0.0,0,0,21,13.3,2,15,1,3,86.7,13,0.0,0,118.8,3,0,0.0,0,41,48,16.0,13.7,3.15
Kyren Williams,97118,HB,LA,1,1.7,0,100.0,,0,0,0,0.0,0,1,26,0,72.1,76.6,75.3,70.6,82.7,0.0,0,0,6,50.0,14,28,0,3,46.4,13,0.0,0,128.5,3,1,3.6,1,16,14,4.7,5.3,1.23
Dalton Kincaid,91791,TE,BUF,1,13.7,0,100.0,,0,0,0,0.0,0,1,4,0,70.5,65.8,47.8,,52.4,47.6,10,0,35,0.0,0,21,1,3,100.0,21,23.8,5,118.8,3,0,28.6,6,47,6,2.0,15.7,2.24
Dawson Knox,35883,TE,BUF,1,14.0,0,66.7,,0,0,0,0.0,0,2,4,0,68.3,64.0,69.7,9.3,77.1,47.4,9,0,25,5.3,1,19,0,2,84.2,16,36.8,7,109.7,3,0,10.5,2,38,3,1.5,19.0,2.38
A.J. Brown,48327,WR,PHI,1,16.0,0,33.3,100.0,1,1,0,0.0,0,1,24,0,64.7,61.2,60.6,,57.8,0.0,0,0,10,0.0,0,26,0,1,92.3,24,11.5,3,43.8,3,0,88.5,23,10,0,0.0,10.0,0.42
Bo Melton,61610,WR,GB,1,26.0,0,33.3,,0,0,0,0.0,0,1,12,0,64.7,61.2,62.8,,59.0,0.0,0,1,16,0.0,0,21,0,1,90.5,19,66.7,14,12.5,3,0,33.3,7,16,1,1.0,16.0,0.84
Anthony Miller,48160,WR,BLT,1,3.7,0,100.0,100.0,1,1,0,0.0,0,0,3,0,70.5,65.8,61.5,,60.8,0.0,0,0,5,0.0,0,5,0,3,100.0,5,20.0,1,83.3,3,0,80.0,4,12,1,0.3,4.0,2.4
Amari Cooper,9437,WR,BUF,1,6.3,0,66.7,,0,0,0,0.0,0,0,4,0,68.3,64.0,55.2,,55.0,0.0,0,0,5,0.0,0,14,0,2,92.9,13,50.0,7,70.1,3,0,50.0,7,8,6,3.0,4.0,0.62
Trent Sherfield,48021,WR,MIN,1,7.0,0,66.7,0.0,0,1,0,0.0,0,0,18,0,68.3,64.0,57.2,,57.3,11.1,1,0,7,0.0,0,9,0,2,100.0,9,44.4,4,70.1,3,0,44.4,4,8,2,1.0,4.0,0.89
Josh Jacobs,45953,HB,GB,1,2.7,2,100.0,,0,0,0,0.0,0,3,12,0,72.1,77.2,91.1,80.6,82.1,5.3,1,0,15,15.8,3,19,0,3,73.7,14,10.5,2,118.8,3,0,10.5,2,40,32,10.7,13.3,2.86
Tylan Wallace,61577,WR,BLT,1,8.0,0,50.0,0.0,0,1,0,0.0,0,1,3,0,64.7,61.2,62.5,,62.4,0.0,0,0,21,0.0,0,15,0,1,100.0,15,6.7,1,87.5,2,0,93.3,14,21,9,9.0,21.0,1.4
Colby Parkinson,52266,TE,LA,1,3.0,0,100.0,,0,0,0,0.0,0,0,26,0,68.3,64.0,50.0,33.9,52.2,75.0,15,0,7,25.0,5,20,1,2,70.0,14,5.0,1,93.8,2,0,20.0,4,13,7,3.5,6.5,0.93
Hunter Long,60859,TE,LA,1,26.0,0,50.0,50.0,1,2,0,0.0,0,1,26,0,64.7,61.2,72.4,,77.1,60.0,3,0,13,0.0,0,5,0,1,100.0,5,0.0,0,70.8,2,0,40.0,2,13,0,0.0,13.0,2.6
Cade Otton,61071,TE,TB,1,7.0,1,100.0,,0,0,0,0.0,0,2,30,0,68.3,64.0,69.1,72.0,72.4,53.8,14,0,20,11.5,3,26,1,2,76.9,20,26.9,7,118.8,2,0,19.2,5,32,18,9.0,16.0,1.6
Calvin Austin III,61418,WR,PIT,1,37.0,0,50.0,100.0,1,1,0,0.0,0,1,25,0,64.7,68.4,61.6,,61.2,0.0,0,0,25,0.0,0,30,0,1,96.7,29,66.7,20,95.8,2,0,33.3,10,25,0,0.0,25.0,0.86
Javonte Williams,77803,HB,DEN,1,0.5,0,100.0,,0,0,0,0.0,0,0,10,0,68.3,72.3,61.3,71.5,57.0,8.7,2,0,7,26.1,6,23,0,2,69.6,16,4.3,1,95.8,2,0,4.3,1,14,13,6.5,7.0,0.88
Rachaad White,131633,HB,TB,1,2.0,1,100.0,,0,0,0,0.0,0,0,30,0,68.3,71.1,59.8,79.1,58.6,0.0,0,0,13,12.5,2,16,0,2,81.3,13,12.5,2,95.8,2,0,0.0,0,14,10,5.0,7.0,1.08
Chris Brooks,83644,HB,GB,1,-5.0,1,100.0,,0,0,0,0.0,0,0,12,0,68.3,64.0,55.9,12.0,57.7,13.3,2,0,5,6.7,1,15,0,2,80.0,12,0.0,0,85.4,2,0,20.0,3,9,19,9.5,4.5,0.75
Mack Hollins,11873,WR,BUF,1,19.0,0,50.0,,0,0,0,0.0,0,1,4,0,64.7,61.2,58.2,,60.3,16.7,3,0,19,0.0,0,18,1,1,94.4,17,38.9,7,83.3,2,0,44.4,8,19,4,4.0,19.0,1.12
Rashod Bateman,84296,WR,BLT,1,14.5,0,100.0,100.0,1,1,0,0.0,0,2,3,0,68.3,64.0,72.9,,72.3,0.0,0,0,15,0.0,0,21,0,2,100.0,21,23.8,5,156.3,2,1,76.2,16,24,3,1.5,12.0,1.14
Romeo Doubs,84329,WR,GB,1,5.0,0,100.0,100.0,1,1,0,0.0,0,1,12,0,68.3,64.0,60.1,,60.1,0.0,0,0,7,0.0,0,22,0,2,86.4,19,9.1,2,93.8,2,0,90.9,20,13,3,1.5,6.5,0.68
Joe Mixon,11803,HB,HST,1,2.5,1,50.0,,0,0,0,0.0,0,0,13,1,64.7,27.3,66.7,38.1,56.9,0.0,0,0,13,7.4,2,27,1,1,77.8,21,14.8,4,70.8,2,0,11.1,3,13,10,10.0,13.0,0.62
Davis Allen,99697,TE,LA,1,5.0,0,50.0,,0,0,0,0.0,0,1,26,0,64.7,61.2,63.8,,72.0,50.0,3,0,13,0.0,0,6,1,1,100.0,6,50.0,3,110.4,2,1,0.0,0,13,8,8.0,13.0,2.17
Mike Williams,11762,WR,PIT,1,13.0,0,50.0,,0,0,0,0.0,0,1,25,0,64.7,61.2,84.9,,80.6,0.0,0,0,37,0.0,0,7,0,1,100.0,7,57.1,4,95.8,2,0,42.9,3,37,16,16.0,37.0,5.29
Devaughn Vele,100637,WR,DEN,1,8.5,0,0.0,,0,0,0,100.0,2,0,10,0,25.5,,34.9,,37.3,0.0,0,0,0,0.0,0,19,0,0,94.7,18,89.5,17,39.6,2,0,10.5,2,0,0,,,0.0
Bucky Irving,144970,HB,TB,1,-2.0,0,100.0,,0,0,0,0.0,0,1,30,0,68.3,76.6,74.7,39.3,73.6,0.0,0,0,4,41.7,5,12,1,2,50.0,6,0.0,0,118.8,2,1,0.0,0,6,10,5.0,3.0,1.0
Demarcus Robinson,10760,WR,LA,1,19.0,0,50.0,,0,0,0,0.0,0,1,26,0,64.7,61.2,58.7,,58.3,0.0,0,0,23,0.0,0,27,0,1,96.3,26,55.6,15,91.7,2,0,44.4,12,23,4,4.0,23.0,0.88
Van Jefferson,47447,WR,PIT,1,19.5,0,100.0,,0,0,0,0.0,0,1,25,0,68.3,64.0,62.3,,61.9,0.0,0,0,30,0.0,0,28,0,2,96.4,27,25.0,7,158.3,2,1,75.0,21,37,0,0.0,18.5,1.37
Darnell Washington,124044,TE,PIT,1,4.5,0,50.0,,0,0,0,50.0,1,0,25,0,28.9,61.2,42.5,71.6,48.0,92.3,12,0,9,15.4,2,13,0,1,84.6,11,7.7,1,62.5,2,0,0.0,0,9,5,5.0,9.0,0.82
Saquon Barkley,45791,HB,PHI,1,-4.5,0,100.0,,0,0,0,0.0,0,0,24,0,68.3,78.7,64.6,80.1,56.5,0.0,0,0,4,23.8,5,21,0,2,66.7,14,14.3,3,79.2,2,0,4.8,1,4,13,6.5,2.0,0.29
Ty Johnson,45769,HB,BUF,1,17.0,0,100.0,,0,0,0,0.0,0,2,4,0,68.3,74.8,73.5,77.4,66.0,0.0,0,0,24,10.5,2,19,0,2,84.2,16,31.6,6,158.3,2,1,5.3,1,26,1,0.5,13.0,1.63
Adam Trautman,109795,TE,DEN,1,1.0,0,100.0,,0,0,0,0.0,0,0,10,0,64.7,61.2,56.8,,62.9,100.0,1,0,2,0.0,0,1,0,1,100.0,1,0.0,0,79.2,1,0,0.0,0,2,1,1.0,2.0,2.0
Xavier Hutchinson,122518,WR,HST,1,27.0,0,100.0,,0,0,0,0.0,0,1,13,0,68.3,66.8,61.5,,61.0,0.0,0,0,34,0.0,0,19,0,1,89.5,17,15.8,3,118.8,1,0,84.2,16,34,7,7.0,34.0,2.0
Hassan Haskins,83701,HB,LAC,1,1.0,0,0.0,,0,0,0,,0,0,27,0,,61.9,56.6,74.2,53.5,15.4,2,0,0,15.4,2,13,0,0,76.9,10,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Tucker Fisk,52286,TE,LAC,1,11.0,0,100.0,100.0,1,1,0,0.0,0,1,27,0,64.7,61.2,67.4,70.6,82.0,100.0,7,0,15,28.6,2,7,0,1,57.1,4,0.0,0,118.8,1,0,0.0,0,15,4,4.0,15.0,3.75
Nelson Agholor,9453,WR,BLT,1,16.0,0,100.0,,0,0,0,0.0,0,1,3,0,64.7,61.2,64.9,,63.8,0.0,0,0,25,0.0,0,11,0,1,90.9,10,72.7,8,118.8,1,0,27.3,3,25,9,9.0,25.0,2.5
Jahan Dotson,84375,WR,PHI,1,20.0,0,100.0,,0,0,0,0.0,0,1,24,0,64.7,61.2,60.5,,59.9,0.0,0,0,11,0.0,0,19,0,1,89.5,17,42.1,8,152.1,1,1,57.9,11,11,0,0.0,11.0,0.65
Cooper Kupp,11824,WR,LA,1,29.0,0,100.0,,0,0,0,0.0,0,1,26,0,64.7,61.2,66.6,,66.1,0.0,0,0,29,0.0,0,21,0,1,95.2,20,52.4,11,118.8,1,0,47.6,10,29,0,0.0,29.0,1.45
Jaleel McLaughlin,138346,HB,DEN,1,-3.0,0,100.0,,0,0,0,0.0,0,0,10,0,64.7,66.7,57.6,,61.7,0.0,0,0,0,0.0,0,5,0,1,100.0,5,0.0,0,79.2,1,0,0.0,0,0,3,3.0,0.0,0.0
Josh Oliver,47083,TE,MIN,1,-2.0,0,100.0,,0,0,0,0.0,0,0,18,0,64.7,61.2,47.4,,51.1,87.5,7,0,5,0.0,0,8,0,1,100.0,8,12.5,1,87.5,1,0,0.0,0,5,7,7.0,5.0,0.63
Derius Davis,78196,WR,LAC,1,-7.0,0,100.0,,0,0,0,0.0,0,0,27,1,68.3,19.1,47.6,,49.1,0.0,0,0,4,0.0,0,8,0,1,75.0,6,50.0,4,83.3,1,0,50.0,4,4,11,11.0,4.0,0.67
Lucas Krull,83962,TE,DEN,1,2.0,0,100.0,,0,0,0,0.0,0,0,10,0,64.7,61.2,51.6,85.6,50.2,42.3,11,0,2,7.7,2,26,0,1,88.5,23,23.1,6,79.2,1,0,30.8,8,2,0,0.0,2.0,0.09
Diontae Johnson,33441,WR,HST,1,7.0,0,100.0,,0,0,0,0.0,0,0,13,0,64.7,61.2,54.7,,55.2,0.0,0,0,12,0.0,0,15,0,1,93.3,14,66.7,10,116.7,1,0,33.3,5,12,5,5.0,12.0,0.86
John Bates,42275,TE,WAS,1,1.0,0,0.0,,0,0,0,,0,0,32,0,,,39.5,74.0,46.6,47.6,10,0,0,23.8,5,21,0,0,71.4,15,23.8,5,39.6,1,0,9.5,2,0,0,,,0.0
Grant Calcaterra,60997,TE,PHI,1,4.0,0,100.0,,0,0,0,0.0,0,0,24,0,64.7,61.2,57.6,51.7,71.3,50.0,5,0,4,30.0,3,10,0,1,70.0,7,30.0,3,83.3,1,0,10.0,1,4,0,0.0,4.0,0.57
C.J. Ham,11347,FB,MIN,1,4.0,0,100.0,,0,0,0,0.0,0,0,18,0,64.7,61.2,56.0,73.1,52.0,45.5,5,0,8,9.1,1,11,0,1,90.9,10,0.0,0,100.0,1,0,0.0,0,8,4,4.0,8.0,0.8
