"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"49ers","DST","SF",6,4.66,0.198,0.822,4.52,4.8,0,0.0128,0,30,20,22,3,"3",NA,NA,NA,33,NA
"D.J. Jones","DL","SF",6,2.68,0.00707,0.207,2.67,2.68,0,0.473,-0.285,30,15,27,10,"4",31,NA,NA,1,4
"Ogbonnia Okoronkwo","LB","LAR",11,1.88,NA,0.0535,NA,NA,0,NA,NA,30,NA,NA,10,"5",31,NA,NA,NA,3
"KWaun Williams","DB","SF",6,4.3,NA,0.153,NA,NA,0,NA,NA,30,NA,NA,10,"3",NA,NA,NA,NA,NA
"Ben Niemann","LB","KC",12,1.83,0.276,0,1.64,2.01,-0.0535,-3.81,-7.16,31,49,56,11,"5",30,NA,NA,1,3
"Eli Apple","DB","CIN",10,4.15,0.566,0.595,3.76,4.54,-0.153,1.37,0.745,32,9,16,11,"3",30,NA,NA,40,5
"Jarran Reed","DL","KC",12,2.47,0.396,0.0219,2.2,2.74,-0.207,0,-0.223,33,21,25,11,"4",33,NA,NA,35,5
"Frank Clark","DL","KC",12,2.45,0.75,0.226,1.93,2.97,-0.229,-0.263,0,34,25,22,12,"4",32,NA,NA,65,6
"Greg Gaines","DL","LAR",11,2.22,NA,0.01,NA,NA,-0.455,NA,NA,35,NA,NA,13,"4",30,NA,NA,NA,2
"Larry Ogunjobi","DL","CIN",10,2.21,NA,0.746,NA,NA,-0.465,NA,NA,36,NA,NA,14,"5",31,NA,NA,NA,4
"Harrison Butker","K","KC",12,8.73,1.2,0.54,7.61,9.91,-0.73,-1.54,-0.0239,37,35,23,2,"1",30,NA,NA,50,4
"Mike Hilton","DB","CIN",10,3.55,0.354,0.0769,3.31,3.79,-0.748,0.912,0,38,12,22,12,"3",32,NA,NA,33,5
"Bengals","DST","CIN",10,3.84,0.0849,0,3.78,3.9,-0.822,-0.729,-0.898,39,27,30,4,"3",NA,NA,NA,1,NA
"Mike Hughes","DB","KC",12,3.48,1.83,0.0153,2.22,4.74,-0.825,-0.171,0.951,40,22,14,13,"3",29,NA,NA,99,3
"Daniel Sorensen","DB","KC",12,3.46,0.0566,0.137,3.42,3.5,-0.84,1.03,-0.295,41,10,28,14,"4",36,NA,NA,7,7
"Josh Norman","DB","SF",6,3.32,1.36,0.353,2.4,4.26,-0.977,0,0.47,42,21,18,15,"4",38,NA,NA,73,9
"Derrick Nnadi","DL","KC",12,1.46,0.233,0.0687,1.3,1.63,-1.21,-0.893,-1.34,43,30,33,15,"5",30,NA,NA,18,3
"Robbie Gould","K","SF",6,8.19,1.43,0,6.75,9.37,-1.27,-2.39,-0.561,44,42,29,3,"1",43,NA,NA,99,16
"Arden Key","DL","SF",6,1.4,0.00707,0.0981,1.39,1.4,-1.28,-0.807,-1.57,45,28,35,16,"6",30,NA,NA,1,3
"Trae Waynes","DB","CIN",10,2.97,NA,0.07,NA,NA,-1.33,NA,NA,46,NA,NA,16,"4",33,NA,NA,NA,6
"Jordan Willis","DL","SF",6,1.3,0.566,0.197,0.911,1.69,-1.38,-1.29,-1.28,47,32,31,17,"6",31,NA,NA,47,4
"Rashad Fenton","DB","KC",12,2.9,NA,0.09,NA,NA,-1.4,NA,NA,48,NA,NA,17,"4",56,NA,NA,NA,2
"Juan Thornhill","DB","KC",12,2.81,NA,0.01,NA,NA,-1.49,NA,NA,49,NA,NA,18,"4",30,NA,NA,NA,2
"Nick Scott","DB","LAR",11,2.8,NA,0.26,NA,NA,-1.5,NA,NA,50,NA,NA,19,"4",30,NA,NA,NA,2
"Cam Akers","RB","LAR",11,14.3,2.65,0.251,11.8,16.8,-1.58,-3.07,0.0123,52,47,21,2,"1",26,NA,NA,64,1
"Kentavius Street","DL","SF",6,1.1,NA,0.04,NA,NA,-1.58,NA,NA,51,NA,NA,18,"6",30,NA,NA,NA,3
"Charles Omenihu","DL","SF",6,1.06,NA,0.00696,NA,NA,-1.62,NA,NA,53,NA,NA,19,"6",28,NA,NA,NA,2
"Alex Okafor","DL","KC",12,1.05,0.361,0.063,0.807,1.3,-1.62,-1.39,-1.66,54,34,37,20,"6",35,NA,NA,29,8
"Mike Daniels","DL","CIN",10,0.99,NA,0.466,NA,NA,-1.69,NA,NA,55,NA,NA,21,"7",37,NA,NA,NA,9
"Darius Phillips","DB","CIN",10,2.54,NA,0.06,NA,NA,-1.76,NA,NA,56,NA,NA,20,"4",30,NA,NA,NA,3
"Eric Weddle","DB","FA",NA,2.48,NA,0.216,NA,NA,-1.82,NA,NA,57,NA,NA,21,"5",41,NA,NA,NA,14
"Elijah Mitchell","RB","SF",6,14.1,1.56,4.5,12.6,15.5,-1.83,-2.31,-1.28,58,40,32,3,"2",28,NA,NA,55,0
"Ja'Marr Chase","WR","CIN",10,17.6,2.47,0.688,15.6,20.1,-1.89,-2.61,-0.259,59,44,26,2,"1",26,NA,NA,79,0
"Donte Deayon","DB","LAR",11,2.26,0.233,0.294,2.1,2.43,-2.04,-0.291,-1.37,60,26,34,22,"5",32,NA,NA,27,4
"Maurice Hurst","DL","SF",6,0.524,0.735,0.224,0.0144,1.03,-2.15,-2.18,-1.94,61,38,40,22,"7",31,NA,NA,59,3
"Darqueze Dennard","DB","NYG",10,1.97,NA,0.3,NA,NA,-2.33,NA,NA,62,NA,NA,23,"5",34,NA,NA,NA,7
"Khalen Saunders","DL","KC",12,0.3,NA,0.199,NA,NA,-2.38,NA,NA,63,NA,NA,23,"8",29,NA,NA,NA,2
"Josh Tupou","DL","CIN",10,0.101,0.141,0,0.00277,0.197,-2.57,-2.19,-2.77,64,39,46,24,"8",32,NA,NA,12,4
"Tyreek Hill","WR","KC",12,16.9,1.73,2.05,15.6,18.6,-2.58,-2.63,-1.69,65,45,38,3,"2",32,NA,NA,57,5
"Tre Flowers","DB","CIN",10,1.67,NA,0.27,NA,NA,-2.63,NA,NA,66,NA,NA,24,"6",30,NA,NA,NA,3
"Tarvarius Moore","DB","SF",6,1.4,NA,0.0298,NA,NA,-2.9,NA,NA,67,NA,NA,25,"6",NA,NA,NA,NA,3
"Deandre Baker","DB","KC",12,1.37,0.0424,0.277,1.34,1.4,-2.93,-1.05,-2.39,68,31,44,26,"6",56,NA,NA,1,2
"Marcell Harris","DB","SF",6,1.09,1.53,0.0499,0.0301,2.14,-3.21,-2.37,-1.65,69,41,36,27,"6",29,NA,NA,93,3
"Armani Watts","DB","KC",12,1.04,1.2,0.323,0.222,1.88,-3.26,-2.17,-1.92,70,37,39,28,"6",30,NA,NA,60,3
"Dontae Johnson","DB","SF",6,0.72,NA,0.08,NA,NA,-3.58,NA,NA,71,NA,NA,29,"6",34,NA,NA,NA,7
"Vernon Hargreaves","DB","CIN",10,0.64,NA,0.539,NA,NA,-3.66,NA,NA,72,NA,NA,30,"7",NA,NA,NA,NA,5
"George Kittle","TE","SF",6,11.7,2.9,4.49,9.74,14.7,-4.14,-5.21,-2.28,73,51,42,2,"2",32,NA,NA,99,4
"Ricardo Allen","DB","CIN",10,0.101,0.141,0,0.00277,0.197,-4.2,-2.39,-3.6,74,43,47,31,"7",34,NA,NA,20,7
"Deebo Samuel","WR","SF",6,14.8,3.06,1.41,12,17.8,-4.63,-6.24,-2.49,75,53,45,4,"3",30,NA,NA,99,2
"Joe Burrow","QB","CIN",10,20.4,1.57,2.1,19.1,22.1,-5.01,-4.68,-5.46,76,50,53,2,"2",29,NA,NA,67,1
"Tee Higgins","WR","CIN",10,13.4,1.79,1.71,11.7,15.1,-6.04,-6.5,-5.2,77,54,52,5,"4",27,NA,NA,64,1
"Jerick McKinnon","RB","KC",12,9.57,7.74,0.401,1.91,16.7,-6.33,-13,-0.108,78,63,24,4,"2",34,NA,NA,99,7
"Clyde Edwards-Helaire","RB","KC",12,9.17,3.18,4.5,6.88,12.7,-6.73,-7.99,-4.1,79,55,49,5,"3",27,NA,NA,73,1
"Matthew Stafford","QB","LAR",11,18.3,0.52,5.1,17.9,18.9,-7.1,-5.92,-8.69,80,52,59,3,"3",38,NA,NA,1,12
"Odell Beckham","WR","LAR",11,11.7,2.82,3.36,9.9,14.6,-7.75,-8.31,-5.72,81,56,54,6,"5",33,NA,NA,93,7
"C.J. Uzomah","TE","CIN",10,7.22,0.886,0.421,6.31,7.88,-8.63,-8.64,-9.08,82,57,60,3,"2",33,NA,NA,50,6
"Tyler Higbee","TE","LAR",11,6.79,0.844,5.42,6.11,7.72,-9.06,-8.84,-9.25,83,58,61,4,"3",33,NA,NA,33,5
"Brandon Aiyuk","WR","SF",6,8.34,1.17,0.78,7.52,9.65,-11.1,-10.7,-10.7,84,59,63,7,"6",28,NA,NA,43,1
"Jeffery Wilson","RB","SF",6,4.67,NA,0.26,NA,NA,-11.2,NA,NA,85,NA,NA,6,"3",30,NA,NA,NA,3
"Darrell Henderson","RB","LAR",11,4.41,NA,0.17,NA,NA,-11.5,NA,NA,86,NA,NA,7,"3",56,NA,NA,NA,2
"Darrel Williams","RB","KC",12,4.24,3.85,0.0321,1.97,8.61,-11.7,-12.9,-8.21,87,62,57,8,"3",NA,NA,NA,82,3
"Sony Michel","RB","LAR",11,4.21,3.94,1.79,1.05,8.49,-11.7,-13.8,-8.33,88,69,58,9,"4",31,NA,NA,91,3
"Tyler Boyd","WR","CIN",10,7.56,2.61,0.255,4.96,9.77,-11.9,-13.3,-10.5,89,68,62,8,"6",31,NA,NA,86,5
"Byron Pringle","WR","KC",12,7.3,0.514,0.44,6.97,7.89,-12.1,-11.2,-12.4,90,60,65,9,"6",56,NA,NA,14,3
"Jimmy Garoppolo","QB","SF",6,13.2,1.02,8.02,12.4,14.3,-12.2,-11.4,-13.2,91,61,66,4,"4",34,NA,NA,33,7
"Van Jefferson","WR","LAR",11,6.86,1.91,1.06,5.03,8.65,-12.6,-13.2,-11.7,92,66,64,10,"7",29,NA,NA,71,1
"Kyle Juszczyk","RB","SF",6,2.42,0.766,0.189,1.63,2.92,-13.5,-13.2,-13.9,93,67,69,10,"4",35,NA,NA,18,8
"Mecole Hardman","WR","KC",12,5.8,1.01,1.04,5.05,6.93,-13.6,-13.2,-13.4,94,64,67,11,"8",28,NA,NA,29,2
"Samaje Perine","RB","CIN",10,2.23,1.36,0.394,0.846,3.31,-13.7,-14,-13.5,95,71,68,11,"4",30,NA,NA,45,4
"Chris Evans","RB","CIN",10,1.83,0.194,0.407,1.7,1.97,-14.1,-13.2,-14.9,96,65,72,12,"4",56,NA,NA,1,0
"JaMycal Hasty","RB","SF",6,1.43,1.02,0.427,0.775,2.18,-14.5,-14.1,-14.6,97,73,70,13,"5",29,NA,NA,27,1
"Blake Bell","TE","KC",12,1.37,0.528,0.167,1.01,1.74,-14.5,-13.9,-15.2,98,70,74,5,"3",34,NA,NA,17,6
"Charlie Woerner","TE","SF",6,1.2,1.14,0.26,0.421,2,-14.6,-14.5,-15,99,76,73,6,"4",28,NA,NA,83,1
"Jauan Jennings","WR","SF",6,4.76,0.725,0.459,4.1,5.48,-14.7,-14.1,-14.8,100,74,71,12,"9",28,NA,NA,21,1
"Michael Burton","RB","KC",12,1,0.286,0.55,0.805,1.2,-14.9,-14.1,-15.6,101,72,75,14,"5",34,NA,NA,9,6
"Noah Gray","TE","KC",12,0.942,0.303,0.0124,0.736,1.15,-14.9,-14.2,-15.8,102,75,76,7,"4",27,NA,NA,1,0
"Drew Sample","TE","CIN",10,0.93,NA,0.3,NA,NA,-14.9,NA,NA,103,NA,NA,8,"4",30,NA,NA,NA,2
"Auden Tate","WR","CIN",10,4.3,NA,1.55,NA,NA,-15.1,NA,NA,104,NA,NA,13,"10",29,NA,NA,NA,3
"Ross Dwelley","TE","SF",6,0.63,NA,0.129,NA,NA,-15.2,NA,NA,105,NA,NA,9,"4",31,NA,NA,NA,3
"Brycen Hopkins","TE","LAR",11,0.501,NA,0,NA,NA,-15.3,NA,NA,106,NA,NA,10,"4",56,NA,NA,NA,1
"Trayveon Williams","RB","CIN",10,0.45,NA,0,NA,NA,-15.4,NA,NA,107,NA,NA,15,"5",28,NA,NA,NA,2
"Demarcus Robinson","WR","KC",12,2.75,1.19,1.49,1.62,3.89,-16.7,-16.6,-16.4,108,77,77,14,"11",31,NA,NA,50,5
"Ben Skowronek","WR","LAR",11,1.26,0.294,0.562,0.939,1.5,-18.2,-17.3,-18.8,109,78,78,15,"12",28,NA,NA,7,0
"Trent Sherfield","WR","SF",6,0.697,0.0523,0.545,0.661,0.733,-18.8,-17.6,-19.6,110,79,79,16,"12",30,NA,NA,1,3
"Brandon Powell","WR","LAR",11,0.152,NA,0.012,NA,NA,-19.3,NA,NA,111,NA,NA,17,"12",56,NA,NA,NA,3
"Stanley Morgan","WR","CIN",10,0.14,NA,0.02,NA,NA,-19.3,NA,NA,112,NA,NA,18,"12",56,NA,NA,NA,2
"Travis Benjamin","WR","SF",6,0.12,NA,0,NA,NA,-19.3,NA,NA,113,NA,NA,19,"12",36,NA,NA,NA,9
"Marcus Kemp","WR","KC",12,0.12,NA,0,NA,NA,-19.3,NA,NA,113,NA,NA,19,"12",30,NA,NA,NA,4
"Trey Lance","QB","SF",6,5.17,NA,3.59,NA,NA,-20.2,NA,NA,114,NA,NA,5,"5",26,NA,NA,NA,0
"Brandon Allen","QB","CIN",10,1.58,NA,0.74,NA,NA,-23.8,NA,NA,115,NA,NA,6,"6",33,NA,NA,NA,5
"Chad Henne","QB","KC",12,0.84,NA,0,NA,NA,-24.6,NA,NA,116,NA,NA,7,"6",40,NA,NA,NA,13
