"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Michael Gallup","WR","DAL",7,12.7,3.15,0.119,9.63,16.6,3.38,1.92,5.92,45,63,28,16,"5",30,NA,NA,94,3
"D.J. Moore","WR","CAR",13,12.6,2.07,0.0325,9.67,15.5,3.26,1.96,4.78,46,61,43,17,"5",29,NA,NA,71,3
"DeVonta Smith","WR","PHI",14,12.6,1.64,0.161,11,15,3.23,3.33,4.27,47,44,49,18,"5",27,NA,NA,57,0
"Myles Gaskin","RB","MIA",14,11.4,0.998,0.00568,9.86,12.5,3.16,3.9,1.88,48,35,80,21,"6",29,NA,NA,19,2
"Josh Jacobs","RB","LVR",8,11.4,1.63,0.185,8.88,12.4,3.15,2.92,1.75,49,48,82,22,"6",28,NA,NA,52,2
"Michael Pittman","WR","IND",14,12.4,2.36,0.0511,10.6,16.4,3.07,2.91,5.7,50,49,30,19,"5",28,NA,NA,84,1
"Tyler Lockett","WR","SEA",9,12.3,1.48,0.154,11.1,14.6,3.02,3.43,3.9,51,41,54,20,"5",33,NA,NA,47,6
"Rhamondre Stevenson","RB","NE",14,11.2,2.2,0.0967,8.85,14.4,2.97,2.9,3.71,52,50,56,23,"6",28,NA,NA,78,0
"Devonta Freeman","RB","BAL",8,11.1,1.34,0.485,9.59,12.7,2.87,3.64,2.08,53,38,75,24,"6",34,NA,NA,35,7
"Dalton Schultz","TE","DAL",7,10.5,2.2,0.667,8.77,14.2,2.87,2.2,4.46,54,59,48,5,"3",29,NA,NA,85,3
"Jaylen Waddle","WR","MIA",14,12.2,2.77,0.386,9.94,16.9,2.86,2.23,6.22,55,57,22,21,"5",27,NA,NA,91,0
"Dak Prescott","QB","DAL",7,20.6,0.756,1.24,19.3,21.4,2.83,2.89,2.29,56,51,69,6,"3",32,NA,NA,3,5
"Marquise Brown","WR","BAL",8,11.8,1.19,0.216,10.4,13.1,2.48,2.71,2.37,57,53,68,22,"5",28,NA,NA,36,2
"Damien Harris","RB","NE",14,10.6,1.37,0.216,9.22,12.6,2.38,3.27,1.94,58,45,78,25,"7",56,NA,NA,39,2
"Hunter Renfrow","WR","LVR",8,11.6,2.37,0.525,10,15.3,2.26,2.31,4.56,59,56,47,23,"6",30,NA,NA,86,2
"Rob Gronkowski","TE","TB",9,9.81,2.62,0.0245,7.8,14.3,2.2,1.23,4.58,60,72,46,6,"3",36,NA,NA,91,11
"Mike Gesicki","TE","MIA",14,9.78,2.12,0.0351,8,13.4,2.18,1.43,3.66,61,69,59,7,"3",30,NA,NA,76,3
"Alex Collins","RB","SEA",9,10.4,3,0.617,7,14.6,2.17,1.05,3.96,62,79,52,26,"7",31,NA,NA,93,5
"T.J. Hockenson","TE","DET",9,9.75,2.87,0.378,7.36,14.6,2.14,0.787,4.88,63,94,40,8,"4",28,NA,NA,99,2
"Pat Freiermuth","TE","PIT",7,9.37,2.17,0.3,7.53,13,1.76,0.959,3.29,64,82,62,9,"4",27,NA,NA,82,0
"Jerry Jeudy","WR","DEN",11,11.1,3.4,0.147,8.04,16.2,1.74,0.332,5.5,65,112,33,24,"6",27,NA,NA,97,1
"Aaron Rodgers","QB","GB",13,19.4,1.31,0.274,17.4,20.9,1.59,0.944,1.72,67,83,83,7,"3",42,NA,NA,51,16
"Kenny Golladay","WR","NYG",10,10.9,2.61,0.105,8.48,14.8,1.59,0.776,4.08,66,96,50,25,"6",33,NA,NA,90,4
"Javonte Williams","RB","DEN",11,9.81,1.38,0.00821,8.16,10.9,1.55,2.21,0.259,68,58,117,27,"7",26,NA,NA,41,0
"Ty Johnson","RB","NYJ",6,9.81,0.507,0.377,9.41,10.6,1.54,3.46,0,69,40,130,28,"7",28,NA,NA,1,2
"Jarvis Landry","WR","CLE",13,10.8,1.91,0.0382,9.64,13.8,1.48,1.94,3.08,70,62,63,26,"6",33,NA,NA,66,7
"C.J. Mosley","LB","NYJ",6,8.19,2.04,0.387,6.8,9.6,1.48,1.45,1.52,71,68,86,1,"1",33,NA,NA,82,7
"Dawson Knox","TE","BUF",7,9.07,2.76,0.0615,6.72,13.7,1.46,0.147,3.9,72,120,53,10,"4",29,NA,NA,97,2
"Derwin James","DB","LAC",7,7.57,0.95,0.47,6.62,8.53,1.45,1.13,1.98,73,75,77,1,"1",29,NA,NA,71,3
"Mike Williams","WR","LAC",7,10.8,0.813,0.00742,9.75,11.8,1.44,2.04,1.12,74,60,92,27,"6",31,NA,NA,21,4
"Cordarrelle Patterson","WR","ATL",6,10.8,1.56,0.318,9.42,12.3,1.44,1.71,1.63,75,65,84,28,"6",35,NA,NA,53,8
"Dan Arnold","TE","JAC",7,9.01,2.41,0.131,7.42,12.7,1.4,0.854,2.98,76,85,64,11,"4",56,NA,NA,88,4
"Russell Wilson","QB","SEA",9,19.1,1.05,0.359,17.9,20.3,1.31,1.52,1.16,77,67,91,8,"3",37,NA,NA,34,9
"Dallas Goedert","TE","PHI",14,8.88,0.867,1.27,7.66,10.1,1.27,1.09,0.337,78,78,111,12,"5",31,NA,NA,27,3
"Nick Folk","K","NE",14,10.1,1.65,0.21,8.71,12.9,1.25,0.902,2.83,79,84,67,1,"1",41,NA,NA,88,14
"David Johnson","RB","HOU",10,9.43,1.9,0.0579,6.58,11.1,1.17,0.629,0.406,80,99,105,29,"7",34,NA,NA,68,6
"Elijah Moore","WR","NYJ",6,10.5,2.24,0.333,7.51,12.1,1.12,-0.194,1.38,81,147,88,29,"7",26,NA,NA,76,0
"Aaron Jones","RB","GB",13,9.37,2.4,0.006,6.45,12.8,1.11,0.495,2.17,82,103,71,30,"7",31,NA,NA,86,4
"Kareem Hunt","RB","CLE",13,9.37,1.14,0.209,8.6,11.2,1.1,2.64,0.527,83,54,100,31,"7",30,NA,NA,22,4
"Eric Kendricks","LB","MIN",7,7.8,2.52,0.121,5.51,10.2,1.09,0.156,2.15,84,119,73,2,"1",34,NA,NA,92,6
"Greg Zuerlein","K","DAL",7,9.85,1.98,0.283,7.56,13,1.04,-0.244,2.93,85,152,65,2,"1",38,NA,NA,99,9
"Kenny Moore","DB","IND",14,7.1,0,0.27,7.1,7.1,0.981,1.62,0.545,86,66,99,2,"1",30,NA,NA,1,4
"Roquan Smith","LB","CHI",10,7.68,2.32,0.699,5.45,9.55,0.973,0.103,1.47,87,123,87,3,"1",29,NA,NA,86,3
"Matthew Stafford","QB","LAR",11,18.7,0.887,0.271,17.2,19.5,0.953,0.779,0.328,88,95,113,9,"4",38,NA,NA,14,12
"Tony Pollard","RB","DAL",7,9.16,1.53,0.272,7.22,10.8,0.895,1.27,0.192,89,71,119,32,"8",29,NA,NA,46,2
"Brandon Aiyuk","WR","SF",6,10.1,0.774,0.233,9.01,10.7,0.786,1.3,-0.0302,90,70,132,30,"7",28,NA,NA,17,1
"Chris Boswell","K","PIT",7,9.56,1.93,0.00355,8.4,13,0.761,0.592,2.86,91,101,66,3,"1",35,NA,NA,96,7
"Robbie Gould","K","SF",6,9.56,0.735,0.512,8.48,10.4,0.757,0.68,0.254,92,97,118,4,"1",43,NA,NA,12,16
"Jamal Adams","DB","SEA",9,6.83,NA,0.166,NA,NA,0.711,NA,NA,93,NA,NA,3,"1",30,NA,NA,NA,4
"Kirk Cousins","QB","MIN",7,18.4,0.868,0.057,17.5,19.5,0.682,1.03,0.349,94,81,110,10,"4",37,NA,NA,11,9
"Sam Hubbard","DL","CIN",10,4.66,0.94,0.00718,4.02,5.31,0.678,0.809,1.2,95,92,90,1,"1",NA,NA,NA,59,3
"Myles Garrett","DL","CLE",13,4.65,0.495,0.153,4.31,4.99,0.67,1.1,0.876,96,77,94,2,"1",30,NA,NA,23,4
"Tyrod Taylor","QB","HOU",10,18.4,0.946,0.316,17.3,19.7,0.625,0.838,0.514,97,88,102,11,"4",36,NA,NA,20,10
"DOnta Foreman","RB","TEN",13,8.89,2.5,0.435,6.8,12.8,0.623,0.841,2.16,98,87,72,33,"8",30,NA,NA,90,4
"Chase Claypool","WR","PIT",7,9.89,0.768,0.356,8.93,10.8,0.553,1.23,0.103,99,73,125,31,"7",56,NA,NA,16,1
"Jordan Poyer","DB","BUF",7,6.66,1.17,0.0543,5.49,7.85,0.545,0.00233,1.3,100,129,89,4,"1",35,NA,NA,78,8
"Cameron Heyward","DL","PIT",7,4.5,NA,0.02,NA,NA,0.518,NA,NA,101,NA,NA,3,"1",37,NA,NA,NA,10
"Josh Allen","DL","JAC",7,4.48,NA,0.12,NA,NA,0.498,NA,NA,102,NA,NA,4,"1",28,NA,NA,NA,2
"Minkah Fitzpatrick","DB","PIT",7,6.61,0,0.11,6.61,6.61,0.491,1.13,0.0549,103,76,127,5,"1",29,NA,NA,1,3
"Texans","DST","HOU",10,6.1,0.516,0.36,5.41,6.77,0.436,0.313,-0.261,104,116,145,1,"1",NA,NA,NA,17,NA
"Lonnie Johnson","DB","HOU",10,6.5,NA,0.19,NA,NA,0.381,NA,NA,105,NA,NA,6,"2",30,NA,NA,NA,2
"Haason Reddick","DL","CAR",13,4.36,NA,0.06,NA,NA,0.378,NA,NA,106,NA,NA,5,"1",31,NA,NA,NA,4
"Jeffery Simmons","DL","TEN",13,4.3,NA,0.0382,NA,NA,0.318,NA,NA,107,NA,NA,6,"1",28,NA,NA,NA,2
"Derek Carr","QB","LVR",8,18.1,1.56,0.308,15.7,19.8,0.308,-0.754,0.65,108,180,98,12,"4",35,NA,NA,69,7
"Nick Bosa","DL","SF",6,4.26,0.339,0.0374,4.03,4.49,0.279,0.818,0.379,109,91,107,7,"1",28,NA,NA,9,2
"Joe Schobert","LB","PIT",7,6.98,1.43,0.0829,6.01,7.97,0.275,0.655,-0.11,110,98,135,4,"1",NA,NA,NA,53,5
"Greg Joseph","K","MIN",7,9.05,0.909,0.103,8.13,10.4,0.246,0.325,0.277,111,113,115,5,"1",31,NA,NA,33,3
"Joey Bosa","DL","LAC",7,4.22,1.02,0.00445,3.53,4.93,0.242,0.321,0.816,112,114,96,8,"1",30,NA,NA,68,5
"Linval Joseph","DL","LAC",7,4.22,NA,0.238,NA,NA,0.238,NA,NA,113,NA,NA,9,"1",37,NA,NA,NA,11
"Marvin Jones","WR","JAC",7,9.53,2,0.00176,6.52,11,0.197,-1.18,0.31,114,221,114,32,"7",36,NA,NA,70,9
"Tre'Quan Smith","WR","NO",6,9.53,3.58,0.162,5.51,14.4,0.195,-2.19,3.67,115,318,58,33,"7",NA,NA,NA,99,3
"Fred Warner","LB","SF",6,6.9,1.04,0.0177,6.19,7.62,0.192,0.838,-0.463,116,89,164,5,"1",29,NA,NA,33,3
"Logan Ryan","DB","NYG",10,6.31,0,0.0933,6.31,6.31,0.191,0.825,-0.245,117,90,142,7,"2",35,NA,NA,1,8
"Dontrell Hilliard","RB","TEN",13,8.45,2.18,0.188,4.93,10.4,0.188,-1.02,-0.275,118,206,146,34,"8",56,NA,NA,75,3
"Tremaine Edmunds","LB","BUF",7,6.88,1.54,0.145,5.83,7.95,0.174,0.477,-0.133,119,104,137,6,"1",28,NA,NA,55,3
"Cairo Santos","K","CHI",10,8.95,1.78,0.0395,7.8,11.7,0.143,0,1.59,120,130,85,6,"1",34,NA,NA,92,7
"Zane Gonzalez","K","CAR",13,8.91,0.744,0.104,7.69,9.49,0.104,-0.116,-0.625,121,141,179,7,"2",31,NA,NA,17,4
"Kevin Byard","DB","TEN",13,6.22,0.688,0.0484,5.53,6.91,0.0978,0.0429,0.357,122,126,108,8,"2",32,NA,NA,56,5
"Patriots","DST","NE",14,5.74,0.697,0.0758,5.14,6.82,0.0758,0.0477,-0.206,123,124,139,2,"2",NA,NA,NA,45,NA
"Jessie Bates","DB","CIN",10,6.17,1.24,0.0494,5.32,7.03,0.0494,-0.162,0.471,124,143,103,9,"2",29,NA,NA,82,3
"Cole Beasley","WR","BUF",7,9.37,1.37,0.0266,8.33,11.6,0.0326,0.623,0.905,125,100,93,34,"7",37,NA,NA,41,9
"T.J. Edwards","LB","PHI",14,6.74,0.29,0.0033,6.54,6.93,0.029,1.18,-1.15,126,74,209,7,"1",29,NA,NA,8,2
"Foyesade Oluokun","LB","ATL",6,6.73,4.37,0.00604,4.13,10.1,0.0257,-1.22,2.04,127,227,76,8,"1",30,NA,NA,99,3
"Darius Leonard","LB","IND",14,6.73,2.8,0.0196,4.96,10,0.0196,-0.389,1.92,128,160,79,9,"1",NA,NA,NA,96,3
"Tee Higgins","WR","CIN",10,9.34,0.9,0.00603,8.11,10.2,0.00603,0.401,-0.519,129,107,170,35,"7",27,NA,NA,24,1
"Cam Newton","QB","CAR",13,17.8,0.959,0.181,16.3,18.6,0,-0.0884,-0.574,130,137,174,13,"4",37,NA,NA,23,10
"Kenyan Drake","RB","LVR",8,8.26,1.7,0.336,5.95,10.2,0,0,-0.4,130,130,155,35,"8",NA,NA,NA,55,5
"Courtland Sutton","WR","DEN",11,9.33,0.949,0.738,8.51,10.7,0,0.809,0,130,93,130,36,"8",30,NA,NA,27,3
"Noah Fant","TE","DEN",11,7.6,0.797,0.167,6.56,8.84,0,-0.00549,-0.914,130,131,201,13,"6",28,NA,NA,18,2
"Tyler Bass","K","BUF",7,8.8,1.31,0.016,7.23,10.3,0,-0.574,0.185,130,169,120,8,"2",29,NA,NA,75,1
"Eagles","DST","PHI",14,5.66,0.907,0.202,5.09,7.18,0,0,0.15,130,130,123,3,"3",NA,NA,NA,90,NA
"DeForest Buckner","DL","IND",14,3.98,1.4,0.0267,3.03,4.95,0,-0.182,0.838,130,145,95,10,"1",32,NA,NA,91,5
"Devin White","LB","TB",9,6.71,1.72,0.0963,5.22,8.5,0,-0.129,0.417,130,142,104,10,"1",28,NA,NA,73,2
"Quandre Diggs","DB","SEA",9,6.12,0.788,0.106,5.32,6.91,0,-0.162,0.353,130,144,109,10,"2",33,NA,NA,60,6
"Brandon McManus","K","DEN",11,8.79,0.962,0.007,7.81,9.69,-0.016,0.00344,-0.421,131,128,157,9,"2",34,NA,NA,50,7
"Dustin Hopkins","K","LAC",7,8.78,0.979,0.0628,7.51,10,-0.023,-0.289,-0.0736,132,155,133,10,"2",35,NA,NA,54,8
"Leonard Williams","DL","NYG",10,3.96,0.792,0.0817,3.41,4.5,-0.0267,0.206,0.39,133,118,106,11,"1",31,NA,NA,45,6
"Justin Tucker","K","BAL",8,8.72,1.17,0.0163,6.82,9.87,-0.0858,-0.98,-0.244,134,201,141,11,"2",36,NA,NA,67,9
"Denzel Perryman","LB","LVR",8,6.61,2.13,0.165,4.57,8.35,-0.0963,-0.783,0.268,135,186,116,11,"2",33,NA,NA,84,NA
"Ryan Succop","K","TB",9,8.7,0.937,0.0132,7.72,9.79,-0.102,-0.0791,-0.317,136,135,149,12,"2",39,NA,NA,38,12
"Justin Simmons","DB","DEN",11,6.01,0.552,0.013,5.63,6.39,-0.106,0.146,-0.165,137,121,138,11,"2",32,NA,NA,40,5
"Cameron Jordan","DL","NO",6,3.87,1.1,0.0828,3.12,4.64,-0.108,-0.0878,0.524,138,136,101,12,"2",36,NA,NA,73,10
"Younghoe Koo","K","ATL",6,8.69,0.467,0.108,8.16,9.09,-0.115,0.358,-1.02,139,109,203,13,"2",31,NA,NA,1,4
"Harrison Smith","DB","MIN",7,6,0,0.1,6,6,-0.119,0.515,-0.555,140,102,173,12,"2",37,NA,NA,1,9
"Khari Willis","DB","IND",14,6,NA,0,NA,NA,-0.119,NA,NA,140,NA,NA,12,"2",56,NA,NA,NA,2
"Evan Engram","TE","NYG",10,7.44,1.37,0.0466,5.74,9.3,-0.167,-0.832,-0.452,141,190,162,14,"6",31,NA,NA,39,4
"Joe Burrow","QB","CIN",10,17.6,0.749,0.139,16.8,18.8,-0.181,0.407,-0.378,142,106,152,14,"5",29,NA,NA,1,1
"Quinnen Williams","DL","NYJ",6,3.79,0.7,0.00861,3.31,4.28,-0.191,0.105,0.162,143,122,122,13,"2",28,NA,NA,36,2
"Jonathan Allen","DL","WAS",9,3.78,0.445,0.00257,3.48,4.09,-0.2,0.27,-0.0231,144,117,131,14,"2",31,NA,NA,14,4
"Panthers","DST","CAR",13,5.46,0.633,0.0467,4.82,6.18,-0.202,-0.269,-0.842,145,153,198,4,"4",NA,NA,NA,38,NA
"Robert Quinn","DL","CHI",10,3.78,NA,0.15,NA,NA,-0.202,NA,NA,146,NA,NA,15,"2",35,NA,NA,NA,10
"Hunter Henry","TE","NE",14,7.39,1.56,0.224,5.72,9.75,-0.213,-0.853,0,147,192,130,15,"6",31,NA,NA,64,5
"Johnathan Abram","DB","LVR",8,5.9,0,0.288,5.9,5.9,-0.219,0.415,-0.655,148,105,181,13,"3",56,NA,NA,1,2
"Graham Gano","K","NYG",10,8.58,0.801,0.168,7.82,9.53,-0.223,0.0131,-0.579,149,127,175,14,"2",39,NA,NA,25,12
"Browns","DST","CLE",13,5.42,0.88,0.0322,4.55,6.79,-0.249,-0.547,-0.232,150,168,140,5,"5",NA,NA,NA,83,NA
"Jerome Baker","LB","MIA",14,6.45,1.63,0.0494,5.33,7.58,-0.261,-0.0213,-0.504,151,132,168,12,"2",29,NA,NA,63,3
"Cowboys","DST","DAL",7,5.38,1.01,0.0844,4.72,7.06,-0.281,-0.374,0.0345,152,158,129,6,"6",NA,NA,NA,93,NA
"Myles Jack","LB","JAC",7,6.4,2.43,0.0323,4.74,8.08,-0.311,-0.616,0,153,172,130,13,"2",30,NA,NA,90,5
"Jimmy Garoppolo","QB","SF",6,17.4,0.984,0.0409,16.4,18.7,-0.32,0,-0.405,154,130,156,15,"5",34,NA,NA,26,7
"J.D. McKissic","RB","WAS",9,7.93,0.864,0.144,6.99,9.26,-0.336,1.04,-1.39,155,80,221,36,"9",32,NA,NA,9,5
"Bobby Okereke","LB","IND",14,6.36,1.61,0.0676,5.15,8.17,-0.343,-0.206,0.0924,156,148,126,14,"2",29,NA,NA,61,2
"Rashan Gary","DL","GB",13,3.63,NA,0.0108,NA,NA,-0.352,NA,NA,157,NA,NA,16,"2",28,NA,NA,NA,2
"Carson Wentz","QB","IND",14,17.4,1.04,0.411,16.3,18.7,-0.361,-0.113,-0.451,158,140,161,16,"5",33,NA,NA,29,5
"Jason Pierre-Paul","DL","TB",9,3.62,0.141,0.0586,3.52,3.72,-0.363,0.314,-0.397,159,115,154,17,"2",37,NA,NA,1,11
"Dolphins","DST","MIA",14,5.3,0.208,0.0206,5.04,5.56,-0.365,-0.0569,-1.47,160,134,230,7,"6",NA,NA,NA,1,NA
"Steelers","DST","PIT",7,5.28,1.42,0.0502,3.81,7.03,-0.386,-1.28,0,161,234,130,8,"7",NA,NA,NA,99,NA
"Jake Elliott","K","PHI",14,8.41,1.1,0.0263,6.77,9.4,-0.391,-1.04,-0.712,162,208,188,15,"2",31,NA,NA,62,4
"Demario Davis","LB","NO",6,6.3,2.42,0.0224,4.64,7.97,-0.411,-0.707,-0.11,163,175,134,15,"2",37,NA,NA,88,9
"Matt Gay","K","LAR",11,8.39,1.44,0.00956,6.41,10.1,-0.418,-1.4,0,164,245,130,16,"2",32,NA,NA,83,2
"Brian Burns","DL","CAR",13,3.56,0.799,0.0481,3.01,4.11,-0.422,-0.193,0,165,146,130,18,"2",28,NA,NA,50,2
"Daniel Carlson","K","LVR",8,8.38,0.869,0.308,7.45,9.33,-0.427,-0.35,-0.78,166,157,194,17,"2",31,NA,NA,29,3
"T.J. Watt","LB","PIT",7,6.27,0.106,0.0444,6.2,6.35,-0.433,0.85,-1.73,167,86,248,16,"2",31,NA,NA,4,4
"Bears","DST","CHI",10,5.23,0.731,0.0668,4.63,6.28,-0.436,-0.46,-0.742,168,164,191,9,"8",NA,NA,NA,69,NA
"Tyler Higbee","TE","LAR",11,7.17,0.508,0.187,6.57,7.78,-0.437,0,-1.97,169,130,267,16,"6",33,NA,NA,3,5
"Aaron Donald","DL","LAR",11,3.51,0.445,0.074,3.21,3.82,-0.47,0,-0.293,170,130,147,19,"2",34,NA,NA,14,7
"Josh Bynes","LB","BAL",8,6.23,NA,0.0351,NA,NA,-0.478,NA,NA,171,NA,NA,17,"2",36,NA,NA,NA,10
"Tony Jones","RB","NO",6,7.78,4.15,0.263,3.04,12.5,-0.48,-2.91,1.81,172,353,81,37,"9",NA,NA,NA,99,1
"Commanders","DST","WAS",9,5.16,0.551,0.176,4.64,5.87,-0.503,-0.448,-1.16,173,162,210,10,"9",NA,NA,NA,28,NA
"Erik Harris","DB","ATL",6,5.61,0.601,0.0123,5.2,6.03,-0.507,-0.283,-0.527,174,154,171,14,"3",36,NA,NA,47,6
"Matt Milano","LB","BUF",7,6.19,1.86,0.175,4.92,7.48,-0.513,-0.427,-0.599,175,161,176,18,"2",31,NA,NA,76,4
"Adrian Amos","DB","GB",13,5.6,0.115,0.0135,5.48,5.72,-0.519,0,-0.84,176,130,195,15,"3",33,NA,NA,27,6
"Rayshawn Jenkins","DB","JAC",7,5.59,0.831,0.00586,4.75,6.43,-0.533,-0.731,-0.129,177,179,136,16,"3",32,NA,NA,67,4
"Vonn Bell","DB","CIN",10,5.58,1.01,0.0508,4.57,6.6,-0.539,-0.914,0.0433,178,197,128,17,"3",31,NA,NA,73,5
