"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Adam Thielen","WR","MIN",7,14.2,1.54,0.297,11.8,15.7,5.44,4.91,5.53,32,32,42,10,"3",35,NA,NA,46,7
"CeeDee Lamb","WR","DAL",7,13.9,2.71,0.307,10.3,17.4,5.14,3.47,7.18,33,50,27,11,"3",27,NA,NA,96,1
"Lamar Jackson","QB","BAL",8,22.8,1.52,0.601,21.3,25.2,4.92,4.64,6.08,34,36,37,1,"1",29,NA,NA,64,3
"Clyde Edwards-Helaire","RB","KC",12,11.7,2.23,0.66,9.92,14.7,4.83,4.99,6.35,36,31,36,22,"5",27,NA,NA,79,1
"Cordarrelle Patterson","WR","ATL",6,13.6,1.86,0.0175,12.4,16.3,4.83,5.57,6.08,35,28,38,12,"3",35,NA,NA,65,8
"Marquise Brown","WR","BAL",8,13.6,2.42,0.417,11.1,16.8,4.82,4.24,6.6,37,41,33,13,"4",28,NA,NA,89,2
"Terry McLaurin","WR","WAS",9,13.1,2.27,0.0108,10.7,16.3,4.4,3.82,6.08,38,44,39,14,"4",30,NA,NA,85,2
"Darnell Mooney","WR","CHI",10,13.1,3.5,0.0586,10.2,17.6,4.39,3.38,7.37,39,52,25,15,"4",28,NA,NA,97,1
"Jaylen Waddle","WR","MIA",14,13.1,2.59,0.0796,11.5,17.6,4.33,4.66,7.44,40,35,23,16,"4",27,NA,NA,94,0
"Tom Brady","QB","TB",9,22.2,1.32,0.18,20.6,24.1,4.32,4,4.96,41,43,45,2,"1",48,NA,NA,61,21
"Hunter Renfrow","WR","LVR",8,13,1.66,0.208,11.7,15.5,4.25,4.81,5.29,42,33,43,17,"4",30,NA,NA,54,2
"Devonta Freeman","RB","BAL",8,11,1.63,0.746,9.07,13.3,4.17,4.15,4.87,43,42,46,23,"6",34,NA,NA,56,7
"Patrick Mahomes","QB","KC",12,22.1,0.824,0.0958,21.4,23.4,4.13,4.78,4.26,44,34,51,3,"1",30,NA,NA,15,4
"Justin Herbert","QB","LAC",7,22,0.877,1,21,23.1,4.04,4.36,3.97,46,38,54,4,"2",28,NA,NA,24,1
"Brandon Aiyuk","WR","SF",6,12.8,2.21,0.224,11.3,16.2,4.04,4.41,5.99,45,37,40,18,"4",28,NA,NA,82,1
"Michael Pittman","WR","IND",14,12.6,2.37,0.149,10.4,16.6,3.82,3.51,6.38,47,48,35,19,"4",28,NA,NA,87,1
"DeAndre Hopkins","WR","ARI",12,12.4,1.86,0.211,9.9,14.7,3.67,3.04,4.51,48,56,49,20,"5",33,NA,NA,66,8
"George Kittle","TE","SF",6,12.4,2.36,0.113,10.2,16.1,3.51,3.71,3.38,49,45,56,2,"1",32,NA,NA,80,4
"Tyler Lockett","WR","SEA",9,12.2,2.16,0.35,10.4,16,3.46,3.56,5.77,50,47,41,21,"5",33,NA,NA,79,6
"Damien Harris","RB","NE",14,10.3,2.14,0.331,8.12,13.5,3.42,3.2,5.07,51,54,44,24,"6",56,NA,NA,75,2
"Mark Andrews","TE","BAL",8,12.3,2.58,0.21,9.48,15.3,3.39,3,2.58,52,57,65,3,"1",30,NA,NA,90,3
"Rob Gronkowski","TE","TB",9,12.1,2.31,1.28,9.82,15.4,3.18,3.34,2.68,53,53,64,4,"2",36,NA,NA,73,11
"Brandin Cooks","WR","HOU",10,11.8,1.92,0.48,10.3,14.8,3.11,3.49,4.61,54,49,47,22,"5",32,NA,NA,72,7
"Rex Burkhead","RB","HOU",10,9.95,1.57,0.372,8.55,11.7,3.09,3.63,3.28,55,46,58,25,"6",35,NA,NA,54,8
"Josh Allen","QB","BUF",7,21,1.23,0.2,19.1,22.5,3.04,2.51,3.34,56,61,57,5,"2",29,NA,NA,45,3
"Dak Prescott","QB","DAL",7,20.8,0.984,0.0773,19.4,22.2,2.84,2.78,3.08,57,59,60,6,"2",32,NA,NA,33,5
"Kyler Murray","QB","ARI",12,20.7,1.05,0.255,19.5,22.2,2.76,2.82,3.05,58,58,61,7,"2",28,NA,NA,36,2
"Tony Pollard","RB","DAL",7,9.58,1.4,1.17,8.1,11.3,2.72,3.17,2.93,59,55,62,26,"7",29,NA,NA,38,2
"Tee Higgins","WR","CIN",10,11.4,1.82,0.332,10.3,14.2,2.63,3.42,3.99,60,51,53,23,"6",27,NA,NA,59,1
"Matthew Stafford","QB","LAR",11,20.4,1.56,0.377,18.3,22.4,2.51,1.65,3.28,61,71,59,8,"3",38,NA,NA,70,12
"DeVonta Smith","WR","PHI",14,11,1.41,0.0531,9.29,12.5,2.3,2.43,2.27,62,63,67,24,"6",27,NA,NA,45,0
"DK Metcalf","WR","SEA",9,11,1.34,0.0589,9.05,12.9,2.24,2.19,2.75,63,66,63,25,"6",28,NA,NA,39,2
"Odell Beckham","WR","LAR",11,10.9,2.56,0.459,7.93,14.5,2.18,1.07,4.3,64,81,50,26,"6",33,NA,NA,93,7
"Kirk Cousins","QB","MIN",7,20.1,0.858,0.813,18.6,20.9,2.13,1.98,1.69,65,68,76,9,"4",37,NA,NA,21,9
"Kyle Pitts","TE","ATL",6,10.8,2.02,0.244,8.93,14.2,1.9,2.44,1.56,66,62,78,5,"3",25,NA,NA,63,0
"Derwin James","DB","LAC",7,7.55,0.778,1.07,6.77,8.34,1.76,1.31,2.02,67,76,71,1,"1",29,NA,NA,69,3
"Mike Williams","WR","LAC",7,10.5,0.857,0.458,9.51,11.5,1.73,2.65,1.36,68,60,80,27,"6",31,NA,NA,13,4
"T.J. Hockenson","TE","DET",9,10.6,2.38,0.682,8.77,14.7,1.66,2.28,2.07,69,65,70,6,"3",28,NA,NA,83,2
"Rhamondre Stevenson","RB","NE",14,8.41,0.885,0.407,7.32,9.57,1.55,2.39,1.19,70,64,83,27,"7",28,NA,NA,15,0
"Derek Carr","QB","LVR",8,19.2,0.725,0.447,18.1,20,1.32,1.47,0.807,71,72,91,10,"4",35,NA,NA,6,7
"Elijah Moore","WR","NYJ",6,10,1.64,0.211,7.65,11.8,1.27,0.793,1.61,72,89,77,28,"7",26,NA,NA,52,0
"Devin Singletary","RB","BUF",7,8,1.48,0.0699,6.58,10.1,1.14,1.66,1.7,73,69,75,28,"7",28,NA,NA,47,2
"Cameron Heyward","DL","PIT",7,4.7,0.00707,0.131,4.7,4.71,1.1,1.66,0.644,74,70,101,1,"1",37,NA,NA,1,10
"Darrel Williams","RB","KC",12,7.93,2.52,0.49,4.38,10.7,1.07,-0.55,2.36,75,171,66,29,"8",NA,NA,NA,88,3
"Chase Claypool","WR","PIT",7,9.79,0.932,0.523,8.97,11.2,1.06,2.11,1.03,76,67,85,29,"7",56,NA,NA,15,1
"Dallas Goedert","TE","PHI",14,9.87,2.01,0.436,7.42,13.1,0.976,0.938,0.392,77,85,109,7,"4",31,NA,NA,60,3
"Nick Bosa","DL","SF",6,4.57,0.247,0.0565,4.4,4.75,0.974,1.36,0.68,78,75,99,2,"1",28,NA,NA,12,2
"Sam Hubbard","DL","CIN",10,4.52,1.45,0.0158,3.53,5.52,0.917,0.483,1.46,79,99,79,3,"1",NA,NA,NA,81,3
"Joey Bosa","DL","LAC",7,4.5,0.686,0.321,4.03,4.98,0.901,0.989,0.911,80,82,87,4,"1",30,NA,NA,35,5
"Carson Wentz","QB","IND",14,18.8,1.25,0.454,16.6,19.9,0.87,0,0.724,81,130,95,11,"5",33,NA,NA,52,5
"Darius Leonard","LB","IND",14,6.98,2.21,0.0955,5.19,9.4,0.772,0.208,1.77,82,114,74,1,"1",NA,NA,NA,92,3
"Jordan Poyer","DB","BUF",7,6.48,0.31,0.23,6.17,6.8,0.688,0.707,0.477,83,95,107,2,"1",35,NA,NA,45,8
"Demario Davis","LB","NO",6,6.89,1.41,0.0173,5.93,7.86,0.677,0.939,0.225,84,84,114,2,"1",37,NA,NA,52,9
"Matt Milano","LB","BUF",7,6.87,NA,0.114,NA,NA,0.66,NA,NA,85,NA,NA,3,"1",31,NA,NA,NA,4
"Tevin Coleman","RB","NYJ",6,7.44,0.929,0.333,6.09,8.28,0.585,1.16,-0.102,86,78,136,30,"8",33,NA,NA,19,6
"Josh Allen","DL","JAC",7,4.18,NA,0.0449,NA,NA,0.58,NA,NA,87,NA,NA,5,"1",28,NA,NA,NA,2
"Joe Schobert","LB","PIT",7,6.76,0.721,0.018,6.26,7.26,0.546,1.28,-0.382,88,77,167,4,"1",NA,NA,NA,17,5
"Dalton Schultz","TE","DAL",7,9.44,2.19,0.0854,7.35,13.2,0.54,0.868,0.506,89,87,106,8,"4",29,NA,NA,67,3
"DeForest Buckner","DL","IND",14,4.14,0.905,0.277,3.52,4.76,0.535,0.473,0.697,90,102,98,6,"1",32,NA,NA,50,5
"Michael Gallup","WR","DAL",7,9.27,0.737,0.105,8.32,10.1,0.534,1.46,-0.112,91,73,138,30,"7",30,NA,NA,10,3
"Roquan Smith","LB","CHI",10,6.74,2.01,0.254,5.16,8.97,0.528,0.177,1.33,92,115,81,5,"1",29,NA,NA,80,3
"Jessie Bates","DB","CIN",10,6.25,1.22,0.00752,5.42,7.1,0.458,-0.0429,0.776,93,133,93,3,"1",29,NA,NA,92,3
"Zach Ertz","TE","ARI",12,9.35,1.98,0.208,6.48,12.2,0.455,0,-0.446,94,130,173,9,"4",35,NA,NA,57,8
"Justin Simmons","DB","DEN",11,6.25,1.07,0.0459,5.5,6.98,0.451,0.0355,0.66,95,127,100,4,"1",32,NA,NA,90,5
"Van Jefferson","WR","LAR",11,9.16,1.83,0.119,6.44,10.6,0.429,-0.417,0.433,96,155,108,31,"7",29,NA,NA,61,1
"Taylor Heinicke","QB","WAS",9,18.3,1.19,0.416,17.4,19.9,0.416,0.743,0.754,97,92,94,12,"5",33,NA,NA,39,NA
"Kenny Moore","DB","IND",14,6.2,0,0.0751,6.2,6.2,0.405,0.734,-0.12,98,93,141,5,"1",30,NA,NA,1,4
"Eagles","DST","PHI",14,6.41,0.78,0.311,5.27,7.27,0.374,0.148,-0.105,99,117,137,1,"1",NA,NA,NA,48,NA
"Robbie Gould","K","SF",6,9.56,2.87,0.0403,7.64,14,0.354,0.119,3.86,100,119,55,1,"1",43,NA,NA,99,16
"Minkah Fitzpatrick","DB","PIT",7,6.12,0.0239,0.127,6.1,6.15,0.33,0.635,-0.171,101,98,143,6,"2",29,NA,NA,14,3
"Greg Joseph","K","MIN",7,9.52,0.605,0.132,8.91,10.3,0.314,1.39,0.165,102,74,117,2,"1",31,NA,NA,4,3
"Kenny Golladay","WR","NYG",10,9.05,1.03,0.0932,7.67,10.3,0.31,0.817,0.162,103,88,118,32,"7",33,NA,NA,23,4
"Devin White","LB","TB",9,6.48,1.61,0.14,5.12,8.19,0.274,0.132,0.553,104,118,104,6,"1",28,NA,NA,65,2
"Leonard Williams","DL","NYG",10,3.86,1.22,0.0335,3.02,4.71,0.258,-0.0211,0.641,105,131,102,7,"1",31,NA,NA,73,6
"Boston Scott","RB","PHI",14,7.11,1.52,0.00155,5.2,8.38,0.251,0.279,0,106,112,130,31,"8",31,NA,NA,49,3
"Ty Johnson","RB","NYJ",6,7.11,1.01,0.0941,5.82,8.44,0.25,0.89,0.0543,107,86,126,32,"8",28,NA,NA,24,2
"Foster Moreau","TE","LVR",8,9.15,2.8,0.0348,5.09,12.3,0.247,-1.39,-0.339,108,243,161,10,"4",29,NA,NA,93,2
"Quinnen Williams","DL","NYJ",6,3.82,0.0354,0.05,3.8,3.85,0.225,0.757,-0.216,109,91,146,8,"1",28,NA,NA,4,2
"Amari Cooper","WR","DAL",7,8.95,4.34,0.14,2.28,12,0.217,-4.58,1.77,110,417,73,33,"7",31,NA,NA,99,6
"Mike Gesicki","TE","MIA",14,9.11,2.49,0.17,7.64,13.5,0.212,1.16,0.851,111,79,89,11,"4",30,NA,NA,87,3
"Malcolm Jenkins","DB","NO",6,6,0.478,0.0299,5.52,6.48,0.203,0.0535,0.16,112,123,119,7,"2",38,NA,NA,57,12
"Justin Tucker","K","BAL",8,9.39,0.753,0.0775,8.48,10.3,0.183,0.961,0.144,113,83,120,3,"1",36,NA,NA,17,9
"Cameron Jordan","DL","NO",6,3.77,0.962,0.175,3.12,4.44,0.175,0.0741,0.376,114,120,110,9,"2",36,NA,NA,62,10
"Jamal Adams","DB","SEA",9,5.97,0.449,0.0635,5.52,6.42,0.173,0.0524,0.102,115,126,122,8,"2",30,NA,NA,55,4
"Mike Davis","RB","ATL",6,7.01,0.817,0.0794,6.07,7.94,0.155,1.15,-0.443,116,80,171,33,"8",33,NA,NA,13,6
"Bobby Okereke","LB","IND",14,6.34,1.39,0.0739,5.04,7.6,0.133,0.0526,-0.0346,117,125,134,7,"1",29,NA,NA,48,2
"Budda Baker","DB","ARI",12,5.9,0.12,0.109,5.82,5.99,0.109,0.357,-0.332,118,107,159,9,"2",30,NA,NA,22,4
"Matt Gay","K","LAR",11,9.31,0.995,0.034,7.52,10.2,0.105,0.00222,0,119,129,130,4,"1",32,NA,NA,48,2
"Jerry Jeudy","WR","DEN",11,8.81,1.16,0.0133,7.19,10.1,0.0768,0.328,-0.114,120,108,139,34,"7",27,NA,NA,25,1
"Kenyan Drake","RB","LVR",8,6.93,1.52,0.076,4.93,8,0.076,0,-0.386,121,130,168,34,"8",NA,NA,NA,50,5
"Harrison Butker","K","KC",12,9.27,0.914,0.0434,7.84,10.2,0.071,0.316,0.0906,122,111,123,5,"1",30,NA,NA,35,4
"Tre'Quan Smith","WR","NO",6,8.8,3.86,0.0636,5.99,14.7,0.0636,-0.868,4.55,123,198,48,35,"7",NA,NA,NA,99,3
"Colts","DST","IND",14,6.1,0.97,0.0627,5.07,7.43,0.0627,-0.0521,0.0628,124,134,125,2,"1",NA,NA,NA,78,NA
"Ja'Whaun Bentley","LB","NE",14,6.27,NA,0.0519,NA,NA,0.0596,NA,NA,125,NA,NA,8,"1",29,NA,NA,NA,3
"Dawson Knox","TE","BUF",7,8.94,2.9,0.042,6.26,13.9,0.042,-0.221,1.21,126,145,82,12,"4",29,NA,NA,97,2
"Mike Badgley","K","IND",14,9.23,2.25,0.0227,7.04,12.3,0.0275,-0.483,2.13,127,163,69,6,"1",30,NA,NA,96,3
"Myles Jack","LB","JAC",7,6.22,2.18,0.00772,4.73,7.73,0.00772,-0.257,0.0899,128,148,124,9,"1",30,NA,NA,90,5
"Daniel Carlson","K","LVR",8,9.21,1.64,0.0048,7.89,12,0.0048,0.371,1.88,129,106,72,7,"1",31,NA,NA,91,3
"Joe Burrow","QB","CIN",10,17.9,0.719,0.557,17,18.9,0,0.4,-0.262,130,105,153,13,"6",29,NA,NA,3,1
"Matt Breida","RB","BUF",7,6.86,0.924,0.357,5.7,8.12,0,0.776,-0.266,130,90,154,35,"9",31,NA,NA,18,4
"Christian Kirk","WR","ARI",12,8.74,1.38,0.208,7.33,10.6,0,0.468,0.37,130,103,111,36,"8",29,NA,NA,42,3
"Logan Thomas","TE","WAS",9,8.9,3.07,0.116,6.54,13.6,0,0.0627,0.951,130,121,86,13,"5",34,NA,NA,99,7
"Ryan Succop","K","TB",9,9.2,1.12,0.367,7.52,10.1,0,0,-0.0553,130,130,135,8,"1",39,NA,NA,70,12
"Buccaneers","DST","TB",9,6.03,0.883,0.152,4.92,6.98,0,-0.203,-0.39,130,144,169,3,"2",NA,NA,NA,63,NA
"Robert Quinn","DL","CHI",10,3.6,NA,0.0378,NA,NA,0,NA,NA,130,NA,NA,10,"2",35,NA,NA,NA,10
"T.J. Edwards","LB","PHI",14,6.21,0.841,0.0848,5.64,6.79,0,0.648,-0.844,130,97,198,10,"1",29,NA,NA,32,2
"Vonn Bell","DB","CIN",10,5.8,1.02,0.095,4.77,6.83,0,-0.695,0.508,130,183,105,10,"2",31,NA,NA,86,5
"Aaron Donald","DL","LAR",11,3.56,0.516,0.00746,3.21,3.92,-0.0378,0.166,-0.146,131,116,142,11,"2",34,NA,NA,19,7
"Jason Pierre-Paul","DL","TB",9,3.55,0.0495,0.00378,3.52,3.59,-0.0453,0.477,-0.476,132,101,176,12,"2",37,NA,NA,8,11
"Jonathan Allen","DL","WAS",9,3.55,0.742,0.000955,3.04,4.07,-0.049,0,0,133,130,130,13,"2",31,NA,NA,38,4
"Chandler Jones","DL","ARI",12,3.55,NA,0.0661,NA,NA,-0.05,NA,NA,134,NA,NA,14,"2",36,NA,NA,NA,9
"Tremaine Edmunds","LB","BUF",7,6.13,1.72,0.0806,4.95,7.32,-0.0848,-0.0353,-0.321,135,132,158,11,"1",28,NA,NA,72,3
"Harrison Smith","DB","MIN",7,5.7,1.27e-15,0.0297,5.7,5.7,-0.095,0.234,-0.62,136,113,185,11,"2",37,NA,NA,10,9
"Johnathan Abram","DB","LVR",8,5.7,1.27e-15,0,5.7,5.7,-0.095,0.234,-0.62,136,113,185,11,"2",56,NA,NA,10,2
"Pat Freiermuth","TE","PIT",7,8.78,2.31,0.0125,6.8,12.7,-0.116,0.319,0.046,137,110,127,14,"5",27,NA,NA,77,0
"Javon Hargrave","DL","PHI",14,3.48,1.12,0.0839,2.72,4.26,-0.116,-0.323,0.193,138,150,116,15,"2",33,NA,NA,69,5
"Logan Ryan","DB","NYG",10,5.67,0.96,0.00879,4.71,6.64,-0.125,-0.757,0.321,139,188,112,12,"2",35,NA,NA,82,8
"Noah Fant","TE","DEN",11,8.77,2.24,1.53,6.96,12.7,-0.128,0.481,0,140,100,130,15,"6",28,NA,NA,70,2
"Kareem Jackson","DB","DEN",11,5.66,0.283,0.0778,5.47,5.85,-0.133,0,-0.465,141,130,174,13,"3",38,NA,NA,43,11
"Dolphins","DST","MIA",14,5.88,0.897,0.16,5.13,7.14,-0.152,0.009,-0.232,142,128,148,4,"3",NA,NA,NA,70,NA
"Lavonte David","LB","TB",9,6.04,0.919,0.089,5.42,6.68,-0.165,0.43,-0.955,143,104,203,12,"1",36,NA,NA,38,9
"Yannick Ngakoue","DL","LVR",8,3.4,NA,0.0135,NA,NA,-0.2,NA,NA,144,NA,NA,16,"2",31,NA,NA,NA,5
"Courtland Sutton","WR","DEN",11,8.53,0.972,0.00317,7.52,9.52,-0.208,0.659,-0.667,145,96,188,37,"8",30,NA,NA,17,3
"Marvin Jones","WR","JAC",7,8.53,1.89,0.0882,5.68,9.97,-0.211,-1.18,-0.216,146,228,145,38,"8",36,NA,NA,68,9
"Jayron Kearse","DB","DAL",7,5.58,1.29,0.0117,4.29,6.89,-0.211,-1.17,0.567,147,227,103,14,"3",32,NA,NA,94,5
"Everson Griffen","DL","MIN",7,3.39,0.636,0.01,2.95,3.83,-0.213,-0.092,-0.238,148,136,150,17,"2",38,NA,NA,27,11
"Trey Hendrickson","DL","CIN",10,3.38,0.636,0.0765,2.94,3.82,-0.223,-0.102,-0.248,150,137,152,18,"2",31,NA,NA,27,4
"Marcus Williams","DB","NO",6,5.57,0.382,0.00208,5.31,5.83,-0.223,-0.158,-0.487,149,140,177,15,"3",29,NA,NA,49,4
"Keanu Neal","DB","DAL",7,5.57,NA,0.201,NA,NA,-0.225,NA,NA,151,NA,NA,16,"3",NA,NA,NA,NA,5
"Denzel Perryman","LB","LVR",8,5.96,2.17,0.00302,3.86,7.64,-0.254,-1.12,0,152,222,130,13,"1",33,NA,NA,88,NA
"Foyesade Oluokun","LB","ATL",6,5.95,2.98,0.0724,3.23,8.8,-0.257,-1.75,1.17,153,280,84,14,"1",30,NA,NA,99,3
"DeVante Parker","WR","MIA",14,8.44,1.85,0.254,5.72,9.78,-0.299,-1.14,-0.406,154,224,170,39,"8",33,NA,NA,62,6
"Chris Wormley","DL","PIT",7,3.3,NA,0.07,NA,NA,-0.3,NA,NA,155,NA,NA,19,"2",32,NA,NA,NA,4
"Steelers","DST","PIT",7,5.72,1.16,0.119,4.7,7.57,-0.312,-0.425,0.196,156,157,115,5,"4",NA,NA,NA,93,NA
"Kyzir White","LB","LAC",7,5.88,2.06,0.127,4.01,7.89,-0.33,-0.976,0.253,157,210,113,15,"1",30,NA,NA,82,3
"Alex Collins","RB","SEA",9,6.5,NA,0.126,NA,NA,-0.357,NA,NA,158,NA,NA,36,"9",31,NA,NA,NA,5
"Jason Sanders","K","MIA",14,8.84,1.06,0.0466,7.3,10.2,-0.367,-0.226,0.0057,159,146,128,9,"1",30,NA,NA,57,3
"Randy Gregory","DL","DAL",7,3.23,NA,0.03,NA,NA,-0.37,NA,NA,160,NA,NA,20,"2",33,NA,NA,NA,6
"Emmanuel Ogbah","DL","MIA",14,3.2,NA,0.0542,NA,NA,-0.4,NA,NA,161,NA,NA,21,"2",32,NA,NA,NA,5
"Greg Zuerlein","K","DAL",7,8.79,1.03,0.0848,7.02,9.85,-0.414,-0.503,-0.299,162,165,157,10,"1",38,NA,NA,52,9
"Terrell Edmunds","DB","PIT",7,5.37,0.099,0.0458,5.3,5.44,-0.426,-0.164,-0.882,163,141,201,17,"3",29,NA,NA,20,3
"Rams","DST","LAR",11,5.6,0.333,0.0369,5.12,5.98,-0.431,0,-1.39,164,130,231,6,"4",NA,NA,NA,7,NA
"Calais Campbell","DL","BAL",8,3.15,0.778,0.0327,2.61,3.68,-0.454,-0.429,-0.381,165,158,166,22,"2",39,NA,NA,42,13
"C.J. Mosley","LB","NYJ",6,5.75,2.45,0.00566,3.91,8.52,-0.457,-1.08,0.882,166,217,88,16,"1",33,NA,NA,95,7
"Bobby Wagner","LB","SEA",9,5.75,2.85,0.0178,3.13,8.46,-0.463,-1.86,0.823,167,290,90,17,"1",35,NA,NA,98,9
"Cardinals","DST","ARI",12,5.57,0.791,0.00747,5.04,6.82,-0.468,-0.0844,-0.554,168,135,179,7,"4",NA,NA,NA,59,NA
"Marlon Humphrey","DB","BAL",8,5.32,0.282,0.0794,5.04,5.61,-0.471,-0.424,-0.711,169,156,192,18,"3",29,NA,NA,39,4
"Cowboys","DST","DAL",7,5.56,0.914,0.0812,4.45,6.74,-0.475,-0.677,-0.635,170,179,186,8,"5",NA,NA,NA,74,NA
"Josh Bynes","LB","BAL",8,5.73,NA,0.00972,NA,NA,-0.48,NA,NA,171,NA,NA,18,"1",36,NA,NA,NA,10
"Jeffery Wilson","RB","SF",6,6.37,2.43,0.203,4.98,9.09,-0.482,0.0529,0.706,172,124,97,37,"9",30,NA,NA,85,3
"Christian Wilkins","DL","MIA",14,3.11,0.361,0.0913,2.87,3.36,-0.487,-0.177,-0.703,173,142,191,23,"2",56,NA,NA,15,2
"Nick Vigil","LB","MIN",7,5.72,0.969,0.0203,5.05,6.38,-0.49,0.0617,-1.26,174,122,220,19,"1",32,NA,NA,40,5
"Chris Boswell","K","PIT",7,8.71,0.645,0.146,7.84,9.37,-0.498,0.322,-0.777,175,109,193,11,"1",35,NA,NA,9,7
"Avery Williamson","LB","FA",NA,5.7,NA,0.032,NA,NA,-0.51,NA,NA,176,NA,NA,20,"1",34,NA,NA,NA,7
"Jerome Baker","LB","MIA",14,5.67,1.28,0.297,4.79,6.55,-0.542,-0.193,-1.08,177,143,209,21,"2",29,NA,NA,45,3
