"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Austin Ekeler","RB","LAC",7,16.2,2.43,0.503,14.2,18.8,6.41,7.8,6.55,17,6,26,8,"4",30,NA,NA,50,NA
"Ja'Marr Chase","WR","CIN",10,15.7,4.23,0.464,11.2,20.9,6.23,3.91,8.93,18,32,18,7,"3",26,NA,NA,79,0
"Travis Kelce","TE","KC",12,13.3,0.692,1.11,12.8,13.8,6.07,7.53,4.03,19,9,48,2,"1",36,NA,NA,9,8
"Najee Harris","RB","PIT",7,15.7,1.71,0.564,14,17.4,5.91,7.6,5.19,20,7,35,9,"4",28,NA,NA,30,0
"Amon-Ra St. Brown","WR","DET",9,15.3,6.06,0.152,11.4,21.8,5.77,4.09,9.78,21,28,16,8,"3",26,NA,NA,86,0
"Antonio Brown","WR","TB",9,15.1,NA,0.57,NA,NA,5.61,NA,NA,22,NA,NA,9,"4",37,NA,NA,NA,11
"Ronald Jones","RB","TB",9,15.1,NA,0.208,NA,NA,5.34,NA,NA,23,NA,NA,10,"4",28,NA,NA,NA,3
"Kyler Murray","QB","ARI",12,22.3,1.63,0.289,20.5,24.2,5.32,6.27,5.61,24,14,31,3,"2",28,NA,NA,40,2
"Rex Burkhead","RB","HOU",10,14.9,10.4,0.00775,7.16,29,5.13,0.76,16.8,25,91,4,11,"4",35,NA,NA,98,8
"Josh Jacobs","RB","LVR",8,14.9,2.02,0.728,13.5,17.6,5.13,7.06,5.37,26,11,33,12,"5",28,NA,NA,42,2
"Stefon Diggs","WR","BUF",7,14.5,2.58,0.8,12.1,17.8,5.04,4.8,5.85,27,23,30,10,"4",32,NA,NA,62,6
"Patrick Mahomes","QB","KC",12,22,1.93,0.977,20.2,24.5,5.03,6.04,5.89,28,17,29,4,"3",30,NA,NA,50,4
"Darren Waller","TE","LVR",8,12.2,1.45,0.945,11.2,13.2,4.96,5.9,3.45,29,19,58,3,"2",33,NA,NA,41,6
"Alvin Kamara","RB","NO",6,14.2,3.31,0.148,9.74,16.7,4.4,3.34,4.45,30,39,41,13,"5",30,NA,NA,66,4
"Devin Singletary","RB","BUF",7,14,2.37,0.0227,12.4,17.3,4.25,6.01,5.05,31,18,36,14,"5",28,NA,NA,45,2
"Jaylen Waddle","WR","MIA",14,13.7,4.56,0.564,10.8,19.9,4.24,3.48,7.95,32,37,23,11,"5",27,NA,NA,81,0
"Antonio Gibson","RB","WAS",9,14,0.864,0.512,13.1,14.8,4.23,6.73,2.61,33,12,66,15,"5",27,NA,NA,12,1
"Dak Prescott","QB","DAL",7,21,8.14,0.49,13.4,31.6,4.06,-0.738,13,34,183,11,5,"3",32,NA,NA,97,5
"Kyle Pitts","TE","ATL",6,11.2,3.11,0.452,8.7,15.2,4.01,3.41,5.41,35,38,32,4,"2",25,NA,NA,72,0
"James Conner","RB","ARI",12,13.5,5.26,0.00928,8.11,18.2,3.72,1.71,6.01,36,62,28,16,"5",31,NA,NA,89,4
"Justin Jackson","RB","LAC",7,13.5,12.8,0.386,6.36,31,3.71,-0.0407,18.8,37,133,2,17,"5",31,NA,NA,99,3
"Michael Pittman","WR","IND",14,13.2,1.94,0.177,11.2,15.6,3.68,3.92,3.63,38,31,56,12,"5",28,NA,NA,44,1
"Justin Herbert","QB","LAC",7,20.5,1.85,0.977,18.1,22.2,3.57,3.95,3.64,39,30,54,6,"3",28,NA,NA,47,1
"Dalton Schultz","TE","DAL",7,10.8,5.15,1.16,7,17.8,3.56,1.71,8.05,40,63,22,5,"3",29,NA,NA,97,3
"Diontae Johnson","WR","PIT",7,13,0.954,0.487,12,13.9,3.5,4.71,1.93,41,24,70,13,"5",29,NA,NA,17,2
"Elliott Fry","K","FA",NA,13,NA,1.84,NA,NA,3.49,NA,NA,42,NA,NA,1,"1",56,NA,NA,NA,2
"Sony Michel","RB","LAR",11,13.1,5.86,0.0096,6.24,19.8,3.32,-0.159,7.63,43,138,24,18,"5",31,NA,NA,91,3
"Michael Carter","RB","NYJ",6,13.1,2.84,0.139,11,16.9,3.31,4.58,4.7,44,25,37,19,"6",27,NA,NA,58,0
"Elijah Mitchell","RB","SF",6,12.9,0.294,0.119,12.7,13.2,3.17,6.27,1.03,45,15,92,20,"6",28,NA,NA,3,0
"Ezekiel Elliott","RB","DAL",7,12.8,3.48,0.0742,8.58,16.5,3.05,2.18,4.33,46,54,42,21,"6",30,NA,NA,72,5
"Mike Evans","WR","TB",9,12.5,1.1,0.153,11.3,13.3,3.01,4.02,1.34,47,29,83,14,"5",32,NA,NA,22,7
"Bobby Wagner","LB","SEA",9,9.96,NA,0.743,NA,NA,2.99,NA,NA,48,NA,NA,1,"1",35,NA,NA,NA,9
"Rashaad Penny","RB","SEA",9,12.7,6.88,0.0983,4.81,20.5,2.98,-1.59,8.25,49,252,21,22,"6",30,NA,NA,92,3
"Aaron Jones","RB","GB",13,12.6,4.91,0.0561,9.16,15.9,2.88,2.75,3.7,50,44,51,23,"6",31,NA,NA,80,4
"Tyreek Hill","WR","KC",12,12.3,5.54,0.103,4.73,15.7,2.86,-2.56,3.75,51,315,50,15,"6",32,NA,NA,84,5
"Ke'Shawn Vaughn","RB","TB",9,12.6,3.61,0.315,8.65,15.4,2.82,2.24,3.24,52,52,62,24,"6",29,NA,NA,73,1
"Brandin Cooks","WR","HOU",10,12.2,1.21,0.153,11.5,13.6,2.76,4.2,1.58,53,27,73,16,"6",32,NA,NA,25,7
"Amari Cooper","WR","DAL",7,12.1,4.58,0.151,7.8,18.1,2.61,0.507,6.08,54,102,27,17,"6",31,NA,NA,83,6
"Tom Brady","QB","TB",9,19.6,3,1.34,16,22.9,2.59,1.87,4.27,55,59,43,7,"4",48,NA,NA,67,21
"Darrel Williams","RB","KC",12,12.3,3.4,0.175,7.83,15.5,2.51,1.43,3.25,56,67,61,25,"6",NA,NA,NA,67,3
"Hunter Renfrow","WR","LVR",8,11.9,1.64,0.35,10,13.7,2.45,2.72,1.75,57,45,72,18,"6",30,NA,NA,33,2
"Zach Ertz","TE","ARI",12,9.63,1.22,0.48,8.82,11.3,2.4,3.52,1.55,58,35,76,6,"4",35,NA,NA,28,8
"Boston Scott","RB","PHI",14,12.1,0.602,0.0128,11.7,12.5,2.33,5.26,0.288,59,21,120,26,"6",31,NA,NA,6,3
"D'Andre Swift","RB","DET",9,12.1,1.2,0.0921,10.9,13.2,2.32,4.5,1.01,60,26,93,27,"6",27,NA,NA,19,1
"C.J. Mosley","LB","NYJ",6,9.22,3.26,1.12,6.99,11.5,2.25,1.39,3.65,61,68,53,2,"1",33,NA,NA,99,7
"DOnta Foreman","RB","TEN",13,12,2.97,0.627,9.33,15.3,2.23,2.93,3.07,62,41,65,28,"6",30,NA,NA,59,4
"DK Metcalf","WR","SEA",9,11.6,0.898,0.0673,10.8,12.8,2.1,3.52,0.795,63,36,103,19,"6",28,NA,NA,16,2
"DeVonta Smith","WR","PHI",14,11.5,3.61,0.13,8.24,16.2,2.04,0.947,4.24,64,82,44,20,"6",27,NA,NA,76,0
"Rob Gronkowski","TE","TB",9,9.15,3.55,0.116,4.27,11.3,1.92,-1.03,1.54,65,199,77,7,"4",36,NA,NA,78,11
"Isaiah McKenzie","WR","BUF",7,11.4,11.1,0.241,4.12,23.4,1.91,-3.18,11.4,66,344,13,21,"6",31,NA,NA,98,4
"George Kittle","TE","SF",6,9.03,3.47,0.918,4.25,11,1.8,-1.04,1.27,67,202,85,8,"4",32,NA,NA,75,4
"Keenan Allen","WR","LAC",7,11.2,2.81,0.373,7.29,13,1.67,0,0.991,68,130,94,22,"7",34,NA,NA,67,8
"Ryan Succop","K","TB",9,11.2,4.07,0.238,8.34,16.7,1.64,0.309,4.12,69,107,47,2,"1",39,NA,NA,85,12
"Saquon Barkley","RB","NYG",10,11.4,5.1,0.145,4.49,15.4,1.6,-1.92,3.21,70,269,63,29,"6",29,NA,NA,84,3
"Derwin James","DB","LAC",7,7.24,1.39,0.45,6.29,8.2,1.48,1.26,2.07,71,74,67,1,"1",29,NA,NA,87,3
"Javonte Williams","RB","DEN",11,11.2,1.78,0.42,9.25,13.1,1.46,2.85,0.917,72,42,97,30,"7",26,NA,NA,34,0
"Dustin Hopkins","K","LAC",7,10.9,4.49,0.102,8.06,17.1,1.41,0.0215,4.51,73,127,39,3,"1",35,NA,NA,96,8
"Greg Joseph","K","MIN",7,10.8,4.34,0.309,8.04,16.8,1.3,0,4.19,74,130,46,4,"1",31,NA,NA,92,3
"Tyler Boyd","WR","CIN",10,10.8,4.1,0.0141,6.8,15.9,1.29,-0.493,3.86,75,164,49,23,"7",31,NA,NA,78,5
"Christian Kirk","WR","ARI",12,10.8,0.606,0.0282,10.1,11.5,1.28,2.76,-0.523,76,43,166,24,"7",29,NA,NA,6,3
"Taysom Hill","QB","NO",6,18.2,0.375,0.527,17.9,18.6,1.25,3.73,0,78,34,130,8,"4",35,NA,NA,10,4
"CeeDee Lamb","WR","DAL",7,10.7,1.89,0.177,8.64,13,1.25,1.35,1.05,77,70,90,25,"7",27,NA,NA,43,1
"Dolphins","DST","MIA",14,9.7,7.39,0.429,5.29,17.7,1.24,-0.461,4.2,79,162,45,1,"1",NA,NA,NA,97,NA
"Foyesade Oluokun","LB","ATL",6,8.1,1.85,0.0942,6.83,9.38,1.13,1.23,1.56,80,76,75,3,"1",30,NA,NA,57,3
"Tyler Lockett","WR","SEA",9,10.6,3.37,0.0352,5.94,12.9,1.07,-1.35,0.866,81,236,100,26,"7",33,NA,NA,73,6
"Devonta Freeman","RB","BAL",8,10.8,1.31,0.139,9.08,11.9,1.04,2.68,-0.311,83,46,150,31,"7",34,NA,NA,23,7
"K.J. Osborn","WR","MIN",7,10.5,3.59,0.283,7.39,15.1,1.04,0.0923,3.1,82,120,64,27,"7",28,NA,NA,75,1
"Kyzir White","LB","LAC",7,8.01,2.62,0.526,6.22,9.82,1.04,0.615,1.99,84,96,69,4,"2",30,NA,NA,94,3
"Harrison Smith","DB","MIN",7,6.79,0.41,0.0839,6.51,7.07,1.03,1.48,0.944,85,65,96,2,"1",37,NA,NA,23,9
"Matt Gay","K","LAR",11,10.5,4.2,0.41,7.65,16.3,0.994,-0.388,3.68,86,155,52,5,"1",32,NA,NA,88,2
"Robert Quinn","DL","CHI",10,4.93,NA,0.127,NA,NA,0.963,NA,NA,87,NA,NA,1,"1",35,NA,NA,NA,10
"Minkah Fitzpatrick","DB","PIT",7,6.7,0.707,0.124,6.21,7.19,0.942,1.19,1.06,88,78,89,3,"1",29,NA,NA,51,3
"Dare Ogunbowale","RB","JAC",7,10.7,2.7,0.0997,8.23,14.2,0.898,1.83,2,89,60,68,32,"7",32,NA,NA,53,4
"Gerald Everett","TE","SEA",9,8.11,4.57,0.112,5.44,14.4,0.884,0.146,4.65,90,115,38,9,"5",31,NA,NA,94,4
"Cameron Heyward","DL","PIT",7,4.8,0.361,0.0912,4.56,5.05,0.836,1.53,0.891,91,64,99,2,"1",37,NA,NA,20,10
"Jayron Kearse","DB","DAL",7,6.58,NA,0.474,NA,NA,0.819,NA,NA,92,NA,NA,4,"1",32,NA,NA,NA,5
"Cowboys","DST","DAL",7,9.27,8.62,0.816,1.24,20.5,0.816,-4.52,6.99,93,412,25,2,"2",NA,NA,NA,99,NA
"Cordarrelle Patterson","RB","ATL",6,10.6,2.38,0.589,8.94,12.2,0.798,2.53,0,94,48,130,33,"7",35,NA,NA,47,8
"Dallas Goedert","TE","PHI",14,8,2.93,0.488,4.94,10.4,0.772,-0.353,0.67,95,151,109,10,"5",31,NA,NA,66,3
"Mike Williams","WR","LAC",7,10.2,1.54,0.0309,9.07,11.9,0.755,1.78,-0.094,96,61,135,28,"7",31,NA,NA,30,4
"Cameron Jordan","DL","NO",6,4.71,0.587,0.322,4.31,5.12,0.744,1.29,0.957,97,72,95,3,"1",36,NA,NA,35,10
"D.J. Moore","WR","CAR",13,10.2,0.87,0.0369,9.47,11.2,0.724,2.18,-0.747,98,53,186,29,"7",29,NA,NA,13,3
"Aaron Rodgers","QB","GB",13,17.7,7.14,0.13,7.56,22.1,0.719,-6.61,3.49,99,486,57,9,"4",42,NA,NA,90,16
"Byron Pringle","WR","KC",12,10.2,8.57,0.0385,4.61,21.8,0.687,-2.68,9.83,100,325,15,30,"7",56,NA,NA,94,3
"Darnell Mooney","WR","CHI",10,10.1,1.2,0.526,8.53,11.3,0.649,1.24,-0.743,101,75,184,31,"7",28,NA,NA,24,1
"Russell Wilson","QB","SEA",9,17.6,1.39,0.0163,16.6,19.5,0.589,2.41,0.848,102,50,102,10,"4",37,NA,NA,33,9
"Younghoe Koo","K","ATL",6,10.1,3.23,0.35,8.05,14.5,0.584,0.0142,1.93,103,128,71,6,"1",31,NA,NA,73,4
"Kirk Cousins","QB","MIN",7,17.5,0.125,0.362,17.5,17.7,0.572,3.27,-0.934,104,40,192,11,"5",37,NA,NA,3,9
"DeVondre Campbell","LB","GB",13,7.48,NA,0.0439,NA,NA,0.51,NA,NA,105,NA,NA,5,"2",32,NA,NA,NA,5
"T.J. Edwards","LB","PHI",14,7.44,2.56,0.156,5.69,9.21,0.466,0.0844,1.38,106,121,81,6,"2",29,NA,NA,89,2
"Aaron Donald","DL","LAR",11,4.39,0.127,0.018,4.3,4.48,0.422,1.28,0.316,107,73,119,4,"1",34,NA,NA,10,7
"Brian Burns","DL","CAR",13,4.37,0.672,0.0843,3.91,4.84,0.404,0.887,0.675,108,86,108,5,"1",28,NA,NA,40,2
"Jordan Poyer","DB","BUF",7,6.11,1.58,0.243,5.03,7.2,0.345,0.00339,1.07,109,129,88,5,"2",35,NA,NA,90,8
"Myles Garrett","DL","CLE",13,4.29,0.552,0.167,3.91,4.67,0.32,0.885,0.507,110,87,115,6,"1",30,NA,NA,30,4
"Joe Schobert","LB","PIT",7,7.28,NA,0.227,NA,NA,0.31,NA,NA,111,NA,NA,7,"2",NA,NA,NA,NA,5
"Dawson Knox","TE","BUF",7,7.51,1.31,0.235,6.16,9.01,0.284,0.87,-0.741,112,88,183,11,"5",29,NA,NA,31,2
"Matthew Wright","K","JAC",7,9.75,6.85,0.234,4.69,17.1,0.234,-3.35,4.5,113,352,40,7,"1",30,NA,NA,99,2
"Carson Wentz","QB","IND",14,17.2,0.927,0.211,16.3,18.4,0.211,2.13,-0.241,114,55,146,12,"5",33,NA,NA,20,5
"Alexander Mattison","RB","MIN",7,9.97,5.24,0.209,5.25,15.5,0.209,-1.15,3.27,115,212,60,34,"7",27,NA,NA,88,2
"Chandler Jones","DL","ARI",12,4.12,NA,0.03,NA,NA,0.153,NA,NA,116,NA,NA,7,"1",36,NA,NA,NA,9
"Ronald Blair","DL","NYJ",6,4.09,NA,0.09,NA,NA,0.123,NA,NA,117,NA,NA,8,"1",33,NA,NA,NA,5
"Odell Beckham","WR","LAR",11,9.61,1.73,0.0245,7.82,11.7,0.122,0.522,-0.322,118,101,151,32,"7",33,NA,NA,40,7
"Tracy Walker","DB","DET",9,5.86,1.17,0.0146,5.06,6.68,0.102,0.0359,0.549,119,125,113,6,"2",31,NA,NA,79,3
"Allen Lazard","WR","GB",13,9.58,2.29,0.0276,7.73,12.7,0.0979,0.437,0.66,120,104,110,33,"7",30,NA,NA,57,3
"Quandre Diggs","DB","SEA",9,5.85,0.184,0.049,5.72,5.98,0.0876,0.698,-0.152,121,92,138,7,"2",33,NA,NA,8,6
"Eric Kendricks","LB","MIN",7,7.05,2.21,0.0429,5.54,8.59,0.0829,-0.062,0.761,122,134,105,8,"2",34,NA,NA,77,6
"Chase Claypool","WR","PIT",7,9.56,1.64,0.0619,7.68,11.5,0.0704,0.382,-0.535,123,105,167,34,"8",56,NA,NA,35,1
"Tyler Higbee","TE","LAR",11,7.28,0.592,0.0486,6.73,8.05,0.0486,1.44,-1.7,124,66,225,12,"5",33,NA,NA,6,5
"Josh Bynes","LB","BAL",8,7.01,NA,0.04,NA,NA,0.04,NA,NA,125,NA,NA,9,"2",36,NA,NA,NA,10
"Kenny Moore","DB","IND",14,5.8,NA,0.016,NA,NA,0.0386,NA,NA,126,NA,NA,8,"2",30,NA,NA,NA,4
"Jeffery Simmons","DL","TEN",13,4,NA,0.0325,NA,NA,0.0325,NA,NA,127,NA,NA,9,"1",28,NA,NA,NA,2
"Logan Ryan","DB","NYG",10,5.78,0.191,0.0225,5.65,5.92,0.0225,0.628,-0.212,128,95,145,9,"2",35,NA,NA,10,8
"Jarvis Landry","WR","CLE",13,9.49,0.268,0.00851,9.23,9.75,0.00851,1.94,-2.24,129,58,251,35,"8",33,NA,NA,2,7
"Ryan Tannehill","QB","TEN",13,17,0.823,0.303,16.2,18.1,0,2.01,-0.549,130,57,168,13,"5",37,NA,NA,17,9
"Chuba Hubbard","RB","CAR",13,9.76,0.645,0.157,9.08,10.3,0,2.68,-1.9,130,47,238,35,"7",26,NA,NA,8,0
"Terry McLaurin","WR","WAS",9,9.49,2.15,0.0845,7.04,12,0,-0.251,-0.0338,130,147,132,36,"8",30,NA,NA,49,2
"Noah Fant","TE","DEN",11,7.23,1.63,0.329,5.47,9.13,0,0.176,-0.617,130,114,174,13,"5",28,NA,NA,53,2
"Tyler Bass","K","BUF",7,9.51,2.43,0.311,7.38,12,0,-0.652,-0.57,130,176,170,8,"2",29,NA,NA,54,1
"Packers","DST","GB",13,8.46,4.65,0.821,5.64,13.5,0,-0.118,0,130,135,130,3,"3",NA,NA,NA,94,NA
"DeForest Buckner","DL","IND",14,3.97,1.38,0.0675,3.03,4.92,0,0,0.761,130,130,106,10,"2",32,NA,NA,80,5
"Kamu Grugier-Hill","LB","HOU",10,6.97,NA,0.0219,NA,NA,0,NA,NA,130,NA,NA,10,"2",31,NA,NA,NA,5
"Jessie Bates","DB","CIN",10,5.76,0.658,0.0447,5.31,6.22,0,0.286,0.0888,130,108,125,10,"2",29,NA,NA,44,3
"Denzel Perryman","LB","LVR",8,6.95,1.27,0.0231,6.08,7.83,-0.0219,0.48,0,131,103,130,11,"2",33,NA,NA,34,NA
"Justin Simmons","DB","DEN",11,5.72,0.594,0.0168,5.31,6.13,-0.0447,0.285,0,132,109,130,11,"2",32,NA,NA,38,5
"Chris Kirksey","LB","HOU",10,6.92,0.919,0.015,6.3,7.56,-0.045,0.694,-0.263,133,93,148,12,"2",33,NA,NA,11,7
"Roquan Smith","LB","CHI",10,6.91,NA,0.03,NA,NA,-0.06,NA,NA,134,NA,NA,13,"2",29,NA,NA,NA,3
"Anthony Harris","DB","PHI",14,5.7,NA,0.135,NA,NA,-0.0614,NA,NA,135,NA,NA,12,"2",33,NA,NA,NA,6
"William Gholston","DL","TB",9,3.9,NA,0.02,NA,NA,-0.0675,NA,NA,136,NA,NA,11,"2",34,NA,NA,NA,8
"Marvin Jones","WR","JAC",7,9.4,2.78,0.0081,7.5,13.2,-0.0845,0.209,1.2,137,111,86,37,"8",36,NA,NA,65,9
"Javon Hargrave","DL","PHI",14,3.88,NA,0.02,NA,NA,-0.0875,NA,NA,138,NA,NA,12,"2",33,NA,NA,NA,5
"David Long","LB","TEN",13,6.88,NA,0.0463,NA,NA,-0.09,NA,NA,139,NA,NA,14,"2",56,NA,NA,NA,2
"Brandon Aiyuk","WR","SF",6,9.39,2.02,0.0456,7.43,12,-0.0926,0.137,0,140,117,130,38,"8",28,NA,NA,46,1
"Rashan Gary","DL","GB",13,3.86,NA,0.0451,NA,NA,-0.107,NA,NA,141,NA,NA,13,"2",28,NA,NA,NA,2
"Bobby Okereke","LB","IND",14,6.83,2.07,0.0937,5.42,8.27,-0.136,-0.185,0.444,142,141,117,15,"2",29,NA,NA,66,2
"Cordarrelle Patterson","WR","ATL",6,9.35,2.28,0.00766,7.82,10.9,-0.138,0.523,-1.1,143,100,197,39,"8",35,NA,NA,56,8
"Jakobi Meyers","WR","NE",14,9.34,0.849,0.149,8.67,10.4,-0.146,1.37,-1.57,144,69,218,40,"8",29,NA,NA,11,2
"Demarcus Lawrence","DL","DAL",7,3.81,0.0212,0.0162,3.8,3.83,-0.153,0.775,-0.332,145,90,153,14,"2",34,NA,NA,1,7
"Clyde Edwards-Helaire","RB","KC",12,9.6,NA,0.156,NA,NA,-0.157,NA,NA,146,NA,NA,36,"7",27,NA,NA,NA,1
"Jonathan Allen","DL","WAS",9,3.8,0.24,0.0114,3.63,3.97,-0.169,0.609,-0.197,147,97,144,15,"2",31,NA,NA,15,4
"Charles Harris","DL","DET",9,3.79,1.41,0.0578,2.83,4.76,-0.18,-0.199,0.601,148,142,112,16,"2",NA,NA,NA,85,4
"John Johnson","DB","CLE",13,5.56,1,0.00453,4.88,6.26,-0.197,-0.147,0.132,149,137,124,13,"2",32,NA,NA,67,4
"Tony Jefferson","DB","BAL",8,5.56,NA,0.101,NA,NA,-0.201,NA,NA,150,NA,NA,14,"2",34,NA,NA,NA,8
"Darius Leonard","LB","IND",14,6.74,NA,0.0373,NA,NA,-0.23,NA,NA,151,NA,NA,16,"2",NA,NA,NA,NA,3
"Nick Bosa","DL","SF",6,3.73,0.0849,0.0445,3.67,3.79,-0.238,0.646,-0.374,152,94,157,17,"2",28,NA,NA,5,2
"Devin White","LB","TB",9,6.7,1.34,0.0789,5.78,7.63,-0.267,0.182,-0.192,153,112,143,17,"2",28,NA,NA,40,2
"Sam Hubbard","DL","CIN",10,3.69,1.83,0.065,2.43,4.95,-0.282,-0.592,0.792,154,171,104,18,"2",NA,NA,NA,99,3
"Chris Conley","WR","HOU",10,9.19,6.3,0.175,4.72,13.4,-0.295,-2.57,1.4,155,316,80,41,"8",33,NA,NA,87,6
"Desmond King","DB","HOU",10,5.46,1.03,0.11,4.76,6.17,-0.302,-0.267,0.0416,156,148,128,15,"3",31,NA,NA,72,4
"Jalen Hurts","QB","PHI",14,16.7,NA,0.181,NA,NA,-0.303,NA,NA,157,NA,NA,14,"5",27,NA,NA,NA,1
"Jake Elliott","K","PHI",14,9.2,2.98,0.0498,7.56,13.3,-0.311,-0.478,0.732,158,163,107,9,"2",31,NA,NA,69,4
"Melvin Gordon","RB","DEN",11,9.44,1.07,0.139,8.75,10.6,-0.313,2.35,-1.59,159,51,219,37,"8",33,NA,NA,16,6
"James OShaughnessy","TE","JAC",7,6.9,NA,0.0746,NA,NA,-0.329,NA,NA,160,NA,NA,14,"5",NA,NA,NA,NA,NA
"Deion Jones","LB","ATL",6,6.62,1.15,0.15,5.84,7.42,-0.346,0.238,-0.408,161,110,160,18,"2",31,NA,NA,26,5
"Joey Bosa","DL","LAC",7,3.62,NA,0.01,NA,NA,-0.347,NA,NA,162,NA,NA,19,"2",30,NA,NA,NA,5
"John Franklin-Myers","DL","NYJ",6,3.61,NA,0.113,NA,NA,-0.357,NA,NA,163,NA,NA,20,"2",29,NA,NA,NA,3
"Randy Bullock","K","TEN",13,9.15,1.82,0.0844,7.54,11.5,-0.361,-0.496,-1.05,164,165,196,10,"2",36,NA,NA,46,9
"Pat Freiermuth","TE","PIT",7,6.83,1.41,0.0291,5.29,7.92,-0.404,0,-1.83,165,130,236,15,"6",27,NA,NA,38,0
"Budda Baker","DB","ARI",12,5.35,1.07,0.106,4.62,6.09,-0.412,-0.406,-0.0393,166,157,133,16,"3",30,NA,NA,77,4
"Tyler Conklin","TE","MIN",7,6.8,0.861,0.134,6.19,7.97,-0.433,0.894,-1.78,167,85,232,16,"6",30,NA,NA,12,3
"Harrison Butker","K","KC",12,9.07,0.13,0.0891,8.98,9.16,-0.445,0.943,-3.42,168,83,305,11,"2",30,NA,NA,1,4
"AJ Dillon","RB","GB",13,9.3,1.79,0.0845,7.41,10.9,-0.453,1.01,-1.34,169,80,208,38,"8",28,NA,NA,36,1
"Marquise Brown","WR","BAL",8,9.02,0.577,0.218,8.29,9.59,-0.47,0.998,-2.4,170,81,264,42,"8",28,NA,NA,5,2
"Da'Ron Payne","DL","WAS",9,3.5,0.537,0.000924,3.13,3.87,-0.47,0.104,-0.292,171,119,149,21,"2",28,NA,NA,25,3
"Rasheem Green","DL","SEA",9,3.5,0.707,0.0915,3.01,3.99,-0.471,-0.0125,-0.176,172,132,140,22,"2",28,NA,NA,45,3
"Gardner Minshew","QB","PHI",14,16.5,0.286,0.133,16.3,16.7,-0.483,2.1,-1.93,173,56,239,15,"5",29,NA,NA,7,2
"Shaq Green-Thompson","LB","CAR",13,6.47,2.14,0.0292,5.01,7.96,-0.497,-0.593,0.133,174,172,123,19,"2",32,NA,NA,71,NA
"Xavier Woods","DB","MIN",7,5.24,0.318,0.0167,5.03,5.46,-0.518,0,-0.665,175,130,177,17,"3",30,NA,NA,21,4
"Quincy Williams","LB","NYJ",6,6.44,2.91,0.0401,4.45,8.46,-0.526,-1.15,0.638,176,211,111,20,"2",29,NA,NA,97,2
"Mike Badgley","K","IND",14,8.98,1.92,0.122,6.74,11.2,-0.534,-1.3,-1.38,177,228,211,12,"2",30,NA,NA,50,3
"Kendall Fuller","DB","WAS",9,5.23,0.29,0.00658,5.03,5.42,-0.535,-0.000235,-0.704,178,131,180,18,"3",31,NA,NA,15,5
"Samaje Perine","RB","CIN",10,9.22,4.96,0.38,3.8,12.6,-0.537,-2.6,0.377,179,319,118,39,"8",30,NA,NA,81,4
