"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Deebo Samuel","WR","SF",6,15.2,2.67,0.215,12.2,18.4,4.78,3.89,6.63,29,37,19,7,"3",30,NA,NA,92,2
"T.J. Hockenson","TE","DET",9,11.8,2.44,1.05,9.11,14.8,4.7,3.44,6.47,30,44,21,4,"4",28,NA,NA,91,2
"Jalen Hurts","QB","PHI",14,23.7,3.46,0.96,20.3,29,4.69,2.76,8.72,31,54,6,3,"3",27,NA,NA,99,1
"Keenan Allen","WR","LAC",7,15,3.19,0.0259,12.3,19.7,4.57,3.99,7.93,32,35,8,8,"3",34,NA,NA,99,8
"Calvin Ridley","WR","ATL",6,15,1.36,0.064,14,17,4.54,5.62,5.25,33,20,38,9,"3",31,NA,NA,35,3
"D.J. Moore","WR","CAR",13,14.9,1.64,0.0205,13,17.5,4.48,4.64,5.75,34,33,31,10,"3",29,NA,NA,51,3
"Ja'Marr Chase","WR","CIN",10,14.9,1.36,0.0193,13.1,16.3,4.46,4.76,4.55,35,29,51,11,"3",26,NA,NA,34,0
"Tyler Lockett","WR","SEA",9,14.9,1.81,0.0744,13.4,17.2,4.44,5.02,5.37,36,27,35,12,"3",33,NA,NA,58,6
"Chris Godwin","WR","TB",9,14.8,1.64,0.105,13.1,16.9,4.36,4.73,5.13,37,31,40,13,"3",30,NA,NA,48,4
"CeeDee Lamb","WR","DAL",7,14.7,2.46,0.0777,12.8,18.5,4.26,4.44,6.68,38,34,18,14,"3",27,NA,NA,83,1
"Mike Williams","WR","LAC",7,14.6,2.12,0.259,11.3,16.9,4.18,2.96,5.06,39,50,43,15,"3",31,NA,NA,69,4
"DeAndre Hopkins","WR","ARI",12,14.4,1.38,0.0386,13,16.5,3.92,4.65,4.71,40,32,49,16,"3",33,NA,NA,37,8
"Amari Cooper","WR","DAL",7,14.3,1.85,0.00931,12.3,16.8,3.89,3.93,5.05,41,36,44,17,"3",31,NA,NA,61,6
"Terry McLaurin","WR","WAS",9,14.3,2.42,0.256,11.2,16.9,3.88,2.91,5.1,42,51,42,18,"3",30,NA,NA,80,2
"Kyler Murray","QB","ARI",12,22.7,2.69,0.885,19.9,26.7,3.73,2.37,6.4,43,59,22,4,"3",28,NA,NA,94,2
"Mark Andrews","TE","BAL",8,10.7,2.63,1.24,8.7,15.2,3.65,3.03,6.87,44,49,15,5,"5",30,NA,NA,97,3
"Adam Thielen","WR","MIN",7,14.1,2.47,0.261,11.6,17.3,3.62,3.24,5.53,45,45,33,19,"3",35,NA,NA,85,7
"Melvin Gordon","RB","DEN",11,12.2,2.29,0.612,10.3,16.1,3.6,3.69,5.1,46,40,41,18,"7",33,NA,NA,84,6
"Zach Cunningham","LB","HOU",10,10.5,NA,1.55,NA,NA,3.37,NA,NA,47,NA,NA,1,"1",31,NA,NA,NA,4
"Brandin Cooks","WR","HOU",10,13.8,2.33,0.301,11.5,16.8,3.36,3.18,5.01,48,47,45,20,"4",32,NA,NA,76,7
"Mike Evans","WR","TB",9,13.5,2.31,0.424,12.1,17.1,3.06,3.74,5.28,49,39,36,21,"4",32,NA,NA,75,7
"Chuba Hubbard","RB","CAR",13,11.6,2.57,0.069,9.42,14.7,2.99,2.84,3.65,50,53,57,19,"7",26,NA,NA,90,0
"Trey Sermon","RB","SF",6,11.5,1.63,0.0625,10.1,12.9,2.92,3.49,1.86,51,43,77,20,"7",27,NA,NA,56,0
"Clyde Edwards-Helaire","RB","KC",12,11.5,0.789,0.378,10.2,12.2,2.86,3.58,1.14,52,41,87,21,"7",27,NA,NA,12,1
"Justin Herbert","QB","LAC",7,21.8,1.83,0.562,19.3,24.7,2.85,1.81,4.34,53,68,53,5,"4",28,NA,NA,79,1
"Diontae Johnson","WR","PIT",7,13.1,2.5,0.306,10.4,17.3,2.63,2.11,5.46,54,60,34,22,"4",29,NA,NA,87,2
"Myles Gaskin","RB","MIA",14,11.1,1.24,0.166,9.71,12.8,2.48,3.12,1.72,55,48,79,22,"7",29,NA,NA,38,2
"Noah Fant","TE","DEN",11,9.48,2.33,0.575,7.29,13.5,2.41,1.62,5.18,56,72,39,6,"5",28,NA,NA,88,2
"Marvin Jones","WR","JAC",7,12.8,1.83,0.0718,11.2,15.4,2.33,2.87,3.61,57,52,59,23,"4",36,NA,NA,59,9
"Leonard Fournette","RB","TB",9,10.9,1.25,0.0655,9.79,12.7,2.31,3.21,1.64,58,46,82,23,"7",29,NA,NA,40,4
"Lamar Jackson","QB","BAL",8,21.2,2.25,0.202,19.5,25,2.29,1.97,4.64,59,63,50,6,"4",29,NA,NA,88,3
"Kareem Hunt","RB","CLE",13,10.8,2.15,0.027,8.49,14.3,2.25,1.91,3.26,61,65,62,24,"7",30,NA,NA,74,4
"Marquise Brown","WR","BAL",8,12.7,2.85,0.0907,9.61,16.8,2.25,1.28,4.97,60,77,47,24,"4",28,NA,NA,96,2
"Chase Edmonds","RB","ARI",12,10.8,0.655,0.0213,10.1,11.6,2.22,3.5,0.526,62,42,107,25,"7",30,NA,NA,4,3
"Zack Moss","RB","BUF",7,10.8,2.32,0.168,8.65,14.2,2.2,2.07,3.13,63,61,63,26,"8",56,NA,NA,85,1
"Courtland Sutton","WR","DEN",11,12.6,2.68,0.354,10.9,16.8,2.16,2.6,4.99,64,56,46,25,"5",30,NA,NA,93,3
"Tom Brady","QB","TB",9,21,1.44,0.279,19.9,23.4,2.08,2.44,3.11,65,58,64,7,"4",48,NA,NA,47,21
"Mike Davis","RB","ATL",6,10.6,1.94,0.733,8.4,13.4,2.03,1.82,2.36,66,67,72,27,"8",33,NA,NA,71,6
"Tyler Higbee","TE","LAR",11,8.9,2.82,0.229,6.88,13.9,1.83,1.2,5.59,67,81,32,7,"6",33,NA,NA,99,5
"Devin White","LB","TB",9,8.91,1.47,0.112,7.91,9.93,1.82,2.68,1.36,68,55,85,2,"1",28,NA,NA,10,2
"Dak Prescott","QB","DAL",7,20.8,1.88,0.238,18.5,23,1.81,1.02,2.72,70,86,68,8,"4",32,NA,NA,85,5
"Odell Beckham","WR","CLE",13,12.3,2.57,0.169,9.75,16.1,1.81,1.41,4.27,69,73,54,26,"5",33,NA,NA,89,7
"Neville Hewitt","LB","HOU",10,8.8,NA,0.0391,NA,NA,1.71,NA,NA,71,NA,NA,3,"1",33,NA,NA,NA,NA
"Darius Leonard","LB","IND",14,8.76,3.51,0.871,6.37,11.2,1.67,1.14,2.62,72,83,70,4,"1",NA,NA,NA,95,3
"Corey Davis","WR","NYJ",6,12.1,2.35,0.308,8.91,14.6,1.64,0.57,2.8,73,100,67,27,"5",31,NA,NA,77,4
"Logan Thomas","TE","WAS",9,8.67,0.352,0.628,8.23,9.24,1.61,2.55,0.942,75,57,92,8,"6",34,NA,NA,3,7
"Danielle Hunter","DL","MIN",7,5.81,1.36,0.163,4.89,6.75,1.61,1.63,1.71,74,71,80,1,"1",31,NA,NA,55,6
"Russell Wilson","QB","SEA",9,20.5,0.993,0.922,18.8,21.3,1.57,1.26,0.931,76,78,94,9,"5",37,NA,NA,12,9
"Chandler Jones","DL","ARI",12,5.65,NA,0.388,NA,NA,1.45,NA,NA,77,NA,NA,2,"1",36,NA,NA,NA,9
"Michael Pittman","WR","IND",14,11.8,2.46,0.0104,9.64,15.3,1.33,1.3,3.52,78,76,60,28,"5",28,NA,NA,82,1
"Cole Beasley","WR","BUF",7,11.8,2.02,0.662,10.2,14.8,1.32,1.83,2.96,79,66,66,29,"5",37,NA,NA,68,9
"Darrell Henderson","RB","LAR",11,9.89,2.36,0.208,6.58,12.4,1.3,0,1.37,80,130,84,28,"8",56,NA,NA,87,2
"Kenny Moore","DB","IND",14,7.4,0,0.179,7.4,7.4,1.26,1.68,0.447,81,69,111,1,"1",30,NA,NA,1,4
"Jamaal Williams","RB","DET",9,9.69,1.03,0.275,8.56,11.2,1.09,1.98,0.148,83,62,123,29,"9",NA,NA,NA,22,4
"Justin Tucker","K","BAL",8,10,1.63,0.615,8.7,12.8,1.09,1.21,2.7,82,80,69,1,"1",36,NA,NA,99,9
"Jamal Adams","DB","SEA",9,7.22,0.836,0.0638,6.38,8.07,1.08,0.667,1.11,84,95,89,2,"1",30,NA,NA,52,4
"DeForest Buckner","DL","IND",14,5.26,1.51,0.201,4.23,6.31,1.06,0.969,1.27,85,89,86,3,"1",32,NA,NA,65,5
"Budda Baker","DB","ARI",12,7.16,0.592,0.373,6.56,7.76,1.02,0.847,0.803,86,92,99,3,"1",30,NA,NA,40,4
"Kyle Pitts","TE","ATL",6,8.04,0.488,0.444,7.34,8.43,0.977,1.66,0.142,87,70,124,9,"7",25,NA,NA,6,0
"Myles Garrett","DL","CLE",13,5.06,0.799,0.508,4.51,5.61,0.861,1.26,0.574,88,79,105,4,"1",30,NA,NA,25,4
"Josh Jacobs","RB","LVR",8,9.41,2.85,0.37,6.9,13.3,0.815,0.315,2.24,89,114,73,30,"9",28,NA,NA,94,2
"Josh Bynes","LB","BAL",8,7.89,NA,0.375,NA,NA,0.8,NA,NA,90,NA,NA,5,"1",36,NA,NA,NA,10
"Jakobi Meyers","WR","NE",14,11.1,2.76,0.0176,8.56,15.1,0.661,0.224,3.34,91,117,61,30,"5",29,NA,NA,94,2
"Derwin James","DB","LAC",7,6.78,1,0.125,6.1,7.48,0.647,0.382,0.528,92,109,106,4,"1",29,NA,NA,65,3
"Aaron Rodgers","QB","GB",13,19.6,0.846,0.0292,18.7,21,0.645,1.19,0.64,93,82,101,10,"5",42,NA,NA,3,16
"Henry Ruggs","WR","LVR",8,11.1,3.25,0.116,8.12,15.9,0.643,-0.217,4.07,94,148,55,31,"6",56,NA,NA,99,1
"Matthew Stafford","QB","LAR",11,19.6,1.01,0.582,18.4,21.2,0.616,0.883,0.886,95,91,96,11,"6",38,NA,NA,18,12
"Dallas Goedert","TE","PHI",14,7.6,1.02,0.273,6.26,8.89,0.533,0.582,0.595,96,99,102,10,"7",31,NA,NA,41,3
"Robert Woods","WR","LAR",11,11,0.625,0.0947,10.3,11.8,0.527,1.94,0,97,64,130,32,"6",34,NA,NA,1,8
"Jarrod Wilson","DB","NYJ",6,6.66,NA,0.00851,NA,NA,0.522,NA,NA,98,NA,NA,5,"1",32,NA,NA,NA,5
"Harrison Smith","DB","MIN",7,6.65,0.721,0.181,5.93,7.38,0.514,0.212,0.428,99,118,112,6,"1",37,NA,NA,44,9
"Daniel Carlson","K","LVR",8,9.4,1.11,0.00801,8.19,11,0.478,0.702,0.911,100,94,95,2,"1",31,NA,NA,59,3
"Tyler Bass","K","BUF",7,9.39,1.06,0.0681,7.88,10.1,0.47,0.395,0.0447,101,108,127,3,"1",29,NA,NA,56,1
"Michael Carter","RB","NYJ",6,9.04,2.23,0.13,6.57,11.9,0.445,-0.0159,0.878,102,134,97,31,"9",27,NA,NA,79,0
"Allen Robinson","WR","CHI",10,10.9,1.99,0.201,8.71,13.7,0.433,0.375,1.95,103,110,75,33,"6",32,NA,NA,66,7
"Roquan Smith","LB","CHI",10,7.51,2.3,0.153,5.75,10.1,0.425,0.522,1.52,104,102,83,6,"1",29,NA,NA,50,3
"Mason Crosby","K","GB",13,9.32,1.3,0.114,7.4,10.5,0.402,-0.0906,0.449,105,139,110,4,"1",41,NA,NA,85,14
"Aaron Donald","DL","LAR",11,4.55,1.36,0.0535,3.63,5.49,0.353,0.366,0.453,106,111,109,5,"1",34,NA,NA,50,7
"Malik Hooker","DB","DAL",7,6.47,NA,0.116,NA,NA,0.332,NA,NA,107,NA,NA,7,"2",30,NA,NA,NA,4
"Damien Harris","RB","NE",14,8.91,1.72,0.0117,7.05,11.5,0.315,0.464,0.413,108,105,113,32,"9",56,NA,NA,60,2
"Tony Pollard","RB","DAL",7,8.9,1.49,0.198,7.47,11,0.303,0.89,0,109,90,130,33,"9",29,NA,NA,49,2
"Sam Hubbard","DL","CIN",10,4.5,1.99,0.135,3.14,5.88,0.299,-0.122,0.841,110,143,98,6,"1",NA,NA,NA,85,3
"Jason Myers","K","SEA",9,9.21,0.869,0.106,8.5,10.4,0.288,1.01,0.336,111,87,117,5,"1",35,NA,NA,22,NA
"C.J. Mosley","LB","NYJ",6,7.36,2.78,0.099,5.31,10.5,0.272,0.0836,1.95,112,126,74,7,"1",33,NA,NA,75,7
"Dalton Schultz","TE","DAL",7,7.33,1.37,0.138,5.14,8.88,0.26,-0.535,0.59,113,175,103,11,"7",29,NA,NA,59,3
"Bills","DST","BUF",7,6.26,0.32,0.0567,5.83,6.68,0.251,0.601,-0.0833,114,98,136,1,"1",NA,NA,NA,10,NA
"Kenny Golladay","WR","NYG",10,10.7,2.48,0.202,8.82,14.4,0.232,0.485,2.6,115,103,71,34,"6",33,NA,NA,86,4
"Adrian Amos","DB","GB",13,6.35,0.205,0.0287,6.15,6.56,0.216,0.432,-0.391,116,107,159,8,"2",33,NA,NA,19,6
"Titans","DST","TEN",13,6.21,0.84,0.194,5.23,6.99,0.194,0,0.226,117,130,118,2,"2",NA,NA,NA,77,NA
"Daniel Sorensen","DB","KC",12,6.33,0.974,0.187,5.35,7.31,0.187,-0.368,0.357,118,165,116,9,"2",36,NA,NA,60,7
"Greg Zuerlein","K","DAL",7,9.1,0.87,0.0316,7.82,10.1,0.181,0.328,0,119,113,130,6,"1",38,NA,NA,26,9
"Myles Jack","LB","JAC",7,7.26,2.18,0.0631,5.77,8.78,0.173,0.542,0.202,120,101,121,8,"1",30,NA,NA,45,5
"Brian Burns","DL","CAR",13,4.36,0.0919,0.0331,4.3,4.43,0.164,1.04,-0.612,121,84,182,7,"1",28,NA,NA,1,2
"Younghoe Koo","K","ATL",6,9.07,0.325,0.15,8.8,9.55,0.15,1.31,-0.541,122,75,175,7,"1",31,NA,NA,1,4
"Joey Bosa","DL","LAC",7,4.33,1.57,0.114,3.26,5.42,0.131,0,0.379,123,130,115,8,"2",30,NA,NA,75,5
"Dawson Knox","TE","BUF",7,7.19,1.12,0.122,5.37,8.29,0.122,-0.303,0,124,158,130,12,"7",29,NA,NA,47,2
"Quincy Williams","LB","NYJ",6,7.2,NA,0.11,NA,NA,0.11,NA,NA,125,NA,NA,9,"1",29,NA,NA,NA,2
"Nyheim Hines","RB","IND",14,8.7,1.24,0.106,7.62,10.4,0.106,1.04,-0.681,126,85,191,34,"9",29,NA,NA,37,3
"Kirk Cousins","QB","MIN",7,19,1.27,0.0339,17.5,20.9,0.0339,-0.0306,0.579,127,136,104,12,"6",37,NA,NA,35,9
"DeVonta Smith","WR","PHI",14,10.5,3.09,0.0301,8.24,14.9,0.0301,-0.0933,3.09,128,140,65,35,"6",27,NA,NA,97,0
"Romeo Okwara","DL","DET",9,4.22,1.44,0.0172,3.24,5.21,0.0172,-0.0225,0.172,129,135,122,9,"2",30,NA,NA,60,5
"Ryan Tannehill","QB","TEN",13,19,0.887,0.0663,17.5,19.9,0,-0.0117,-0.406,130,133,163,13,"6",37,NA,NA,6,9
"Devin Singletary","RB","BUF",7,8.6,1.37,0.00833,6.49,9.62,0,-0.0959,-1.42,130,141,260,35,"9",28,NA,NA,43,2
"Tyler Boyd","WR","CIN",10,10.5,0.827,0.643,9.31,11.4,0,0.97,-0.403,130,88,162,36,"6",31,NA,NA,10,5
"Mike Gesicki","TE","MIA",14,7.07,0.958,0.0388,5.73,8.1,0,0.0562,-0.197,130,128,142,13,"7",30,NA,NA,35,3
"Harrison Butker","K","KC",12,8.92,1.21,0.177,7.49,10.2,0,0,0.0702,130,130,126,8,"1",30,NA,NA,74,4
"Saints","DST","NO",6,6.01,0.599,0.338,5.35,6.72,0,0.121,-0.0429,130,123,134,3,"3",NA,NA,NA,42,NA
"Haason Reddick","DL","CAR",13,4.2,NA,0.0215,NA,NA,0,NA,NA,130,NA,NA,10,"2",31,NA,NA,NA,4
"Eric Kendricks","LB","MIN",7,7.09,3.04,0.0622,4.75,10.5,0,-0.478,1.92,130,169,76,10,"1",34,NA,NA,90,6
"Justin Reid","DB","HOU",10,6.14,0.396,0.00347,5.87,6.41,0,0.151,-0.54,130,120,174,10,"2",29,NA,NA,33,3
"Tyrann Mathieu","DB","KC",12,6.13,0.129,0.00139,6.01,6.26,-0.00347,0.289,-0.688,131,115,192,11,"2",34,NA,NA,12,8
"Malcolm Jenkins","DB","NO",6,6.13,0.415,0.0399,5.72,6.55,-0.00486,0,-0.4,132,130,161,12,"2",38,NA,NA,35,12
"Sony Michel","RB","LAR",11,8.59,2.89,0.0524,5.9,12.1,-0.00833,-0.677,1.05,133,189,91,36,"9",31,NA,NA,97,3
"Montez Sweat","DL","WAS",9,4.18,0.269,0.0255,3.99,4.36,-0.0215,0.736,-0.676,134,93,189,11,"2",29,NA,NA,5,2
"Jared Cook","TE","LAC",7,7.03,1.32,0.285,5.62,8.77,-0.0388,-0.0576,0.481,135,138,108,14,"8",39,NA,NA,56,12
"Kevin Byard","DB","TEN",13,6.09,1.27,0.0997,5.22,6.98,-0.0448,-0.493,0.0225,136,170,128,13,"2",32,NA,NA,83,5
"Nick Bosa","DL","SF",6,4.15,0.361,0.025,3.91,4.4,-0.047,0.648,-0.637,137,96,186,12,"2",28,NA,NA,15,2
"Cordarrelle Patterson","RB","ATL",6,8.54,0.709,0.0104,7.98,9.33,-0.0607,1.4,-1.72,138,74,280,37,"9",35,NA,NA,7,8
"Deion Jones","LB","ATL",6,7.03,2.22,0.0079,5.51,8.57,-0.0622,0.282,-0.00834,139,116,131,11,"1",31,NA,NA,48,5
"Derek Carr","QB","LVR",8,18.9,1.25,0.016,17.2,20,-0.0663,-0.322,-0.353,140,161,155,14,"6",35,NA,NA,32,7
"David Long","LB","TEN",13,7.02,NA,0.0426,NA,NA,-0.0701,NA,NA,141,NA,NA,12,"1",56,NA,NA,NA,2
"Javonte Williams","RB","DEN",11,8.53,1.8,0.376,6.21,10.1,-0.0711,-0.376,-0.982,142,166,219,38,"10",26,NA,NA,62,0
"Randy Gregory","DL","DAL",7,4.13,0.354,0.012,3.89,4.37,-0.0719,0.627,-0.667,143,97,188,13,"2",33,NA,NA,10,6
"Sam Darnold","QB","CAR",13,18.9,1,0.0542,17.6,20,-0.0823,0.123,-0.288,144,122,148,15,"6",28,NA,NA,15,3
"Jonathan Allen","DL","WAS",9,4.12,0.721,0.124,3.62,4.62,-0.0839,0.364,-0.424,145,112,166,14,"2",31,NA,NA,20,4
"Jerome Baker","LB","MIA",14,6.98,2.31,0.07,5.4,8.57,-0.113,0.174,0,146,119,130,13,"1",29,NA,NA,52,3
"Joe Burrow","QB","CIN",10,18.8,1.22,0.0329,17.5,20.3,-0.137,0,0,147,130,130,16,"6",29,NA,NA,26,1
"Marlon Humphrey","DB","BAL",8,5.99,0.304,0.011,5.79,6.2,-0.144,0.0691,-0.749,148,127,201,14,"2",29,NA,NA,27,4
"John Johnson","DB","CLE",13,5.98,1.4,0.039,5.03,6.95,-0.155,-0.691,0,149,190,130,15,"2",32,NA,NA,90,4
"Taylor Heinicke","QB","WAS",9,18.8,1.19,0.996,17.2,20.2,-0.169,-0.316,-0.17,150,160,139,17,"7",33,NA,NA,24,NA
"Randy Bullock","K","TEN",13,8.74,0.889,0.1,7.48,9.82,-0.177,-0.00506,-0.27,151,131,146,9,"1",36,NA,NA,30,9
"Matt Milano","LB","BUF",7,6.91,2.31,0.00113,5.33,8.5,-0.183,0.104,-0.07,152,124,135,14,"1",31,NA,NA,52,4
"Bobby Wagner","LB","SEA",9,6.91,2.98,0.0928,4.59,10.2,-0.184,-0.638,1.66,153,183,81,15,"2",35,NA,NA,88,9
"Micah Hyde","DB","BUF",7,5.94,0.33,0.0434,5.61,6.28,-0.194,-0.103,-0.676,154,142,190,16,"2",35,NA,NA,31,8
"Kenny Clark","DL","GB",13,3.99,1.51,0.0781,2.96,5.04,-0.208,-0.301,0,155,157,130,15,"2",30,NA,NA,65,5
"Ha Ha Clinton-Dix","DB","LVR",8,5.9,NA,0.01,NA,NA,-0.238,NA,NA,156,NA,NA,17,"2",33,NA,NA,NA,7
"Andrew Sendejo","DB","IND",14,5.89,NA,0.13,NA,NA,-0.248,NA,NA,157,NA,NA,18,"2",38,NA,NA,NA,11
"Joe Schobert","LB","PIT",7,6.81,2.1,0.182,5.38,8.27,-0.277,0.15,-0.306,158,121,152,16,"2",NA,NA,NA,40,5
"Matt Gay","K","LAR",11,8.64,0.987,0.134,7.58,9.95,-0.278,0.0955,-0.144,159,125,137,10,"1",32,NA,NA,33,2
"Quinnen Williams","DL","NYJ",6,3.91,1.16,0.00923,3.12,4.72,-0.286,-0.138,-0.323,160,145,153,16,"2",28,NA,NA,40,2
"Leonard Williams","DL","NYG",10,3.9,1.02,0.0505,3.21,4.61,-0.296,-0.0503,-0.43,161,137,168,17,"2",31,NA,NA,30,6
"Austin Hooper","TE","CLE",13,6.74,1.45,0.206,4.61,7.93,-0.324,-1.07,-0.364,162,229,156,15,"8",31,NA,NA,65,5
"Buccaneers","DST","TB",9,5.67,0.807,0.0783,4.54,6.73,-0.338,-0.694,-0.0318,163,191,133,4,"4",NA,NA,NA,74,NA
"Michael Brockers","DL","DET",9,3.85,2.03,0.0403,2.47,5.26,-0.346,-0.791,0.22,164,206,119,18,"2",35,NA,NA,90,9
"TreDavious White","DB","BUF",7,5.76,NA,0.0253,NA,NA,-0.378,NA,NA,165,NA,NA,19,"2",31,NA,NA,NA,4
"Cameron Jordan","DL","NO",6,3.81,1.16,0.0851,3.02,4.62,-0.386,-0.238,-0.423,166,152,165,19,"2",36,NA,NA,35,10
"Landon Collins","DB","WAS",9,5.73,0.976,0.0197,5.07,6.41,-0.403,-0.648,-0.542,167,185,176,20,"2",32,NA,NA,62,6
"Ryan Succop","K","TB",9,8.51,1.05,0.106,6.86,9.58,-0.412,-0.627,-0.509,168,182,172,11,"1",39,NA,NA,52,12
"Chiefs","DST","KC",12,5.59,0.694,0.0434,5.06,6.47,-0.416,-0.178,-0.289,169,147,149,5,"5",NA,NA,NA,58,NA
"Vernon Hargreaves","DB","HOU",10,5.71,0.00707,0.0449,5.71,5.72,-0.423,-0.00646,-1.23,170,132,245,21,"2",NA,NA,NA,8,5
"Kenyan Drake","RB","LVR",8,8.15,0.95,0.57,7.05,9.21,-0.447,0.47,-1.84,171,104,295,39,"10",NA,NA,NA,18,5
"Tremaine Edmunds","LB","BUF",7,6.63,2.38,0.00598,5,8.28,-0.458,-0.225,-0.292,172,149,150,17,"2",28,NA,NA,65,3
"Colts","DST","IND",14,5.55,0.804,0.0721,4.73,6.76,-0.46,-0.5,0,173,171,130,6,"6",NA,NA,NA,71,NA
"Jaylon Smith","LB","DAL",7,6.63,4.4,0.152,3.62,9.67,-0.464,-1.61,1.1,174,276,90,18,"2",30,NA,NA,99,5
"Vonn Bell","DB","CIN",10,5.67,1.82,0.00576,4.42,6.93,-0.468,-1.29,-0.0183,175,244,132,22,"2",31,NA,NA,98,5
"Chris Jones","DL","KC",12,3.73,1.18,0.0386,2.92,4.55,-0.471,-0.337,-0.493,176,164,171,20,"2",31,NA,NA,45,5
"Tracy Walker","DB","DET",9,5.66,1.05,0.000955,4.95,6.39,-0.474,-0.767,-0.563,177,202,178,23,"2",31,NA,NA,67,3
"Rayshawn Jenkins","DB","JAC",7,5.66,0.304,0.0196,5.46,5.87,-0.474,-0.261,-1.08,178,154,226,24,"2",32,NA,NA,25,4
"Duron Harmon","DB","ATL",6,5.64,1.15,0.0131,4.86,6.44,-0.494,-0.855,-0.515,179,212,173,25,"2",35,NA,NA,73,8
