"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Chase Edmonds","RB","ARI",12,14.7,5.98,0.377,9.73,23.4,5.75,3.75,11.8,26,45,11,13,"3",30,NA,NA,96,3
"Amon-Ra St. Brown","WR","DET",9,14.6,4.99,0.0729,10.8,21.5,5.74,4.2,8.99,27,38,20,11,"4",26,NA,NA,88,0
"Jaylen Waddle","WR","MIA",14,14.5,3.34,0.284,10.4,19.8,5.67,3.82,7.36,28,43,26,12,"4",27,NA,NA,71,0
"Diontae Johnson","WR","PIT",7,14.2,2.35,0.503,11.7,17,5.39,5.07,4.56,29,29,46,13,"5",29,NA,NA,44,2
"Rex Burkhead","RB","HOU",10,14.3,8.95,0.271,8.07,28.8,5.38,2.09,17.2,30,59,3,14,"3",35,NA,NA,99,8
"Ronald Jones","RB","TB",9,14,2.26,0.317,12.1,16.9,5.11,6.15,5.33,31,20,38,15,"3",28,NA,NA,49,3
"CeeDee Lamb","WR","DAL",7,13.7,2.72,0.195,9.66,16.8,4.88,3.03,4.33,32,53,49,14,"5",27,NA,NA,54,1
"Patrick Mahomes","QB","KC",12,22.4,1.19,0.588,21.1,24.4,4.86,6.72,3.82,33,14,53,2,"1",30,NA,NA,11,4
"Ezekiel Elliott","RB","DAL",7,13.7,1.97,0.14,11.4,16.5,4.79,5.42,4.93,34,27,43,16,"3",30,NA,NA,42,5
"Amari Cooper","WR","DAL",7,13.5,3.48,0.209,9.75,18.2,4.69,3.12,5.69,35,52,35,15,"5",31,NA,NA,74,6
"Rashaad Penny","RB","SEA",9,13.6,5.44,0.0906,5.98,20.3,4.65,0,8.72,36,130,22,17,"3",30,NA,NA,93,3
"Darrel Williams","RB","KC",12,13.5,1.95,0.677,11.5,16.1,4.56,5.53,4.49,37,26,48,18,"4",NA,NA,NA,39,3
"Keenan Allen","WR","LAC",7,13.3,3.74,0.003,7.72,17.6,4.48,1.09,5.11,38,75,40,16,"5",34,NA,NA,81,8
"Michael Pittman","WR","IND",14,13.3,2.64,0.104,10.9,16.6,4.48,4.26,4.15,39,37,50,17,"5",28,NA,NA,51,1
"Brandin Cooks","WR","HOU",10,13.2,2.84,0.635,9.52,16.3,4.37,2.89,3.77,40,54,54,18,"5",32,NA,NA,57,7
"George Kittle","TE","SF",6,11.4,3.55,0.263,5.17,14.1,4.35,-0.192,3.87,41,144,51,3,"2",32,NA,NA,83,4
"Dak Prescott","QB","DAL",7,21.8,5,0.109,18.1,31,4.27,3.78,10.3,42,44,14,3,"1",32,NA,NA,86,5
"Joe Burrow","QB","CIN",10,21.7,7.7,0.481,17.9,36,4.16,3.56,15.4,43,46,7,4,"1",29,NA,NA,97,1
"Kyle Pitts","TE","ATL",6,11.2,2.17,0.322,9.25,15,4.09,3.89,4.7,44,41,44,4,"2",25,NA,NA,57,0
"Antonio Gibson","RB","WAS",9,12.8,0,0.0163,12.8,12.8,3.88,6.82,1.2,45,13,91,19,"4",27,NA,NA,1,1
"Elijah Mitchell","RB","SF",6,12.8,1.23,0.322,11.6,14.4,3.87,5.62,2.79,46,25,70,20,"4",28,NA,NA,13,0
"Dallas Goedert","TE","PHI",14,10.8,3.53,0.027,5.83,14.9,3.77,0.467,4.63,47,97,45,5,"2",31,NA,NA,80,3
"Tyler Lockett","WR","SEA",9,12.6,3.58,0.783,6.63,15.9,3.74,0,3.46,49,130,59,19,"6",33,NA,NA,76,6
"Rob Gronkowski","TE","TB",9,10.8,3.67,0.368,5.02,13.8,3.74,-0.34,3.5,48,153,58,6,"2",36,NA,NA,90,11
"Aaron Rodgers","QB","GB",13,21.2,1.65,0.134,19.7,23.6,3.68,5.33,2.99,50,28,65,5,"1",42,NA,NA,23,16
"Darius Leonard","LB","IND",14,9.66,0.00707,2.82,9.66,9.67,3.68,4.99,1.48,51,30,86,1,"1",NA,NA,NA,1,3
"Kyler Murray","QB","ARI",12,21.1,1.5,0.433,19,23.1,3.55,4.63,2.46,52,33,74,6,"1",28,NA,NA,17,2
"Javonte Williams","RB","DEN",11,12.5,2.45,0.11,9.26,16.1,3.54,3.28,4.5,53,49,47,21,"4",26,NA,NA,60,0
"Elliott Fry","K","FA",NA,13,NA,1.75,NA,NA,3.47,NA,NA,54,NA,NA,1,"1",56,NA,NA,NA,2
"Michael Carter","RB","NYJ",6,12.4,3.37,0.0464,9.25,16.8,3.43,3.27,5.17,55,50,39,22,"4",27,NA,NA,78,0
"Devin Singletary","RB","BUF",7,12.3,3.07,0.382,9.9,17,3.39,3.91,5.36,56,40,37,23,"4",28,NA,NA,75,2
"Zach Ertz","TE","ARI",12,10.5,2.56,0.884,7.83,14,3.37,2.47,3.69,57,57,55,7,"3",35,NA,NA,60,8
"Justin Herbert","QB","LAC",7,20.6,1.4,0.0637,18.2,21.7,3.12,3.82,1.09,58,42,94,7,"1",28,NA,NA,14,1
"Tom Brady","QB","TB",9,20.6,3.35,0.145,15,23.7,3.05,0.699,3.13,59,87,62,8,"1",48,NA,NA,66,21
"D'Andre Swift","RB","DET",9,11.9,1.64,0.446,10.3,14.3,3,4.28,2.67,60,35,71,24,"5",27,NA,NA,31,1
"Hunter Renfrow","WR","LVR",8,11.8,0.817,0.208,10.9,12.9,2.95,4.28,0.425,61,36,112,20,"6",30,NA,NA,1,2
"Jalen Hurts","QB","PHI",14,20.4,1.96,1.25,17.1,22.6,2.91,2.82,1.98,62,56,80,9,"2",27,NA,NA,26,1
"Odell Beckham","WR","LAR",11,11.6,1.76,0.191,10,14.1,2.75,3.37,1.63,63,48,85,21,"6",33,NA,NA,28,7
"Justin Jackson","RB","LAC",7,11.5,11.9,1.06,6.02,30.9,2.56,0.0383,19.3,64,128,2,25,"5",31,NA,NA,99,3
"Mike Williams","WR","LAC",7,11.4,1.5,0.232,10.1,13.4,2.55,3.5,0.911,65,47,101,22,"6",31,NA,NA,24,4
"Dawson Knox","TE","BUF",7,9.57,2.62,0.395,6.71,12.9,2.49,1.35,2.62,66,67,73,8,"3",29,NA,NA,63,2
"Jarvis Landry","WR","CLE",13,11.1,2.56,0.0438,9.46,15.1,2.32,2.83,2.62,67,55,72,23,"6",33,NA,NA,47,7
"DeVonta Smith","WR","PHI",14,11.1,3.42,0.263,7.58,16.2,2.28,0.95,3.67,68,77,56,24,"7",27,NA,NA,72,0
"Dalton Schultz","TE","DAL",7,9.17,4.39,0.605,6.64,17.3,2.09,1.27,7.06,69,69,27,9,"4",29,NA,NA,99,3
"Darnell Mooney","WR","CHI",10,10.8,2.97,0.16,8.7,15.3,2.02,2.07,2.82,70,60,68,25,"7",28,NA,NA,65,1
"Cowboys","DST","DAL",7,9.37,6.74,1.2,5.2,20.3,1.9,-0.318,6.61,71,150,30,1,"1",NA,NA,NA,99,NA
"DK Metcalf","WR","SEA",9,10.7,1.32,0.0109,8.63,12.2,1.86,2,-0.303,72,62,144,26,"7",28,NA,NA,16,2
"Christian Kirk","WR","ARI",12,10.7,2.74,0.472,7.9,14.7,1.85,1.27,2.21,73,71,77,27,"7",29,NA,NA,56,3
"Ryan Succop","K","TB",9,11.3,3.55,0.0318,7.67,16.9,1.72,0.266,2.79,74,107,69,2,"1",39,NA,NA,92,12
"Tyler Bass","K","BUF",7,11.2,3.09,0.884,7.41,14.5,1.69,0,0.363,75,130,114,3,"1",29,NA,NA,81,1
"Trey Lance","QB","SF",6,19.2,4.57,0.455,13.3,23.5,1.66,-0.978,2.89,76,219,66,10,"2",26,NA,NA,83,0
"Dare Ogunbowale","RB","JAC",7,10.4,2.92,0.684,7.26,14,1.5,1.27,2.41,77,70,76,26,"6",32,NA,NA,73,4
"Hunter Henry","TE","NE",14,8.57,2.73,0.87,5.36,12.3,1.49,0,1.98,78,130,79,10,"5",31,NA,NA,70,5
"Tyrell Adams","DL","FA",NA,5.56,NA,0.31,NA,NA,1.45,NA,NA,79,NA,NA,1,"1",NA,NA,NA,NA,NA
"Allen Lazard","WR","GB",13,10.2,3.26,0.323,6.62,13.7,1.37,-0.00772,1.25,80,132,90,28,"7",30,NA,NA,69,3
"Taysom Hill","QB","NO",6,18.7,2.36,0.388,16.5,21.7,1.2,2.17,1.08,81,58,95,11,"2",35,NA,NA,34,4
"Robert Quinn","DL","CHI",10,5.25,NA,0.56,NA,NA,1.14,NA,NA,82,NA,NA,2,"1",35,NA,NA,NA,10
"Tyler Boyd","WR","CIN",10,9.87,3.65,0.177,6.78,15.7,1.05,0.152,3.17,83,118,60,29,"7",31,NA,NA,78,5
"D.J. Moore","WR","CAR",13,9.7,1.14,0.22,8.23,11,0.873,1.6,-1.5,84,65,197,30,"8",29,NA,NA,7,3
"T.J. Edwards","LB","PHI",14,6.84,1.95,0.0594,5.51,8.19,0.855,0.833,0.00106,85,81,129,2,"1",29,NA,NA,57,2
"Saquon Barkley","RB","NYG",10,9.74,4.12,0.00155,4.07,13.4,0.818,-1.92,1.82,86,291,83,27,"6",29,NA,NA,84,3
"Devonta Freeman","RB","BAL",8,9.74,0.433,0.000285,9.11,10.2,0.817,3.13,-1.4,87,51,194,28,"6",34,NA,NA,1,7
"Jordan Howard","RB","PHI",14,9.73,2.41,0.0714,6.92,13,0.816,0.931,1.44,88,79,89,29,"6",31,NA,NA,57,5
"Matthew Stafford","QB","LAR",11,18.3,3.97,0.815,10.9,20.6,0.815,-3.38,0,89,396,130,12,"2",38,NA,NA,74,12
"Dustin Hopkins","K","LAC",7,10.3,3.35,0.00967,6.96,16.2,0.805,-0.446,2.06,90,169,78,4,"1",35,NA,NA,88,8
"Demario Davis","LB","NO",6,6.78,NA,0.0468,NA,NA,0.796,NA,NA,91,NA,NA,3,"1",37,NA,NA,NA,9
"Matt Gay","K","LAR",11,10.3,2.94,0.19,7.53,15.6,0.795,0.121,1.44,92,120,88,5,"1",32,NA,NA,73,2
"C.J. Mosley","LB","NYJ",6,6.73,2.59,0.267,4.81,9.67,0.749,0.138,1.48,93,119,87,4,"1",33,NA,NA,89,7
"DOnta Foreman","RB","TEN",13,9.66,1.66,0.0634,7.73,11.5,0.745,1.75,-0.0825,94,63,135,30,"6",30,NA,NA,34,4
"Dolphins","DST","MIA",14,8.16,5.55,0.694,5.03,17.3,0.694,-0.48,3.67,95,171,57,2,"2",NA,NA,NA,97,NA
"Clyde Edwards-Helaire","RB","KC",12,9.6,NA,0.137,NA,NA,0.682,NA,NA,96,NA,NA,31,"6",27,NA,NA,NA,1
"Byron Pringle","WR","KC",12,9.48,7.41,0.0187,5.21,21.5,0.653,-1.42,9.06,97,257,19,31,"8",56,NA,NA,94,3
"Marquise Brown","WR","BAL",8,9.46,1.01,0.18,8.06,10.7,0.634,1.43,-1.8,98,66,215,32,"8",28,NA,NA,6,2
"Gerald Everett","TE","SEA",9,7.7,3.45,0.573,5.84,14.1,0.616,0.479,3.85,99,96,52,11,"5",31,NA,NA,77,4
"John Johnson","DB","CLE",13,6.45,NA,0.0469,NA,NA,0.612,NA,NA,100,NA,NA,1,"1",32,NA,NA,NA,4
"Brandon McManus","K","DEN",11,10.1,2.32,0.548,7.68,13.4,0.605,0.268,-0.714,101,106,164,6,"1",34,NA,NA,58,7
"Myles Garrett","DL","CLE",13,4.69,0.983,0.146,4.02,5.37,0.583,0.76,1.18,102,83,93,3,"1",30,NA,NA,72,4
"Budda Baker","DB","ARI",12,6.4,0.387,0.0235,6.02,6.79,0.565,0.803,0.494,103,82,108,2,"1",30,NA,NA,42,4
"Jeffery Wilson","RB","SF",6,9.46,4.93,0.035,4.17,13.5,0.544,-1.82,1.87,104,282,81,32,"6",30,NA,NA,85,3
"Harrison Smith","DB","MIN",7,6.38,0.0764,0.0796,6.3,6.46,0.542,1.09,0.157,105,73,123,3,"1",37,NA,NA,20,9
"Melvin Gordon","RB","DEN",11,9.43,1.55,0.481,7.65,11.2,0.509,1.67,-0.404,106,64,152,33,"6",33,NA,NA,28,6
"Anthony Walker","LB","CLE",13,6.47,2.56,0.0347,4.72,8.24,0.482,0.044,0.0492,107,127,128,5,"1",30,NA,NA,84,4
"Anthony Walker","LB","CLE",13,6.47,2.56,0.0347,4.72,8.24,0.482,0.044,0.0492,107,127,128,5,"1",30,NA,NA,84,4
"Kenny Moore","DB","IND",14,6.3,1.27e-15,0.00492,6.3,6.3,0.462,1.09,0,108,74,130,4,"1",30,NA,NA,12,4
"Derwin James","DB","LAC",7,6.3,1.01,0.13,5.28,7.32,0.457,0.0679,1.02,109,124,98,5,"1",29,NA,NA,78,3
"K.J. Osborn","WR","MIN",7,9.28,3.73,0.122,6.06,14.9,0.455,-0.574,2.45,110,184,75,33,"8",28,NA,NA,79,1
"Bobby Wagner","LB","SEA",9,6.43,3.69,0.0334,3.02,9.88,0.447,-1.66,1.69,111,275,84,6,"1",35,NA,NA,99,9
"Nick Bosa","DL","SF",6,4.54,0.622,0.0834,4.11,4.97,0.437,0.854,0.776,112,80,104,4,"1",28,NA,NA,33,2
"Tremaine Edmunds","LB","BUF",7,6.4,2.21,0.173,4.89,7.93,0.414,0.217,-0.264,113,112,142,7,"1",28,NA,NA,68,3
"Bruce Irvin","DL","CHI",10,4.46,NA,0.0963,NA,NA,0.353,NA,NA,114,NA,NA,5,"2",36,NA,NA,NA,9
"Terry McLaurin","WR","WAS",9,9.16,2.07,0.23,6.69,11.9,0.333,0.0551,-0.601,115,126,159,34,"8",30,NA,NA,35,2
"Jordan Poyer","DB","BUF",7,6.17,0.946,0.023,5.22,7.12,0.327,0.00519,0.821,116,129,102,6,"1",35,NA,NA,75,8
"Logan Ryan","DB","NYG",10,6.14,0.54,0.0224,5.6,6.69,0.304,0.389,0.388,117,100,113,7,"1",35,NA,NA,55,8
"Sidney Jones","DB","SEA",9,6.12,NA,0.161,NA,NA,0.282,NA,NA,118,NA,NA,8,"1",NA,NA,NA,NA,4
"Aaron Donald","DL","LAR",11,4.36,0.233,0.0137,4.2,4.53,0.257,0.946,0.333,119,78,115,6,"2",34,NA,NA,6,7
"Chandler Jones","DL","ARI",12,4.35,NA,0.209,NA,NA,0.243,NA,NA,120,NA,NA,7,"2",36,NA,NA,NA,9
"Kyzir White","LB","LAC",7,6.22,2.14,0.0447,4.67,8.68,0.24,0,0.489,121,130,109,8,"1",30,NA,NA,64,3
"Zach Cunningham","LB","TEN",13,6.18,NA,0.196,NA,NA,0.196,NA,NA,122,NA,NA,9,"1",31,NA,NA,NA,4
"Quandre Diggs","DB","SEA",9,5.96,0.21,0.121,5.75,6.17,0.121,0.536,-0.129,123,94,138,9,"2",33,NA,NA,28,6
"Jakobi Meyers","WR","NE",14,8.93,1.15,0.103,7.34,10.2,0.103,0.703,-2.28,124,86,242,35,"8",29,NA,NA,9,2
"Matthew Wright","K","JAC",7,9.59,7.05,0.0569,4.67,17.2,0.0569,-2.74,3.04,125,360,64,7,"1",30,NA,NA,99,2
"Hayden Hurst","TE","ATL",6,7.13,2.86,0.0429,5.11,9,0.0429,-0.252,-1.27,126,146,184,12,"5",32,NA,NA,73,3
"DeForest Buckner","DL","IND",14,4.14,0.771,0.00385,3.61,4.67,0.0343,0.356,0.482,127,102,110,8,"2",32,NA,NA,44,5
"Sam Hubbard","DL","CIN",10,4.14,1.48,0.0304,3.13,5.16,0.0304,-0.131,0.968,128,139,99,9,"2",NA,NA,NA,99,3
"Cordarrelle Patterson","RB","ATL",6,8.95,5.24,0.0286,3.86,12.7,0.0286,-2.13,1.08,129,314,96,34,"6",35,NA,NA,91,8
"Russell Wilson","QB","SEA",9,17.5,0.791,1.64,16.4,18.1,0,2.05,-2.46,130,61,253,13,"3",37,NA,NA,6,9
"Boston Scott","RB","PHI",14,8.92,2.35,0.261,6.74,12.1,0,0.751,0.552,130,84,106,35,"6",31,NA,NA,54,3
"DeVante Parker","WR","MIA",14,8.82,0.833,0.232,7.75,9.41,0,1.12,-3.07,130,72,294,36,"8",33,NA,NA,3,6
"Foster Moreau","TE","LVR",8,7.08,1.97,0.183,5.81,10.3,0,0.444,0,130,98,130,13,"5",29,NA,NA,47,2
"Robbie Gould","K","SF",6,9.53,1.46,0.00207,8.39,11.7,0,0.979,-2.46,130,76,255,8,"1",43,NA,NA,27,16
"Packers","DST","GB",13,7.47,3.72,0.438,5.51,13.6,0,0,0,130,130,130,3,"3",NA,NA,NA,94,NA
"Cameron Jordan","DL","NO",6,4.11,0.276,0.0614,3.92,4.29,0,0.657,0.102,130,89,126,10,"2",36,NA,NA,11,10
"Foyesade Oluokun","LB","ATL",6,5.98,2.88,0.00197,3.82,9.24,0,-0.853,1.05,130,210,97,10,"1",30,NA,NA,95,3
"Justin Simmons","DB","DEN",11,5.84,0.635,0.00591,5.2,6.47,0,-0.0163,0.175,130,133,122,10,"2",32,NA,NA,65,5
"Bobby Okereke","LB","IND",14,5.98,1.64,0.0143,4.94,7.9,-0.00197,0.262,-0.293,131,108,143,11,"1",29,NA,NA,43,2
"Matt Prater","K","ARI",12,9.53,3.06,0.0531,6.68,14.4,-0.00207,-0.728,0.238,132,199,118,9,"1",41,NA,NA,77,15
"Minkah Fitzpatrick","DB","PIT",7,5.83,0.449,0.0722,5.38,6.28,-0.00591,0.166,-0.0179,133,115,131,11,"2",29,NA,NA,52,3
"Eric Kendricks","LB","MIN",7,5.97,2.4,0.0382,3.74,8.19,-0.0162,-0.931,0,134,216,130,12,"1",34,NA,NA,80,6
"Lavonte David","LB","TB",9,5.93,NA,0.05,NA,NA,-0.0545,NA,NA,135,NA,NA,13,"1",36,NA,NA,NA,9
"Graham Gano","K","NYG",10,9.48,1.94,0.0322,6.97,11.6,-0.0552,-0.441,-2.48,136,168,257,10,"1",39,NA,NA,46,12
"Cameron Heyward","DL","PIT",7,4.05,0.891,0.0158,3.44,4.66,-0.0614,0.178,0.47,137,114,111,11,"2",37,NA,NA,61,10
"Brian Burns","DL","CAR",13,4.03,1.04,0.102,3.32,4.75,-0.0772,0.061,0.557,138,125,105,12,"2",28,NA,NA,83,2
"Kendall Fuller","DB","WAS",9,5.76,0,0.02,5.76,5.76,-0.0781,0.547,-0.54,139,92,156,12,"2",31,NA,NA,1,5
"Jake Elliott","K","PHI",14,9.44,2.23,0.0634,6.49,12.8,-0.0874,-0.922,-1.34,140,215,189,11,"1",31,NA,NA,54,4
"Landon Collins","DB","WAS",9,5.74,NA,0.0243,NA,NA,-0.0981,NA,NA,141,NA,NA,13,"2",32,NA,NA,NA,6
"Josh Bynes","LB","BAL",8,5.88,NA,0.0629,NA,NA,-0.104,NA,NA,142,NA,NA,14,"1",36,NA,NA,NA,10
"Jessie Bates","DB","CIN",10,5.72,0.879,0.0257,4.84,6.6,-0.122,-0.377,0.304,143,157,116,14,"2",29,NA,NA,72,3
"Malcolm Jenkins","DB","NO",6,5.69,NA,0.225,NA,NA,-0.148,NA,NA,144,NA,NA,15,"2",38,NA,NA,NA,12
"Mason Crosby","K","GB",13,9.38,1.51,0.128,7.65,11.1,-0.151,0.237,-3.07,145,110,293,12,"1",41,NA,NA,31,14
"Fred Warner","LB","SF",6,5.82,1.45,0.0276,4.83,6.82,-0.167,0.153,-1.37,146,117,191,15,"1",29,NA,NA,32,3
"Demarcus Lawrence","DL","DAL",7,3.93,0.389,0.0271,3.66,4.19,-0.179,0.399,0,147,99,130,13,"2",34,NA,NA,17,7
"James OShaughnessy","TE","JAC",7,6.9,NA,0.000374,NA,NA,-0.183,NA,NA,148,NA,NA,14,"5",NA,NA,NA,NA,NA
"Mike Gesicki","TE","MIA",14,6.9,1.47,0.137,4.42,8.46,-0.184,-0.941,-1.81,149,218,216,15,"5",30,NA,NA,40,3
"Denzel Perryman","LB","LVR",8,5.79,2.25,0.0144,4.08,8.33,-0.195,-0.59,0.139,150,185,124,16,"1",33,NA,NA,73,NA
"Emmanuel Ogbah","DL","MIA",14,3.9,NA,0.11,NA,NA,-0.207,NA,NA,151,NA,NA,14,"2",32,NA,NA,NA,5
"Jeffery Simmons","DL","TEN",13,3.9,NA,0,NA,NA,-0.207,NA,NA,151,NA,NA,14,"2",28,NA,NA,NA,2
"Alec Ogletree","LB","CHI",10,5.78,3.64,0.0289,3.29,8.3,-0.209,-1.39,0.108,152,255,125,17,"1",34,NA,NA,98,8
"Brandon Aiyuk","WR","SF",6,8.59,2.27,0.312,6.58,12,-0.232,-0.0486,-0.514,153,134,154,37,"8",28,NA,NA,41,1
"DeVondre Campbell","LB","GB",13,5.75,1.51,0.0117,4.29,6.96,-0.238,-0.381,-1.23,154,160,182,18,"1",32,NA,NA,34,5
"Jordan Hicks","LB","ARI",12,5.73,2.03,0.0519,4.54,8.13,-0.25,-0.132,-0.0655,155,140,133,19,"1",33,NA,NA,59,6
"AJ Dillon","RB","GB",13,8.66,1.15,0.0981,7.31,10,-0.261,1.33,-1.55,156,68,200,36,"6",28,NA,NA,12,1
"Greg Zuerlein","K","DAL",7,9.25,1.04,0.0415,8,10.3,-0.278,0.587,-3.79,157,90,324,13,"2",38,NA,NA,15,9
"Shaq Green-Thompson","LB","CAR",13,5.68,2.26,0.0408,4.14,7.25,-0.302,-0.532,-0.945,158,177,173,20,"1",32,NA,NA,75,NA
"Markus Golden","DL","ARI",12,3.79,NA,0.0301,NA,NA,-0.317,NA,NA,159,NA,NA,15,"2",NA,NA,NA,NA,NA
"Harrison Butker","K","KC",12,9.21,1.05,0.0871,7.76,10.1,-0.32,0.349,-4.04,160,103,339,14,"2",30,NA,NA,19,4
"Noah Fant","TE","DEN",11,6.76,1.39,0.117,4.86,7.84,-0.321,-0.498,-2.43,161,174,251,16,"5",28,NA,NA,37,2
"Jerome Baker","LB","MIA",14,5.64,0.559,0.0138,5.26,6.03,-0.343,0.587,-2.16,162,91,234,21,"1",29,NA,NA,16,3
"Charles Harris","DL","DET",9,3.76,0.94,0.0207,3.12,4.41,-0.347,-0.141,0.219,163,141,119,16,"2",NA,NA,NA,67,4
"Matt Milano","LB","BUF",7,5.63,2.18,0.0132,4.14,7.14,-0.356,-0.533,-1.05,164,178,176,22,"1",31,NA,NA,66,4
"Jaret Patterson","RB","WAS",9,8.56,2.81,0.182,5.15,11.4,-0.359,-0.838,-0.202,165,208,139,37,"7",26,NA,NA,67,0
"Jonathan Allen","DL","WAS",9,3.74,0.156,0.0392,3.63,3.85,-0.367,0.375,-0.346,166,101,148,17,"2",31,NA,NA,1,4
"Germaine Pratt","LB","CIN",10,5.61,1.85,0.0184,4.35,6.89,-0.37,-0.319,-1.3,167,151,187,23,"1",29,NA,NA,48,2
"Vonn Bell","DB","CIN",10,5.47,1.01,0.088,4.45,6.49,-0.373,-0.762,0.188,168,203,120,16,"2",31,NA,NA,78,5
"Devin White","LB","TB",9,5.6,1.59,0.0924,4.16,7.14,-0.388,-0.518,-1.05,169,175,177,24,"1",28,NA,NA,36,2
"Jason Sanders","K","MIA",14,9.12,1.86,0.0632,7.3,12.1,-0.407,-0.111,-1.98,171,138,223,15,"2",30,NA,NA,42,3
"William Gholston","DL","TB",9,3.7,NA,0.137,NA,NA,-0.407,NA,NA,170,NA,NA,18,"3",34,NA,NA,NA,8
"Cole Kmet","TE","CHI",10,6.65,0.965,0.0527,5.66,7.96,-0.438,0.295,-2.31,172,104,244,17,"5",27,NA,NA,20,1
"Buccaneers","DST","TB",9,7.03,1.71,0.0893,5.67,9.8,-0.438,0.156,-3.84,173,116,326,4,"4",NA,NA,NA,74,NA
"Jayron Kearse","DB","DAL",7,5.38,0.592,0.0871,4.78,5.98,-0.461,-0.429,-0.324,174,166,147,17,"3",32,NA,NA,58,5
"Randy Bullock","K","TEN",13,9.06,1.62,0.181,6.93,11.3,-0.47,-0.481,-2.78,175,172,278,16,"2",36,NA,NA,38,9
"Deion Jones","LB","ATL",6,5.5,1.87,0.0418,4.12,7.63,-0.48,-0.551,-0.563,176,180,158,25,"1",31,NA,NA,50,5
"Pat Freiermuth","TE","PIT",7,6.59,0.96,0.127,5.65,7.78,-0.491,0.292,-2.49,177,105,258,18,"6",27,NA,NA,17,0
