"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Trey Hendrickson","DL","CIN",10,3.27,0.233,0.249,3.11,3.44,0.42,0.698,0.306,68,23,37,7,"4",31,NA,NA,21,4
"Tyrann Mathieu","DB","KC",12,5.29,1.27,0.135,4.42,6.18,0.369,0.143,0.6,69,41,30,7,"2",34,NA,NA,86,8
"O.J. Howard","TE","TB",9,1.48,0.532,0.334,1.09,2.08,0.334,0.16,0.538,70,40,32,12,"7",31,NA,NA,27,4
"Jordan Whitehead","DB","TB",9,5.16,0.488,0.114,4.82,5.49,0.233,0.539,-0.0841,71,28,46,8,"2",29,NA,NA,29,3
"Kenny Clark","DL","GB",13,3.03,0.891,0.126,2.42,3.64,0.171,0,0.513,72,45,34,8,"4",30,NA,NA,72,5
"Packers","DST","GB",13,4.67,0.0495,0.143,4.63,4.7,0.143,0.331,-0.0871,73,33,47,2,"2",NA,NA,NA,14,NA
"Dre Greenlaw","LB","SF",6,4.55,3.41,0.138,2.22,6.91,0.138,-1.63,1.68,74,91,21,9,"3",28,NA,NA,99,2
"Micah Hyde","DB","BUF",7,5.04,1.12,0.12,4.28,5.82,0.12,0,0.243,75,45,39,9,"2",35,NA,NA,71,8
"Harrison Phillips","DL","BUF",7,2.9,1.1,0.0451,2.15,3.66,0.0451,-0.266,0.529,76,57,33,9,"4",30,NA,NA,83,3
"Josh Allen","QB","BUF",7,24.8,1.64,3.27,23.4,26.5,0,0,0,77,45,42,1,"1",29,NA,NA,57,3
"Derrick Henry","RB","TEN",13,15.8,2.71,1.21,12.7,17.7,0,0,0,77,45,42,1,"1",32,NA,NA,71,5
"Amari Rodgers","WR","GB",13,0.28,NA,0.05,NA,NA,0,NA,NA,77,NA,NA,36,"14",56,NA,NA,NA,0
"Blake Bell","TE","KC",12,1.15,0.571,0.172,0.761,1.55,0,-0.168,0,77,53,42,13,"7",34,NA,NA,33,6
"Matt Gay","K","LAR",11,9.06,0.925,0.0405,8.19,9.95,0,0,0,77,45,42,1,"1",32,NA,NA,17,2
"Bengals","DST","CIN",10,4.52,0.46,0.208,4.21,4.84,0,-0.0919,0.0548,77,50,41,3,"3",NA,NA,NA,43,NA
"Jason Pierre-Paul","DL","TB",9,2.85,0.191,0.0242,2.72,2.99,0,0.307,-0.143,77,35,48,10,"4",37,NA,NA,14,11
"Leonard Floyd","LB","LAR",11,4.41,1.19,0.0528,3.6,5.24,0,-0.249,-0.00105,77,56,43,10,"3",33,NA,NA,60,5
"Jimmie Ward","DB","SF",6,4.92,1.03,0.13,4.22,5.64,0,-0.0616,0.0647,77,48,40,10,"2",34,NA,NA,64,7
"Denico Autry","DL","TEN",13,2.83,0.0424,0.0626,2.8,2.86,-0.0242,0.384,-0.271,78,32,53,11,"4",35,NA,NA,1,NA
"Ryan Succop","K","TB",9,9.02,0.79,0.334,8.19,9.71,-0.0405,0.0046,-0.239,79,44,51,2,"1",39,NA,NA,1,12
"Travis Benjamin","WR","SF",6,0.23,NA,0.078,NA,NA,-0.05,NA,NA,80,NA,NA,37,"14",36,NA,NA,NA,9
"Harold Landry","LB","TEN",13,4.36,0.785,0.122,3.82,4.9,-0.0528,-0.0261,-0.333,81,47,56,11,"3",29,NA,NA,40,3
"Ed Oliver","DL","BUF",7,2.77,0.523,0.101,2.41,3.13,-0.0868,-0.00683,0,82,46,42,12,"4",28,NA,NA,52,2
"Brandon Powell","WR","LAR",11,0.152,NA,0.027,NA,NA,-0.128,NA,NA,83,NA,NA,38,"14",56,NA,NA,NA,3
"Jalen Ramsey","DB","LAR",11,4.79,0.134,0.101,4.7,4.89,-0.13,0.422,-0.688,84,30,69,11,"2",31,NA,NA,1,5
"Marcus Kemp","WR","KC",12,0.125,NA,0,NA,NA,-0.155,NA,NA,85,NA,NA,39,"14",30,NA,NA,NA,4
"Drew Sample","TE","CIN",10,0.979,0.0728,0.139,0.928,1.03,-0.172,0,-0.518,86,45,64,14,"7",30,NA,NA,1,2
"Rashaan Evans","LB","TEN",13,4.24,0.255,0.137,4.06,4.42,-0.175,0.214,-0.823,87,38,72,12,"3",29,NA,NA,5,3
"Chris Jones","DL","KC",12,2.67,0.665,0.183,2.21,3.13,-0.188,-0.204,-0.00277,88,54,44,13,"5",31,NA,NA,66,5
"Rams","DST","LAR",11,4.31,0.0212,0.0187,4.3,4.33,-0.208,0,-0.457,89,45,61,4,"3",NA,NA,NA,1,NA
"Buccaneers","DST","TB",9,4.3,0.707,0.0553,3.81,4.79,-0.226,-0.487,0,90,62,42,5,"4",NA,NA,NA,86,NA
"Mike Hilton","DB","CIN",10,4.69,1.27,0.00792,3.82,5.58,-0.231,-0.457,0,91,61,42,12,"2",32,NA,NA,82,5
"Levi Wallace","DB","BUF",7,4.69,0.891,0.346,4.08,5.3,-0.239,-0.204,-0.273,92,55,54,13,"3",NA,NA,NA,54,3
"Chiefs","DST","KC",12,4.24,0.771,0.278,3.71,4.77,-0.282,-0.586,-0.0112,93,64,45,6,"5",NA,NA,NA,99,NA
"Ross Dwelley","TE","SF",6,0.84,NA,0.0525,NA,NA,-0.311,NA,NA,94,NA,NA,15,"7",31,NA,NA,NA,3
"Von Miller","LB","LAR",11,4.1,0.573,0.227,3.71,4.5,-0.312,-0.14,-0.739,95,51,71,13,"4",37,NA,NA,30,10
"Noah Gray","TE","KC",12,0.788,0.367,0.186,0.537,1.04,-0.363,-0.392,-0.505,96,59,63,16,"8",27,NA,NA,13,0
"D.J. Jones","DL","SF",6,2.48,0.304,0.0616,2.28,2.69,-0.371,-0.141,-0.436,97,52,59,14,"5",31,NA,NA,28,4
"Tyler Bass","K","BUF",7,8.69,1.57,0.534,7.54,9.69,-0.375,-0.65,-0.255,98,67,52,3,"1",29,NA,NA,83,1
"Dean Lowry","DL","GB",13,2.42,0.601,0.0643,2.01,2.84,-0.432,-0.405,-0.292,99,60,55,15,"5",31,NA,NA,59,5
"Frank Clark","DL","KC",12,2.36,0.481,0.0812,2.03,2.69,-0.497,-0.388,-0.439,100,58,60,16,"5",32,NA,NA,45,6
"Shaquil Barrett","LB","TB",9,3.88,0.0354,0.021,3.85,3.9,-0.538,0,-1.34,101,45,80,14,"4",33,NA,NA,1,7
"Brycen Hopkins","TE","LAR",11,0.602,NA,0.0368,NA,NA,-0.549,NA,NA,102,NA,NA,17,"8",56,NA,NA,NA,1
"Anthony Hitchens","LB","KC",12,3.85,1.06,0.464,3.13,4.59,-0.559,-0.721,-0.649,103,69,68,15,"4",33,NA,NA,50,7
"Bills","DST","BUF",7,3.96,0.488,0.369,3.63,4.3,-0.56,-0.671,-0.486,104,68,62,7,"6",NA,NA,NA,57,NA
"Jarran Reed","DL","KC",12,2.28,0.693,0.195,1.8,2.76,-0.578,-0.614,-0.373,105,66,58,17,"5",33,NA,NA,69,5
"Jaire Alexander","DB","GB",13,4.34,0.198,0.0276,4.2,4.48,-0.585,-0.0771,-1.1,106,49,79,14,"3",29,NA,NA,11,3
"Reggie Gilliam","TE","BUF",7,0.565,0.606,0.0152,0.151,0.985,-0.586,-0.777,-0.562,107,71,66,18,"8",28,NA,NA,40,1
"Charlie Woerner","TE","SF",6,0.55,NA,0.085,NA,NA,-0.601,NA,NA,108,NA,NA,19,"8",28,NA,NA,NA,1
"Janoris Jenkins","DB","TEN",13,4.31,1.58,0.15,3.23,5.41,-0.613,-1.05,-0.166,109,77,49,15,"3",37,NA,NA,93,9
"Dominique Dafney","TE","GB",13,0.465,NA,0,NA,NA,-0.686,NA,NA,110,NA,NA,20,"8",56,NA,NA,NA,1
"Eli Apple","DB","CIN",10,4.16,0.7,0.553,3.68,4.65,-0.763,-0.598,-0.929,111,65,75,16,"3",30,NA,NA,32,5
"Ndamukong Suh","DL","TB",9,2.08,0.643,0.121,1.64,2.53,-0.772,-0.775,-0.602,112,70,67,18,"6",39,NA,NA,62,11
"Star Lotulelei","DL","BUF",7,1.96,0.898,0.0525,1.35,2.58,-0.894,-1.07,-0.547,113,78,65,19,"6",36,NA,NA,76,8
"Mason Crosby","K","GB",13,8.15,1.63,0.091,6.61,9.71,-0.909,-1.58,-0.235,114,88,50,4,"1",41,NA,NA,99,14
"49ers","DST","SF",6,3.59,0.304,0,3.39,3.8,-0.929,-0.915,-0.982,115,75,76,8,"6",NA,NA,NA,29,NA
"Vita Vea","DL","TB",9,1.91,0.438,0.15,1.61,2.21,-0.946,-0.808,-0.918,116,72,74,20,"6",31,NA,NA,41,3
"Harrison Butker","K","KC",12,8.06,1.39,0.142,6.67,9.22,-1,-1.51,-0.724,117,85,70,5,"1",30,NA,NA,67,4
"Kevin Minter","LB","TB",9,3.39,2.67,0.177,1.57,5.24,-1.02,-2.28,0,118,103,42,16,"4",35,NA,NA,85,8
"Derrick Nnadi","DL","KC",12,1.76,0.509,0.291,1.41,2.11,-1.1,-1.01,-1.02,119,76,78,21,"7",30,NA,NA,48,3
"Randy Bullock","K","TEN",13,7.92,0.982,0.165,6.81,8.51,-1.14,-1.38,-1.44,120,82,81,6,"2",36,NA,NA,33,9
"Preston Smith","LB","GB",13,3.21,0.304,0.56,3.01,3.42,-1.2,-0.845,-1.81,121,73,92,17,"5",33,NA,NA,10,6
"Joe Mixon","RB","CIN",10,14.5,1.46,0.374,13,15.8,-1.21,0.316,-1.89,122,34,95,2,"1",29,NA,NA,38,4
"Robbie Gould","K","SF",6,7.76,1.23,0,6.61,8.96,-1.31,-1.58,-0.987,123,87,77,7,"2",43,NA,NA,50,16
"Daniel Sorensen","DB","KC",12,3.61,0.269,0.253,3.42,3.79,-1.32,-0.856,-1.78,124,74,91,17,"4",36,NA,NA,18,7
"William Gholston","DL","TB",9,1.47,0.233,0.193,1.3,1.63,-1.39,-1.11,-1.5,125,79,83,22,"7",34,NA,NA,17,8
"Josh Norman","DB","SF",6,3.36,0.834,0.362,2.79,3.93,-1.57,-1.5,-1.64,126,84,87,18,"4",38,NA,NA,46,9
"Elijah Mitchell","RB","SF",6,14.2,1.58,0.345,12.8,15.7,-1.58,0.112,-1.95,128,42,96,3,"1",28,NA,NA,43,0
"Arden Key","DL","SF",6,1.27,0.247,0.0307,1.1,1.45,-1.58,-1.31,-1.68,127,80,88,23,"7",30,NA,NA,24,3
"Efe Obada","DL","BUF",7,1.24,0.375,0.046,0.987,1.5,-1.61,-1.43,-1.63,129,83,86,24,"7",35,NA,NA,38,6
"Alex Okafor","DL","KC",12,1.2,0.566,0.174,0.811,1.59,-1.66,-1.61,-1.54,130,89,84,25,"7",35,NA,NA,55,8
"Samson Ebukam","LB","SF",6,2.65,1.27,0.225,1.78,3.54,-1.76,-2.07,-1.7,131,100,89,18,"5",31,NA,NA,65,4
"Jordan Willis","DL","SF",6,1.02,0.318,0.0728,0.806,1.24,-1.83,-1.61,-1.89,132,90,94,26,"8",31,NA,NA,31,4
"Tyler Lancaster","DL","GB",13,0.95,0.0849,0.0714,0.892,1.01,-1.9,-1.52,-2.12,133,86,99,27,"8",56,NA,NA,3,3
"Devin Singletary","RB","BUF",7,13.8,1.8,0.0806,12.1,15.6,-1.93,-0.578,-2.14,134,63,101,4,"1",28,NA,NA,48,2
"Kevin King","DB","GB",13,2.99,0.721,0.235,2.49,3.49,-1.93,-1.79,-2.09,135,98,98,19,"4",31,NA,NA,36,4
"Steve McLendon","DL","TB",9,0.879,0.17,0.627,0.763,0.997,-1.97,-1.65,-2.13,136,92,100,28,"9",40,NA,NA,10,12
"Bud Dupree","LB","TEN",13,2.43,0.339,0.161,2.2,2.66,-1.99,-1.65,-2.57,137,93,104,19,"5",33,NA,NA,15,6
"Leonard Fournette","RB","TB",9,13.7,2.66,0.299,11,16.1,-2.01,-1.66,-1.55,138,94,85,5,"1",29,NA,NA,67,4
"Ben Niemann","LB","KC",12,2.27,0.495,0.329,1.93,2.61,-2.15,-1.92,-2.63,139,99,105,20,"5",30,NA,NA,25,3
"Chandon Sullivan","DB","GB",13,2.76,0.226,0.0695,2.6,2.92,-2.17,-1.68,-2.66,140,95,107,20,"4",56,NA,NA,14,3
"Mike Hughes","DB","KC",12,2.69,0.141,0.47,2.59,2.79,-2.24,-1.69,-2.79,141,96,110,21,"5",29,NA,NA,4,3
"Aaron Jones","RB","GB",13,13.4,2.43,2,11.4,15.9,-2.31,-1.32,-1.83,142,81,93,6,"2",31,NA,NA,62,4
"A.J. Klein","LB","BUF",7,1.94,0.368,0,1.69,2.19,-2.48,-2.16,-3.04,143,101,112,21,"5",34,NA,NA,20,8
"Vernon Butler","DL","BUF",7,0.252,0.354,0.151,0.00693,0.493,-2.6,-2.41,-2.64,144,104,106,29,"9",31,NA,NA,34,5
"Donte Deayon","DB","LAR",11,2.22,0.17,0.0139,2.1,2.34,-2.71,-2.18,-3.24,145,102,113,22,"5",32,NA,NA,7,4
"Marcell Harris","DB","SF",6,2.21,0.948,0.119,1.55,2.85,-2.72,-2.73,-2.72,146,107,108,23,"5",29,NA,NA,57,3
"Josh Tupou","DL","CIN",10,0.101,0.141,0,0.00277,0.197,-2.75,-2.41,-2.93,147,105,111,30,"9",32,NA,NA,7,4
"Pierre Desir","DB","TB",9,2.09,1.12,0.831,1.31,2.85,-2.84,-2.97,-2.73,148,108,109,24,"6",35,NA,NA,68,7
"Patrick Mahomes","QB","KC",12,21.5,0.787,0.831,20.8,22.3,-3.27,-2.62,-4.28,149,106,119,2,"1",30,NA,NA,29,4
"Ross Cockrell","DB","TB",9,1.26,0.962,0.434,0.589,1.91,-3.67,-3.69,-3.66,150,111,114,25,"7",34,NA,NA,61,7
"Aaron Rodgers","QB","GB",13,20.7,1.85,0.876,19.1,22.6,-4.1,-4.32,-3.96,151,116,115,3,"2",42,NA,NA,86,16
"Isaac Yiadom","DB","GB",13,0.821,0.742,0.00471,0.314,1.34,-4.1,-3.97,-4.24,152,112,118,26,"7",30,NA,NA,39,3
"Deandre Baker","DB","KC",12,0.816,1.15,0.156,0.0224,1.6,-4.11,-4.26,-3.98,153,115,116,27,"7",56,NA,NA,75,2
"Matthias Farley","DB","TEN",13,0.661,0.799,0.158,0.115,1.21,-4.26,-4.17,-4.36,154,114,120,28,"7",33,NA,NA,43,5
"Cam Akers","RB","LAR",11,11.4,5.36,2.79,5.76,16,-4.31,-6.94,-1.72,155,125,90,7,"3",26,NA,NA,95,1
"Ricardo Allen","DB","CIN",10,0.503,0.431,0,0.208,0.802,-4.42,-4.07,-4.77,156,113,122,29,"7",34,NA,NA,25,7
"Tom Brady","QB","TB",9,19.8,0.0892,1.47,19.7,19.9,-4.98,-3.64,-6.64,157,110,129,4,"3",48,NA,NA,1,21
"Matthew Stafford","QB","LAR",11,18.3,0.29,0.0752,18,18.5,-6.45,-5.35,-8.01,158,118,133,5,"3",38,NA,NA,14,12
"Joe Burrow","QB","CIN",10,18.3,1.03,2,17.5,19.4,-6.52,-5.89,-7.14,159,121,130,6,"4",29,NA,NA,43,1
"Jerick McKinnon","RB","KC",12,8.66,7.35,0.165,1.76,15.7,-7.09,-10.9,-1.99,160,137,97,8,"3",34,NA,NA,99,7
"Clyde Edwards-Helaire","RB","KC",12,8.49,3.44,0.073,5.78,12.3,-7.26,-6.92,-5.44,161,124,124,9,"3",27,NA,NA,81,1
"AJ Dillon","RB","GB",13,8.42,2.34,1.28,6.04,10.2,-7.33,-6.66,-7.47,162,123,131,10,"4",28,NA,NA,57,1
"Ryan Tannehill","QB","TEN",13,16.3,2.83,1.64,13.5,18.9,-8.52,-9.84,-7.65,163,132,132,7,"5",37,NA,NA,99,9
"Sony Michel","RB","LAR",11,7.14,3.57,1.42,4.63,11.1,-8.61,-8.08,-6.54,164,127,127,11,"4",31,NA,NA,86,3
"Jeffery Wilson","RB","SF",6,5.72,NA,0.0149,NA,NA,-10,NA,NA,165,NA,NA,12,"4",30,NA,NA,NA,3
"DOnta Foreman","RB","TEN",13,5.71,3.41,1.08,3.14,9.51,-10,-9.56,-8.18,166,131,134,13,"5",30,NA,NA,76,4
"Jimmy Garoppolo","QB","SF",6,14.6,1.78,0,12.8,15.9,-10.2,-10.6,-10.7,167,134,138,8,"5",34,NA,NA,71,7
"Giovani Bernard","RB","TB",9,4.63,1.19,0.49,3.31,5.56,-11.1,-9.39,-12.1,168,130,140,14,"5",34,NA,NA,33,8
"Darrel Williams","RB","KC",12,4.14,4.33,0.306,0.999,8.97,-11.6,-11.7,-8.72,169,143,135,15,"5",NA,NA,NA,90,3
"Dontrell Hilliard","RB","TEN",13,3.83,0.497,0.893,3.39,4.34,-11.9,-9.31,-13.3,170,129,147,16,"6",56,NA,NA,14,3
"Zack Moss","RB","BUF",7,2.94,1.89,0.525,1.3,4.91,-12.8,-11.4,-12.8,171,141,145,17,"6",56,NA,NA,52,1
"Ke'Shawn Vaughn","RB","TB",9,2.41,0.421,0.0393,1.98,2.74,-13.3,-10.7,-15,172,136,155,18,"6",29,NA,NA,10,1
"Kyle Juszczyk","RB","SF",6,2.37,0.833,0.0207,1.53,3.03,-13.4,-11.2,-14.7,173,139,154,19,"6",35,NA,NA,24,8
"Samaje Perine","RB","CIN",10,2.35,1.01,0.503,1.33,3.16,-13.4,-11.4,-14.5,174,140,153,20,"6",30,NA,NA,29,4
"LeVeon Bell","RB","TB",9,1.85,NA,0.0693,NA,NA,-13.9,NA,NA,175,NA,NA,21,"6",33,NA,NA,NA,8
"JaMycal Hasty","RB","SF",6,1.78,0.809,0.0472,0.899,2.47,-14,-11.8,-15.2,176,144,156,22,"6",29,NA,NA,19,1
"Chris Evans","RB","CIN",10,1.73,0.266,0.721,1.55,1.92,-14,-11.2,-15.8,177,138,159,23,"7",56,NA,NA,5,0
