player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Drake London,86519,WR,ATL,1,11.6,0,64.3,71.4,5,7,0,0.0,0,8,2,0,77.3,70.6,92.1,73.8,91.2,0.0,0,0,40,4.8,2,42,1,9,90.5,38,38.1,16,130.4,14,3,61.9,26,118,16,1.8,13.1,3.11
Chase Brown,77787,HB,CIN,1,1.2,2,61.5,,0,0,0,20.0,2,4,7,0,35.3,75.7,59.1,82.7,55.7,1.9,1,1,21,11.5,6,52,0,8,82.7,43,5.8,3,45.4,13,0,5.8,3,75,69,8.6,9.4,1.74
Brock Bowers,146715,TE,LV,1,7.0,2,92.3,75.0,3,4,0,0.0,0,7,23,0,79.4,72.5,93.6,67.2,92.9,15.4,6,0,27,2.6,1,39,0,12,89.7,35,51.3,20,147.0,13,3,33.3,13,127,58,4.8,10.6,3.63
Amon-Ra St. Brown,84470,WR,DET,1,11.4,0,75.0,100.0,3,3,0,10.0,1,2,11,0,57.0,70.6,70.2,,72.3,0.0,0,0,19,0.0,0,42,0,9,97.6,41,47.6,20,98.3,12,0,50.0,21,97,24,2.7,10.8,2.37
Michael Pittman Jr.,29049,WR,IND,1,10.4,1,75.0,0.0,0,2,0,0.0,0,6,14,0,77.3,70.6,72.2,,73.1,0.0,0,1,21,0.0,0,55,1,9,94.5,52,21.8,12,69.8,12,0,78.2,43,115,21,2.3,12.8,2.21
CeeDee Lamb,61570,WR,DAL,1,14.3,5,58.3,33.3,1,3,0,0.0,0,3,9,0,76.5,70.1,74.6,,73.3,0.0,0,0,33,0.0,0,48,0,7,95.8,46,39.6,19,80.2,12,0,60.4,29,85,32,4.6,12.1,1.85
Alec Pierce,78038,WR,IND,1,16.0,1,54.5,0.0,0,2,0,0.0,0,5,14,0,75.6,69.5,71.7,,72.6,0.0,0,0,36,0.0,0,55,1,6,90.9,50,9.1,5,91.1,11,0,90.9,50,115,27,4.5,19.2,2.3
Wan'Dale Robinson,101735,WR,NYG,1,4.4,4,90.0,0.0,0,1,0,0.0,0,1,21,0,77.3,70.6,62.9,,62.3,0.0,0,0,9,0.0,0,39,0,9,100.0,39,76.9,30,85.8,10,0,23.1,9,46,13,1.4,5.1,1.18
Romeo Doubs,84329,WR,GB,1,12.8,1,70.0,66.7,2,3,0,0.0,0,5,12,0,75.6,73.0,68.2,,70.0,0.0,0,0,30,0.0,0,37,0,7,100.0,37,24.3,9,98.3,10,0,75.7,28,91,13,1.9,13.0,2.46
Nico Collins,61441,WR,HST,1,12.9,0,70.0,60.0,3,5,0,0.0,0,5,13,0,76.5,70.1,75.0,,73.9,0.0,0,0,26,0.0,0,44,0,7,97.7,43,20.5,9,91.7,10,0,79.5,35,75,14,2.0,10.7,1.74
