team,position,count,probability,moneyline
CLE,LB,198,0.0396,+2425
CLE,CB,197,0.0394,+2438
CLE,S,142,0.0284,+3421
CLE,DT,120,0.024,+4067
CLE,QB,65,0.013,+7592
CLE,TE,22,0.0044,+22627
DAL,CB,3694,0.7388,-283
DAL,EDGE,1931,0.3862,+159
DAL,S,1524,0.3048,+228
DAL,OT,946,0.1892,+429
DAL,LB,762,0.1524,+556
DAL,DT,448,0.0896,+1016
DAL,WR,389,0.0778,+1185
DAL,RB,170,0.034,+2841
DAL,TE,72,0.0144,+6844
DAL,IOL,64,0.0128,+7712
DET,OT,4263,0.8526,-578
DET,EDGE,182,0.0364,+2647
DET,DT,122,0.0244,+3998
DET,S,115,0.023,+4248
DET,RB,79,0.0158,+6229
DET,WR,76,0.0152,+6479
DET,TE,74,0.0148,+6657
DET,IOL,43,0.0086,+11528
DET,LB,33,0.0066,+15052
DET,CB,13,0.0026,+38362
HOU,DT,2081,0.4162,+140
HOU,OT,1907,0.3814,+162
HOU,IOL,277,0.0554,+1705
HOU,CB,202,0.0404,+2375
HOU,EDGE,194,0.0388,+2477
HOU,WR,134,0.0268,+3631
HOU,RB,93,0.0186,+5276
HOU,LB,53,0.0106,+9334
HOU,S,26,0.0052,+19131
HOU,TE,17,0.0034,+29312
HOU,QB,16,0.0032,+31150
KC,CB,3164,0.6328,-172
KC,EDGE,3005,0.601,-151
KC,OT,1745,0.349,+187
KC,WR,1018,0.2036,+391
KC,S,790,0.158,+533
KC,LB,107,0.0214,+4573
KC,DT,78,0.0156,+6310
KC,RB,39,0.0078,+12721
KC,IOL,19,0.0038,+26216
KC,TE,19,0.0038,+26216
KC,QB,16,0.0032,+31150
LAC,EDGE,1928,0.3856,+159
LAC,WR,1346,0.2692,+271
LAC,DT,645,0.129,+675
LAC,S,606,0.1212,+725
LAC,OT,194,0.0388,+2477
LAC,IOL,183,0.0366,+2632
LAC,CB,43,0.0086,+11528
LAC,RB,30,0.006,+16567
LAC,TE,13,0.0026,+38362
LAC,LB,10,0.002,+49900
LAC,QB,2,0.0004,+249900
LAR,OT,2308,0.4616,+117
LAR,WR,2298,0.4596,+118
LAR,LB,121,0.0242,+4032
LAR,RB,72,0.0144,+6844
LAR,TE,48,0.0096,+10317
LAR,EDGE,45,0.009,+11011
LAR,S,41,0.0082,+12095
LAR,IOL,39,0.0078,+12721
LAR,CB,27,0.0054,+18419
LAR,QB,1,0.0002,+499900
LV,QB,5000,1.0,-inf
MIA,CB,3049,0.6098,-156
MIA,WR,2787,0.5574,-126
MIA,EDGE,1753,0.3506,+185
MIA,IOL,1067,0.2134,+369
MIA,S,458,0.0916,+992
MIA,OT,309,0.0618,+1518
MIA,TE,283,0.0566,+1667
MIA,DT,123,0.0246,+3965
MIA,LB,93,0.0186,+5276
MIA,RB,47,0.0094,+10538
MIA,QB,31,0.0062,+16029
MIN,S,3793,0.7586,-314
MIN,RB,369,0.0738,+1255
MIN,CB,243,0.0486,+1958
MIN,OT,171,0.0342,+2824
MIN,DT,125,0.025,+3900
MIN,EDGE,113,0.0226,+4325
MIN,WR,81,0.0162,+6073
MIN,TE,54,0.0108,+9159
MIN,IOL,37,0.0074,+13414
MIN,LB,14,0.0028,+35614
NE,EDGE,2297,0.4594,+118
NE,OT,914,0.1828,+447
NE,DT,810,0.162,+517
NE,WR,466,0.0932,+973
NE,LB,157,0.0314,+3085
NE,TE,143,0.0286,+3397
NE,CB,121,0.0242,+4032
NE,IOL,33,0.0066,+15052
NE,QB,33,0.0066,+15052
NE,S,19,0.0038,+26216
NE,RB,7,0.0014,+71329
NO,CB,2063,0.4126,+142
NO,EDGE,1213,0.2426,+312
NO,WR,1208,0.2416,+314
NO,LB,233,0.0466,+2046
NO,OT,127,0.0254,+3837
NO,S,76,0.0152,+6479
NO,RB,66,0.0132,+7476
NO,IOL,11,0.0022,+45355
NO,TE,3,0.0006,+166567
NYG,WR,1339,0.2678,+273
NYG,LB,1230,0.246,+307
NYG,OT,925,0.185,+441
NYG,RB,733,0.1466,+582
NYG,S,653,0.1306,+666
NYG,EDGE,99,0.0198,+4951
NYG,CB,21,0.0042,+23710
NYJ,EDGE,3455,0.691,-224
NYJ,LB,2893,0.5786,-137
NYJ,WR,1911,0.3822,+162
NYJ,IOL,518,0.1036,+865
NYJ,CB,369,0.0738,+1255
NYJ,OT,347,0.0694,+1341
NYJ,S,190,0.038,+2532
NYJ,RB,139,0.0278,+3497
NYJ,TE,102,0.0204,+4802
NYJ,QB,75,0.015,+6567
NYJ,DT,1,0.0002,+499900
PHI,OT,2384,0.4768,+110
PHI,WR,1443,0.2886,+247
PHI,EDGE,752,0.1504,+565
PHI,S,283,0.0566,+1667
PHI,DT,46,0.0092,+10770
PHI,TE,40,0.008,+12400
PHI,CB,24,0.0048,+20733
PHI,LB,11,0.0022,+45355
PHI,RB,10,0.002,+49900
PHI,IOL,7,0.0014,+71329
PIT,OT,3257,0.6514,-187
PIT,WR,895,0.179,+459
PIT,CB,386,0.0772,+1195
PIT,RB,178,0.0356,+2709
PIT,EDGE,85,0.017,+5782
PIT,IOL,62,0.0124,+7965
PIT,S,52,0.0104,+9515
PIT,QB,48,0.0096,+10317
PIT,DT,29,0.0058,+17141
PIT,LB,4,0.0008,+124900
PIT,TE,4,0.0008,+124900
SEA,CB,2260,0.452,+121
SEA,EDGE,1974,0.3948,+153
SEA,IOL,361,0.0722,+1285
SEA,LB,106,0.0212,+4617
SEA,DT,89,0.0178,+5518
SEA,OT,89,0.0178,+5518
SEA,WR,38,0.0076,+13058
SEA,QB,35,0.007,+14186
SEA,RB,20,0.004,+24900
SEA,S,18,0.0036,+27678
SEA,TE,10,0.002,+49900
SF,OT,1716,0.3432,+191
SF,WR,1413,0.2826,+254
SF,EDGE,1156,0.2312,+333
SF,CB,286,0.0572,+1648
SF,IOL,194,0.0388,+2477
SF,S,100,0.02,+4900
SF,DT,77,0.0154,+6394
SF,LB,25,0.005,+19900
SF,RB,15,0.003,+33233
SF,TE,15,0.003,+33233
SF,QB,3,0.0006,+166567
TB,EDGE,2602,0.5204,-109
TB,TE,1213,0.2426,+312
TB,CB,461,0.0922,+985
TB,IOL,376,0.0752,+1230
TB,OT,127,0.0254,+3837
TB,WR,65,0.013,+7592
TB,S,60,0.012,+8233
TB,RB,57,0.0114,+8672
TB,LB,39,0.0078,+12721
TEN,RB,1893,0.3786,+164
TEN,EDGE,1484,0.2968,+237
TEN,LB,869,0.1738,+475
TEN,WR,648,0.1296,+672
TEN,OT,91,0.0182,+5395
TEN,S,9,0.0018,+55456
TEN,CB,6,0.0012,+83233
WAS,EDGE,2017,0.4034,+148
WAS,WR,1019,0.2038,+391
WAS,LB,859,0.1718,+482
WAS,S,467,0.0934,+971
WAS,RB,371,0.0742,+1248
WAS,OT,148,0.0296,+3278
WAS,CB,114,0.0228,+4286
WAS,IOL,3,0.0006,+166567
WAS,TE,2,0.0004,+249900
