player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Christian Kirk,47546,WR,JAX,1,7.2,1,57.1,66.7,2,3,0,0.0,0,5,15,0,76.5,70.1,66.9,,70.5,0.0,0,1,17,0.0,0,55,0,8,94.5,52,78.2,43,67.0,14,1,21.8,12,78,28,3.5,9.8,1.5
Tyreek Hill,10799,WR,MIA,1,11.1,0,50.0,0.0,0,1,0,12.5,1,4,17,0,54.5,71.5,74.3,,71.0,0.0,0,1,19,0.0,0,46,0,7,97.8,45,45.7,21,34.5,14,0,54.3,25,69,37,5.3,9.9,1.53
Zay Jones,11792,WR,JAX,1,10.0,1,61.5,25.0,1,4,0,0.0,0,2,15,0,54.9,70.1,54.9,,55.3,0.0,0,1,39,0.0,0,54,0,8,94.4,51,29.6,16,70.7,13,1,70.4,38,74,4,0.5,9.3,1.45
Chris Godwin,11839,WR,TB,1,3.1,0,76.9,50.0,1,2,0,0.0,0,5,30,0,78.0,71.1,69.9,,69.3,0.0,0,0,16,0.0,0,61,0,10,96.7,59,73.8,45,93.4,13,0,26.2,16,85,56,5.6,8.5,1.44
D.K. Metcalf,47864,WR,SEA,1,13.7,1,76.9,80.0,4,5,0,0.0,0,7,29,0,78.0,71.1,84.2,,81.3,0.0,0,0,50,0.0,0,40,0,10,90.0,36,12.5,5,149.4,13,2,87.5,35,136,45,4.5,13.6,3.78
Ja'Marr Chase,84270,WR,CIN,1,7.5,2,75.0,0.0,0,1,0,0.0,0,5,7,0,77.3,70.6,71.2,,72.7,0.0,0,0,19,0.0,0,41,1,9,92.7,38,26.8,11,121.5,12,1,73.2,30,84,23,2.6,9.3,2.21
Evan Engram,11778,TE,JAX,1,7.4,1,63.6,25.0,1,4,0,0.0,0,6,15,0,75.6,69.5,76.2,0.0,76.1,22.6,12,2,24,1.9,1,53,0,7,92.5,49,60.4,32,81.1,11,1,15.1,8,93,57,8.1,13.3,1.9
T.J. Hockenson,40912,TE,MIN,1,6.6,0,100.0,100.0,4,4,0,0.0,0,6,18,0,78.0,71.1,90.6,72.9,89.3,41.7,15,0,28,11.1,4,36,0,10,86.1,31,52.8,19,118.8,10,0,5.6,2,129,63,6.3,12.9,4.16
Deebo Samuel,48274,WR,SF,1,10.8,2,60.0,0.0,0,1,0,0.0,0,4,28,0,74.6,70.6,89.4,69.7,88.9,3.2,1,0,74,3.2,1,31,0,6,93.5,29,19.4,6,137.5,10,1,64.5,20,133,110,18.3,22.2,4.59
Mike Evans,8642,WR,TB,1,13.2,2,60.0,50.0,1,2,0,0.0,0,4,30,0,75.6,69.5,67.5,,66.6,0.0,0,0,20,0.0,0,64,0,6,96.9,62,18.8,12,82.9,10,0,81.3,52,74,17,2.8,12.3,1.19
